x	y	id
21.8202304358187	6.68924108195506	PD45792b_lo0097
20.78005551584	0.139236029238387	PD45792b_lo0098
20.5050524566725	0.150360427122983	PD45792b_lo0102
20.7018309922651	6.13630545356553	PD45792b_lo0104
19.9693890037418	6.0503334793007	PD45792b_lo0106
21.6936002215481	6.72564590561525	PD45792b_lo0107
26.756251972358	0.180179876713713	PD45792b_lo0113
26.5249563666106	7.98230707043487	PD45792b_lo0116
22.2590535257711	6.80544514433927	PD45792b_lo0118
20.3831623419698	0.696171724997474	PD45792b_lo0119
22.9717493929968	7.02635833866676	PD45792b_lo0120
25.4684422718988	7.90835214066763	PD45792b_lo0122
24.0445446992677	0.162419577592886	PD45792b_lo0126
25.4995169735495	7.67850405901573	PD45792b_lo0128
20.8775463544384	6.49943577997103	PD45792b_lo0131
22.129521932621	6.75883383299087	PD45792b_lo0132
24.1379620147999	7.29269545592347	PD45792b_lo0134
20.4408904431607	6.17636507562233	PD45792b_lo0135
24.9535070940485	7.59558055714623	PD45792b_lo0138
23.0622556691204	7.10278067841143	PD45792b_lo0140
21.8237855104946	0.14364031394213	PD45792b_lo0143
24.3730413277431	0.230403880486408	PD45792b_lo0145
20.1453845212564	6.1262589685721	PD45792b_lo0146
22.588989573069	6.98177653518375	PD45792b_lo0151
21.7481822104578	6.74415569104322	PD45792b_lo0153
25.6712908398864	0.163750126317917	PD45792b_lo0161
18.0012365477134	0.113938761073871	PD45792b_lo0163
20.6393756722118	6.33824569676963	PD45792b_lo0164
20.50338440533	6.24215986795567	PD45792b_lo0168
21.614905552228	6.52440462155152	PD45792b_lo0169
25.3677988806667	7.90191834809849	PD45792b_lo0170
20.1789999420368	0.173737662950113	PD45792b_lo0171
19.5601915360885	5.94464748879981	PD45792b_lo0173
17.8434414668547	5.43241991444066	PD45792b_lo0175
17.5885548492635	5.33257823289655	PD45792b_lo0176
21.8583605438234	1.65261730723886	PD45792b_lo0185
24.8362411525655	0.183438878970593	PD45793b_lo0001
20.8389428805121	0.150890962374103	PD45793b_lo0002
21.5276387734992	0.156204736079766	PD45793b_lo0003
20.2718859284734	0.138747599959578	PD45793b_lo0004
21.4653348017337	6.7287112203995	PD45793b_lo0005
18.9254980002705	0.130915889109711	PD45793b_lo0006
15.6951716676005	0.104094384747533	PD45793b_lo0007
8.48735436752517	0.0723801664028026	PD45793b_lo0008
22.6079081090481	0.151059386263348	PD45793b_lo0009
21.3762067610822	0.143850843803685	PD45793b_lo0010
21.6319628262844	6.65777107824974	PD45793b_lo0011
25.8937470615891	8.06119682015697	PD45793b_lo0012
18.5827424309755	0.121981001785293	PD45793b_lo0013
