x	y	id
30.4757359713018	9.3590292047024	PD45792b_lo0001
28.0615890926187	8.52037929059858	PD45792b_lo0002
28.1002473095427	8.53919223902718	PD45792b_lo0003
27.3401182448751	8.46454677131404	PD45792b_lo0004
28.1843003522873	8.19545592346818	PD45792b_lo0005
28.361358527993	3.59133627513727	PD45792b_lo0006
26.5967630787462	1.34092363660862	PD45792b_lo0007
28.5312968938179	8.56747061003133	PD45792b_lo0008
27.46644576257	0.20729612288207	PD45792b_lo0009
25.8020589807498	7.02047192373766	PD45792b_lo0010
27.291010555738	8.31863273486711	PD45792b_lo0011
26.5185127937606	8.04352073298077	PD45792b_lo0012
38.4800671084749	11.5733570249604	PD45792b_lo0013
29.3660696459738	8.65558998888402	PD45792b_lo0014
22.8142215867741	6.81805167244922	PD45792b_lo0016
10.9170868996786	2.08405194192744	PD45792b_lo0017
30.7772088799583	9.36590932057803	PD45792b_lo0018
26.8481976673043	0.197114898777243	PD45792b_lo0020
33.2666917840421	10.1510004379021	PD45792b_lo0021
30.9417502302426	9.45588136221242	PD45792b_lo0023
36.7098395708149	11.0721359517634	PD45792b_lo0024
26.7059753592107	0.211481456529794	PD45792b_lo0025
25.2490194563054	7.65734159733217	PD45792b_lo0026
29.0174211539824	8.55744938862128	PD45792b_lo0027
31.7613301904412	9.44033583723515	PD45792b_lo0028
27.4098865853894	8.32393808737831	PD45792b_lo0030
23.3098872294247	6.94662646949843	PD45792b_lo0031
29.9121922316466	9.1805167244922	PD45792b_lo0032
27.1689368909841	8.3688820022232	PD45792b_lo0033
22.0235588100804	4.84165628052683	PD45792b_lo0034
24.9514687224272	7.35577020244552	PD45792b_lo0035
30.8849173380734	9.53013103378583	PD45792b_lo0038
27.7514571297924	8.1330127665308	PD45792b_lo0039
28.2173039395637	8.60681443055883	PD45792b_lo0040
23.7182538915831	6.88516017111867	PD45792b_lo0042
25.1987138615711	7.56522215110991	PD45792b_lo0043
9.2196256867026	2.68932529389969	PD45792b_lo0044
25.9499906614886	7.43667261764409	PD45792b_lo0045
29.0801984916694	0.2473473237444	PD45792b_lo0046
27.6677872880319	0.23613029272072	PD45792b_lo0047
25.3310566686632	0.189670562872638	PD45792b_lo0048
23.5813738560324	7.166630174824	PD45792b_lo0049
4.57119487863155	1.45311921042881	PD45792b_lo0050
26.6234357993444	0.210049853471216	PD45792b_lo0051
22.2515022122611	0.172449220197393	PD45792b_lo0052
26.8249254529178	8.25063158958467	PD45792b_lo0053
27.1225534710281	8.25866540910163	PD45792b_lo0054
25.7700536481378	7.75224003772695	PD45792b_lo0055
24.4269341989167	7.56409371105198	PD45792b_lo0056
27.3331047008134	8.38613702967629	PD45792b_lo0057
22.8166463795557	0.150225688011588	PD45792b_lo0099
20.6278603216312	0.137029676289285	PD45792b_lo0100
7.51990068976177	2.23456395055075	PD45792b_lo0101
26.4937979403752	8.19822649644626	PD45792b_lo0103
5.63932092921408	1.51654764711827	PD45792b_lo0105
24.8396158973665	7.57027486778725	PD45792b_lo0108
21.843702301138	6.68850843803685	PD45792b_lo0109
23.5823592299914	7.15636473877455	PD45792b_lo0110
17.9801508330596	0.127488462963587	PD45792b_lo0111
22.5627451359236	6.65124465254152	PD45792b_lo0112
24.8865081051838	7.48702293933372	PD45792b_lo0114
10.4588139446516	2.88101694344326	PD45792b_lo0115
8.23440951626511	2.2772846700576	PD45792b_lo0117
24.9745187446465	0.422440799002931	PD45792b_lo0121
10.0507564194215	2.8288897497221	PD45792b_lo0123
31.9711987428432	9.66627648465658	PD45792b_lo0124
19.4078288927102	5.75946542257554	PD45792b_lo0125
21.9899659305344	3.46360359753427	PD45792b_lo0127
8.13302548447553	2.49156196314885	PD45792b_lo0129
26.7316788067315	8.24571361201873	PD45792b_lo0130
22.3331304622241	0.149231987065045	PD45792b_lo0136
26.9733949031049	8.34514265503419	PD45792b_lo0137
24.5689600762538	7.60613231380739	PD45792b_lo0139
21.9869454051304	5.88812443156937	PD45792b_lo0141
19.091073027159	5.62224205881362	PD45792b_lo0142
24.0736325521186	7.26458550880857	PD45792b_lo0144
21.1988426686245	6.45946879105332	PD45792b_lo0147
26.2177837458379	8.08466668912319	PD45792b_lo0148
25.1727109376509	7.74456832957187	PD45792b_lo0149
23.0653631392855	0.153063630545357	PD45792b_lo0150
15.0756580430344	4.66643648735137	PD45792b_lo0152
18.8794849005932	5.32268332940344	PD45792b_lo0154
18.7497665372156	5.59427527200458	PD45792b_lo0155
24.2273025870897	0.16099639572877	PD45792b_lo0157
21.3185913660632	0.140895004547445	PD45792b_lo0158
16.3673126340398	4.50788223801664	PD45792b_lo0160
16.5535064500132	5.02859837639371	PD45792b_lo0162
19.1773801933394	4.95313605281773	PD45792b_lo0165
22.5342401349898	6.83567723245865	PD45792b_lo0166
21.3457213517012	0.827222353218581	PD45792b_lo0167
7.25641942152752	2.35702496042039	PD45792b_lo0172
17.2325514745187	1.26945295920773	PD45792b_lo0174
29.1809159469573	8.69241587226732	PD45792b_lo0177
18.1481570930824	5.44919493380941	PD45792b_lo0178
9.14095677879321	0.151775187792637	PD45792b_lo0180
16.8449678304384	4.95321184356789	PD45792b_lo0182
23.334879017975	7.14931619900967	PD45792b_lo0183
16.5653599191092	0.184592582611918	PD45792b_lo0186
20.2248166109576	6.2086940411628	PD45792b_lo0187
20.1252938410907	6.12155994206218	PD45792b_lo0188
12.6512645632475	4.33845622663119	PD45792b_lo0189
20.7424470764019	6.32508336982518	PD45792b_lo0190
25.2184406618106	0.17535453228686	PD45792b_lo0191
3.79650739674505	1.10342911038502	PD45792b_lo0192
25.0842108313851	7.52328460268805	PD45792b_lo0193
22.0516645091485	3.06577794994442	PD45792b_lo0194
21.4363789761127	6.46580995048338	PD45792b_lo0195
20.0610931854628	0.145265604473338	PD45792b_lo0196
20.9693825633892	5.65607841816283	PD45792b_lo0197
23.4496106806809	7.01521709839324	PD45792b_lo0198
26.0649477365381	7.57174015562367	PD45792b_lo0199
23.6853147078334	7.05035032168963	PD45792b_lo0200
21.9169902943885	6.54438811601038	PD45792b_lo0201
22.9958491927018	0.157535284804797	PD45792b_lo0202
24.487496055284	4.60324384410685	PD45792b_lo0203
10.5906189822955	2.84615319836966	PD45792b_lo0204
20.0190570035615	5.98497658907939	PD45792b_lo0205
27.9464033850494	8.48843770000337	PD45792b_lo0206
23.9005158722492	7.14795196550679	PD45792b_lo0207
13.6582008230771	4.092843668946	PD45792b_lo0208
28.9894668032021	5.90195203287634	PD45792b_lo0209
18.035618370462	5.0561525246741	PD45792b_lo0210
22.9393383181663	6.88262539158554	PD45792b_lo0211
25.9645941611763	3.07606022838279	PD45792b_lo0212
23.2503461689562	7.01206757166436	PD45792b_lo0213
22.7721596434621	0.220685822077003	PD45792b_lo0214
24.1856238447617	7.24546097618486	PD45792b_lo0215
12.1315055612445	1.27290564893725	PD45792b_lo0216
22.8214058001816	6.98245865193519	PD45792b_lo0217
29.0078507899093	8.79805133560144	PD45792b_lo0218
22.0973362701342	6.63230538619598	PD45792b_lo0219
24.96709623819	7.4537002728467	PD45792b_lo0220
22.9380534678079	7.00959174049247	PD45792b_lo0221
22.9747699184007	6.83866675649274	PD45792b_lo0222
28.014310463641	8.58704988715599	PD45792b_lo0223
25.3385049365303	7.6242968302624	PD45792b_lo0224
19.6681221863709	6.05669148111968	PD45792b_lo0226
22.2286003181534	6.63046114460875	PD45792b_lo0227
21.6303140959999	0.455064506349581	PD45792b_lo0228
21.5989721197133	3.54961767777142	PD45792b_lo0229
25.4770401427182	7.66742176710345	PD45792b_lo0230
16.9007509451218	4.99436622090477	PD45792b_lo0231
16.5617919637279	4.91666385960185	PD45792b_lo0232
18.236129090429	0.12700845487924	PD45792b_lo0233
31.8815876757411	0.241174588203591	PD45792b_lo0235
24.7402734573745	7.52710782497389	PD45792b_lo0236
19.1629409226449	5.55399669889177	PD45792b_lo0237
21.2549188193545	1.79874187354734	PD45792b_lo0238
20.9205872313568	6.21855525987806	PD45792b_lo0239
8.65852606088709	2.33234243945161	PD45792b_lo0240
28.387235865036	8.46755313773706	PD45792b_lo0241
10.6591604356255	3.02309933640988	PD45792b_lo0242
24.1574634026959	7.31580321352781	PD45792b_lo0243
25.7508130945251	7.56456529794186	PD45792b_lo0244
22.1350541955678	6.67707245595715	PD45792b_lo0245
23.7618454186551	3.54837976218547	PD45792b_lo0246
13.4636409889806	3.94554855660727	PD45792b_lo0247
26.5631766395528	8.04093542628086	PD45792b_lo0248
21.2753250768012	6.17020076127598	PD45792b_lo0250
19.5235394890224	5.78032472125846	PD45792b_lo0251
7.71612535502444	2.00705696095934	PD45792b_lo0252
23.8583798648814	7.17671876578974	PD45792b_lo0253
18.0770169574486	5.43182200963385	PD45792b_lo0254
18.684297132111	0.299567150604642	PD45792b_lo0255
24.1510327105512	0.188365277730993	PD45792b_lo0256
22.1451108062678	6.50584430895678	PD45792b_lo0257
16.1308293242138	0.175986121871526	PD45792b_lo0258
5.50540023571691	1.50628221106882	PD45792b_lo0259
24.7228168814524	7.4181459898272	PD45792b_lo0260
24.1815052392269	7.2750109475528	PD45792b_lo0261
24.5048077232709	6.85057432546232	PD45792b_lo0262
16.3731250523279	4.89447401219389	PD45792b_lo0263
12.1959767116847	0.950373901034123	PD45792b_lo0264
6.23985805462707	0.926710344595277	PD45792b_lo0265
35.1723889200173	9.97844174217671	PD45792b_lo0266
8.53333526543913	0.195860140802371	PD45792b_lo0267
12.7097011032324	3.81256947485431	PD45792b_lo0268
20.7144798449163	0.135092801562974	PD45792b_lo0269
18.3498979204101	5.29997136793883	PD45792b_lo0270
20.0297801907632	6.05584936167346	PD45792b_lo0271
18.7130211050357	5.6020732980766	PD45792b_lo0272
20.521288585763	0.150208845622663	PD45792b_lo0273
27.4352905565109	8.40842793141779	PD45792b_lo0275
20.7106413947228	6.13679388284434	PD45792b_lo0276
25.6349543701013	7.65559841007849	PD45792b_lo0277
22.8358482910524	6.86399770943511	PD45792b_lo0278
20.6353858737304	6.05281773166706	PD45792b_lo0279
29.2746842617102	0.200980227035403	PD45792b_lo0280
27.9837864121439	8.48656819483275	PD45792b_lo0281
19.806486723213	1.20688348435342	PD45792b_lo0282
23.0480965537673	6.79728500690538	PD45792b_lo0283
28.3349498618544	8.57587496210462	PD45792b_lo0284
18.7729292656066	0.142604507023276	PD45792b_lo0286
23.755066947466	7.18683262033887	PD45792b_lo0287
17.45124653026	5.28638798127126	PD45794b_lo0001
17.9247831211237	0.280147876174757	PD45794b_lo0002
27.9059933921982	8.71136355980732	PD45794b_lo0004
34.4072750223802	10.7761057028329	PD45794b_lo0006
23.3115649412962	7.12956007680129	PD45794b_lo0007
31.6519053783385	9.87618317782194	PD45794b_lo0008
25.94786212493	8.20971300569273	PD45794b_lo0009
30.8520425578505	9.72904806817799	PD45794b_lo0010
30.5909377797528	9.44154006804325	PD45794b_lo0011
18.556353085895	5.54132280122613	PD45794b_lo0013
39.0770072969196	12.4730437565264	PD45794b_lo0014
29.3152617037309	9.26272442483242	PD45794b_lo0017
22.292472515795	7.05768518206622	PD45794b_lo0018
29.4114226095021	9.02420251288443	PD45794b_lo0019
35.0402489840344	11.0384174891367	PD45794b_lo0021
25.8538104346594	8.36724829049752	PD45794b_lo0025
24.5244894410418	0.234791322801226	PD45794b_lo0027
26.3166946822008	8.46229831239263	PD45794b_lo0028
31.8232123191066	9.70749823154916	PD45794b_lo0029
