largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
6	6	2	7	7	4	124	111	9	14	3	3	2
3	2	2	6	3	2	131	118	3	8	1	1	0
6	5	2	9	3	2	123	109	11	12	0	2	0
3	2	2	7	3	3	131	108	2	7	0	7	1
5	5	3	7	5	3	121	106	8	14	2	4	2
6	1	1	13	2	1	134	118	4	11	0	2	2
5	2	2	9	2	2	127	108	4	7	1	6	2
5	3	2	5	4	4	126	108	6	11	1	3	1
5	2	2	8	2	2	131	115	4	8	1	1	1
5	2	2	7	3	2	129	111	6	9	0	2	0
5	2	2	6	3	3	131	115	5	11	0	1	1
4	2	2	9	3	2	130	111	2	6	1	8	1
4	2	2	10	3	2	128	110	3	8	0	6	2
3	2	2	6	2	2	129	111	5	8	0	4	0
8	2	1	18	2	2	130	111	6	10	1	8	7
2	1	1	7	5	2	138	115	1	10	0	3	1
3	2	2	5	4	2	133	112	3	9	0	1	1
5	2	1	7	2	2	133	100	3	7	1	5	2
12	2	2	18	2	2	122	101	11	13	2	10	6
8	2	2	16	3	3	128	93	8	9	0	16	3
2	1	1	8	6	3	138	108	1	7	0	3	1
8	3	2	9	4	3	123	113	9	13	2	2	1
4	4	2	9	4	4	124	108	7	9	2	8	4
4	2	2	6	5	4	126	101	5	15	0	4	0
4	3	2	6	5	2	131	116	3	8	2	2	1
2	2	2	8	3	3	126	99	4	14	0	3	2
5	2	2	14	2	1	129	117	6	10	0	0	0
10	2	2	12	2	2	118	113	12	11	1	2	2
5	2	2	15	3	3	125	102	4	6	3	13	4
3	2	2	8	2	2	121	117	5	8	3	3	0
10	2	2	9	3	2	124	115	8	10	0	1	1
7	3	3	11	4	3	113	100	9	8	0	8	4
6	3	2	14	3	2	125	110	7	16	0	1	0
8	3	2	15	2	2	117	108	13	12	1	5	3
3	2	2	12	3	2	129	104	5	10	0	7	4
10	2	2	24	2	2	126	103	9	17	0	9	7
2	2	1	13	2	2	136	112	1	7	0	6	3
9	2	2	15	4	2	127	102	8	12	2	8	4
10	2	2	13	1	1	124	120	8	10	2	1	1
5	2	2	12	3	2	129	104	4	6	1	8	4
3	3	3	5	5	2	129	119	6	9	1	1	0
8	2	1	17	2	2	130	102	7	8	0	14	7
4	3	2	9	2	2	129	110	4	8	0	5	2
5	1	1	6	2	2	135	115	4	9	0	2	0
4	3	2	8	4	2	123	113	9	10	1	3	1
12	2	2	19	2	2	122	110	14	16	0	4	4
2	2	1	6	2	2	136	113	0	10	2	0	0
10	2	2	12	2	2	122	115	7	12	3	1	1
6	2	1	7	2	2	132	116	2	8	2	2	2
14	1	1	21	2	2	126	108	10	16	3	5	5
4	2	2	6	4	2	130	107	6	10	0	3	1
4	2	2	9	2	2	126	118	3	7	2	4	2
9	2	2	12	2	2	125	113	9	9	2	5	2
9	2	2	14	2	2	127	113	6	8	2	6	3
8	2	1	10	2	2	130	109	8	11	0	2	0
2	2	2	5	4	3	128	119	4	8	1	1	1
7	3	2	16	2	2	128	105	9	9	0	12	8
2	2	2	6	3	2	134	120	3	8	0	1	0
6	2	2	16	2	1	128	115	7	15	1	1	1
6	2	2	10	2	2	130	117	4	9	1	0	0
7	2	2	9	2	2	127	112	7	12	1	2	0
7	5	2	9	3	2	126	113	11	13	0	1	0
7	5	3	18	2	2	119	109	13	15	0	4	4
4	2	1	12	2	2	134	117	3	9	1	4	2
6	2	2	11	2	2	130	114	6	10	0	2	1
4	2	1	10	2	2	134	113	4	9	0	4	2
3	2	1	5	3	3	135	114	2	10	1	1	1
6	1	1	9	3	2	134	117	5	9	0	3	2
6	5	3	7	4	4	124	91	11	11	0	15	2
3	3	2	10	3	2	130	116	2	7	0	6	3
4	3	3	8	3	2	126	112	7	8	1	6	4
8	2	2	14	3	2	128	110	8	8	0	9	6
5	2	2	7	4	2	131	114	5	9	0	4	1
3	3	3	8	5	2	125	106	5	8	3	9	3
6	2	2	10	3	3	130	103	7	8	0	12	3
10	2	2	12	2	2	118	113	12	11	1	2	2
5	2	1	10	3	2	133	116	4	7	1	5	3
10	4	2	14	5	2	118	106	14	15	1	6	4
7	4	3	10	4	3	116	108	12	10	2	7	2
13	2	2	19	2	1	121	112	11	15	3	2	2
4	3	2	18	4	3	127	104	7	14	0	9	5
8	2	2	9	3	2	128	109	7	12	0	4	2
7	3	2	8	3	2	124	104	8	12	2	3	0
7	2	2	10	3	2	123	108	8	8	3	8	3
14	2	2	18	3	2	118	106	14	15	1	7	4
6	6	2	8	7	2	116	114	11	11	3	3	2
4	4	2	9	4	3	124	107	8	9	0	9	4
3	2	2	9	4	4	129	114	4	8	0	5	2
4	2	2	16	3	2	132	100	5	6	0	16	9
9	2	2	11	3	2	119	113	10	10	1	4	2
3	2	2	8	5	2	129	106	5	9	0	5	2
2	2	2	8	2	2	132	119	2	8	0	1	0
3	2	2	6	5	2	129	118	3	10	1	0	0
3	2	1	6	5	3	135	107	3	12	0	2	1
4	2	2	7	2	2	126	104	6	10	0	7	2
7	2	1	10	2	2	131	113	7	9	0	4	0
4	2	2	7	2	2	130	110	5	10	0	3	0
4	2	2	7	2	2	130	112	5	9	0	4	0
7	2	2	10	5	3	121	100	9	9	3	10	4
2	2	1	10	7	2	136	98	2	6	0	15	6
5	2	1	13	2	2	133	110	4	9	1	8	6
4	2	2	8	3	2	132	110	3	7	0	3	2
3	2	2	9	3	2	127	109	6	11	0	3	1
4	2	1	8	2	2	134	119	3	7	0	0	0
9	2	2	12	7	2	125	104	9	11	2	9	5
3	2	2	9	2	2	131	120	5	10	0	0	0
6	4	2	9	6	3	128	105	7	8	2	11	5
4	2	2	12	2	2	128	115	6	10	1	3	2
9	2	1	16	2	1	129	115	5	14	1	2	2
5	3	2	12	4	3	124	104	6	9	1	8	6
3	3	2	8	6	2	128	113	5	12	0	2	1
8	2	2	13	2	2	124	114	8	12	1	2	1
5	2	2	8	3	2	129	112	5	12	0	2	0
3	2	2	7	3	2	131	107	4	7	1	7	2
5	3	2	14	2	2	124	109	7	14	0	2	1
4	3	3	5	4	4	124	110	7	11	0	1	1
5	4	3	9	6	2	120	114	11	12	1	1	1
3	3	2	8	6	3	128	101	6	10	0	10	5
6	4	2	10	3	2	126	112	10	13	0	1	0
8	2	2	10	2	2	128	117	8	8	0	3	2
5	2	2	13	4	3	127	97	8	7	0	17	7
2	2	2	8	2	2	132	119	2	8	0	1	0
3	2	2	6	5	2	129	118	3	10	1	0	0
4	2	2	8	4	4	130	102	5	7	0	11	2
8	2	2	12	2	2	124	111	8	13	0	3	2
4	3	2	8	6	3	123	108	8	16	0	1	1
3	1	1	10	3	2	137	110	2	7	0	7	3
6	3	2	8	2	2	127	119	7	9	1	1	1
3	2	2	9	3	2	127	115	4	7	0	6	1
5	3	2	6	5	2	130	114	4	12	3	1	0
3	2	2	5	4	2	129	118	4	9	1	1	1
4	2	2	9	3	2	122	113	7	8	1	4	3
4	3	2	9	4	2	131	114	6	7	0	7	5
4	2	2	8	3	2	130	118	5	8	0	1	1
6	3	3	12	4	2	118	111	13	10	1	5	5
9	2	2	15	3	2	123	105	10	14	2	5	3
2	2	2	10	2	2	132	115	3	7	0	3	3
11	2	2	10	2	2	125	115	11	12	0	0	0
3	2	2	8	3	3	131	93	2	13	1	0	0
3	2	2	7	6	2	131	116	4	7	0	3	3
3	1	1	6	2	2	137	113	2	9	0	3	0
5	2	2	9	4	2	125	116	7	11	2	2	2
11	2	1	15	2	2	127	108	8	9	2	8	6
9	4	3	14	2	2	118	97	14	12	1	7	5
7	6	5	13	6	3	107	102	20	20	2	2	1
5	4	3	6	3	3	111	111	9	11	2	2	0
7	2	2	12	2	2	127	115	7	12	2	1	1
7	5	3	13	7	5	107	97	13	22	4	4	4
2	2	2	10	2	2	126	119	1	8	3	3	2
6	5	3	13	6	2	123	112	11	16	2	1	1
7	5	2	9	4	2	118	110	12	13	0	2	1
11	2	2	14	2	2	125	113	11	14	1	2	2
7	2	2	14	2	2	129	111	7	15	1	2	2
5	4	4	7	5	4	119	101	13	13	1	8	3
7	3	2	11	3	2	120	107	10	10	1	7	3
5	3	2	10	2	2	124	119	9	10	0	1	1
8	2	1	16	2	2	130	113	8	10	0	7	6
9	2	2	12	3	2	127	110	7	11	1	4	1
8	6	2	8	3	3	124	109	11	11	1	4	1
2	2	2	11	3	2	128	89	2	6	3	15	5
7	2	2	13	3	3	123	95	7	6	1	12	4
4	1	1	8	2	2	136	117	3	10	0	1	0
5	2	2	6	4	2	131	117	5	8	0	2	2
6	2	2	9	4	3	128	85	6	7	1	19	2
4	2	2	8	2	2	122	117	6	8	2	2	1
5	2	1	8	4	2	133	109	5	7	0	8	3
2	2	2	12	2	2	128	109	5	13	1	4	3
2	2	2	5	4	2	132	116	2	8	1	2	0
2	2	2	10	2	1	128	121	2	8	2	2	1
4	2	2	6	4	2	128	121	4	8	2	0	0
6	3	3	10	3	3	116	111	9	10	1	4	3
12	2	2	18	2	1	124	113	11	15	2	3	3
10	2	2	14	2	2	124	113	9	12	0	2	1
5	4	2	6	3	2	123	116	9	10	2	1	0
7	2	2	13	2	2	125	116	7	10	2	3	2
4	2	2	4	3	3	132	107	3	9	1	6	1
2	2	2	9	3	2	126	107	6	13	0	2	1
6	3	2	15	3	3	113	102	11	13	4	7	3
3	2	2	15	2	2	131	112	5	7	0	7	5
10	2	2	21	2	1	126	110	8	15	2	5	4
2	2	2	7	2	2	132	118	4	7	0	2	1
6	2	2	10	2	2	128	117	5	9	1	2	2
7	2	2	11	2	2	123	116	8	10	2	3	3
3	2	2	10	2	2	131	119	3	9	0	2	2
2	2	2	10	3	2	130	112	5	10	0	3	2
6	3	2	12	6	2	123	103	6	11	0	10	3
5	4	2	9	3	3	125	105	10	13	0	4	1
6	5	3	12	6	2	120	107	10	9	1	11	7
4	4	3	10	9	4	116	91	8	13	1	17	7
8	3	2	8	6	2	127	115	10	11	0	3	1
6	3	2	8	3	2	125	114	8	10	0	1	1
4	2	2	9	2	2	128	116	5	7	0	5	1
3	1	1	8	2	2	137	111	2	9	0	1	0
11	3	2	14	2	2	116	113	13	13	0	2	1
10	1	1	14	2	2	130	111	8	13	1	2	1
7	2	2	15	3	2	129	109	7	8	1	10	5
9	2	1	11	2	2	129	110	7	9	2	5	2
3	2	2	6	2	2	129	111	3	10	1	1	0
2	2	2	7	3	3	126	107	4	11	1	4	1
4	3	2	7	6	3	127	97	6	10	1	9	2
8	2	2	9	7	4	128	105	6	8	1	11	5
6	2	2	17	3	2	126	105	5	7	0	10	5
6	2	2	10	2	1	128	121	5	10	1	0	0
3	2	2	8	2	2	131	119	2	7	1	2	2
9	5	2	10	6	2	124	105	11	16	0	1	0
2	2	1	10	4	2	136	115	1	10	0	4	2
6	3	2	6	5	2	127	118	8	11	0	0	0
3	2	1	8	3	2	135	106	2	7	1	7	3
3	2	2	5	5	3	129	98	6	8	0	10	3
3	3	2	11	2	2	128	110	6	6	0	9	6
5	3	2	7	3	2	124	111	7	8	2	6	3
6	5	2	12	6	2	121	111	12	11	0	4	2
2	2	2	11	3	2	130	109	4	6	1	10	4
2	2	2	8	2	2	132	115	4	8	0	4	0
5	2	2	11	3	2	121	113	7	7	2	5	4
2	2	2	7	4	2	134	116	2	7	0	4	2
4	4	2	8	3	3	128	106	6	7	0	8	1
2	2	2	6	6	3	128	114	2	8	0	4	1
8	2	2	10	2	2	128	117	8	8	0	3	2
5	2	2	13	4	3	127	97	8	7	0	17	7
5	5	3	9	6	2	113	110	8	12	0	4	2
2	2	2	6	3	2	132	116	3	9	1	2	1
7	2	2	8	3	2	127	118	9	10	0	1	0
3	3	2	6	4	3	128	100	1	10	3	7	2
4	3	2	5	4	3	127	114	7	10	1	0	0
7	4	2	13	2	2	121	108	9	8	0	9	4
9	2	1	10	2	2	129	115	8	10	1	3	2
5	3	2	7	2	2	128	106	6	10	1	5	1
5	2	2	9	2	2	131	114	3	8	1	4	1
12	4	2	12	6	2	118	97	11	14	2	2	1
6	2	2	8	6	2	126	115	5	11	1	2	2
11	2	2	18	2	2	121	107	11	13	0	7	4
8	6	2	9	4	3	122	109	13	12	0	4	2
5	3	2	5	4	3	130	109	4	14	3	1	0
4	3	2	7	3	2	123	119	9	9	0	1	1
7	2	2	13	3	2	127	111	5	13	1	3	3
8	2	2	6	4	3	126	110	8	10	1	5	1
7	3	2	10	3	2	124	118	8	9	2	3	3
4	3	2	9	2	2	127	112	6	10	0	2	0
8	7	3	13	6	3	114	106	17	15	1	5	3
7	2	2	11	3	2	129	115	6	8	1	4	3
11	2	2	20	2	2	123	109	11	12	1	9	7
9	2	2	12	2	2	125	115	8	8	0	6	3
10	3	1	9	3	3	127	104	11	11	0	5	3
3	2	2	7	2	2	125	110	4	9	1	1	0
3	2	1	4	4	3	135	110	3	9	0	2	1
7	2	2	7	2	2	127	112	7	10	0	2	0
8	2	1	10	2	2	130	119	7	9	1	2	2
10	3	1	8	5	3	127	111	10	13	1	3	2
4	2	2	8	7	2	128	112	7	8	0	6	3
9	4	2	13	4	2	121	106	13	10	1	8	4
3	2	2	7	2	2	129	118	2	7	1	2	1
4	3	2	8	6	2	131	105	5	11	0	6	2
8	6	2	13	3	2	124	109	12	13	1	5	3
3	1	1	10	3	2	137	110	2	7	0	7	3
8	4	2	14	3	2	124	112	7	10	0	4	4
3	1	1	8	2	1	137	123	1	7	0	0	0
4	2	2	8	3	2	126	112	5	11	0	3	1
9	2	1	11	2	2	129	112	9	13	0	2	2
5	3	2	5	4	2	126	114	7	10	0	2	1
7	3	2	9	5	2	128	111	9	9	0	7	2
9	2	2	25	4	2	125	92	9	16	0	16	4
4	3	2	9	2	2	127	118	5	7	1	2	2
6	2	2	15	5	2	128	101	6	10	1	13	7
9	2	2	12	2	2	123	113	10	10	1	4	4
5	2	1	7	3	3	133	112	3	11	0	1	1
8	2	2	15	3	2	122	113	10	11	0	4	3
6	2	2	13	2	2	124	106	5	11	0	5	2
5	4	2	9	3	2	117	107	9	8	2	8	3
9	2	1	14	3	2	129	102	8	14	0	4	3
4	2	2	11	3	2	132	111	3	7	2	7	4
10	2	2	11	4	2	126	108	10	10	0	2	2
6	2	2	12	4	2	128	107	6	8	2	11	7
11	3	2	15	5	3	122	102	11	15	2	7	5
7	4	3	13	3	2	118	111	13	12	0	4	3
9	2	2	9	2	2	125	116	8	11	3	1	1
3	3	3	8	2	2	121	109	5	8	1	1	1
4	3	3	5	4	4	124	110	7	11	0	1	1
5	4	3	9	6	2	120	114	11	12	1	1	1
3	3	2	8	6	3	128	101	6	10	0	10	5
8	5	3	12	3	2	122	112	11	11	3	4	3
5	4	2	12	7	3	125	87	9	8	1	20	4
10	2	2	20	3	2	124	100	8	9	1	12	9
6	2	1	6	3	3	132	115	6	9	0	2	1
3	3	2	9	2	2	128	114	5	8	0	4	1
10	2	2	13	2	2	126	112	10	13	1	1	0
2	2	2	10	2	2	128	109	3	8	1	5	2
2	2	1	9	2	2	136	116	1	6	0	4	3
4	2	2	8	2	2	130	113	4	7	1	5	1
6	2	2	10	2	2	130	117	5	8	1	3	1
4	2	2	6	3	2	130	116	5	8	1	1	1
8	2	2	17	3	2	128	99	8	9	0	14	7
2	2	2	9	2	1	134	122	1	6	0	2	1
9	1	1	20	2	2	131	107	8	15	0	5	5
6	4	2	6	3	2	118	110	8	11	3	1	1
2	2	2	7	3	2	128	119	4	7	2	1	1
5	2	2	7	6	2	129	112	7	10	0	2	1
10	2	2	10	4	3	124	96	8	10	0	7	1
8	2	2	9	3	2	120	119	10	10	1	1	1
12	3	2	15	3	3	117	104	14	13	1	8	4
2	2	2	8	3	2	134	110	1	7	0	8	4
3	3	2	8	2	2	132	115	3	7	1	4	2
14	2	1	19	2	2	124	110	8	16	2	3	2
13	5	2	18	3	2	116	104	17	18	1	3	2
3	2	2	10	2	2	131	119	3	9	0	2	2
2	2	2	7	3	3	130	108	1	10	3	1	1
3	3	2	7	3	2	128	115	4	7	2	3	1
4	2	1	12	3	2	134	102	4	8	0	12	5
5	2	2	9	2	2	127	108	4	9	1	5	2
6	2	2	9	3	2	126	113	5	11	1	2	0
4	2	2	7	3	2	122	115	7	8	1	1	0
3	2	2	7	3	2	131	113	4	8	1	3	1
2	2	2	9	2	2	132	116	2	8	0	4	1
4	3	2	8	2	2	125	115	7	12	1	0	0
4	3	3	10	3	3	118	103	10	11	1	4	2
7	3	2	13	5	4	120	99	12	11	1	11	4
4	3	1	8	2	2	133	115	5	7	0	4	2
6	2	2	10	2	2	126	115	6	7	0	4	3
8	1	1	11	2	2	132	116	7	7	0	5	3
4	2	2	4	4	2	126	111	5	10	1	0	0
6	5	2	15	3	3	123	107	7	12	5	8	4
3	2	2	5	4	3	131	115	1	8	1	1	1
10	2	2	12	2	2	122	109	9	10	2	5	2
3	2	1	10	2	2	135	113	3	11	0	1	1
10	2	1	17	2	1	128	114	10	9	0	6	6
5	2	2	7	3	2	129	111	6	8	1	5	2
10	2	2	14	3	2	124	114	5	13	5	3	2
6	3	2	17	3	2	127	105	8	11	0	9	7
8	2	2	11	2	2	126	118	9	8	1	2	2
13	2	1	22	2	2	125	101	13	16	0	8	5
7	2	2	10	3	2	129	110	7	9	1	6	1
6	2	2	10	3	2	120	108	7	10	2	5	1
11	6	2	17	5	4	117	107	15	17	1	5	4
5	2	2	10	2	2	123	115	6	7	3	4	3
10	2	2	15	2	2	126	112	9	12	0	1	1
4	2	2	8	2	2	130	113	4	7	1	5	1
4	3	2	6	3	2	131	110	5	9	1	2	1
11	4	2	17	2	2	117	112	15	13	1	3	3
3	2	2	6	3	3	131	109	2	8	0	5	1
3	2	2	7	4	2	131	112	3	7	2	4	2
6	2	2	11	2	2	126	106	7	8	0	8	4
11	2	1	13	2	1	127	118	11	11	0	1	1
4	4	4	14	3	2	108	102	8	10	1	5	3
5	5	2	8	2	2	124	115	5	8	0	2	0
6	3	2	11	2	2	125	118	8	9	0	2	1
3	3	2	9	2	2	124	116	6	7	1	4	2
8	3	2	13	2	2	119	112	12	9	0	5	4
7	5	5	11	4	3	114	97	16	17	2	6	1
9	2	2	14	2	2	127	115	6	9	1	3	2
5	2	2	10	2	1	131	121	4	9	1	1	1
6	2	2	9	3	2	130	111	4	7	0	3	1
2	2	2	11	2	2	132	116	1	6	0	7	6
2	2	2	10	3	2	130	112	2	7	1	8	4
7	3	2	9	5	2	128	111	9	9	0	7	2
9	2	2	25	4	2	125	92	9	16	0	16	4
4	3	2	9	2	2	127	118	5	7	1	2	2
2	2	1	7	3	2	136	115	1	8	0	1	0
6	2	2	12	4	2	124	109	6	13	1	3	3
2	2	1	6	3	3	136	113	1	7	0	6	1
5	2	2	11	2	2	131	116	5	7	0	5	4
6	2	2	8	4	3	128	106	5	10	2	8	1
2	2	2	11	4	3	130	77	3	7	1	24	6
7	2	1	9	2	2	131	114	6	9	1	4	1
6	2	2	9	2	2	126	120	6	8	1	2	1
4	3	2	8	2	2	131	119	4	7	0	3	1
3	2	2	5	4	4	129	110	5	8	1	5	2
4	4	2	7	6	2	122	114	6	11	2	1	1
6	3	3	7	4	2	124	114	6	9	3	3	2
4	2	2	10	5	3	132	103	3	8	0	12	4
3	2	2	5	3	2	127	111	4	9	0	1	1
7	3	2	14	2	2	120	99	10	8	1	10	3
4	2	2	9	2	2	130	116	3	7	2	3	3
3	1	1	10	3	2	137	110	2	7	0	7	3
6	2	2	9	2	1	128	122	6	8	0	0	0
5	3	3	12	3	2	119	108	6	10	4	6	3
10	5	2	13	8	2	121	104	14	16	1	7	4
5	5	3	7	4	3	121	113	8	12	1	1	1
4	4	2	9	4	3	124	107	8	9	0	9	4
5	2	2	8	2	2	129	115	5	9	1	2	1
7	2	2	12	3	2	125	104	7	8	2	7	4
5	2	2	11	2	2	125	114	4	10	2	1	1
5	2	2	9	5	2	123	107	10	10	0	6	2
8	2	2	10	2	2	128	119	7	9	1	1	1
3	3	2	9	2	2	132	102	3	12	0	3	2
4	2	2	8	2	2	126	111	6	8	1	3	2
3	2	2	10	4	2	133	113	3	10	1	0	0
5	2	2	9	2	1	127	122	7	8	1	1	1
6	4	2	9	7	2	122	113	10	11	1	2	0
2	2	2	4	3	3	130	100	4	10	0	1	0
2	2	2	5	3	3	134	87	1	14	0	0	0
2	2	1	8	3	2	136	118	1	9	0	1	0
12	2	1	10	4	2	126	103	10	12	1	6	2
8	3	3	11	2	2	124	114	10	11	0	2	1
4	3	2	7	3	2	127	113	8	12	0	1	0
3	2	2	14	2	2	131	107	2	16	0	0	0
5	2	2	8	2	2	129	109	5	7	1	8	2
7	2	2	15	3	2	129	109	7	8	1	10	5
9	2	1	11	2	2	129	110	7	9	2	5	2
3	2	2	6	2	2	129	111	3	10	1	1	0
8	2	2	9	2	2	122	112	8	12	1	2	0
4	2	2	8	2	2	128	117	6	7	1	4	2
7	2	1	12	2	2	131	113	7	10	0	4	2
5	2	1	9	2	2	133	108	3	7	1	8	2
6	2	2	10	3	2	120	108	7	10	2	5	1
4	2	2	7	3	2	132	117	4	7	0	3	3
5	3	2	9	2	2	124	116	5	9	3	1	1
7	4	2	9	6	2	121	108	10	14	0	2	2
6	2	1	10	2	2	132	117	5	7	0	5	4
2	1	1	7	5	2	138	115	1	10	0	3	1
3	2	2	5	4	2	133	112	3	9	0	1	1
5	2	1	7	2	2	133	100	3	7	1	5	2
12	2	2	18	2	2	122	101	11	13	2	10	6
8	2	2	16	3	3	128	93	8	9	0	16	3
3	2	2	15	3	2	133	111	4	13	0	3	2
3	2	2	6	2	2	131	115	5	8	0	2	0
5	3	2	10	2	2	130	115	6	7	1	3	2
3	2	1	6	4	3	135	114	3	8	0	3	1
10	3	2	11	3	3	125	106	9	11	0	5	1
8	2	2	10	3	2	128	110	7	8	2	4	1
2	2	2	5	5	2	126	113	3	9	3	2	1
2	2	2	8	4	2	128	103	6	7	0	9	4
2	2	1	9	4	3	136	90	2	9	0	16	5
5	4	2	7	6	2	123	106	10	9	1	9	3
11	3	2	13	2	2	124	116	11	11	2	3	2
6	3	2	9	5	4	125	107	5	9	0	6	2
7	3	2	11	2	2	122	116	8	10	2	2	1
12	3	2	23	2	2	121	98	13	16	0	11	7
3	2	1	3	2	2	135	102	2	10	0	4	0
6	2	2	10	3	3	128	115	5	8	1	4	3
3	2	2	7	4	4	123	100	8	8	0	10	3
5	2	1	5	5	5	133	108	4	13	1	3	1
8	2	2	13	2	2	128	112	7	11	1	4	2
5	3	2	7	2	2	128	114	6	9	1	1	1
3	2	2	9	5	3	129	108	4	10	2	8	3
6	2	2	10	5	2	124	116	10	11	0	2	2
2	1	1	7	3	2	138	119	1	9	0	1	1
7	5	2	9	4	2	118	110	12	13	0	2	1
5	2	2	10	5	2	125	112	7	10	0	5	2
3	2	1	7	2	2	135	120	3	8	0	0	0
4	2	1	11	1	1	134	122	3	6	0	3	3
2	2	2	7	4	2	132	110	3	9	0	4	2
10	2	2	12	3	2	124	114	11	13	1	0	0
7	2	1	7	2	2	131	116	6	9	0	2	2
4	2	1	10	2	2	134	117	4	6	0	2	1
5	3	1	5	4	3	132	103	6	11	0	5	2
3	2	2	7	3	3	127	110	4	8	1	5	1
3	3	2	6	3	3	124	103	3	8	3	9	3
6	2	2	8	2	2	126	109	7	10	1	4	2
4	4	2	11	1	1	128	122	5	7	1	1	1
4	2	2	9	2	2	130	116	3	7	2	3	3
15	2	2	21	2	2	119	100	12	20	4	2	1
5	4	2	5	3	3	125	100	7	10	0	10	1
3	2	2	10	2	2	127	109	4	9	0	5	3
6	4	4	6	4	3	115	104	13	14	0	1	0
5	3	2	11	2	2	128	118	8	8	0	4	2
9	2	2	11	2	2	125	110	9	12	1	1	0
4	3	2	6	2	2	129	117	3	8	1	2	1
5	2	2	9	3	2	125	107	4	8	0	7	1
11	2	1	14	3	2	127	96	10	9	0	12	3
2	2	2	8	3	2	126	110	4	7	0	6	2
10	2	2	9	3	2	120	111	10	12	2	2	0
2	2	2	8	3	2	128	116	2	10	1	0	0
4	3	2	8	3	2	127	110	8	10	0	2	0
3	2	2	12	2	1	125	119	4	10	2	2	2
14	1	1	21	2	2	126	108	10	16	3	5	5
2	2	2	8	3	3	134	111	2	6	1	6	3
2	2	2	6	3	2	130	116	4	8	1	1	1
9	2	2	14	2	2	127	113	7	10	3	3	2
4	3	3	9	4	2	122	114	11	11	0	3	2
7	3	2	11	6	2	122	110	10	9	1	8	5
12	5	2	14	4	3	117	108	11	15	3	4	3
2	2	2	7	3	2	130	109	3	9	1	5	3
3	3	2	6	3	2	128	120	5	8	1	1	1
9	2	2	14	3	2	127	106	8	9	2	10	7
9	2	2	12	1	1	127	121	7	9	2	1	1
2	2	1	9	3	2	136	103	0	12	0	0	0
