largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
69	16	11	69	16	4	69	45	101	65	1	22	17
41	8	3	43	5	3	111	64	54	26	3	35	20
85	8	5	83	5	4	66	34	101	64	0	32	24
105	2	2	78	3	2	68	41	104	50	3	37	26
121	3	3	84	6	5	42	32	128	61	1	36	27
131	8	8	108	5	4	26	21	146	84	0	32	28
74	4	2	86	2	2	91	46	79	43	2	44	41
40	10	9	46	6	5	85	59	79	39	0	26	17
35	12	8	35	7	6	83	60	80	28	1	35	15
69	14	7	60	7	6	79	51	90	55	1	24	16
74	32	17	72	26	9	29	22	136	66	4	43	28
69	6	5	53	4	3	81	42	82	43	4	34	18
102	8	7	78	8	7	46	40	123	61	2	31	24
119	2	2	92	3	2	52	45	119	58	3	36	33
91	25	16	74	18	16	38	23	128	83	8	28	23
84	10	7	55	9	5	52	36	114	57	2	31	16
44	6	5	48	4	3	107	58	57	33	2	31	18
101	5	4	90	6	3	53	27	113	69	3	31	25
87	15	2	65	11	2	71	54	99	49	4	29	24
80	20	10	59	16	8	45	42	116	60	5	31	15
139	23	5	102	21	7	12	12	163	93	0	32	28
44	6	6	52	3	3	91	64	71	36	2	25	17
110	2	2	83	4	3	65	42	110	60	0	32	26
56	4	3	48	7	3	98	60	70	33	0	33	21
93	23	4	74	19	5	41	32	125	64	2	37	27
51	6	5	44	5	2	86	67	75	30	0	30	19
116	6	4	82	5	3	44	42	126	49	1	40	34
29	9	4	32	4	3	127	51	45	10	0	52	22
103	17	2	87	4	3	57	39	119	64	0	28	24
85	3	2	79	2	2	87	47	87	56	1	29	22
64	28	7	57	16	10	70	41	103	56	0	34	21
66	6	6	58	4	4	87	57	76	47	4	26	17
52	16	7	55	11	3	91	54	76	44	2	32	17
126	4	2	85	6	4	47	41	129	57	0	36	31
55	16	5	53	13	3	90	56	74	48	2	24	16
65	8	6	48	7	5	88	48	84	34	1	41	22
44	25	9	50	28	5	85	39	84	44	1	46	21
112	7	6	102	5	2	44	33	128	81	0	22	22
66	6	6	58	4	4	87	57	76	47	4	26	17
33	26	9	42	7	6	85	51	76	31	5	39	22
63	7	4	55	9	4	85	56	81	47	1	25	18
61	21	11	54	18	6	57	36	101	58	8	32	19
74	3	2	59	3	3	98	51	76	36	0	35	22
68	7	4	62	3	3	93	58	79	41	1	28	22
99	7	5	90	3	3	68	38	104	57	3	39	35
95	3	2	68	6	3	69	51	99	47	3	32	23
86	38	5	82	24	4	44	27	124	78	4	30	20
55	16	15	42	16	16	53	46	104	48	4	33	16
56	8	5	52	5	3	92	51	73	37	1	34	19
81	7	4	62	4	3	73	61	97	43	1	28	20
116	26	9	100	16	3	26	21	147	89	2	26	21
115	7	4	87	3	3	41	41	123	60	7	33	30
83	22	11	36	18	11	43	36	125	56	2	35	16
100	4	2	86	2	2	71	52	101	61	3	26	25
44	30	19	53	21	8	74	39	93	58	2	33	17
61	10	8	54	14	3	74	47	90	42	1	37	20
32	10	8	38	11	9	104	58	62	39	1	33	16
42	41	6	55	24	9	77	39	87	64	5	31	20
30	8	7	46	10	3	114	60	53	31	1	33	20
99	7	2	94	4	2	69	30	106	67	0	36	30
88	20	3	76	12	7	62	41	107	62	3	33	27
118	18	5	81	29	7	28	20	143	83	1	33	26
65	4	3	64	4	4	97	52	73	41	1	37	21
75	6	5	53	15	3	80	48	87	37	2	40	19
73	5	3	63	3	3	82	61	86	37	1	33	24
101	9	6	86	11	7	48	25	121	75	2	33	28
74	12	3	60	13	3	70	48	93	52	2	29	18
56	17	3	52	6	3	99	56	74	40	1	30	17
48	5	2	61	3	2	104	56	57	36	1	33	22
119	12	6	97	10	3	37	32	135	82	1	25	24
136	7	3	113	3	3	29	21	140	79	5	37	35
72	27	7	60	36	5	57	30	111	66	1	38	20
93	8	7	71	6	5	53	37	113	61	0	32	18
104	6	4	87	8	3	65	37	109	72	2	25	21
116	17	2	91	11	4	44	31	125	78	6	27	22
42	18	4	41	16	4	100	55	70	33	0	38	19
49	9	8	40	8	6	90	49	75	32	4	42	21
64	11	5	61	5	3	87	50	83	42	0	36	24
87	22	7	78	12	8	42	26	126	79	1	26	17
130	9	3	106	3	2	35	27	138	75	2	33	30
105	9	8	97	6	5	35	32	135	76	1	29	25
38	9	8	43	21	6	84	51	74	45	4	30	19
43	17	4	44	5	4	94	72	68	37	3	22	18
80	11	4	64	4	3	73	46	97	45	1	35	19
79	5	3	59	11	3	90	51	83	39	1	35	21
80	2	1	77	3	3	97	47	78	55	1	30	23
42	17	5	40	10	3	109	71	63	29	0	29	19
115	22	4	88	17	6	28	25	139	84	5	26	25
73	7	6	54	10	6	68	57	92	49	3	23	16
116	8	4	88	4	2	45	46	123	68	3	24	22
79	3	3	61	4	4	83	55	83	40	3	33	22
38	21	17	46	21	13	75	35	94	42	0	51	17
117	3	2	106	2	2	55	30	116	78	3	29	27
85	10	10	50	15	6	56	42	112	52	1	33	18
104	13	12	89	10	8	31	22	136	85	3	28	23
54	5	4	49	4	4	97	57	68	32	1	34	19
56	7	6	35	7	6	85	49	79	30	2	34	19
102	3	2	62	3	2	72	65	99	31	4	36	28
85	1	1	66	3	2	94	55	81	33	3	41	32
111	19	5	87	19	3	34	29	132	72	5	34	31
58	6	4	50	7	5	98	50	72	46	1	30	18
71	32	10	59	32	17	40	20	124	72	3	39	22
74	8	3	67	5	4	81	50	87	48	1	32	24
32	23	8	35	10	3	103	71	66	22	1	33	20
48	7	4	48	8	5	87	60	68	32	3	36	22
46	30	8	54	14	5	65	56	96	53	2	23	16
55	15	12	40	16	9	74	45	96	42	0	39	13
49	4	3	50	5	5	107	62	57	34	3	32	23
118	3	3	82	3	2	51	45	118	53	1	36	30
83	31	2	69	20	5	61	35	113	56	0	40	23
55	18	8	58	11	7	55	38	107	50	2	41	22
55	17	10	45	11	4	80	55	89	37	3	34	22
91	11	7	58	10	9	56	32	116	59	0	34	16
59	8	3	65	8	2	93	47	74	42	1	34	23
82	10	2	61	3	2	81	46	92	37	1	39	22
82	8	3	65	5	5	71	50	96	49	2	30	23
95	5	3	75	7	4	58	39	108	54	1	38	26
53	11	6	40	13	5	88	67	75	35	3	29	16
88	4	3	65	4	3	72	50	96	47	0	33	20
104	5	4	70	4	3	63	53	110	42	2	37	26
42	27	12	42	15	9	84	55	82	44	3	29	17
50	16	7	53	10	5	78	46	76	34	8	46	28
46	45	12	53	21	6	56	42	113	57	0	29	17
107	37	3	96	17	4	32	21	144	82	0	33	28
132	10	3	99	8	4	26	22	142	82	2	32	32
67	6	5	57	8	4	95	55	77	45	0	28	18
106	6	4	96	4	4	55	29	112	61	5	43	37
112	3	3	95	4	4	55	34	116	76	1	25	23
106	2	2	80	3	2	67	41	106	44	2	44	33
44	9	6	39	6	5	98	55	63	30	5	35	20
22	18	7	25	7	5	110	73	58	11	0	39	17
49	6	4	51	6	3	90	55	70	41	1	29	18
104	15	4	87	10	4	45	36	125	76	2	24	21
36	24	4	41	13	4	103	65	64	34	2	31	19
41	14	12	34	8	7	72	45	86	45	2	30	15
131	13	6	104	11	8	20	11	148	90	0	26	21
102	30	7	84	21	2	36	31	134	77	3	28	22
84	17	3	60	6	3	67	53	103	43	1	33	23
57	10	4	67	4	3	80	50	82	42	0	35	25
135	15	1	101	16	3	29	20	146	78	1	37	30
83	5	2	74	3	3	85	51	85	48	4	33	28
86	13	5	93	3	2	65	38	107	56	0	41	38
87	21	8	81	11	8	54	34	116	85	1	16	14
99	3	3	91	4	3	70	36	103	64	1	33	29
63	9	6	60	10	3	91	62	80	43	0	30	20
99	7	5	83	7	6	64	38	108	60	2	34	26
65	12	10	60	9	7	72	37	98	49	1	39	25
99	4	3	78	4	2	62	46	107	57	2	29	23
124	16	12	93	11	10	23	20	151	88	0	26	23
23	5	3	36	6	5	119	56	41	17	2	42	25
67	4	3	82	3	3	86	42	80	52	1	33	27
73	8	5	52	7	5	76	47	92	42	1	35	19
104	3	2	80	3	3	66	37	104	52	3	39	32
21	20	14	27	13	12	96	53	73	44	1	31	14
68	13	11	53	8	7	79	60	93	47	0	23	14
59	5	4	54	5	5	95	46	72	40	2	37	20
88	3	2	78	4	3	72	43	95	51	1	37	27
79	5	3	72	4	3	84	48	83	39	4	45	37
47	19	3	37	8	4	100	63	69	24	0	38	18
65	8	6	72	5	4	74	48	91	53	1	32	27
67	3	2	53	4	3	99	64	72	28	0	37	22
81	15	14	68	15	10	42	29	126	81	1	25	15
35	5	5	40	4	3	114	66	52	27	0	30	19
65	25	14	64	15	8	38	33	125	77	4	21	18
140	12	11	109	11	8	16	12	159	78	1	45	40
66	10	2	59	7	5	95	55	76	43	2	33	22
37	16	12	40	13	11	79	59	86	41	1	28	13
103	22	7	88	13	2	39	31	133	59	0	44	33
82	9	2	86	3	2	86	37	88	49	1	42	34
103	4	3	82	4	3	67	38	106	57	0	35	28
115	12	3	84	7	6	44	31	127	69	3	33	25
84	22	3	62	16	5	64	45	103	53	6	31	23
136	7	3	113	3	3	29	21	140	79	5	37	35
91	22	11	84	10	9	42	29	129	83	1	23	14
96	6	4	83	5	2	69	46	103	62	1	26	22
137	5	2	102	3	3	33	31	138	71	2	34	30
92	13	10	73	16	4	51	33	119	73	0	26	16
87	7	7	61	8	3	70	54	99	46	2	31	19
85	7	3	66	3	3	67	57	94	42	2	30	28
56	30	5	54	17	5	67	50	98	52	3	28	18
77	4	2	68	4	3	90	47	82	43	1	38	25
92	5	2	75	3	3	70	42	98	59	2	30	23
97	3	3	87	4	4	68	32	103	70	1	27	21
59	8	6	44	8	3	87	65	79	27	3	34	21
72	8	7	55	6	6	77	58	88	47	4	24	18
112	3	2	93	3	3	56	37	113	58	4	41	37
103	10	6	76	10	5	58	40	116	53	1	38	28
72	13	6	56	21	4	78	44	93	45	1	41	26
66	22	10	53	22	13	61	36	107	69	1	27	14
105	3	2	101	5	2	65	28	107	78	2	30	26
54	6	4	55	4	4	89	57	75	37	0	34	24
32	5	5	45	5	5	106	50	53	25	3	45	25
97	19	2	83	13	2	55	42	117	71	0	25	23
66	10	3	61	11	4	98	56	76	50	1	26	17
58	8	6	48	18	4	91	46	75	49	4	32	17
102	2	1	97	3	3	75	33	102	58	0	44	38
34	28	10	31	19	11	95	53	75	31	0	42	16
101	10	3	81	4	4	59	45	113	60	1	29	24
88	18	8	74	13	8	47	42	116	75	3	19	16
87	10	6	81	12	2	67	37	103	61	1	35	26
107	4	4	83	6	4	52	42	115	63	1	27	22
57	21	12	54	10	10	64	37	102	62	3	27	13
60	7	5	58	6	4	87	51	76	34	4	40	26
25	9	6	36	6	5	103	55	57	22	3	43	23
61	10	6	47	9	7	81	56	85	42	2	28	16
79	20	19	71	14	14	44	20	128	68	0	41	24
141	11	3	98	10	5	19	25	150	76	2	35	28
64	9	5	59	4	3	87	61	84	44	0	27	22
86	18	4	69	14	4	62	31	109	71	1	26	16
59	18	9	36	15	7	87	54	83	42	3	30	15
58	6	5	45	7	5	100	52	69	37	2	35	18
118	6	4	92	3	3	43	28	128	70	1	30	24
26	15	12	43	9	8	95	50	70	42	0	33	18
82	27	7	60	26	7	49	32	119	66	2	29	17
85	39	7	75	20	5	33	35	133	67	5	32	21
86	5	5	64	5	3	70	53	97	45	3	30	21
132	3	2	110	3	2	40	27	135	76	0	36	33
66	12	6	62	12	10	72	39	97	65	0	25	14
102	4	2	75	4	4	63	46	105	54	3	31	25
44	19	6	54	12	8	99	52	71	44	0	33	20
53	13	3	59	4	3	100	56	70	30	1	43	33
87	13	6	82	18	3	47	32	120	73	1	28	17
48	5	2	61	3	2	104	56	57	36	1	33	22
109	15	6	84	23	3	44	24	128	65	1	43	31
62	18	6	52	10	4	75	55	93	46	0	26	18
70	6	5	61	16	5	86	47	85	43	0	39	23
62	38	16	58	29	11	48	29	122	67	2	38	21
96	2	2	73	4	2	73	55	100	45	0	32	27
91	11	3	77	13	3	67	45	105	68	1	24	20
101	7	6	95	5	4	49	32	118	75	2	28	25
113	3	3	86	3	3	58	46	116	59	1	31	27
114	11	8	91	11	5	24	18	142	79	0	34	21
31	12	6	36	13	2	115	71	54	28	0	28	20
85	5	2	74	2	2	85	54	87	47	1	30	24
96	20	19	67	17	13	30	22	140	75	1	30	16
115	7	4	106	3	2	42	27	127	80	2	30	28
39	12	6	41	6	3	103	59	62	29	2	33	19
59	8	5	51	3	2	80	58	82	36	0	31	19
122	4	2	86	4	3	47	39	122	53	4	40	36
114	2	2	90	3	2	59	39	112	57	3	38	32
47	11	5	47	6	5	97	60	72	37	0	32	22
97	30	5	89	19	5	42	22	132	82	0	30	25
115	23	8	89	19	5	22	22	146	87	3	27	22
41	25	9	39	18	4	81	56	85	26	1	43	17
54	9	6	56	9	5	98	59	72	50	1	24	18
50	17	7	55	12	6	99	54	75	55	0	20	15
49	11	7	40	6	3	100	57	69	21	2	42	21
129	6	4	105	6	3	40	24	135	79	1	33	30
68	7	6	45	10	7	81	55	86	42	2	29	16
68	10	6	40	12	10	73	54	90	37	5	34	17
81	29	20	64	25	9	41	26	131	75	1	32	18
105	11	2	73	6	6	57	38	114	62	3	29	20
96	14	8	66	6	5	57	44	112	62	4	22	16
104	3	3	81	3	3	59	36	106	48	5	45	37
112	11	5	97	22	2	45	19	125	79	2	36	20
87	2	2	70	2	2	84	56	90	44	0	31	26
52	21	8	37	9	5	89	66	80	30	2	32	16
72	19	14	53	23	12	46	29	118	64	2	32	18
124	5	3	104	3	2	43	27	125	65	4	41	33
60	20	16	47	17	11	59	38	108	55	0	36	15
60	6	3	50	3	3	92	54	72	29	0	36	26
73	16	4	74	9	3	84	52	90	62	0	22	18
23	10	7	37	4	4	112	58	51	22	2	36	22
80	11	3	49	7	2	74	62	91	38	6	27	24
133	18	4	109	11	3	20	14	150	92	2	30	28
40	28	17	37	34	10	59	29	101	56	3	41	17
41	25	8	40	7	3	84	63	82	28	1	34	15
131	4	2	110	3	2	42	23	131	75	3	38	35
88	6	4	60	4	3	75	53	98	47	0	29	20
45	5	3	57	2	2	119	61	54	38	0	30	22
42	30	6	36	21	4	82	67	82	34	4	28	18
78	15	12	65	6	5	60	45	107	55	4	31	20
29	28	21	38	9	8	93	64	79	32	1	31	17
22	10	5	37	6	3	107	66	54	23	0	35	19
62	11	8	64	9	4	91	53	81	57	1	22	17
55	2	2	57	2	2	118	65	53	31	4	32	25
39	39	14	46	26	13	60	39	106	55	0	37	18
56	4	4	41	9	3	100	60	67	23	1	40	21
82	15	9	68	11	7	39	28	123	75	3	22	15
46	5	4	49	8	4	93	61	67	35	2	34	22
95	18	16	85	10	7	41	23	128	73	3	33	26
58	20	15	41	15	10	62	47	106	41	3	38	15
75	6	4	78	10	6	82	33	85	54	3	42	28
90	4	3	76	5	3	78	48	94	50	1	35	29
108	3	3	81	4	3	56	37	112	56	3	37	26
66	27	26	55	22	17	34	21	134	72	3	39	22
39	27	17	40	19	13	70	37	97	54	1	36	16
101	28	10	92	14	10	29	20	140	87	3	29	24
52	20	5	50	21	5	88	55	82	51	1	28	16
108	11	8	80	11	5	34	26	129	57	6	49	37
66	9	3	56	4	3	91	58	76	34	3	35	22
86	4	4	61	5	3	73	49	96	40	2	35	23
116	3	3	93	10	4	55	28	118	63	2	44	33
109	15	6	84	23	3	44	24	128	65	1	43	31
62	18	6	52	10	4	75	55	93	46	0	26	18
112	6	2	95	4	2	57	31	117	69	1	33	29
102	9	3	84	7	3	56	44	114	64	1	26	22
62	7	7	55	5	4	81	58	85	36	0	35	22
88	19	4	77	16	2	58	43	112	68	1	25	22
117	17	2	94	11	3	37	27	135	70	1	38	33
115	4	4	95	3	2	49	38	120	71	4	27	24
91	3	2	82	4	2	81	50	90	61	3	26	24
55	22	10	57	20	9	66	40	99	61	0	31	17
78	34	10	55	20	13	35	34	134	62	0	33	18
30	23	8	38	22	6	88	52	77	44	0	32	17
87	11	4	78	7	3	72	50	101	59	1	28	24
114	4	2	85	4	2	53	39	118	59	2	34	27
113	14	9	82	9	3	37	33	133	59	3	35	25
47	9	8	40	5	5	94	63	72	29	1	35	17
53	11	9	45	5	4	84	53	80	38	2	32	17
52	9	3	48	4	3	99	52	67	28	2	41	25
29	18	12	34	12	8	92	53	77	33	0	36	15
115	20	13	100	12	3	26	21	143	94	4	20	18
87	4	2	75	5	3	80	42	92	56	1	32	25
67	4	3	55	4	4	84	53	80	36	1	36	20
65	25	11	51	24	6	45	41	118	52	1	36	17
85	12	6	76	8	3	66	45	102	69	3	21	16
87	2	2	84	5	2	76	45	92	47	1	38	34
53	20	4	43	11	9	84	51	81	39	2	33	17
63	15	7	58	8	7	66	46	97	47	2	33	20
85	7	6	75	7	6	47	37	114	65	0	29	20
61	24	19	57	18	8	48	33	121	78	2	20	15
73	20	11	58	14	7	60	37	107	60	3	27	16
44	3	3	54	3	3	116	58	53	26	1	37	26
18	5	4	40	5	5	128	64	35	16	2	44	28
105	4	2	87	3	3	54	41	111	61	1	30	25
62	22	6	63	12	4	85	41	89	53	0	36	22
86	4	3	62	4	3	69	49	92	43	5	33	23
61	18	11	56	13	10	69	39	98	64	4	28	17
83	13	11	76	10	4	70	46	104	65	1	24	19
86	7	4	61	12	3	70	42	100	42	0	43	25
69	9	6	77	6	4	58	38	101	70	1	22	16
113	11	3	91	7	4	40	33	126	77	4	25	24
88	12	6	64	10	3	43	55	116	48	5	31	29
78	12	7	62	7	6	59	33	107	62	0	32	16
103	6	3	92	7	2	61	35	107	72	4	27	21
114	4	4	91	5	5	44	35	126	75	0	27	24
113	2	2	104	2	2	62	34	113	74	1	30	28
101	5	5	76	4	3	57	42	113	52	1	36	24
77	8	6	63	7	3	70	47	94	57	2	24	19
38	15	7	45	5	4	96	61	67	29	0	32	17
94	9	3	69	7	2	63	54	107	48	1	28	20
47	30	13	47	14	7	64	42	102	43	2	40	25
94	29	24	74	23	17	24	19	148	89	1	26	21
52	7	5	44	7	5	87	57	76	36	1	34	18
91	25	10	64	20	13	42	29	128	73	1	28	17
56	21	10	46	17	13	69	44	99	66	1	22	13
88	3	2	71	5	3	78	49	93	46	0	34	24
