HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd
207192	526	247.331674695793	0.707312292567756	38.5403580280807	3.27049802388035e-06
181204	598	224.572918405351	2.01547475068676	50.3258755983197	3.39544529703374e-06
240616	837	190.879046564281	1.26978767412385	36.1205578803661	2.17340614072603e-06
314550	658	262.784723188763	0.641063362400767	34.3583983847183	2.28885120242454e-06
403108	996	130.722406144298	0.78179699904948	30.9911053619856	8.88455645825756e-07
218731	767	148.042872206376	1.28284054621825	36.7680714314924	1.8543183643583e-06
204212	822	238.726526332658	0.31499548586765	30.7992468850175	3.202775927094e-06
191299	586	275.529693156529	0.104088194801086	28.9172526561332	3.9460523665138e-06
289266	542	184.525899329643	0.447347758132229	26.4605157285038	1.7477007637341e-06
191679	604	192.340726075885	3.87982977175851	54.2304336126868	2.74918427870862e-06
184970	526	215.067355631615	1.97845054687824	49.3292030232384	3.18551998630826e-06
211111	615	359.438073618156	1.8683539735727	57.2662407360732	4.66466382864557e-06
340194	738	155.812313842062	0.804204615731268	27.40610992211	1.25482240022484e-06
165955	960	285.325803935987	0.43162655752479	35.1264714460629	4.71040059854461e-06
274988	587	237.622178366006	0.411886043875108	34.6114900520522	2.36744754955191e-06
202695	843	100.702081535836	1.30016315063691	28.7039402268027	1.36113921802122e-06
274609	625	224.408721202245	0.312323538069032	28.7319808807804	2.23888661425054e-06
167032	723	154.71032589478	0.337662352417099	27.3566951612805	2.53762097419082e-06
165419	506	254.11942577159	0.255839268537364	28.438572556546	4.20881280175597e-06
325316	776	265.718461515084	0.257734433205531	31.2052195591635	2.23781118965201e-06
193298	667	174.767677581521	0.290267254172322	27.1710258152819	2.47708488974467e-06
296623	946	205.46564552952	0.257887502164035	32.6845244449251	1.89776105289612e-06
201082	539	226.839523089161	0.380564604392469	30.5076732672058	3.09067020145889e-06
300622	610	125.353277410762	0.286693531436287	22.9071785186071	1.14241019200795e-06
241824	744	133.525629765148	0.11855757167595	22.6718643605027	1.51276814208758e-06
174356	1196	144.477030868877	1.52396055071889	36.6972259387108	2.27022575553775e-06
237856	542	257.639612339423	0.117332397018625	26.1886040659947	2.96760204331553e-06
222271	620	283.274352751886	0.45843418648284	32.6559984797608	3.49165710834277e-06
295603	1185	181.815891541436	0.752794075394291	34.0566396639545	1.68511730344587e-06
287857	924	165.397302316725	0.395718043405344	29.0816744503028	1.5741958473076e-06
280707	654	225.965965521649	0.646733871617184	36.6687577135043	2.20544851765583e-06
292222	780	86.1561811084095	0.970431832023444	30.5655194358226	8.07756882794114e-07
262102	550	228.917714637773	2.63541409084666	49.620664045547	2.39285400693396e-06
228969	665	173.295175371707	1.52617997012374	37.2533812982567	2.07356149691984e-06
223497	668	108.949494275039	0.753606561802162	26.2598058217816	1.33555155164093e-06
222062	711	268.279383964916	0.534204945174597	35.3189143475884	3.30994051599456e-06
243168	690	219.842456228314	1.11534065218461	33.4424390563255	2.47692171361221e-06
210210	1299	296.441584493246	0.279316088464988	37.3112633783331	3.8636065108179e-06
162368	697	257.639612339423	0.117332397018625	26.1886040659947	4.34729719904696e-06
196910	506	183.382607603511	0.889852557936198	35.3443716460687	2.55151136571692e-06
178053	555	113.253112566672	0.14692426929834	22.7368361808417	1.74264123706235e-06
186278	738	161.083141983991	0.97752197274105	29.0874702720904	2.36916692614516e-06
267878	510	168.68632985666	0.365615151773301	27.0710168904118	1.72524182043472e-06
152361	585	157.736185509646	1.02705742567601	35.5176728459778	2.83638157338912e-06
221112	963	158.894558578336	0.280484995066045	22.7461470277133	1.96881018555694e-06
195612	674	121.444320998247	0.66427508143099	29.8071970409726	1.70093944706094e-06
325181	1266	243.03877378901	1.1484716902106	42.678379267736	2.04765854775176e-06
213839	666	226.560369681692	0.189844848214933	23.7243010196658	2.90271345074414e-06
175926	814	178.655585739069	0.983239752871879	32.0074802995014	2.78223433824011e-06
225148	674	375.673340217884	0.124123943748576	29.0314139996149	4.57140204662801e-06
176059	677	185.986997544713	0.236056793015328	22.0131633253874	2.89421965324534e-06
201261	529	158.894558578336	0.280484995066045	22.7461470277133	2.16300007328228e-06
179036	565	180.831196195514	0.130694520107771	26.2013096138596	2.76719729429964e-06
230313	518	141.612892198366	0.544020886528074	31.0174928710184	1.68457936187217e-06
248305	510	160.998800323023	1.9881865263331	42.7279274078289	1.77641450484171e-06
243434	738	192.340726075885	3.87982977175851	54.2304336126868	2.16469718017446e-06
345180	608	155.585433132164	0.520976061595011	33.1748999005821	1.23489617195685e-06
232237	1066	168.036837186253	0.717829127351999	26.4460236122436	1.98234948092118e-06
153310	1228	110.338975715947	0.197287536148795	22.3232979459205	1.97181242975236e-06
329740	648	204.517162041009	1.15107461411945	39.9549227414862	1.69928122730993e-06
222832	685	219.203378564601	0.310550177722845	28.6913476957129	2.69511201957911e-06
236116	700	191.775266917091	0.90713077398734	38.566357331323	2.22522696549074e-06
277981	577	151.902996786042	1.73412083598812	30.6995147618697	1.49712604075229e-06
198325	524	254.540229263915	0.130538532968248	30.327285746649	3.51630148056984e-06
287530	1127	195.036619548627	0.362814246856255	26.5243704435335	1.85840400261869e-06
218920	1465	110.509188760865	1.3556184305514	30.0341387436003	1.38299333416179e-06
207606	869	147.504989872735	1.14608447983202	32.224519756399	1.94658757418043e-06
278577	925	226.325476732367	0.947799427910118	37.7119802547093	2.22584707017004e-06
258374	1205	201.674382925193	0.802425209360459	34.8430718311812	2.13849905934588e-06
230502	788	166.361772967558	0.900593476708723	32.1595331577607	1.97736106134946e-06
290624	890	184.198221894439	0.160535338941174	23.6662789470359	1.736445244455e-06
