HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
164559	2917	137.04501870435	0.229173120396538	25.5624363205522	2.28164855565148e-06	1.35071296021342	1.41302647148259
232545	2257	94.4780045666481	2.18094495473243	32.8976410293681	1.11309143661572e-06	0.621217951877043	0.758164736069739
180198	721	137.078089701674	1.01581002711719	31.4400126844129	2.08413195563532e-06	1.08108537816443	0.35269121597521
348145	822	322.342702035615	0.796906878041184	43.906962240125	2.53667492139348e-06	1.08679419495165	0.420894372602925
277609	760	231.874291618391	0.162265072703831	32.9662444020897	2.28836972803911e-06	1.00395851870999	1.32502076253295
213361	1217	147.761574615697	0.399339603888795	29.8250787428346	1.89737689560804e-06	1.27624078956433	1.30392216248438
269575	593	220.180784183001	0.888021584826137	33.7991407258422	2.23772614359235e-06	1.29834967935458	0.114659759681672
403108	996	130.722406144298	0.78179699904948	30.9911053619856	8.88455645825756e-07	1.14186480762437	0.109710063878447
253859	888	242.874822618211	0.87435047621184	37.9131474167172	2.62118133659475e-06	0.684792776918039	0.110109072457999
150401	692	196.454161716384	3.09785966993902	50.0194501954853	3.57863697744621e-06	0.36502931304276	0.895588447339833
163903	1334	270.695225297477	1.00638099251251	37.9250915278252	4.52481500789896e-06	1.07529633082449	0.91633290075697
227285	5103	179.287520358371	1.20858392616083	34.5718226591635	2.16115751551288e-06	0.561753096897155	0.238381134718657
172823	1618	233.151687519985	0.19170150933182	30.1218629661317	3.69610379770109e-06	1.15104307509027	0.588121743220836
246037	753	184.965783558778	1.24553005799069	37.3317469764371	2.05967220943969e-06	0.227466673124582	0.963388708606362
193388	569	198.758735507615	0.741856262703609	33.8557718600244	2.81581318821634e-06	0.757883338490501	0.518020839383826
224610	2411	301.336839516165	0.597837538027816	48.6835470887382	3.67561721310747e-06	1.05292176464573	1.20235946024768
308543	1665	317.068582488446	0.483484334551976	36.21609879225	2.81542944715502e-06	1.42534391195513	0.389902872173116
216557	1471	110.509188760865	1.3556184305514	30.0341387436003	1.39808411048684e-06	0.414406894007698	0.2236577979289
221717	654	192.340726075885	3.87982977175851	54.2304336126868	2.37672751010788e-06	1.48428947902285	0.739073824323714
217827	783	189.422831859108	0.225939884278117	23.9745912160534	2.38247169830964e-06	1.31215974958614	0.34839592166245
221182	907	224.447724775734	0.138015215598625	28.0769270934167	2.78017774212267e-06	1.02670099237002	0.443794338498265
245332	1160	100.702081535836	1.30016315063691	28.7039402268027	1.12458266266452e-06	1.12876614751294	0.733091901801527
308477	2666	213.921141458491	0.764777639144863	40.682643380304	1.89993198541337e-06	0.586731237964705	0.997784820152447
240348	746	185.228003047326	1.61341814118054	43.0612313599846	2.11141337124327e-06	0.765570954466239	0.453660152666271
224418	2792	132.437167728118	0.34985229820157	29.2772459395184	1.61681128706031e-06	0.115629634261131	1.35386791210622
282306	1424	206.857368760233	0.384623294059044	30.5197772438693	2.00751141368346e-06	1.48298330493271	1.32485641431995
188594	1659	408.825460204246	1.15444651351469	51.6226085039118	5.93905296024389e-06	0.146503573888913	0.297550915041938
271319	563	232.187409449236	0.224451609450171	29.1476596905192	2.34458290389548e-06	1.29048856506124	0.21262572533451
300565	581	125.363423093705	0.716855501246409	29.1858993030734	1.14271932238763e-06	0.89423071667552	1.306402229378
437773	1995	209.640133376238	0.509888390422194	28.8710580551158	1.31199623959886e-06	0.864990917081013	0.703262625355273
307400	557	190.706429271534	1.72746349179183	40.2767564823456	1.69968564693304e-06	0.947603814303875	1.34097348046489
201082	539	226.839523089161	0.380564604392469	30.5076732672058	3.09067020145889e-06	0.214484041137621	0.925493170181289
271157	610	240.973244077649	1.03967971812258	40.3375281881472	2.43475428886545e-06	1.23391321245581	0.987948013097048
224421	1132	158.618294108773	1.97381115146751	37.4761431470343	1.93640821844283e-06	0.972471189266071	0.577336321864277
242169	1353	184.779194196105	0.536369278016141	29.60087900066	2.09045900862853e-06	0.301813910668716	1.38080180743709
250896	3128	165.477904593524	3.03078766148589	44.4812383292756	1.80698027140344e-06	0.338186599966139	0.185188996698707
234330	7778	185.519113956056	0.849880410599763	34.1064312533393	2.16904171503898e-06	0.183528335019946	0.476061495393515
229665	1298	243.03877378901	1.1484716902106	42.678379267736	2.89926481708778e-06	0.279214140959084	0.181999696465209
205065	717	327.740848310025	1.69239312585838	50.1123031576675	4.37870983520461e-06	0.22413340290077	1.49145457809791
213412	1023	102.710254114295	0.364367529411188	26.95184639884	1.31856669951793e-06	0.397791352355853	0.45674999835901
159783	638	204.701632094201	0.660774450332138	33.7722696769303	3.50992526926632e-06	0.214760697260499	1.47221665740944
183648	1349	180.758039965281	0.256308030166053	23.137258752312	2.69661257816145e-06	0.618515714211389	1.16453777751885
307395	1056	237.661151214388	0.728541216007867	37.5091441609902	2.11820765361588e-06	0.450101984990761	0.638097245432436
227217	7859	216.242935446505	2.06446552687928	42.3919548885243	2.60740348866315e-06	1.13877743370831	1.27064351043664
214748	705	177.066579270561	0.483012280824462	28.8930464867531	2.25899154269076e-06	1.09697332694195	0.742371707037091
173513	574	241.391894118866	0.240460811021818	28.0825006197406	3.8115164576728e-06	1.03378948364407	0.967507915804163
255197	1327	203.003976480597	0.418010206535669	30.8886595776324	2.17939583156947e-06	1.24309439207427	0.87590729566291
264709	1242	330.733671135398	0.254236523648104	31.6566591267132	3.42307834998544e-06	1.09628886971623	1.15420291088521
270614	2315	241.737360342532	0.325088238855816	33.2623059428941	2.44737573785815e-06	0.819827248575166	1.11066698180512
247408	566	277.334958366736	0.31165990511415	33.6596263729086	3.07112867710212e-06	1.3712810031604	0.741944790817797
259799	509	241.737360342532	0.325088238855816	33.2623059428941	2.54925591678469e-06	1.10461439117789	1.08581469370984
212936	1513	194.71413183522	0.658273661823242	31.4092842645476	2.50527564569173e-06	1.04911568067037	1.20566010419279
273288	591	191.537401849695	0.984432759482284	34.6622720818257	1.92017214465201e-06	0.23973654191941	0.235382034815848
225894	1842	147.795348157124	1.05826690792568	34.8248539876543	1.79251667629203e-06	0.310756725352258	1.09420467270538
217269	7850	198.153266990332	0.316467136074513	29.0504912590091	2.49867980700059e-06	0.331166393682361	0.706400731159374
142965	616	234.996680243255	0.519934761199662	34.4476796212474	4.50338559237853e-06	1.18222830765881	0.881721647828817
529296	1537	241.385274792318	1.41140596578385	40.4997811157899	1.24945119551055e-06	0.499255561642349	1.14626617026515
257922	1946	153.876210455564	0.721500537039603	32.0557368089168	1.63451996643314e-06	0.913294329354539	0.801476074103266
293179	832	263.623603958914	0.252838103227799	31.6882055402496	2.46353404985522e-06	0.188918995065615	1.23887973576784
245278	2251	193.588533569645	1.14451204490176	33.0211356081956	2.16236084779892e-06	0.69720390108414	0.234371909685433
283652	1159	199.988012784761	0.583814303125789	33.0352360176058	1.93163582063185e-06	0.447768779704347	0.646237585088238
