HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd
249716	818	182.756708023348	0.666055294035232	27.5513695160217	2.00509102201304e-06
220433	1075	161.668646771462	2.12259247027436	37.9431997120049	2.00935340613188e-06
241722	1763	238.604376720383	0.114782080391796	23.8643708131425	2.70439025472127e-06
203127	674	209.792376852268	0.482142027541944	27.0160758124092	2.82962695856136e-06
336962	820	137.000960543079	1.75434045274648	39.2638849108088	1.11390927575898e-06
307998	1076	225.818412099362	0.205836573801488	31.0469857490558	2.00871622898247e-06
172331	1010	121.035252135981	1.7041991219096	28.8741044258681	1.92422390927655e-06
257614	609	130.121729940657	0.541735913642959	28.877765980065	1.38384517242221e-06
260481	11910	185.986997544713	0.236056793015328	22.0131633253874	1.9562018647453e-06
237312	5774	168.68632985666	0.365615151773301	27.0710168904118	1.94745452557987e-06
238071	6388	253.487133018048	1.67953604125744	48.7604542102769	2.91713520731151e-06
161541	2245	108.949494275039	0.753606561802162	26.2598058217816	1.84777712863665e-06
239846	5133	180.623587385378	0.728370780737582	28.9704101243826	2.06323700842033e-06
249045	1479	125.353277410762	0.286693531436287	22.9071785186071	1.37900233589036e-06
235995	1042	137.349773444103	0.942851186502022	29.9186549582596	1.59452848222177e-06
199983	19854	168.581516434397	0.160749610139318	24.2059965019376	2.30953215179999e-06
195948	9427	285.48374073146	0.693289497235107	36.050137636809	3.99160611427885e-06
140197	21364	154.293633578936	1.93847338868444	40.6599188600242	3.01520206408059e-06
269511	2525	164.241595723772	0.493393548942265	25.9921446073069	1.66960522793384e-06
199052	3159	150.245359685426	0.108281166801013	24.3043840791235	2.06795773177775e-06
204946	8620	162.921255827946	0.630266370339985	28.0363900101741	2.17793762751198e-06
199356	1010	273.026655076953	0.334206678077197	35.2812515870171	3.75217316302265e-06
266708	3417	134.711278297614	1.11520602108001	34.3393822925564	1.38380549265837e-06
213727	3386	207.015918080261	0.918013875053215	36.4139622341186	2.65369793638628e-06
205128	14271	151.902996786042	1.73412083598812	30.6995147618697	2.02884342427344e-06
253674	2746	173.298201325379	0.60149955251984	25.3595000313772	1.87165256459973e-06
230245	7827	181.084882177051	0.347144794639258	25.2030254492166	2.15476108001752e-06
142965	976	165.391465503102	0.208737102290467	23.379296931845	3.16949814813573e-06
