largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
29	6	2	59	9	2	99	108	33	45	1	24	17
10	5	5	20	19	5	103	119	24	28	0	26	10
20	16	4	29	22	5	91	91	35	32	3	40	15
31	19	2	47	18	5	82	91	42	30	7	50	27
14	14	4	41	21	6	96	114	28	62	1	6	4
36	3	3	44	13	3	90	105	39	28	2	37	20
14	8	5	22	19	11	93	126	28	53	1	4	3
35	17	4	49	18	4	71	104	56	55	2	20	13
39	4	3	65	8	6	83	94	45	40	2	39	24
23	6	5	33	16	16	84	89	40	36	2	44	12
46	7	2	40	16	7	81	106	48	37	3	34	20
21	4	3	23	17	5	96	76	31	7	0	67	17
33	7	2	38	16	7	84	106	42	39	0	27	11
29	8	3	45	13	8	81	68	42	17	3	68	28
14	6	5	31	15	7	101	103	25	33	0	32	11
12	12	7	30	18	11	80	75	42	50	1	37	10
16	13	8	26	25	10	82	113	31	52	3	5	1
27	8	8	29	23	12	81	92	48	32	1	47	14
29	5	4	50	8	6	85	79	40	31	1	54	25
31	17	3	51	47	5	77	70	49	38	3	68	33
31	13	9	55	31	13	74	76	49	68	3	33	22
13	12	4	38	9	6	93	71	30	26	1	61	20
24	3	3	48	11	6	95	58	32	25	1	63	22
17	4	2	36	21	5	111	75	18	8	2	74	27
24	13	7	38	23	5	85	94	45	42	0	35	12
34	11	4	51	20	4	74	95	48	72	4	12	9
33	14	6	60	21	8	75	86	51	77	1	15	9
39	7	2	59	17	13	84	92	44	76	1	14	6
39	10	9	59	15	11	72	89	55	53	3	34	19
15	11	11	20	19	12	78	95	47	64	0	11	6
39	8	6	55	9	7	76	91	54	52	0	30	17
51	15	3	55	23	4	63	91	66	48	2	38	19
30	9	8	43	16	15	68	79	56	48	1	42	15
27	6	2	47	10	10	93	105	34	56	2	18	9
44	23	9	56	34	14	53	65	72	54	4	59	29
57	9	5	86	22	7	61	62	65	103	4	17	15
18	10	2	32	15	4	102	127	24	37	3	16	12
20	11	4	26	21	9	89	118	33	52	2	10	5
17	11	6	26	24	10	69	73	53	44	1	48	11
41	16	2	64	21	10	71	97	55	83	2	6	4
13	11	4	40	13	4	99	88	29	18	0	53	23
33	11	3	57	15	5	78	111	47	54	1	20	14
23	17	4	32	27	4	89	119	41	55	1	9	4
29	18	4	45	29	3	85	98	47	58	0	21	13
31	4	3	67	8	2	89	101	34	47	4	30	27
10	8	2	37	15	14	104	72	21	17	2	69	25
22	9	6	28	13	10	83	87	41	22	3	55	18
21	14	5	34	18	5	89	96	39	54	2	17	8
18	5	4	49	13	9	100	78	29	28	0	58	28
33	8	8	47	12	9	83	118	47	54	1	13	11
15	9	5	30	20	8	96	106	27	40	4	29	12
13	7	3	26	17	3	108	115	22	27	0	31	11
21	11	7	36	19	11	82	102	46	50	0	25	10
10	4	3	26	20	10	105	82	18	21	3	60	17
33	10	9	48	18	11	71	82	56	52	1	37	24
17	7	6	44	22	4	94	82	34	24	1	55	23
18	7	4	29	21	9	97	107	31	39	1	29	8
18	9	3	28	22	3	97	124	29	42	1	11	4
12	6	5	34	15	13	102	116	27	49	0	15	8
34	13	4	42	28	4	83	95	48	30	1	46	20
13	10	8	23	18	8	93	117	33	39	1	21	6
44	16	2	69	25	3	72	75	56	57	3	39	24
36	20	4	60	16	9	73	83	55	47	3	45	30
24	6	6	52	10	6	86	81	39	29	2	57	32
26	8	5	53	9	7	55	61	55	80	0	17	15
8	4	4	42	20	3	107	85	17	17	1	59	33
15	11	10	25	23	18	79	77	44	44	4	41	15
28	7	4	36	20	3	88	87	39	14	2	57	19
12	10	7	21	20	14	93	111	33	59	2	8	2
32	5	2	51	10	3	97	109	34	37	1	30	19
17	13	5	36	15	7	91	91	36	18	0	53	26
44	23	9	56	34	14	53	65	72	54	4	59	29
16	16	7	22	19	17	81	91	43	41	2	37	8
17	7	5	21	21	8	90	83	35	18	1	54	9
23	7	6	19	19	15	87	104	38	61	4	11	4
35	12	5	50	30	7	74	96	51	64	3	24	14
20	10	8	24	16	7	85	109	42	41	0	25	9
14	10	9	25	22	9	96	111	34	57	1	10	3
18	15	4	32	22	3	91	120	39	45	0	16	10
31	12	2	43	15	3	91	98	40	23	1	47	24
32	13	8	51	21	8	66	79	59	87	0	7	3
11	8	8	29	19	6	97	83	29	13	1	60	19
13	5	4	33	23	10	95	80	27	14	1	74	24
21	10	3	39	9	6	85	103	37	33	2	35	17
53	12	5	63	24	3	60	89	68	72	2	20	9
57	6	3	68	16	12	64	78	63	46	2	54	29
54	11	3	83	19	3	61	73	65	72	4	34	25
13	3	2	33	11	8	114	93	14	16	2	50	20
22	10	9	30	20	4	76	102	48	41	2	28	9
40	21	7	63	32	4	63	70	67	42	0	58	31
20	15	3	32	23	4	92	121	34	52	2	7	5
16	6	6	40	10	5	101	106	27	17	1	48	26
15	10	4	29	16	3	100	91	27	17	1	52	17
28	17	3	42	38	2	86	96	44	71	2	13	11
22	3	3	41	14	4	97	114	30	52	0	11	8
35	16	2	43	22	5	77	109	48	54	2	18	9
28	13	10	52	17	13	75	61	49	20	5	77	34
25	21	17	48	34	15	67	83	58	79	2	22	14
18	6	2	32	13	4	104	91	25	9	0	57	23
17	5	4	42	13	3	98	105	25	26	2	41	23
17	16	3	34	20	6	94	103	34	40	1	27	11
22	16	9	30	17	6	77	82	44	19	6	55	21
40	21	11	78	25	12	38	47	85	98	2	35	19
31	5	3	35	12	11	89	80	40	25	1	61	20
35	10	4	47	14	5	81	88	45	35	5	46	18
17	11	4	41	20	12	94	96	33	60	1	19	6
22	17	6	49	24	6	79	78	47	27	2	64	30
18	9	8	41	16	13	63	71	54	76	3	24	12
30	7	7	40	12	6	84	80	38	25	5	59	22
22	9	2	29	15	13	93	94	29	25	1	44	12
26	17	5	42	15	9	80	84	47	27	3	52	23
38	9	3	61	10	8	78	94	45	58	2	27	23
12	12	4	24	23	6	92	108	31	29	2	38	13
19	10	6	31	13	10	86	109	40	36	0	34	15
41	14	4	80	16	9	73	71	54	54	2	54	40
44	9	7	85	8	7	61	67	60	83	3	28	24
27	6	6	57	10	8	84	111	43	54	2	21	16
40	5	2	53	16	3	83	111	45	18	2	46	35
23	14	11	29	21	15	68	63	54	40	2	59	20
11	8	3	32	11	8	99	102	25	30	0	41	18
49	10	9	78	18	9	55	69	68	64	2	43	30
25	14	2	42	31	2	95	115	37	67	1	6	4
18	5	4	35	10	5	96	84	29	26	1	51	21
40	13	4	69	21	4	73	87	55	83	2	14	12
31	9	8	48	16	5	84	90	43	30	4	49	28
12	8	2	26	17	4	106	124	22	37	0	16	9
31	11	3	51	23	3	81	97	43	60	2	22	14
23	10	3	50	13	5	93	85	36	28	1	55	27
41	6	2	58	11	9	83	80	44	27	3	59	33
38	9	2	56	13	4	77	103	49	50	2	26	18
28	6	3	50	14	5	95	92	34	31	2	47	29
21	12	3	46	12	4	94	118	31	41	2	24	16
34	18	7	33	28	2	67	109	59	37	1	28	13
35	15	7	45	17	16	69	90	56	57	3	28	13
39	13	3	55	23	3	74	99	53	70	3	10	8
18	8	7	33	13	12	92	96	24	42	2	22	7
42	7	2	72	19	2	81	97	47	52	1	34	24
28	10	10	40	18	9	77	92	48	75	4	6	3
33	16	3	28	23	8	78	98	48	28	3	38	14
10	8	3	22	14	11	103	78	21	12	1	65	14
20	13	3	44	14	6	91	114	35	48	0	18	11
33	10	6	43	21	14	83	97	45	64	1	16	9
17	8	2	32	14	3	101	111	26	24	2	35	14
34	15	14	39	35	18	45	72	77	76	4	32	10
22	16	2	48	18	3	90	103	36	48	1	24	12
47	19	3	74	35	6	60	61	66	107	3	12	10
11	10	2	33	11	8	99	91	26	24	0	52	20
12	5	4	24	17	7	98	81	26	18	0	56	15
28	11	4	61	9	7	79	79	44	34	1	45	28
15	10	5	31	20	5	89	113	33	40	2	23	11
27	11	3	44	14	8	82	92	40	68	5	11	6
20	13	10	27	25	24	73	87	48	45	0	41	18
27	13	3	32	16	3	85	99	40	28	2	40	14
34	16	2	39	29	10	76	96	51	38	0	43	18
26	8	5	52	14	11	88	107	39	53	0	23	13
37	10	8	48	20	14	30	26	71	107	3	17	9
18	16	2	36	27	3	98	113	33	66	1	5	3
15	8	7	21	15	10	83	107	38	42	0	21	8
21	10	5	26	25	10	90	116	36	50	0	13	7
16	13	5	31	29	6	93	103	35	71	1	3	2
35	7	2	43	16	5	92	117	38	46	2	20	13
25	21	8	40	19	9	77	93	50	40	3	35	14
38	6	3	57	14	2	85	101	42	58	4	20	13
18	18	13	34	25	11	70	97	50	65	3	17	7
46	9	2	73	22	2	79	91	52	75	1	18	16
14	4	3	23	17	6	103	111	21	22	3	35	11
30	17	5	37	33	6	76	102	50	69	2	7	3
15	6	2	31	15	6	99	105	25	31	2	32	13
18	15	2	38	23	5	91	100	32	18	4	55	21
14	9	3	26	16	4	106	94	22	12	2	52	15
25	5	3	29	16	8	92	116	35	33	0	28	10
31	9	2	39	18	3	92	114	39	50	1	12	7
33	23	2	52	49	4	76	61	54	45	2	61	27
22	12	5	23	22	8	89	121	36	45	2	13	7
13	8	3	33	14	4	96	106	26	32	2	27	10
26	18	1	44	28	3	92	99	42	39	0	36	21
41	3	2	57	11	3	86	104	41	42	4	33	27
23	18	4	49	43	4	85	92	43	86	2	8	4
32	18	15	40	25	9	61	85	67	45	1	47	21
20	11	2	34	25	5	99	81	30	27	0	55	16
21	15	2	30	21	2	98	129	31	42	2	13	10
22	12	3	24	20	7	92	110	33	37	0	27	10
34	17	11	38	24	20	57	62	65	54	5	49	13
19	11	5	24	19	8	86	109	35	39	6	22	9
26	14	3	35	34	3	85	96	42	60	1	18	7
51	5	3	62	15	4	71	77	56	32	3	54	33
19	7	3	39	15	11	99	105	26	39	1	28	14
14	8	6	21	16	8	106	113	24	27	2	27	14
42	7	3	61	26	3	76	75	49	33	4	58	29
24	13	4	55	14	5	89	112	38	63	2	11	10
16	15	11	25	24	18	78	101	46	75	3	4	3
23	10	4	38	35	4	95	86	35	31	1	54	25
20	8	2	31	28	2	96	125	31	50	0	11	7
15	11	6	29	13	9	81	87	39	39	3	41	12
44	6	2	56	18	5	74	66	50	28	2	68	34
29	6	6	58	11	5	79	99	42	46	3	31	24
28	20	8	37	28	8	63	71	60	34	2	60	19
13	5	2	34	15	9	114	100	17	31	1	37	15
40	9	4	88	13	12	79	73	52	103	0	9	8
28	13	4	29	24	6	84	106	43	39	3	33	12
28	11	2	29	19	4	93	97	36	14	2	52	20
36	9	2	49	18	2	85	117	43	51	2	17	14
30	12	3	68	19	4	87	92	41	81	2	10	8
15	7	3	37	11	10	104	77	25	17	1	68	23
45	18	11	69	19	19	52	69	70	62	6	47	34
26	8	3	37	32	4	97	93	34	17	1	54	24
16	9	3	32	20	4	92	116	27	51	2	8	4
31	4	3	55	9	7	88	80	38	27	1	59	31
9	6	2	27	17	4	111	108	17	7	0	49	19
26	12	4	38	29	5	90	112	39	69	2	4	3
46	14	2	69	20	3	70	91	58	60	3	34	27
37	9	3	51	12	6	78	82	48	18	1	64	36
22	9	2	29	13	9	93	80	32	22	0	49	15
14	13	7	34	19	7	90	117	36	49	1	14	5
35	4	2	43	12	9	93	111	36	45	2	23	13
24	13	3	29	18	5	89	106	37	23	2	39	13
28	4	3	51	12	4	95	89	32	44	1	30	18
38	10	6	56	19	10	64	63	56	42	1	55	12
39	10	4	39	21	12	71	83	54	40	1	49	15
22	7	6	53	14	4	83	89	42	47	1	39	20
31	9	8	31	18	9	82	108	42	32	6	35	12
18	9	2	43	14	4	99	109	28	44	1	22	12
39	17	3	43	20	8	64	94	60	61	3	19	11
30	16	14	41	38	26	54	52	60	36	2	72	27
18	8	6	24	18	6	88	116	35	38	2	21	8
13	10	6	23	13	12	99	97	27	23	2	41	13
18	15	4	24	18	12	84	69	39	17	2	60	17
9	9	7	33	19	16	98	81	28	19	1	60	18
38	12	4	41	18	5	76	96	51	24	3	50	26
24	11	5	22	19	8	89	93	39	30	1	39	11
29	3	3	44	14	13	93	85	33	14	3	65	30
24	4	2	40	17	2	106	111	25	12	0	47	27
28	9	4	34	24	4	93	100	38	17	1	49	20
36	14	7	60	18	18	67	64	60	58	3	56	29
38	3	2	42	13	6	87	75	39	17	1	60	27
31	11	6	50	16	5	62	100	58	68	4	12	8
24	21	3	54	30	7	88	90	44	64	1	26	16
20	17	2	43	19	2	91	110	33	43	2	22	14
12	9	4	23	19	8	98	100	28	35	0	31	7
17	17	9	25	23	15	78	104	46	46	0	27	14
14	8	2	22	22	5	96	111	28	23	1	36	11
26	8	7	44	23	5	82	79	43	29	2	55	25
41	9	2	42	25	4	76	109	51	63	1	11	6
36	16	2	60	21	2	82	103	51	68	0	15	10
27	15	6	39	22	3	80	102	47	64	2	7	6
23	7	4	48	11	9	92	98	34	30	0	46	31
18	18	17	36	26	24	71	79	55	74	2	23	12
23	11	4	43	11	9	89	104	40	52	0	18	10
28	6	3	50	14	5	95	92	34	31	2	47	29
21	12	3	46	12	4	94	118	31	41	2	24	16
36	17	1	51	20	4	83	102	51	58	0	22	13
44	15	3	60	25	5	65	84	56	77	3	12	8
25	15	4	39	23	4	84	108	44	46	2	24	12
37	14	7	42	27	17	76	92	53	75	2	14	7
25	9	4	33	15	10	86	94	38	24	1	48	18
35	9	8	46	12	8	75	110	52	55	1	17	13
21	16	3	44	25	6	92	105	38	60	1	17	11
53	5	4	89	12	8	70	73	59	88	1	20	19
16	11	10	30	20	9	82	84	40	27	0	47	16
18	18	6	38	24	4	86	115	40	42	2	25	10
44	16	5	49	21	6	67	95	63	63	0	20	11
31	8	3	51	9	7	92	91	38	32	0	43	22
19	16	7	50	19	8	84	74	43	28	1	61	35
24	12	9	31	12	10	78	105	46	43	1	26	14
17	14	4	29	15	8	84	87	39	32	2	41	13
28	6	4	35	27	6	81	101	40	44	1	33	12
19	18	4	31	21	4	85	65	43	20	1	63	17
37	9	8	29	23	15	71	82	54	44	4	42	12
37	8	6	68	20	3	69	81	47	32	3	56	40
16	12	8	25	24	3	94	130	31	46	4	7	5
8	6	2	26	15	12	112	72	17	13	0	66	21
28	12	6	27	25	7	86	117	45	55	0	7	3
40	17	2	57	35	5	73	62	53	35	4	67	28
20	8	4	36	18	17	90	72	33	17	2	70	21
46	5	5	67	16	6	67	77	56	40	3	51	27
40	21	11	78	25	12	38	47	85	98	2	35	19
20	5	2	25	17	5	105	113	21	21	5	37	15
40	22	7	64	36	9	57	54	67	48	3	73	39
53	5	3	59	16	6	71	89	57	54	2	33	19
37	15	5	37	27	7	76	108	53	65	2	11	7
47	9	3	68	13	4	73	94	53	62	4	24	20
19	7	4	27	17	3	104	104	28	19	0	36	12
41	17	4	56	24	9	69	82	59	63	3	36	21
31	8	8	38	17	16	80	109	46	64	2	7	4
47	14	2	61	19	2	71	102	60	67	1	16	12
42	18	10	63	22	15	56	76	67	84	0	21	8
7	5	4	27	12	10	101	91	22	24	1	44	14
38	14	11	47	42	15	37	50	78	123	1	5	3
9	6	2	27	17	4	111	108	17	7	0	49	19
26	12	4	38	29	5	90	112	39	69	2	4	3
14	12	5	42	21	5	99	104	29	29	1	42	22
15	6	3	32	22	9	102	102	24	33	0	37	11
24	14	3	24	23	7	85	103	41	20	2	47	17
21	16	13	31	29	25	63	84	55	87	6	11	5
22	11	11	22	20	6	84	91	43	16	0	53	15
20	11	4	28	23	5	87	110	34	47	4	19	8
18	7	6	27	23	12	89	77	38	28	0	50	8
37	14	4	38	25	7	75	99	51	73	3	6	3
25	10	3	46	12	4	94	104	35	42	2	27	14
44	19	2	73	21	3	67	81	61	79	2	20	19
39	8	6	55	9	7	76	91	54	52	0	30	17
38	6	4	65	18	6	72	85	50	49	2	40	26
16	15	8	46	25	10	65	62	55	36	1	67	31
31	7	5	39	10	5	78	102	45	34	1	32	19
21	7	5	28	21	8	93	102	35	37	0	32	14
30	13	4	49	12	5	84	114	42	41	5	24	21
23	12	3	30	28	7	86	95	37	68	1	9	2
30	20	2	63	19	4	76	74	49	52	2	46	25
11	11	7	27	25	5	81	71	36	15	2	67	17
19	16	4	42	28	3	91	98	38	43	0	35	14
30	8	3	41	17	5	89	97	37	42	2	33	15
17	11	4	27	21	13	90	124	35	60	1	3	1
20	13	4	36	12	8	88	110	38	30	1	34	17
47	3	2	70	16	5	80	71	51	32	0	68	40
17	12	2	25	21	3	97	117	29	37	2	22	11
31	12	7	58	26	10	75	56	50	28	1	81	38
39	15	4	52	33	3	66	75	59	62	2	32	15
32	3	2	55	10	3	95	92	34	26	0	50	26
24	13	6	31	23	9	91	107	41	55	0	14	4
17	13	3	25	20	7	103	118	28	42	1	19	6
24	3	3	54	7	4	93	103	29	34	1	38	24
28	9	3	52	12	2	92	108	37	45	1	22	14
28	3	3	45	10	6	92	110	33	34	1	33	18
25	21	17	48	34	15	67	83	58	79	2	22	14
47	13	4	79	16	7	68	82	60	85	3	14	11
47	14	2	45	24	10	73	84	55	32	4	53	24
26	7	5	37	16	6	86	112	36	56	4	8	6
18	4	4	32	15	6	105	89	24	14	1	58	18
12	9	3	23	17	5	101	99	26	20	0	47	13
23	6	4	29	26	5	91	119	36	56	1	7	3
33	10	9	40	24	6	77	98	48	74	3	7	6
36	8	4	73	10	3	80	88	47	51	0	38	29
23	5	2	39	15	4	98	115	29	36	1	29	16
26	8	6	23	21	14	79	98	43	72	3	8	5
30	9	8	45	13	11	78	81	46	35	2	46	18
16	9	5	29	28	12	92	104	33	59	0	15	6
18	9	3	24	22	6	103	89	27	14	0	62	16
27	4	3	38	22	4	102	122	30	56	1	6	3
21	15	10	35	35	4	77	86	47	30	2	52	20
12	11	7	30	20	11	91	90	35	49	1	29	10
34	8	7	54	13	4	69	78	49	28	3	59	33
24	12	4	36	21	8	85	81	38	24	5	61	25
28	5	2	38	30	3	97	97	31	16	2	57	26
25	15	11	37	19	17	71	76	58	53	1	43	15
25	4	4	44	24	5	87	90	33	29	0	52	21
18	14	8	27	22	9	84	108	39	34	3	31	12
36	7	2	48	13	8	83	99	43	54	3	26	16
37	11	2	43	23	9	76	95	51	60	1	19	13
30	23	2	55	24	4	77	95	49	65	3	21	16
32	5	4	70	6	5	84	83	41	57	2	36	26
10	3	2	22	21	4	107	73	18	14	0	59	13
18	16	4	34	29	9	75	82	36	46	0	28	7
37	2	2	59	14	4	95	80	36	42	1	45	26
27	11	2	41	13	4	92	113	36	34	2	27	14
20	15	4	34	27	7	92	78	37	21	2	57	20
31	5	4	61	8	5	93	95	38	44	1	35	25
14	11	4	21	16	13	99	56	30	13	0	83	14
19	9	2	53	9	3	102	117	28	44	0	21	16
19	11	2	46	13	5	90	94	32	31	0	42	24
21	7	7	31	17	9	70	103	48	47	2	21	15
12	7	3	32	11	8	108	102	22	19	0	50	24
44	9	3	53	20	3	74	112	44	38	9	35	25
49	6	2	63	12	4	77	98	53	43	1	41	28
25	12	3	35	15	4	84	119	40	34	1	25	13
52	8	7	67	18	7	69	94	63	63	1	27	15
34	8	2	47	23	4	82	82	40	14	4	71	36
50	10	2	58	18	5	72	82	60	48	0	41	19
11	6	5	17	16	11	98	98	25	28	1	35	10
31	8	4	37	24	8	77	74	46	16	3	73	25
40	10	6	57	15	8	52	71	66	42	6	52	34
29	5	3	31	12	9	85	85	35	29	2	48	20
33	19	2	57	25	3	82	93	45	61	6	26	18
45	10	8	71	23	4	69	81	59	76	2	24	15
33	8	6	39	12	12	68	86	52	39	2	43	16
22	11	4	24	22	4	96	123	34	41	1	14	7
23	14	5	31	17	12	82	103	43	57	3	15	7
11	3	2	23	18	11	108	97	17	14	2	53	15
27	8	5	48	25	2	89	105	42	48	0	26	14
37	12	10	42	26	18	75	100	53	72	4	13	6
50	10	4	65	23	9	65	72	62	49	1	51	25
27	9	2	46	16	2	98	118	34	53	1	12	8
18	13	4	34	29	3	94	110	34	29	0	35	16
13	10	2	24	19	3	103	104	24	30	0	34	9
32	9	6	52	12	12	72	63	54	29	1	68	31
22	7	2	42	11	3	105	105	28	19	0	48	27
38	12	3	39	18	2	81	111	49	31	1	29	17
47	11	5	76	17	3	71	78	60	71	1	28	19
16	14	6	28	25	4	79	91	40	37	3	38	12
27	13	9	52	25	3	74	102	54	69	1	12	9
19	13	2	28	21	4	92	93	28	40	5	31	10
24	15	8	34	29	6	81	102	43	56	5	21	9
18	9	6	28	19	12	89	78	34	21	1	60	16
53	10	1	78	24	7	73	79	56	82	4	25	19
48	16	6	64	29	7	59	83	67	96	3	5	5
48	18	2	55	30	5	64	81	66	33	0	53	30
33	8	4	26	24	8	81	79	39	12	9	61	15
33	13	3	50	25	3	83	106	43	72	3	5	3
36	9	2	59	11	5	87	83	40	33	2	53	23
32	3	2	52	10	3	87	86	39	27	0	48	26
22	10	5	48	8	8	85	106	40	47	0	26	18
11	7	3	31	20	4	101	108	22	37	0	30	9
36	14	5	71	12	6	76	88	53	70	1	25	20
17	6	2	27	16	6	109	87	18	13	0	55	13
26	6	3	57	6	6	91	103	35	47	1	25	18
9	6	6	36	10	8	94	81	29	23	2	62	27
19	13	9	29	18	11	75	120	51	43	1	20	8
11	10	6	37	28	5	95	96	30	38	0	40	18
27	12	8	43	9	6	71	97	57	34	0	43	26
30	19	4	51	26	7	79	104	47	65	5	16	13
25	21	3	44	36	3	74	100	50	73	3	12	6
32	6	2	45	10	4	88	110	39	35	1	29	20
21	13	3	33	19	8	88	91	35	25	4	47	17
34	11	4	43	17	8	77	91	49	33	3	48	21
13	10	5	30	12	8	102	86	25	20	1	50	19
57	9	5	78	20	5	53	60	73	44	1	65	37
29	8	4	50	28	8	86	93	41	56	2	32	17
32	7	6	24	22	7	87	102	43	30	1	36	10
26	8	3	48	8	7	89	103	35	34	2	34	22
33	4	3	39	13	7	94	118	34	46	3	18	11
33	13	3	47	17	4	73	98	49	44	4	31	14
34	7	3	45	12	7	85	101	43	52	1	21	13
51	4	3	60	16	3	72	94	55	46	3	34	17
24	12	3	24	21	7	79	86	41	26	1	49	14
38	12	3	58	13	12	75	92	52	29	2	53	33
32	20	7	56	28	6	69	79	57	47	3	50	27
29	13	4	31	24	8	85	116	45	53	1	14	8
49	11	8	69	15	14	48	71	77	44	2	58	38
48	19	3	76	38	3	62	67	65	83	3	33	24
22	18	2	40	26	3	92	102	37	42	1	28	14
18	15	6	21	19	17	85	97	39	43	2	32	10
22	5	3	24	22	4	101	109	27	28	2	32	12
26	6	2	37	17	2	100	120	29	42	2	18	10
37	16	15	51	22	16	55	67	74	68	1	39	18
19	11	2	28	24	2	98	132	30	36	1	16	8
30	3	2	64	9	3	97	100	32	50	1	28	18
