HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
329332	1276	173.295175371707	1.52617997012374	37.2533812982567	1.44164946737104e-06	0.477710547251627	0.223394678393379
208169	633	171.845921350598	2.24827704234414	43.4697686509874	2.26167557814226e-06	0.173364983871579	1.29538439973257
255964	574	172.571880261216	1.63415724602721	43.9132625686361	1.84713347169343e-06	0.84556699837558	0.695823745476082
296887	1134	189.08997219499	1.08433645976129	38.8313989738188	1.74495588672606e-06	1.36696850061417	0.855701352842152
312200	887	205.59356528838	0.644606309983652	35.3044105384397	1.80419616235097e-06	0.588281281525269	1.26558504505083
364505	983	158.540902915034	0.852656047495727	34.4883534149001	1.19163972544514e-06	0.40132629419677	0.15917088794522
316948	508	198.950716832429	1.26374977287788	34.3697760637879	1.7197472679277e-06	0.709788743266836	0.604454727843404
344692	1219	190.645575108929	3.98697947344688	52.3307703286516	1.51531408948874e-06	0.478649336053058	0.601628814311698
240205	509	139.957766988373	2.36923036833133	42.8637276180704	1.59632787391789e-06	0.116219743154943	0.218518381612375
277609	760	231.874291618391	0.162265072703831	32.9662444020897	2.28836972803911e-06	1.00395851870999	1.32502076253295
178672	604	239.750152994724	0.194491936098224	32.103089820095	3.67628802628347e-06	1.31156325051561	0.402485726960003
191673	620	207.488072153628	1.57935739596737	40.4104493120428	2.96578272189497e-06	0.662608516681939	0.395476377848536
150401	692	196.454161716384	3.09785966993902	50.0194501954853	3.57863697744621e-06	0.36502931304276	0.895588447339833
277398	638	178.819648362286	0.563132693810385	28.9479943935376	1.76611527418432e-06	0.337620691210031	1.48360634814017
260941	955	198.993813221665	0.158392134635052	27.3288156528244	2.08931723789832e-06	0.796992204384878	1.21300018862821
203308	537	193.256053676615	0.633025764653755	34.1977723076887	2.60426859843146e-06	1.24365785317495	0.874160120170563
220507	780	190.645575108929	3.98697947344688	52.3307703286516	2.36870776952229e-06	0.225446853460744	1.49320063781925
221182	927	344.341008105502	2.45705659954608	54.1826145360154	4.26526580918364e-06	0.352768860664219	0.334636595053598
145311	661	125.806949632908	1.35955377419734	32.3455914200321	2.37199230847447e-06	0.596280556824058	0.628228923305869
214687	803	196.212373555058	0.60735680773911	31.9586053786212	2.50396226472114e-06	0.897632031003013	0.380191994039342
275544	876	260.831742327357	1.53118187375134	48.2217909347653	2.59344247461616e-06	0.971881339512765	1.14871015958488
271773	627	330.733671135398	0.254236523648104	31.6566591267132	3.33410473794783e-06	0.451245911698788	0.492374547384679
184957	707	179.285633545219	0.865156750984951	34.5619245820062	2.6557173643725e-06	1.01190779716708	0.568673940887675
241744	508	218.956376980236	1.46420056391027	44.2726211588524	2.481470004953e-06	0.92304429858923	0.870167576288804
202143	1031	144.615986627838	0.603240621546181	28.5853269881507	1.96003909381983e-06	0.650659612799063	0.429353272216395
294461	580	226.246644173465	0.619672157798806	34.8603933983496	2.1050455566385e-06	0.660313918441534	1.31394493496045
217827	783	189.422831859108	0.225939884278117	23.9745912160534	2.38247169830964e-06	1.31215974958614	0.34839592166245
243434	634	244.622445590757	0.527707937725771	34.9274585679309	2.75310137889764e-06	0.449096998339519	0.850791384745389
201829	561	145.696103041102	0.704645021372412	28.2267244218191	1.97775049964108e-06	0.617307321820408	0.624314522184432
330744	715	195.753249883469	0.600048646735835	36.2862963363865	1.62152684146452e-06	1.24929501940496	0.431751947803423
200554	535	171.325868779811	0.403130283288024	24.7331647753203	2.34044667203095e-06	0.748938175244257	0.872952971002087
282985	1009	152.48439677007	0.917489906597101	30.403550662037	1.47628132446219e-06	1.32898873304948	0.876775028789416
388143	618	197.514989792854	1.6943070219265	41.0942543585602	1.39416905196432e-06	0.824627064354718	1.0602754489053
183203	612	189.078183148197	2.29549905689927	41.8416447682788	2.82758699139262e-06	0.769578208727762	0.790649865334853
224572	552	204.524818010699	0.738298823981604	31.2841864168431	2.49515508234597e-06	0.98372904593125	0.470988839864731
193298	667	174.767677581521	0.290267254172322	27.1710258152819	2.47708488974467e-06	0.650223230943084	0.456938842684031
254658	618	225.436104453166	0.25965635831622	32.664301037982	2.42534364867935e-06	0.444582954887301	1.14784639049321
299111	810	197.791659617387	1.12646424287267	35.5127551904228	1.81168515319014e-06	1.02597934179939	1.13910758295096
174575	743	200.706789111026	0.918002146551934	37.7077663103495	3.14983023916833e-06	1.14844638649374	0.295494622085243
329388	589	204.753258716656	0.295222649164768	29.6575327632615	1.70306092541449e-06	0.489113734150305	1.0666656428948
223308	666	182.863140042395	1.45833594828394	43.2383784549171	2.24351525348729e-06	1.45718153971247	0.632401563646272
297741	726	200.706789111026	0.918002146551934	37.7077663103495	1.8468454596539e-06	0.292119739111513	0.695069624437019
246577	528	248.078759628179	0.271496986345966	31.7232499559261	2.75641213332043e-06	1.20193963046186	0.488899827515706
198612	873	333.615782931978	0.306176616470929	33.0263800866372	4.60201721773737e-06	0.276403778139502	1.18257240322419
205065	717	327.740848310025	1.69239312585838	50.1123031576675	4.37870983520461e-06	0.22413340290077	1.49145457809791
250476	544	218.619378594924	0.148270099154079	24.932486990091	2.39127581736346e-06	0.493062967667356	0.319496766338125
389495	863	156.296457293355	2.76352808731046	43.1489995984083	1.09939658284853e-06	1.48812362547033	0.79738503661938
186278	639	170.368144716994	2.99467077969073	43.5639555356768	2.5057282143921e-06	0.707856977265328	0.346781783690676
262258	638	162.741557746344	0.432674011840404	27.5965374002256	1.70010936366796e-06	0.204369912669063	0.457054662518203
270035	515	248.401599601797	0.366176653290703	32.2581442089908	2.52023747912736e-06	0.643942698044702	0.163369131693616
270278	529	202.604907975762	0.937137617682826	34.2759091736079	2.05374443964963e-06	0.104996333597228	1.17741471864283
276446	1253	238.604376720383	0.114782080391796	23.8643708131425	2.36469553240681e-06	1.36953604128212	1.00344705684111
331691	607	185.274383670191	0.430349143333549	30.3689356356983	1.53034315417424e-06	1.068828202039	1.11362986853346
226395	743	226.035249258941	0.590174527880773	34.1311559979482	2.7353724927845e-06	0.828843962633982	1.02571167149581
288692	737	240.973244077649	1.03967971812258	40.3375281881472	2.28686859596348e-06	0.135551363183185	1.26241475660354
267878	510	168.68632985666	0.365615151773301	27.0710168904118	1.72524182043472e-06	0.905832782015204	0.533430227683857
275591	588	152.51524894758	1.01250971215195	28.9604630482762	1.51619609173252e-06	1.35486014839262	1.15208522151224
262674	1063	163.030426661358	0.33432178797966	24.0227942222115	1.70042982244837e-06	0.950518015539274	1.32069314182736
273288	591	191.537401849695	0.984432759482284	34.6622720818257	1.92017214465201e-06	0.23973654191941	0.235382034815848
245647	578	203.615100026015	0.148230332587862	25.1669041533959	2.27093996308675e-06	0.787005769275129	1.39397480110638
170345	655	161.048064034711	0.486572796597825	28.4398298300867	2.59019972818597e-06	1.43280601897277	1.11167138661258
142965	616	234.996680243255	0.519934761199662	34.4476796212474	4.50338559237853e-06	1.18222830765881	0.881721647828817
289871	1111	237.273927253771	0.469378483762247	30.9665482656945	2.24260293068269e-06	0.64823313714005	0.685564909363165
200352	603	120.920780634065	0.898917747238709	30.810584611356	1.65353882145595e-06	0.658309777267277	1.05066152745858
196910	741	129.140537815452	0.428727176367228	27.3326417728022	1.79680916482187e-06	1.21408517276868	0.843782141245902
282717	1137	147.740622230062	1.03906439097973	34.9145493848999	1.43171025452154e-06	0.95059078023769	0.150918495934457
195580	833	249.831824206406	0.632718998804917	37.2848107830301	3.49969706130702e-06	0.851758413016796	1.46634461958893
