largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
10	3	2	13	12	9	76	119	12	26	6	23	7
12	6	5	29	10	8	71	98	21	24	3	32	12
11	3	2	23	8	6	87	128	7	19	6	20	12
14	3	2	36	10	6	80	111	10	34	5	26	18
9	4	3	22	7	5	83	120	12	31	3	15	7
17	4	3	27	11	9	71	87	16	28	8	38	14
11	5	4	32	17	9	67	85	14	29	8	39	16
12	7	2	17	10	8	74	104	16	37	4	18	6
10	3	3	22	7	7	79	109	14	26	3	28	10
12	5	2	10	8	7	76	89	9	28	7	41	7
8	4	2	13	10	8	85	102	9	39	2	23	7
17	4	3	22	8	6	73	112	13	33	8	23	8
14	3	2	14	12	7	82	100	11	20	4	35	9
14	5	2	10	10	8	72	109	15	31	6	14	3
11	4	2	22	14	8	84	128	10	34	5	13	4
9	6	2	18	14	10	80	94	14	29	2	32	9
9	5	4	23	14	5	78	114	12	40	4	17	9
11	6	3	9	8	7	77	130	12	22	6	12	5
9	5	4	33	10	5	81	111	13	39	2	13	8
12	3	2	34	7	6	84	114	12	38	2	18	10
9	4	3	30	18	7	79	98	13	46	2	25	7
11	3	2	22	9	7	77	100	12	43	5	17	5
10	5	2	25	14	9	84	109	13	34	0	26	9
13	3	2	50	12	10	85	105	12	47	3	23	15
8	3	3	21	10	6	79	113	12	30	2	21	9
13	5	4	20	17	8	73	100	17	19	6	38	13
13	3	2	26	11	6	81	92	7	26	7	37	12
10	3	3	19	17	7	77	119	13	29	2	13	5
11	3	2	31	11	8	81	97	10	22	3	39	14
14	5	2	16	9	7	78	123	15	23	3	17	8
9	2	2	30	7	6	80	109	8	34	3	25	14
11	4	2	21	9	5	82	129	11	28	5	12	4
12	4	3	33	15	6	80	79	12	20	4	43	15
12	3	2	23	14	10	82	95	13	21	3	42	11
12	5	4	10	6	6	74	101	12	18	7	34	5
13	2	2	25	8	7	86	118	9	32	5	17	9
10	4	2	40	10	10	81	102	14	32	2	32	18
9	5	3	13	10	8	72	105	14	28	3	20	9
7	5	2	20	13	6	83	110	8	34	5	21	7
14	4	3	22	17	8	78	97	11	32	7	25	7
10	4	3	28	7	5	82	134	12	30	3	9	5
11	4	2	19	17	9	82	130	7	18	7	23	13
10	5	3	31	11	9	78	85	15	24	4	46	20
10	4	3	26	11	7	77	116	12	37	2	13	4
13	4	2	20	9	5	78	133	11	22	5	17	6
13	6	4	15	11	10	64	91	24	36	3	36	6
16	4	4	10	9	7	71	62	19	56	4	13	3
12	3	3	14	10	7	76	96	8	17	6	34	8
12	3	3	24	6	5	79	124	13	29	3	16	7
17	3	2	26	13	12	79	92	12	38	4	33	14
10	6	2	25	16	7	73	104	15	34	3	23	14
14	6	4	18	12	8	70	111	16	26	6	31	12
10	4	4	40	19	10	72	84	16	51	6	33	12
8	5	3	18	10	6	79	115	10	20	5	23	8
11	3	3	22	19	7	84	108	12	33	3	25	8
11	4	3	21	20	8	76	103	17	34	2	28	11
10	7	2	14	8	8	78	94	11	53	4	10	4
13	4	2	27	16	7	80	111	13	37	2	18	8
10	6	4	25	15	13	74	89	19	42	3	31	10
15	6	3	27	10	10	73	113	16	34	7	20	7
13	4	2	19	15	12	84	109	14	42	1	20	5
9	4	2	11	8	6	76	123	13	30	3	18	6
15	3	1	41	10	7	85	110	13	54	3	8	6
9	5	2	16	7	7	81	111	13	29	2	18	4
13	3	2	36	16	14	81	90	11	54	3	25	10
9	5	2	18	14	7	85	118	12	30	2	25	6
11	6	4	20	16	9	78	113	14	32	3	19	9
11	6	4	16	12	11	80	91	15	52	3	17	4
9	3	2	29	12	6	85	115	7	26	5	30	18
15	2	2	21	7	7	74	127	10	38	8	5	1
12	2	2	26	10	6	87	81	7	18	6	49	9
8	6	4	18	13	11	74	77	10	43	8	39	10
13	3	2	31	6	6	81	119	14	30	2	20	12
13	3	2	13	12	7	83	99	8	16	5	35	9
10	3	3	32	12	5	83	112	10	41	2	16	7
11	4	3	21	18	11	81	117	11	38	3	17	8
10	3	2	18	9	7	84	100	9	24	4	28	9
8	5	4	17	12	7	69	105	16	28	4	24	7
13	6	3	13	10	8	72	117	15	37	4	15	5
9	2	2	18	9	7	86	102	7	26	4	31	6
11	3	3	18	9	7	75	105	10	22	4	28	10
9	5	2	26	12	8	85	103	11	40	2	20	9
11	4	2	19	9	9	80	107	10	23	3	33	12
9	4	2	17	9	8	80	90	7	15	4	42	5
9	3	2	13	12	8	83	99	10	28	4	32	6
7	3	2	27	9	8	85	99	8	38	4	27	9
10	5	3	26	14	5	73	110	11	25	8	26	14
10	4	2	23	8	5	79	125	11	34	5	13	3
14	6	3	20	9	7	67	95	18	38	3	27	8
10	3	2	22	9	8	84	98	9	14	4	36	10
11	6	4	11	11	8	60	121	21	31	5	16	5
6	5	4	21	17	8	75	98	11	37	5	22	9
10	6	3	20	10	8	79	117	15	27	4	21	11
14	2	2	30	14	7	77	84	13	34	5	34	10
7	4	3	13	9	6	82	100	9	31	4	22	5
12	4	3	28	8	7	84	78	12	23	2	48	13
7	3	3	16	10	6	78	95	10	47	4	14	5
10	4	2	11	9	8	75	104	13	11	5	44	9
7	3	3	13	11	8	83	111	9	36	4	10	2
11	3	2	27	7	6	73	107	14	34	3	21	8
8	5	3	31	12	6	76	95	15	42	3	32	10
17	3	3	35	11	9	72	109	16	31	4	25	16
12	6	3	12	8	8	80	107	12	12	5	28	6
14	3	2	22	10	5	78	116	14	26	3	21	11
11	4	2	19	9	9	80	107	10	23	3	33	12
9	4	2	17	9	8	80	90	7	15	4	42	5
15	2	2	22	9	7	76	124	14	25	5	23	13
10	5	2	25	11	7	78	87	11	30	5	37	8
12	6	4	24	19	10	73	79	14	29	6	49	17
10	3	2	26	12	12	86	89	9	29	3	42	16
9	7	3	19	11	6	74	97	15	39	4	18	7
13	5	3	15	13	5	70	116	14	35	6	14	7
12	2	2	15	11	9	85	90	11	29	2	41	9
12	3	2	27	8	4	78	112	10	24	7	31	14
9	2	2	10	9	8	88	105	8	38	3	17	4
11	4	2	8	8	7	76	134	10	20	6	17	4
7	4	4	26	12	7	78	120	13	29	3	24	10
11	3	2	24	6	5	83	112	9	27	5	25	16
9	2	2	16	11	8	86	107	7	21	4	29	7
13	3	3	13	10	9	80	101	12	22	3	35	8
9	4	3	21	9	4	79	124	11	32	4	11	4
9	4	2	33	11	7	82	96	10	32	4	34	16
13	3	2	30	12	8	79	89	11	19	4	47	16
13	3	3	15	14	10	77	96	16	17	2	41	8
7	5	3	11	9	8	76	96	12	37	4	28	5
8	4	2	16	9	6	83	115	6	34	7	19	7
11	3	3	19	17	12	74	76	13	39	3	35	8
11	2	2	32	8	7	82	113	8	31	2	25	11
10	5	2	20	12	9	74	96	13	13	4	48	13
9	5	3	40	7	6	80	117	12	33	4	20	16
10	4	2	18	15	7	87	118	7	36	5	15	6
15	4	3	33	14	7	73	97	12	40	9	20	6
8	5	3	23	9	8	70	97	17	26	3	29	12
11	4	2	15	9	7	80	109	14	37	1	19	6
10	4	2	35	9	9	85	88	9	52	5	21	7
15	2	2	14	11	10	76	93	16	47	2	22	4
14	4	2	13	12	9	73	77	14	17	4	51	8
8	4	3	12	9	8	68	98	18	32	2	31	5
15	3	2	28	13	9	79	110	8	28	9	22	11
11	3	2	13	7	6	79	105	9	16	5	35	8
11	3	3	14	8	7	70	124	15	28	3	15	4
16	3	2	27	10	6	74	91	16	35	3	29	11
10	4	3	21	14	9	75	87	12	30	4	39	12
8	4	3	23	8	6	76	123	9	29	4	16	8
13	2	2	18	10	7	84	118	10	24	2	25	9
11	6	3	21	18	8	75	99	13	27	4	33	12
10	4	3	30	13	11	80	79	12	30	3	49	14
15	6	5	36	16	12	73	88	15	53	6	23	13
15	2	2	15	12	7	84	132	10	31	4	13	5
16	6	2	14	11	10	75	117	13	24	6	31	11
11	4	3	33	12	7	79	75	12	12	5	54	11
11	5	2	16	13	8	81	84	13	25	3	44	7
11	6	4	17	7	7	80	127	14	24	4	17	9
11	4	3	23	9	6	79	121	11	30	5	17	7
14	3	2	36	13	11	74	111	14	32	3	33	19
11	5	2	13	8	8	83	135	11	28	3	8	2
8	3	2	24	10	9	80	81	9	32	5	42	7
14	2	2	17	13	8	83	99	4	29	9	30	8
13	3	3	31	8	6	76	116	10	26	8	27	17
14	4	4	27	7	5	67	104	23	41	4	16	9
13	4	2	15	12	6	76	101	15	14	4	37	11
12	3	3	21	10	5	77	113	15	26	3	23	12
9	4	2	20	9	7	72	116	10	30	3	19	4
10	4	2	14	12	8	85	96	11	37	3	21	4
8	3	2	27	12	6	86	101	5	49	4	16	5
12	4	2	23	14	12	83	82	13	34	1	39	11
13	4	3	34	18	6	75	100	17	48	2	17	8
13	5	3	10	7	5	73	117	18	31	4	12	4
11	5	4	32	17	9	67	85	14	29	8	39	16
12	7	2	17	10	8	74	104	16	37	4	18	6
15	3	2	10	9	6	77	98	12	26	6	28	7
10	3	2	26	13	10	78	112	12	46	3	15	7
8	6	5	19	15	10	67	74	16	31	5	47	11
12	4	3	16	13	6	72	121	14	28	3	18	11
9	5	4	17	14	9	73	93	17	18	3	45	11
15	5	3	34	10	9	74	110	16	32	6	27	12
12	2	2	26	8	4	81	116	9	30	5	21	7
15	5	3	14	10	9	67	85	18	22	3	41	4
13	2	2	18	10	7	84	118	10	24	2	25	9
11	6	3	21	18	8	75	99	13	27	4	33	12
11	7	3	29	16	13	77	102	13	39	5	32	13
12	2	2	22	10	6	83	94	6	17	4	32	10
11	3	3	22	17	6	84	113	10	22	4	32	17
12	4	4	15	8	8	77	101	15	24	4	32	6
13	3	2	33	13	7	85	115	8	38	4	20	11
14	3	3	41	14	6	73	87	15	31	5	40	20
12	3	3	32	14	6	81	106	11	20	4	38	18
14	3	2	11	8	8	78	97	12	14	4	45	6
10	5	2	27	7	6	80	101	13	23	3	31	10
9	5	3	21	10	8	80	113	12	29	3	21	7
9	6	5	12	11	11	77	109	14	37	3	23	6
16	5	2	39	12	9	76	89	18	41	4	30	15
8	2	2	12	11	9	77	70	9	58	2	16	7
9	4	2	19	9	7	86	96	8	24	4	33	5
11	3	2	34	14	7	81	94	9	26	6	39	18
15	3	2	22	9	5	77	126	9	28	8	13	7
10	5	4	18	18	7	77	99	13	36	6	31	8
11	3	2	29	13	8	87	113	11	38	0	16	11
10	3	2	16	14	12	84	76	8	29	2	50	9
13	5	3	22	17	8	72	90	18	46	3	32	10
12	4	2	16	7	7	79	135	10	14	6	24	11
8	4	4	22	11	8	76	101	17	49	2	17	4
9	4	3	29	11	8	76	95	13	28	2	36	14
8	3	2	14	11	6	86	121	8	32	4	14	7
11	3	3	19	10	9	81	120	11	22	4	24	13
12	3	3	27	9	9	80	68	14	19	3	55	16
14	2	2	19	6	6	77	119	13	33	3	19	9
11	5	2	36	15	8	77	66	11	25	3	57	17
13	5	2	25	13	6	83	128	15	25	2	16	7
13	3	1	33	16	13	87	99	5	42	7	24	8
11	4	4	31	6	6	73	105	14	33	5	26	10
14	3	3	35	8	5	75	109	13	35	6	18	10
14	6	3	30	10	6	76	84	19	29	3	41	15
9	4	4	22	10	6	82	121	11	37	3	10	4
9	2	2	16	11	8	86	107	7	21	4	29	7
11	4	3	34	5	5	74	97	15	51	5	15	8
13	2	2	19	12	12	84	122	9	33	2	13	5
14	6	3	22	8	8	66	102	17	40	7	20	5
12	3	2	48	9	6	82	88	9	44	3	28	8
8	5	3	21	16	8	79	102	11	26	5	30	9
9	4	3	14	10	8	83	126	11	24	4	16	4
11	6	3	29	11	8	71	118	16	21	3	30	17
8	3	3	21	16	11	79	88	11	30	4	33	10
10	2	2	21	13	13	87	98	9	40	3	24	7
13	7	3	37	14	9	74	92	15	53	3	20	9
11	2	2	17	14	11	80	101	10	40	1	28	11
10	4	3	24	18	8	76	121	12	36	5	14	6
15	3	2	33	12	11	75	96	16	47	2	27	10
6	5	4	20	10	8	75	101	10	39	6	26	6
11	6	3	13	7	6	77	84	17	29	3	34	9
10	3	2	9	8	7	82	129	8	26	4	11	3
10	4	3	13	11	8	78	107	10	12	5	37	8
10	4	2	23	8	5	79	125	11	34	5	13	3
14	6	3	20	9	7	67	95	18	38	3	27	8
14	3	3	19	13	10	71	86	18	17	3	49	8
12	4	2	34	10	6	79	105	13	33	2	32	16
13	5	2	14	10	6	79	128	11	21	6	12	4
15	5	3	12	9	8	78	110	15	38	4	14	4
11	4	2	32	17	5	78	111	12	27	4	27	14
13	2	2	21	13	5	80	99	11	24	4	35	9
8	4	4	18	12	7	77	103	11	28	8	28	11
11	4	2	21	14	8	84	115	14	33	1	22	7
9	5	2	24	15	7	85	121	8	42	2	6	4
11	4	2	11	9	7	82	87	12	12	4	44	7
9	4	2	10	9	8	88	106	8	33	2	20	5
7	4	3	21	12	6	76	90	6	33	6	35	13
10	5	4	19	16	6	71	116	16	24	3	25	10
16	4	3	27	10	9	75	98	14	26	6	33	13
9	3	3	25	14	13	76	68	10	27	4	54	13
8	3	2	11	8	8	88	112	7	35	3	19	6
13	4	2	13	8	8	74	106	16	31	3	14	2
14	3	3	22	17	10	78	94	15	52	2	25	6
10	4	2	23	10	8	87	84	6	20	4	45	14
15	3	3	38	9	9	68	62	16	70	2	20	6
12	2	2	11	8	7	81	116	10	35	3	15	3
10	5	5	29	9	8	73	77	18	19	5	51	18
11	3	2	16	14	7	85	109	11	26	2	28	7
9	5	2	12	9	8	87	118	5	29	5	14	5
12	6	3	21	13	9	78	114	17	28	3	22	11
15	2	2	29	10	7	84	112	11	39	4	17	14
11	3	2	21	8	8	83	118	12	25	2	25	11
15	4	4	14	9	6	72	103	16	23	8	34	8
13	4	2	15	12	6	76	101	15	14	4	37	11
12	3	3	21	10	5	77	113	15	26	3	23	12
9	4	2	20	9	7	72	116	10	30	3	19	4
10	4	2	14	12	8	85	96	11	37	3	21	4
7	5	4	15	11	10	77	111	14	38	4	18	4
16	3	2	16	13	10	82	110	13	35	3	19	7
9	6	3	32	13	10	76	77	15	53	2	28	13
11	7	2	32	11	7	79	126	13	34	4	14	7
11	4	3	19	12	6	79	93	7	11	8	38	8
12	5	4	22	18	12	77	88	14	28	5	45	9
11	4	3	16	14	8	79	126	14	23	3	18	7
13	7	3	28	7	5	74	121	15	35	7	14	5
14	4	3	15	12	7	67	89	11	18	8	33	7
8	6	2	32	14	9	81	85	13	35	2	39	9
10	3	2	18	7	7	84	107	12	38	1	21	5
16	7	2	37	12	8	78	109	14	40	6	24	13
7	4	4	31	9	8	81	101	8	29	5	39	18
15	4	3	16	15	9	73	112	11	20	6	25	8
15	3	2	36	17	10	81	100	12	38	5	32	15
10	4	2	14	12	7	81	101	14	32	1	23	6
12	2	2	16	9	6	85	121	5	36	4	10	3
10	5	3	33	14	7	81	94	13	20	2	37	12
10	5	4	25	10	7	71	96	14	25	4	44	12
9	4	3	24	17	7	83	85	9	29	3	39	13
9	4	2	10	9	8	88	106	8	33	2	20	5
7	5	3	19	14	8	78	112	14	40	3	15	6
11	4	4	16	15	12	78	105	15	33	3	25	5
11	4	3	20	9	7	85	106	10	43	3	21	4
10	7	3	25	16	8	79	106	14	43	2	22	6
13	2	2	22	9	5	86	106	10	38	3	9	3
10	6	3	20	13	12	71	98	15	38	6	31	12
7	5	3	27	9	9	81	91	9	43	6	33	15
12	5	3	22	8	6	79	108	16	23	2	25	9
10	3	2	17	13	11	82	116	12	32	1	19	7
10	4	2	36	9	8	81	106	13	40	2	20	14
12	7	5	14	10	8	75	91	15	40	5	23	4
9	5	2	13	11	10	83	117	12	21	3	25	8
9	5	4	22	15	12	82	103	10	37	4	31	12
11	6	3	17	16	6	75	124	16	36	3	14	6
11	3	2	24	7	6	83	109	8	22	5	29	14
9	4	3	15	10	8	74	108	8	13	8	35	9
17	2	2	17	12	11	80	99	10	34	6	33	8
14	3	2	26	9	7	72	85	10	17	4	40	8
14	2	2	15	9	8	83	91	10	28	4	33	11
9	5	3	21	16	9	77	114	11	30	6	31	11
13	5	4	20	12	8	75	123	17	25	2	24	10
12	2	2	21	19	9	83	101	11	36	3	27	10
12	3	2	23	16	10	84	94	6	30	4	24	12
16	3	2	17	13	7	82	114	12	36	4	19	6
10	7	2	14	8	8	78	94	11	53	4	10	4
12	5	3	13	12	10	79	114	12	26	4	14	4
9	6	3	17	11	9	79	92	12	22	5	39	7
13	5	3	17	11	11	74	82	16	33	5	40	7
12	5	2	22	7	6	84	109	14	28	2	23	11
11	6	4	28	5	5	82	118	13	37	5	7	5
10	5	3	25	9	8	79	113	15	29	3	19	8
7	5	3	15	7	6	82	107	10	36	5	20	4
8	3	3	21	8	8	81	107	9	21	3	36	11
12	3	2	18	16	11	80	104	12	28	2	30	7
10	5	2	19	15	8	78	85	13	18	4	42	8
14	2	2	25	7	6	81	98	12	38	4	23	7
13	3	2	28	7	6	81	119	12	31	2	20	11
9	5	3	40	7	6	80	117	12	33	4	20	16
14	4	3	17	14	10	76	87	16	20	3	44	10
11	2	2	16	10	7	86	119	6	22	5	22	11
7	4	3	37	12	8	82	108	12	36	2	26	11
11	3	2	29	8	7	85	122	11	30	1	15	10
9	5	3	25	8	7	84	118	12	37	1	13	5
11	4	2	28	14	6	86	123	12	30	2	21	11
14	4	2	9	7	7	81	116	13	25	4	15	5
13	3	3	41	10	8	70	97	16	41	1	27	11
10	3	3	20	9	7	85	124	9	37	4	12	8
11	4	3	24	19	10	81	98	10	33	4	32	11
9	3	2	11	8	7	83	130	9	30	4	10	2
11	3	3	35	11	6	78	92	14	24	3	43	16
10	4	3	16	10	7	76	93	14	42	4	20	6
13	3	2	23	7	7	81	120	12	41	4	11	3
12	2	2	8	8	8	81	115	11	39	2	11	3
10	4	2	17	10	8	83	127	11	15	3	27	8
10	3	2	11	9	9	76	111	13	26	2	21	5
11	5	3	20	18	10	76	88	14	18	5	53	13
9	4	4	28	14	7	78	110	9	25	3	32	19
10	2	2	17	16	9	81	113	10	30	3	25	8
12	3	2	21	18	6	84	121	10	30	4	21	8
11	3	2	30	9	5	83	120	10	31	2	14	7
10	3	2	27	14	8	82	118	14	44	1	13	6
10	3	3	34	16	9	78	98	11	24	4	39	20
9	4	4	27	8	5	81	110	14	43	3	17	8
10	6	3	35	13	8	74	82	15	25	3	42	14
15	3	2	33	11	6	81	101	12	24	3	33	12
14	3	2	30	19	9	78	92	15	55	2	22	11
13	6	2	15	12	9	80	106	15	30	2	29	7
9	4	2	28	10	7	80	102	9	40	4	15	5
11	4	3	18	13	5	83	101	11	19	4	39	13
11	5	4	15	5	5	79	115	10	35	6	11	6
14	2	1	10	10	9	87	112	6	32	7	16	4
9	5	3	14	10	8	86	117	9	30	2	19	6
11	5	3	42	16	12	73	89	14	44	6	34	12
7	4	3	23	10	8	83	101	11	39	3	20	9
11	2	2	20	10	6	78	103	10	39	4	19	4
10	2	2	11	10	7	85	106	7	29	4	22	3
14	5	2	16	9	7	74	118	16	22	3	24	10
13	4	2	18	8	7	80	122	10	31	6	18	9
8	5	4	14	12	10	78	97	5	38	10	30	7
11	7	2	26	8	5	79	120	11	39	4	12	7
9	4	3	16	15	7	85	133	9	25	3	13	8
13	3	2	16	9	5	85	109	8	22	6	24	7
12	3	2	28	6	5	78	125	12	24	5	22	13
9	4	2	15	11	8	78	95	14	30	2	35	8
12	3	2	13	10	7	80	121	7	14	8	30	8
13	4	3	14	10	7	75	86	16	13	3	52	8
11	3	2	15	15	12	77	103	11	20	4	34	10
8	3	2	15	12	10	88	98	8	27	3	36	8
15	3	3	16	8	7	76	115	15	38	5	14	3
8	3	2	21	15	6	88	106	6	35	4	21	11
10	5	3	15	10	6	81	123	10	20	6	23	8
11	4	3	32	11	11	73	93	14	37	1	35	12
7	5	3	14	10	8	75	118	10	25	6	22	4
12	7	3	18	10	8	69	98	14	33	6	31	6
9	2	2	16	10	9	84	124	9	31	3	15	5
12	4	3	16	13	6	72	121	14	28	3	18	11
7	5	4	18	14	8	77	111	14	39	3	21	9
9	5	2	13	9	9	73	119	12	33	4	10	2
13	2	2	12	11	11	80	122	10	27	6	19	5
8	5	4	14	11	10	82	96	10	17	5	42	8
10	5	3	24	18	11	79	102	14	32	3	29	15
7	4	3	20	12	11	85	71	11	33	2	48	9
15	5	2	22	9	9	77	117	15	29	5	20	7
10	3	3	12	7	6	83	114	9	25	3	22	6
11	4	2	15	14	8	82	87	13	23	1	43	9
14	6	2	19	8	7	69	107	13	29	8	25	9
14	4	4	26	8	8	75	91	14	47	4	24	10
9	3	2	32	10	8	83	88	9	27	2	40	15
8	4	2	10	10	6	83	108	8	34	5	16	4
12	3	2	20	8	5	82	107	8	32	3	20	3
13	6	3	25	18	12	69	67	19	32	5	51	17
11	3	3	15	11	11	78	115	12	29	4	22	7
11	3	2	14	10	9	85	85	8	17	6	45	7
11	3	2	19	13	8	87	127	8	18	3	24	9
9	4	3	26	14	7	85	116	10	37	3	22	9
9	3	2	30	11	5	83	117	10	32	3	17	12
14	6	4	31	14	12	73	102	18	29	4	35	16
13	3	2	20	16	8	81	86	14	29	3	43	10
10	5	2	33	14	7	84	107	11	34	1	25	11
7	4	3	16	8	6	81	107	7	36	6	15	4
11	3	3	21	11	4	82	130	11	28	5	12	4
12	4	2	15	7	5	75	115	14	27	4	13	4
11	3	3	20	9	8	75	83	10	12	8	55	14
14	2	2	26	12	9	85	109	10	19	4	41	17
9	3	2	26	10	9	83	112	5	26	4	27	14
10	5	4	12	11	10	75	119	13	28	5	17	4
13	3	3	39	7	6	82	112	11	39	5	19	10
13	2	2	34	8	7	82	98	12	44	1	25	6
11	6	4	26	14	11	72	68	10	51	8	33	6
12	2	2	12	12	6	81	115	7	31	4	18	6
17	3	2	30	13	6	79	104	11	33	6	25	14
12	3	2	25	17	8	76	115	13	40	3	15	5
10	4	3	16	14	13	82	102	12	27	2	25	6
15	4	3	25	14	14	75	103	13	35	3	29	12
11	3	3	27	13	6	76	100	10	42	4	18	9
11	3	2	13	9	7	75	111	14	25	3	25	5
14	4	3	19	10	9	71	112	12	32	8	17	6
13	3	3	32	14	7	80	108	12	38	3	22	10
15	5	3	24	13	11	78	125	15	29	3	23	10
11	4	2	25	8	6	84	112	10	37	3	18	11
8	4	3	30	12	6	82	103	10	43	3	19	8
13	3	3	22	9	8	72	118	15	15	6	27	11
10	3	3	10	10	10	81	103	5	18	5	39	7
11	3	2	15	8	6	85	102	8	22	3	38	10
14	3	2	35	11	8	84	104	13	29	2	30	18
15	2	1	35	10	10	86	86	13	47	2	35	12
14	7	3	11	8	7	73	89	18	52	5	19	3
10	2	2	13	7	7	85	104	7	23	5	27	4
12	2	2	19	8	8	85	125	11	27	3	18	5
14	5	3	17	8	7	73	87	19	31	2	33	7
8	3	3	18	10	7	77	123	7	30	6	20	8
14	3	2	25	15	8	76	125	11	20	4	26	15
11	3	3	13	9	7	73	99	14	12	4	43	9
8	4	2	18	9	7	85	128	7	25	6	16	11
9	4	3	11	9	9	82	110	13	38	2	13	3
11	5	3	22	8	7	80	116	15	25	3	24	7
12	3	2	26	12	7	82	101	11	22	3	35	14
14	4	3	14	14	13	76	125	13	33	4	15	4
8	5	2	43	10	7	84	79	9	59	3	22	12
7	4	3	26	14	8	79	103	11	40	3	26	9
11	4	3	15	9	7	78	71	14	14	3	56	10
