HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
274009	33721	177.046368639951	0.369054142981128	24.2028077299627	1.77022851154175e-06	1.29705820814706	0.939360228506848
157557	4636	344.766595372202	2.8597007466417	61.1866101845692	5.99507489174306e-06	0.492304262286052	0.809307853365317
223015	8391	164.398278417335	3.37965703780337	47.1892392310601	2.01962308472199e-06	0.987295456556603	0.602070438629016
205280	18548	244.481485453959	0.713666842362357	36.3640589366562	3.26292034740333e-06	1.04873811425641	1.31014481838793
225275	28853	379.772093197555	0.107734403925938	29.4927582856564	4.61867268100091e-06	1.2527992633637	0.65981086413376
344692	1219	190.645575108929	3.98697947344688	52.3307703286516	1.51531408948874e-06	0.478649336053058	0.601628814311698
237268	18069	187.553316529384	0.365098340470273	27.0698446180584	2.16567216320882e-06	1.23231721203774	1.31088324235752
258604	8080	225.62108722012	0.420549368579901	28.2409821739406	2.39029545168145e-06	0.693450340162963	0.479964128928259
164371	2841	277.700352033149	0.58334102684036	36.6482497701967	4.62869290983568e-06	0.142957415012643	1.19050980783068
239925	3040	141.347279458054	2.12068409601094	35.5422360346327	1.61405781153704e-06	1.49583359728567	0.397895027138293
207642	5164	218.956376980236	1.46420056391027	44.2726211588524	2.88901322891014e-06	0.896878800820559	0.163281158544123
183149	13244	149.430228470803	1.83353065679773	34.9993230482448	2.23532689898049e-06	1.08245404716581	1.31639851117507
253695	15213	155.742418904296	0.261013823045788	24.3492686226984	1.68190763965355e-06	1.32052077264525	1.21199824744836
221580	8109	163.030426661358	0.33432178797966	24.0227942222115	2.01578979683095e-06	1.38339203805663	0.34362163497135
261928	12616	248.380995142093	1.12830271070329	41.2725421207382	2.598026469494e-06	1.03265767688863	1.14863451761194
261449	14775	149.430228470803	1.83353065679773	34.9993230482448	1.56588048231731e-06	1.33867407622747	1.09841142212972
224255	27387	164.940788964364	1.74545585074398	37.9171620034294	2.01508359905066e-06	0.726072996109724	0.156159080704674
176186	15944	227.24946460899	0.141243325671084	29.5024949118221	3.53377267717834e-06	0.538597029773518	0.851325797010213
244966	4376	246.05076174961	0.409159789661357	33.6449020718687	2.75185811919339e-06	0.348832668596879	1.28982775188051
259029	6070	171.65877735573	1.70841224204084	36.1420301648172	1.81561917836491e-06	0.808952727541327	0.778314423235133
257875	2730	173.463685842309	1.78555004381607	38.5176889145819	1.84291992209573e-06	0.69195762402378	1.33725285287946
211950	2022	142.441389931784	3.35911722532009	47.2957038067402	1.84123794939727e-06	0.824591894913465	1.37166149443947
343987	16526	171.325868779811	0.403130283288024	24.7331647753203	1.36454558417177e-06	0.986734996596351	0.395553957670927
293799	14116	216.604110580652	1.48497987286526	43.4108947083978	2.0198704536062e-06	0.44339840831235	0.456169370748103
263716	5837	194.033083114525	3.84306363524948	55.1952880735258	2.01579535555294e-06	1.37469644504599	1.08389429012313
261306	9571	139.413314634246	1.20729273389078	31.0970802365643	1.46171265362895e-06	0.179865348758176	0.579374934593216
164755	27412	214.560417719462	0.492589886822602	33.319802653309	3.56794489317616e-06	0.89896242772229	1.21217681807466
183970	7952	179.342803984877	0.528868161416183	28.5482176370065	2.67081669785167e-06	1.45863929893821	0.252160837268457
194907	1764	198.328222237922	0.26525564456606	26.558253213239	2.78781671480585e-06	0.205557285994291	0.252175056748092
180911	9515	231.91911749936	0.759111363468982	36.4708835303954	3.51219573416763e-06	0.921077645430341	0.102340201102197
214581	4206	294.521956436448	2.6699951851933	54.4248661085772	3.76039569994034e-06	0.97464527185075	0.761606691451743
185035	5582	193.079745861264	1.32155815699883	40.9206575944609	2.8588407874151e-06	1.14691259805113	0.79552633324638
274009	7167	152.16500722609	1.26828498007882	34.9226737789415	1.52144794790102e-06	1.00649235253222	0.605397679191083
310872	2533	215.817802107303	0.293070517214359	30.8758055211379	1.90200998999282e-06	0.425672134710476	1.46234472068027
184133	2478	184.276104642367	0.562399452396682	29.1267254789998	2.7418552900136e-06	1.39442188399844	0.614229506440461
155219	26308	166.819783158641	1.78689247484845	33.8464891109073	2.9444881219728e-06	0.907374422252178	0.150766906235367
198690	12659	164.273553288402	0.304017637761802	23.9735985970816	2.2651594421323e-06	0.318146204901859	1.40456159925088
199418	7984	293.121909483527	0.103015259906819	30.4497108723252	4.02708744753434e-06	0.396180179994553	0.348280386067927
227325	8659	171.325868779811	0.403130283288024	24.7331647753203	2.06482323485097e-06	0.700760369841009	0.738263539224863
212872	36924	158.209566582116	0.39258144129365	30.3258767845181	2.03620423234743e-06	0.927594416681677	0.234218378225341
355023	15493	183.578040451145	0.434690983151236	23.643118628231	1.41667873766654e-06	1.15101868426427	0.758686999371275
224303	3154	213.699692484798	0.899888850541088	39.630821161255	2.61021301341218e-06	0.756787191098556	1.12696192525327
389101	33739	141.318468251664	0.632360884570681	21.0526276663669	9.95047264388931e-07	0.122139263013378	0.226943734753877
147144	25671	185.274383670191	0.430349143333549	30.3689356356983	3.4496890879085e-06	1.36001435592771	0.918388651963323
203489	4680	130.834292049112	3.21676461222721	41.8067300415899	1.76152084487636e-06	0.291890748543665	0.934473789064214
