largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
31	5	2	72	12	7	20	39	36	62	1	43	33
44	3	1	113	7	2	15	39	45	78	0	38	35
25	2	1	79	4	4	35	63	25	44	0	42	35
42	3	2	113	2	2	15	40	40	75	2	39	36
29	2	1	75	4	3	31	70	29	36	0	44	38
39	2	1	94	5	4	21	43	38	64	1	41	31
36	2	2	81	6	5	22	44	35	41	2	56	36
37	4	3	95	10	4	18	41	38	64	3	49	46
32	2	1	88	4	3	28	56	32	57	0	38	32
43	4	1	121	2	2	15	36	44	81	1	36	36
27	4	3	86	9	6	26	41	32	46	0	57	41
43	1	1	109	2	2	19	44	42	60	0	48	46
41	3	2	109	5	5	16	31	42	73	1	45	44
26	5	3	73	8	6	20	43	34	53	1	46	36
31	1	1	96	4	3	31	33	29	47	1	60	51
35	3	2	101	8	2	16	44	40	72	0	38	36
18	3	3	70	11	8	34	52	23	46	0	48	38
33	2	2	88	4	2	23	49	34	51	0	45	36
45	4	1	137	2	1	13	22	46	90	1	44	44
48	3	1	139	16	1	11	6	49	104	0	44	39
46	3	1	103	12	2	13	36	47	59	0	50	43
34	5	1	94	9	3	23	53	36	58	1	42	38
21	2	2	70	8	4	37	64	22	37	0	48	36
26	2	1	82	4	2	34	63	25	40	1	43	37
46	5	1	125	12	1	11	24	48	86	1	46	44
29	6	2	77	17	4	25	37	34	42	0	58	37
45	1	1	113	5	2	17	41	44	80	0	35	34
33	3	2	82	4	3	24	59	34	52	1	39	34
35	6	3	95	13	11	16	32	41	73	1	46	40
35	7	2	106	20	4	16	23	42	77	0	52	44
40	2	2	112	4	4	18	32	41	78	0	43	40
40	3	2	110	6	4	17	35	42	75	0	40	33
21	3	3	71	7	5	35	52	23	37	0	54	38
30	4	1	103	4	4	28	42	32	66	0	43	38
28	3	1	68	9	5	31	60	28	36	1	46	44
38	1	1	116	7	2	24	34	36	82	1	38	35
34	4	2	109	3	2	22	41	35	53	2	53	53
23	2	2	67	8	3	35	68	23	35	1	45	35
35	1	1	96	3	3	27	43	33	50	1	51	45
27	4	2	76	8	4	29	44	28	40	2	58	45
35	4	3	94	10	4	18	37	40	58	0	51	42
35	5	4	96	17	4	18	27	40	59	1	55	44
33	2	2	94	6	4	23	35	35	48	0	54	43
39	4	2	110	4	4	17	33	41	70	0	43	36
41	3	1	83	13	7	18	47	41	53	1	50	35
37	4	2	85	7	6	17	51	39	53	0	46	39
30	2	2	87	8	3	28	39	31	48	0	57	45
26	3	2	74	8	4	27	48	30	38	0	49	35
27	3	2	69	8	5	24	49	30	33	2	53	38
26	3	2	84	7	5	27	44	29	37	1	61	47
40	2	2	78	10	8	16	36	40	47	1	60	37
25	3	1	79	12	5	34	43	25	46	1	56	44
27	3	3	71	11	5	29	53	30	41	0	48	37
33	1	1	86	4	3	29	53	32	44	0	51	45
31	2	1	76	6	6	29	47	31	41	0	54	44
34	1	1	59	10	8	28	51	29	34	2	55	36
36	5	3	121	7	6	16	17	42	91	0	46	42
40	4	3	106	8	5	13	27	43	79	2	40	37
41	2	1	101	6	3	19	39	41	64	0	46	41
19	2	1	67	9	7	41	38	17	24	2	67	43
43	1	1	105	3	2	19	47	41	63	1	41	38
30	2	1	82	3	2	30	56	30	41	0	42	36
40	3	1	103	13	5	19	33	41	64	0	53	49
47	3	2	119	8	5	8	19	46	85	4	51	47
32	2	1	98	4	3	28	48	32	60	0	41	36
29	2	2	86	3	3	27	55	30	50	0	40	35
39	5	3	120	7	5	15	23	44	87	0	41	38
45	1	1	113	2	2	17	44	43	72	1	41	40
43	4	1	110	9	4	15	33	43	63	1	55	47
33	2	1	81	8	3	27	48	33	53	0	43	33
38	8	1	104	13	3	16	39	41	68	2	49	47
29	2	2	92	4	2	23	51	29	54	2	42	36
39	2	1	94	5	4	21	36	39	64	0	47	37
50	1	1	124	8	3	12	21	48	76	1	55	48
46	3	2	102	7	6	11	31	46	65	2	48	39
29	2	2	92	4	2	23	51	29	54	2	42	36
39	2	1	94	5	4	21	36	39	64	0	47	37
47	5	2	114	13	6	6	20	51	89	1	46	38
31	2	2	87	4	2	27	60	32	51	0	37	34
33	3	2	88	8	3	24	48	32	52	3	43	34
34	3	3	80	7	4	18	56	36	48	1	42	35
45	3	1	112	7	4	14	33	45	76	0	45	43
35	5	4	92	17	5	18	33	41	67	0	50	44
25	3	1	67	10	3	34	61	25	28	1	56	40
40	3	2	113	4	3	17	33	41	74	1	43	41
37	5	1	95	9	3	20	46	40	64	0	41	36
40	1	1	105	6	6	22	37	39	54	0	57	48
33	5	1	84	14	4	24	47	33	60	3	44	39
31	2	1	92	4	3	29	48	31	59	0	41	35
36	2	1	85	5	3	24	48	33	40	3	56	44
45	2	2	91	3	2	13	53	42	53	4	42	41
26	3	3	87	4	3	30	58	28	48	1	45	40
46	2	2	119	3	3	10	28	47	73	1	49	43
42	7	2	110	16	5	11	17	47	82	1	49	43
16	3	2	70	5	3	37	71	18	28	2	49	45
28	3	1	78	8	3	31	59	28	46	1	45	38
32	3	3	84	9	8	17	28	39	56	0	51	36
48	4	1	118	9	4	10	28	49	84	1	38	36
29	5	2	83	5	3	24	50	34	40	0	50	39
36	4	3	99	17	3	19	32	39	74	1	43	36
18	3	2	80	4	3	37	53	21	44	0	47	35
33	2	2	90	5	3	25	48	34	58	0	42	38
47	1	1	117	3	2	15	37	45	71	0	44	43
29	2	2	79	5	4	27	60	29	52	2	38	33
34	6	1	114	7	5	22	32	37	91	1	32	30
23	4	3	77	5	4	27	52	28	48	2	47	41
32	3	3	97	8	5	20	37	35	85	0	31	30
35	4	2	96	6	4	21	41	38	52	0	52	46
38	1	1	87	3	2	24	61	36	46	1	43	38
45	3	1	113	5	3	14	28	46	67	0	50	45
29	5	2	88	9	4	26	48	32	43	1	55	48
45	1	1	106	5	2	17	44	43	72	1	34	33
29	3	2	73	22	6	22	37	34	43	0	59	45
29	5	2	68	11	5	26	59	30	41	2	43	37
32	2	2	104	9	4	26	25	33	62	0	51	37
46	1	1	89	6	3	16	51	44	59	1	37	34
37	3	2	84	4	3	20	56	38	36	1	54	45
34	2	2	102	4	3	22	44	35	44	1	57	52
33	3	2	91	5	3	22	44	35	41	0	55	48
30	2	2	95	2	2	26	62	31	50	0	42	41
37	3	2	89	23	4	20	40	38	59	0	51	39
46	2	1	137	5	2	14	15	45	96	0	44	40
35	2	1	88	7	4	25	51	35	54	0	42	37
44	2	1	98	2	2	16	49	42	52	1	45	40
33	2	2	78	10	5	21	38	34	66	1	39	28
34	2	1	104	3	2	26	44	34	76	0	31	30
45	1	1	97	5	3	17	36	44	62	0	48	43
25	3	2	76	5	4	28	54	27	38	1	47	42
30	3	2	72	10	4	21	46	28	34	4	58	44
24	2	1	80	5	3	36	58	24	56	0	36	31
45	5	2	113	15	3	10	25	47	66	2	55	49
51	1	1	127	3	2	11	29	48	85	1	40	39
34	2	2	85	5	4	24	47	35	50	0	44	35
28	3	2	93	7	4	29	38	29	60	1	52	47
29	4	4	89	9	3	25	51	33	62	1	35	34
49	2	1	116	11	5	11	15	47	80	2	54	38
22	3	2	69	8	5	31	51	25	40	1	49	35
34	3	2	73	7	5	23	42	35	40	1	56	39
40	1	1	100	5	2	22	48	37	59	2	41	38
32	2	2	86	5	4	24	56	32	54	1	39	31
33	4	2	88	3	3	23	57	35	44	1	48	42
34	2	1	93	4	4	26	52	34	69	0	33	31
35	2	1	82	13	5	25	45	34	72	1	35	28
35	2	1	108	5	4	25	32	34	63	1	54	50
35	1	1	75	8	3	27	59	33	39	1	49	39
40	1	1	96	3	3	22	51	38	62	1	39	34
43	3	1	130	7	2	16	22	40	101	4	33	33
34	4	3	100	12	8	11	13	44	76	0	56	43
30	2	1	82	7	5	30	46	29	48	0	50	38
27	1	1	80	3	3	35	58	25	40	1	43	33
26	4	3	94	3	3	27	51	31	52	0	47	42
40	6	1	114	13	2	16	30	44	83	0	42	40
34	5	1	86	5	5	23	42	36	39	1	59	43
30	5	1	89	5	2	27	57	33	57	0	39	34
33	2	1	84	7	7	27	35	30	51	1	56	35
22	3	2	89	4	3	33	57	24	65	1	30	30
40	1	1	110	3	2	22	46	39	75	0	35	33
32	3	1	109	9	3	27	36	33	55	0	57	51
32	3	2	89	5	5	25	49	34	66	0	34	31
41	2	1	115	2	2	19	34	41	74	0	41	37
38	2	1	83	8	5	22	55	36	53	1	46	40
37	3	1	90	8	2	22	53	37	62	1	38	34
49	1	1	121	6	4	13	24	46	80	1	45	40
37	2	1	107	12	2	23	34	37	76	0	39	34
34	6	4	78	8	6	18	40	38	51	3	49	39
33	7	2	88	15	5	18	45	39	55	1	47	37
30	4	1	74	12	3	28	60	32	42	0	47	38
43	1	1	110	3	2	19	42	40	73	2	37	35
25	4	2	75	8	5	29	56	28	48	0	43	35
37	3	3	111	15	4	15	22	42	74	0	55	51
36	2	1	95	4	3	24	55	35	52	1	45	40
36	2	1	87	4	3	24	53	35	43	1	52	48
40	1	1	88	4	3	22	60	38	47	1	44	41
33	3	2	95	4	3	24	47	32	66	1	37	34
51	2	1	130	20	2	9	7	51	103	0	46	39
32	2	1	89	4	4	28	51	32	66	0	35	32
43	1	1	97	10	5	19	36	37	55	5	52	49
24	5	3	94	13	4	30	36	28	70	1	41	36
45	2	1	114	9	6	15	21	45	79	0	47	43
41	1	1	120	2	2	21	35	40	65	0	51	49
44	2	1	100	7	5	16	29	43	66	1	49	38
35	4	2	103	7	6	21	43	38	70	0	41	39
33	4	1	103	12	4	25	31	34	56	1	58	49
40	2	2	101	4	2	18	50	40	62	1	39	37
39	2	1	87	4	4	21	47	38	57	1	41	31
42	4	2	107	4	3	14	30	44	61	1	54	46
30	2	2	83	4	3	28	54	31	41	0	48	42
26	5	2	85	5	3	25	54	31	43	1	50	46
34	1	1	112	2	2	28	45	33	76	0	35	34
31	4	1	83	7	6	27	36	33	45	0	61	40
33	2	2	100	5	5	23	31	34	57	1	57	43
46	2	1	131	2	2	14	24	46	86	0	43	43
32	3	2	104	6	4	25	35	34	79	0	38	35
42	3	2	112	9	3	15	25	42	75	2	46	40
31	3	2	91	15	7	22	35	31	66	3	51	43
50	1	1	122	5	2	12	22	48	86	1	43	42
29	2	1	93	3	3	31	56	29	36	0	55	48
24	1	1	85	3	3	38	62	23	49	0	36	32
29	5	4	78	25	5	19	34	36	65	1	47	34
40	2	1	87	5	5	20	42	36	51	4	48	39
18	4	3	73	21	6	37	39	22	52	0	52	38
27	2	1	79	3	3	33	57	27	28	0	54	42
34	2	1	100	4	4	26	46	34	62	0	41	37
50	3	2	125	18	2	7	16	50	103	1	36	34
53	1	1	124	7	3	9	23	50	89	2	42	39
40	1	1	117	4	2	22	28	39	79	0	41	39
29	2	2	83	4	3	27	58	31	54	0	36	32
17	5	3	72	8	4	35	47	22	45	1	45	37
47	1	1	134	3	3	15	21	46	90	0	44	43
29	3	2	73	9	3	26	63	31	43	1	42	35
43	1	1	114	2	2	19	41	39	76	3	39	36
23	3	2	83	7	4	32	43	25	44	1	56	39
41	4	2	110	18	2	11	25	45	72	0	49	42
43	2	1	105	2	2	17	38	43	65	0	46	38
36	4	3	97	13	6	17	27	40	68	1	52	37
31	3	1	97	14	9	28	25	32	54	0	69	48
22	3	2	64	11	5	35	53	24	34	0	52	36
27	4	3	88	9	5	28	38	30	51	0	56	44
47	1	1	131	3	2	15	23	45	98	1	35	34
34	2	1	91	6	4	26	42	33	67	0	38	29
34	2	2	103	3	2	22	49	33	62	2	38	32
46	1	1	94	5	4	16	46	43	46	1	53	45
36	2	1	87	4	3	24	53	35	43	1	52	48
34	1	1	96	4	3	28	46	33	49	0	51	43
48	2	2	109	3	3	8	40	48	67	2	44	42
21	2	2	76	8	7	35	32	23	43	0	58	35
33	2	1	94	7	5	27	50	32	70	1	35	34
42	1	1	103	8	2	20	38	38	58	3	56	50
30	2	1	73	5	5	30	54	30	47	0	46	38
43	3	1	127	6	6	16	20	44	87	0	45	43
33	2	1	94	7	5	27	50	32	70	1	35	34
43	5	1	109	17	3	14	26	46	74	0	47	41
29	5	2	83	9	3	24	51	34	47	0	47	38
35	2	1	78	7	5	25	44	33	55	2	42	31
46	2	1	115	7	4	14	28	45	90	1	34	31
42	4	2	126	11	2	14	18	45	98	0	37	34
33	3	3	86	9	3	23	50	36	49	0	48	41
25	1	1	80	4	2	37	69	23	50	1	34	34
36	4	2	106	5	3	16	39	40	74	1	37	37
38	1	1	86	4	3	24	58	37	40	0	47	41
45	1	1	113	5	2	17	41	44	80	0	35	34
36	2	2	99	13	3	20	33	37	59	1	58	49
36	1	1	73	6	3	26	62	34	27	1	51	41
23	3	2	83	5	3	26	50	28	44	1	49	42
23	2	2	68	4	3	29	56	26	23	1	57	43
38	2	1	105	7	2	22	41	36	73	2	39	37
43	3	1	104	13	4	16	31	44	69	0	47	37
37	1	1	101	3	2	25	49	32	75	4	30	30
23	2	1	84	6	5	37	45	23	56	0	44	38
25	3	2	73	6	3	32	52	25	48	1	44	31
45	1	1	123	2	2	17	34	42	77	1	41	40
33	3	1	74	12	6	26	36	33	42	1	59	38
33	4	3	102	7	6	18	39	38	70	0	43	37
30	5	2	86	4	3	25	53	34	50	0	45	38
43	2	2	127	4	4	13	19	45	90	0	45	42
20	2	2	78	6	5	32	40	23	41	1	58	40
41	1	1	82	11	7	21	44	40	53	0	46	35
30	2	2	89	3	3	28	54	30	43	0	51	44
29	3	2	76	7	3	28	55	28	33	2	52	39
46	1	1	139	2	1	16	20	45	94	0	41	41
36	3	2	110	5	4	21	30	37	80	0	35	30
38	1	1	105	4	2	24	38	36	64	1	46	40
41	2	1	96	6	5	19	38	41	60	0	50	47
26	2	2	72	8	5	32	47	25	35	1	55	42
32	6	2	107	19	4	22	19	36	91	1	41	37
30	3	1	75	11	5	29	38	31	57	0	45	30
21	3	3	74	11	7	31	43	25	66	1	37	30
36	4	3	99	17	3	19	32	39	74	1	43	36
27	1	1	74	3	3	35	69	26	35	0	43	40
26	3	1	63	6	5	33	50	26	34	1	56	39
42	3	2	104	5	4	15	37	43	66	1	45	39
43	1	1	108	9	3	19	37	41	83	0	31	30
37	4	3	101	13	5	16	33	41	69	0	51	44
31	2	2	79	6	4	25	42	33	42	0	51	37
41	4	2	96	10	5	11	43	44	75	1	38	34
21	2	2	69	13	5	37	52	22	34	0	54	39
21	3	2	75	15	3	34	56	24	38	0	55	44
39	1	1	93	4	4	23	35	38	55	0	50	39
51	2	1	131	8	3	9	13	49	90	1	48	45
31	1	1	96	2	2	31	53	29	54	1	39	37
30	1	1	91	7	2	32	59	29	33	0	54	51
30	6	2	76	14	5	24	41	35	50	0	52	38
35	4	2	75	7	7	17	31	39	49	1	59	38
26	3	2	77	11	5	29	54	28	46	1	49	38
24	4	1	74	7	3	34	71	26	33	0	48	43
38	1	1	87	3	3	24	57	36	53	1	39	33
44	4	1	108	7	4	14	38	45	74	1	42	41
25	3	2	72	6	6	32	52	26	48	0	44	37
34	4	2	82	10	5	18	40	35	70	1	36	34
39	4	1	90	4	3	19	51	41	46	0	49	43
52	1	1	122	11	3	10	23	50	80	1	51	46
36	5	2	97	15	2	19	33	39	55	0	55	43
44	5	2	110	24	5	11	20	47	80	0	51	39
44	5	2	110	24	5	11	20	47	80	0	51	39
22	2	2	73	5	4	34	44	21	31	1	58	38
22	5	2	77	12	6	31	37	27	63	0	42	35
36	6	3	104	13	3	17	32	41	70	1	49	44
46	1	1	104	6	3	16	36	45	69	0	44	38
36	3	1	81	8	2	23	60	35	41	2	47	45
28	3	2	85	8	3	29	45	30	48	0	53	44
33	2	2	73	6	4	23	57	34	34	1	46	38
29	3	2	84	11	7	28	41	31	42	0	58	47
41	5	2	93	13	3	14	43	44	69	0	36	34
35	2	2	95	7	3	23	40	35	51	0	55	44
26	3	2	74	10	2	31	69	27	43	1	42	34
27	2	1	89	7	6	33	52	27	50	0	50	46
37	2	1	91	12	8	23	40	36	54	1	54	42
33	3	2	91	10	4	24	48	35	70	0	36	31
37	2	1	111	2	2	23	46	36	52	1	54	52
39	1	1	92	10	6	23	33	36	69	2	43	32
32	1	1	72	5	3	30	61	30	28	0	52	40
39	3	2	92	6	6	18	46	41	60	0	45	41
41	4	2	101	9	5	15	29	44	77	0	44	34
22	2	2	75	6	5	32	43	25	33	0	54	40
21	3	1	71	10	4	38	54	22	34	0	58	38
50	2	1	118	12	3	10	15	49	73	0	52	44
31	2	2	84	3	3	27	49	32	34	0	55	47
41	1	1	108	3	3	21	43	39	63	1	47	43
51	2	1	107	14	2	9	36	51	76	0	42	37
41	4	1	100	19	3	17	35	43	83	0	35	30
30	3	2	78	7	3	27	55	32	27	0	57	45
30	3	2	78	8	5	25	57	33	35	0	56	44
41	4	2	114	11	7	15	18	43	101	0	36	32
38	4	2	95	13	4	18	37	40	54	1	57	42
35	4	2	76	12	4	19	56	37	35	1	56	42
28	3	2	87	4	2	25	58	30	58	1	36	35
31	1	1	106	3	2	31	46	29	53	1	55	51
27	2	1	73	5	4	33	52	27	37	0	56	37
17	3	2	76	8	8	34	39	21	42	0	58	40
24	3	2	74	9	3	29	57	27	45	1	45	34
34	3	2	79	13	4	23	37	36	40	0	54	32
28	1	1	87	3	3	34	55	26	43	0	44	36
40	2	1	113	4	4	20	25	40	69	0	51	41
36	3	3	103	10	3	15	39	41	81	0	30	30
30	3	2	88	9	4	23	46	33	44	1	52	41
32	5	3	83	9	5	18	40	39	58	0	49	35
41	6	1	97	18	4	15	32	45	72	0	47	40
32	2	1	86	8	4	28	51	31	51	0	44	37
44	5	1	112	9	2	13	36	45	85	2	35	33
42	1	1	117	2	2	20	28	40	71	1	48	45
42	2	2	107	5	3	14	40	43	67	1	45	39
33	4	3	80	11	4	20	41	37	65	0	39	32
21	2	1	74	4	3	39	65	21	28	0	50	40
30	2	1	102	4	4	30	41	30	58	0	49	44
46	3	1	103	12	2	13	36	47	59	0	50	43
26	2	2	78	9	7	30	35	28	55	0	47	32
25	4	3	86	12	4	26	48	31	60	0	42	30
40	2	1	107	5	3	20	39	40	79	0	33	32
26	2	1	70	3	2	34	64	25	39	1	43	34
47	3	1	124	13	2	12	22	45	77	0	53	33
29	4	2	91	9	9	25	24	33	54	0	62	41
19	3	2	75	5	4	38	65	21	38	0	46	40
38	3	2	105	10	2	19	38	40	68	0	47	41
34	2	1	83	6	5	26	46	34	57	0	44	37
25	4	2	65	13	4	27	60	27	34	3	50	36
28	4	2	86	9	6	28	51	31	61	0	38	31
25	3	3	79	22	3	27	42	30	38	0	67	49
44	1	1	114	2	2	18	39	43	64	0	50	46
41	2	2	95	5	3	17	43	40	55	2	48	41
41	2	2	96	4	3	17	43	39	47	0	53	42
22	4	3	79	5	4	31	61	26	44	1	41	36
35	3	2	109	12	3	22	25	37	64	0	58	51
39	1	1	101	2	2	23	44	38	65	0	40	35
49	1	1	131	3	3	13	18	47	86	1	46	43
37	3	2	118	6	5	18	30	40	72	0	48	44
44	3	2	110	8	5	13	28	46	65	0	55	46
