HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	exaggeration_ratio	exaggeration_prop
240659	4813	123.369078602282	0.52261475282084	23.3681370445035	1.40446638448049e-06	3.44373285945039	0.245511662075296
206819	9181	161.083141983991	0.97752197274105	29.0874702720904	2.13386428069214e-06	2.92090065416414	0.191370808519423
282127	8343	185.519113956056	0.849880410599763	34.1064312533393	1.80157002018625e-06	5.81359792628791	0.284199794055894
273168	1807	218.619378594924	0.148270099154079	24.932486990091	2.19263311086924e-06	3.40725974331144	0.258343096775934
184370	6528	188.254397478326	0.433631868478265	30.7053360172504	2.79744791746683e-06	4.35301569965668	0.127077591652051
249665	4797	235.287476186194	1.40395839919143	41.4625401676232	2.58195270633821e-06	3.75006447255146	0.280694288527593
262623	14024	206.909665753732	0.882808706741669	31.5829939769539	2.15851542547898e-06	5.31048691947944	0.24233240634203
211048	44727	166.99664210272	3.30736905102726	48.512004051227	2.16787198578886e-06	5.92894515674561	0.138061186438426
230856	31073	211.569037578505	0.360794273775062	30.6415896536274	2.51083445457436e-06	5.20122526295017	0.278853053273633
278728	10906	184.951106497639	3.93732582948414	52.5791215443917	1.81795643160179e-06	4.0546757838456	0.207403214229271
220405	19611	108.949494275039	0.753606561802162	26.2598058217816	1.35428763021299e-06	5.08565419272054	0.186059199366719
204355	2291	182.754903953466	1.14014881716185	34.700703032074	2.45014003570158e-06	3.82115313783288	0.276214612508193
155219	26308	166.819783158641	1.78689247484845	33.8464891109073	2.9444881219728e-06	4.09513207152486	0.107252415176481
230151	1217	293.121909483527	0.103015259906819	30.4497108723252	3.48933406594976e-06	2.02723533951212	0.16578052630648
211069	13675	194.71413183522	0.658273661823242	31.4092842645476	2.52743593275665e-06	3.28035846899729	0.260889829695225
259588	17642	217.983321092135	0.274928869135486	27.9215818503769	2.30062475281838e-06	4.23157322360203	0.196240291651338
147144	25671	185.274383670191	0.430349143333549	30.3689356356983	3.4496890879085e-06	5.55004614405334	0.216912664566189
292311	28781	196.16830461578	0.298600518121153	22.3629952141578	1.83861507061399e-06	5.8960277979495	0.269924669805914
215673	1625	187.553316529384	0.365098340470273	27.0698446180584	2.38251752801802e-06	4.77517577027902	0.27592935860157
197290	3796	193.847172943361	0.79536933453235	31.7594478218249	2.69191618962088e-06	4.56557647883892	0.208554080920294
320155	1620	217.124951376554	0.400655517638535	31.6514356895269	1.8580465102332e-06	4.08217330975458	0.248581560514867
217684	5342	244.51944197251	0.745317771582288	31.5789358769105	3.07747137767011e-06	2.70061812316999	0.268544787913561
227749	27364	110.338975715947	0.197287536148795	22.3232979459205	1.32733212266721e-06	5.78398275759537	0.242592193977907
220214	5704	139.982443021355	0.351011276175417	21.5107678032805	1.74154932258739e-06	3.1277209057007	0.250123682804406
186278	738	161.083141983991	0.97752197274105	29.0874702720904	2.36916692614516e-06	4.65311681467574	0.20173538736999
210783	7544	154.006036743761	0.234447766452356	25.1916143623911	2.00174751874288e-06	5.92967084096745	0.154314293107018
261626	5396	221.580153864272	0.448734987426778	31.4573280834058	2.32036920908715e-06	5.31216393609066	0.294832029938698
298121	2804	138.386338624059	0.661790102153387	27.3641634073263	1.2717676841435e-06	4.97181498503778	0.16655166875571
269515	1910	195.683937942184	0.318472155558199	29.8546031573466	1.98920422953747e-06	5.84708541585132	0.141102802660316
140409	39370	288.756914724896	0.364981222274474	35.8684089566636	5.63435986911614e-06	5.29211273789406	0.230884078284726
242722	29953	248.078759628179	0.271496986345966	31.7232499559261	2.80019048375405e-06	2.70582054939587	0.228563684504479
176740	3735	192.231438746351	0.676703967035919	31.457334295753	2.97986576902456e-06	5.40775172039866	0.220674209017307
271218	694	94.4195561352591	1.02423151469193	23.7429979680614	9.53785203928449e-07	2.78775610146113	0.152932009939104
172718	2693	143.017438956465	1.48265439861188	36.1161051171468	2.26860315589994e-06	4.3663292034762	0.246941311564296
247315	28701	124.949333936633	0.881133115128218	30.7597596760402	1.38417379573477e-06	4.5558042882476	0.247873957455158
189861	26981	145.492053872768	3.7734341400776	47.9274667784077	2.09947470399243e-06	4.4811347607756	0.247882055584341
143097	1266	245.718609267775	0.309663140992009	31.4212567947805	4.70451280758353e-06	5.75585548463278	0.152563079632819
236012	17723	174.920629823233	1.68859221822129	38.3867494674412	2.03055184590374e-06	5.0265702882316	0.239862941019237
186882	14548	196.16830461578	0.298600518121153	22.3629952141578	2.87586503732969e-06	5.02622830972541	0.269574890565127
255254	1748	229.586232119584	0.375866976861744	28.0604619742129	2.46422534287452e-06	3.59416349907406	0.219387020170689
200174	10964	193.174891198772	0.357532207590626	29.273260665107	2.64393116616998e-06	4.69931304012425	0.229643279919401
211730	28026	152.512574766579	1.64545559961214	34.6116929832108	1.97346937417167e-06	5.3942675505532	0.215946435369551
236135	1671	190.645575108929	3.98697947344688	52.3307703286516	2.21194081408538e-06	3.36680458509363	0.229354487173259
201888	20611	159.841604480299	1.29442721986093	37.616791420252	2.16913439162116e-06	5.89257213729434	0.116897214623168
189419	2966	160.978815683837	0.885151080149995	31.5445052936763	2.32837176412395e-06	4.59267712058499	0.282419440615922
203463	22782	233.888772550977	0.391101971768259	32.0986166517012	3.14942352011869e-06	3.44598747196142	0.212840177398175
222033	16337	137.078089701674	1.01581002711719	31.4400126844129	1.69144411029699e-06	5.54372981737833	0.289666436845437
288705	2488	180.353476066486	3.7074253877563	57.7149938250648	1.71150174922818e-06	4.06950778362807	0.143213111395016
217748	3653	178.655585739069	0.983239752871879	32.0074802995014	2.24786155642867e-06	3.52779121650383	0.256847115745768
327492	11311	166.027295276057	3.35836928535681	45.7760717310678	1.3889478281185e-06	5.4463071412174	0.28123328415677
250027	1562	220.19655262168	1.43015812337288	40.4987304996111	2.41285231739279e-06	5.18334803078324	0.193907670862973
287530	5046	113.964589945724	1.44493510298352	30.5710103366138	1.08591017728917e-06	4.00742394465487	0.279033928690478
216582	11691	197.633851447362	0.476494835103773	27.6696613208561	2.50003512159414e-06	4.94788283784874	0.253086072718725
201657	16419	205.247224266513	0.385336576034541	33.0413237778453	2.78850306398493e-06	5.62989845790435	0.2865283600986
180512	5349	223.51431822426	0.164328389580214	29.4197839164953	3.39239493848032e-06	5.5380117878085	0.209314653836191
234415	6581	165.719307781472	0.920022082744779	30.4320761356912	1.93684491509142e-06	4.42569594061933	0.182477965857834
252512	24714	194.244999590082	1.07161635092306	33.7822122913578	2.10753580451114e-06	5.83099047909491	0.2849282507319
207729	1006	248.078759628179	0.271496986345966	31.7232499559261	3.27189672408643e-06	3.95924443204422	0.239618808077648
201261	8628	285.325803935987	0.43162655752479	35.1264714460629	3.88408351012601e-06	5.46799394208938	0.104022797662765
344214	28619	159.858298498952	0.935691156011591	31.8369786980037	1.27237108628068e-06	5.96470872382633	0.276000336231664
292014	10811	117.181611327001	0.812376097267469	31.5716352862668	1.09941821448607e-06	5.84746044524945	0.234659333294258
161843	43251	173.057309785851	0.580162303316317	28.8342258723387	2.92956517026777e-06	4.89953938149847	0.131079674186185
224554	38908	206.553876013713	0.968523081737535	37.1200903792378	2.52011110990923e-06	5.55931531044189	0.153844577912241
202965	20782	185.020446959097	3.23940725266379	50.5322397573844	2.49750121515785e-06	5.20996884105261	0.180036135576665
223914	40376	195.362124787996	0.623174817792062	30.7241389402155	2.39037620715678e-06	5.4844264757121	0.243712287629023
216821	9125	177.992072638162	0.375571576412011	23.834204679584	2.24908802227255e-06	4.45333778928034	0.267827524896711
230964	25065	181.084882177051	0.347144794639258	25.2030254492166	2.1480532241762e-06	5.91383093199693	0.285202194517478
237295	10464	188.741752802825	0.986048935903681	34.3006206640214	2.17914702210531e-06	4.65214667853434	0.208685382222757
186178	31004	175.967132497897	1.09213959038102	35.288566353689	2.58946670858507e-06	5.8670816863887	0.126097857160494
203164	4886	293.121909483527	0.103015259906819	30.4497108723252	3.95283477689159e-06	4.71836240915582	0.283275907300413
199524	18036	208.39934005773	0.501207296532465	32.8529552422066	2.86159607891068e-06	3.65386520745233	0.241804870404303
223308	8111	203.856928605529	0.424816191742743	31.0479748500391	2.50108430134985e-06	5.74507681292016	0.285042449366301
207636	881	164.92684324848	0.136533388069249	23.3546606150446	2.17618507900522e-06	4.39711969101336	0.236880321893841
226394	47071	176.472468868749	0.357334525078546	23.648677503254	2.13559642074774e-06	3.59525025787298	0.137612432334572
342913	725	214.818367526154	0.565965594388681	33.7545413646214	1.71630551386035e-06	2.10224390029907	0.217420658096671
271586	6769	137.568529072556	0.489301860435516	23.5307847158479	1.38777433170649e-06	3.7528654175112	0.270939577976242
272049	14689	329.827858287153	0.558644670108271	36.61269158404	3.32160003495697e-06	5.5109290581895	0.286520724883303
206385	746	111.81033600454	0.140570580311391	22.2093476910015	1.48426333155836e-06	2.39625351328868	0.172531122900546
197316	6276	199.61404671805	0.340518776600042	27.2975561137214	2.77163432883058e-06	5.32581591897178	0.199730188539252
246689	10877	333.615782931978	0.306176616470929	33.0263800866372	3.70513417156523e-06	3.6902822497068	0.250624446989968
290643	18654	163.992588726037	0.429177210050191	28.1226585295899	1.54586473313645e-06	5.66120291117113	0.197839375352487
203590	39473	171.325868779811	0.403130283288024	24.7331647753203	2.30554517344907e-06	5.82378338347189	0.231374607980251
222883	14399	154.71032589478	0.337662352417099	27.3566951612805	1.90173277711194e-06	4.94036443415098	0.166471662186086
273168	1807	218.619378594924	0.148270099154079	24.932486990091	2.19263311086924e-06	3.40725974331144	0.258343096775934
146909	6710	198.041638172379	1.43095438104778	43.4981447318882	3.69330558787588e-06	5.2054552983027	0.275137506984174
