HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
339351	4867	179.238797972492	0.668154052762241	31.2772630644521	1.4470716158922e-06	0.700255717337131	0.278584120841697
258147	13668	225.672453227454	0.454466608785478	29.6592603701371	2.39507216343342e-06	0.419877531332895	0.328868557978421
420054	9144	185.944705863725	0.531630765658218	33.7125204161353	1.21279061813856e-06	0.906931966729462	1.07413270194083
229483	17256	205.587833646689	0.287112796046298	31.6554107292741	2.45444908232005e-06	0.490293823508546	0.566453122720122
434558	20919	220.363321616069	0.624600207161933	35.0886414592314	1.38930851052163e-06	0.334898375533521	0.318954026699066
309951	15569	211.521629028711	1.35918763774587	40.0957654723132	1.86968686149562e-06	0.78948526866734	0.498768825037405
312526	28711	174.931150614531	0.343843882372521	31.4013109155184	1.53351537581251e-06	0.725347291864455	1.18652549940161
513832	24089	177.749003058085	1.57283354579389	37.3350304807074	9.47748622160844e-07	1.2607599332463	1.4129891180899
321626	12762	206.176348471348	0.474386528014368	31.1402541416482	1.75628434312114e-06	0.773528115032241	0.497085343999788
359877	21883	139.600610888951	0.689967253123347	28.6274240647133	1.062772633686e-06	0.504687108844519	0.332052708324045
257557	37872	158.465304670552	1.11276482086729	34.803226919482	1.68565218435278e-06	0.709110143920407	0.815336153563112
262547	42609	257.494821139893	1.10246621864197	46.9379277266091	2.68700561574487e-06	0.536617036908865	0.304820123082027
305215	16862	188.599416300099	3.94827869432357	54.9483383600845	1.69294015559298e-06	0.53496286123991	1.17942511211149
239925	17489	271.965037823876	1.14143775832742	43.7845779009643	3.10559421764365e-06	1.12342387665994	0.656020908802748
290568	11320	328.445454784676	0.800784392623051	46.1850168525107	3.09686738062659e-06	1.10546155963093	0.43391618207097
312330	40939	166.777852504122	0.384558723887723	26.9238054764015	1.46295784362362e-06	1.44514166023582	1.21804380412214
217577	21412	211.587515007048	0.538364047083101	32.4276041518899	2.66430653027258e-06	0.54875154113397	1.42597988774069
262391	26007	230.502104652199	1.20963097643629	46.5352346828708	2.40676172386049e-06	0.424266991112381	1.19923136900179
250609	20425	166.819783158641	1.78689247484845	33.8464891109073	1.82371942669456e-06	1.07616856549867	1.18024551672861
246787	15859	228.698101663737	0.326524312448503	32.5627001527747	2.53891064579773e-06	0.523182377498597	0.688547004107386
366599	16346	268.978962694613	1.38835970516807	45.5651785261903	2.01017641869385e-06	1.14888045531698	1.12600837326609
262616	21370	247.66008675459	0.943274455905811	42.466934338997	2.58369933906926e-06	0.734846005309373	1.03888370422646
245689	45428	234.466618337379	1.56381546214341	43.5582940195599	2.61458305750252e-06	0.7966328416951	1.47492418480106
262391	45435	169.984264025675	0.616215004225131	29.2269158776304	1.77487151769348e-06	1.05564829600044	0.831322652334347
218852	25604	227.377156528444	1.05765143800008	41.562664057684	2.84644926149434e-06	1.27276177969761	0.938669204106554
235446	4273	302.556919293079	0.581969501235159	41.4006500650559	3.52065045299721e-06	0.74253484364599	0.323007312463596
280002	39544	163.992588726037	0.429177210050191	28.1226585295899	1.60461269431282e-06	1.38764984239824	0.525642673764378
354717	8984	180.623587385378	0.728370780737582	28.9704101243826	1.39508155380651e-06	0.621092699980363	0.842658002441749
250625	34818	199.61404671805	0.340518776600042	27.2975561137214	2.18209595701759e-06	0.188852473860607	0.674979502428323
229791	35917	265.390068495917	0.252166871516816	29.7218406676519	3.16416255671896e-06	0.753946697572246	0.230013782437891
355023	7819	256.136140576922	0.116104844993722	28.1319588600849	1.97661236284882e-06	1.30809539379552	0.219550438504666
255347	41453	225.62108722012	0.420549368579901	28.2409821739406	2.42078412899556e-06	1.132492427947	0.488802767172456
299576	33009	289.930989728104	0.578099315529956	39.7454691829266	2.65151907598451e-06	0.937399323377758	1.47967433426529
263834	32634	207.824379919988	0.459075070379376	30.9818038648285	2.15810647147255e-06	0.884179078880697	0.398634064896032
207779	38035	363.463410980418	1.51873751302099	44.3223014236733	4.79254480515181e-06	1.27890763743781	1.31892917500809
310210	41841	153.030709576251	0.615065005004291	29.3260562620255	1.35154320627035e-06	0.261335882917047	0.511799902608618
351500	33898	162.454762168966	0.527643975526872	29.7777469682358	1.26623482272816e-06	0.226811109902337	0.620060104271397
301172	6705	228.917714637773	2.63541409084666	49.620664045547	2.08243734784577e-06	1.07260965593159	1.28972992911004
278941	31042	279.254390485394	0.464882754527822	37.8859613413633	2.74280411225955e-06	1.18854508339427	0.700015709549189
314212	20708	242.092555778348	2.06705374676768	40.8529617467956	2.11089097840013e-06	0.864492982672527	1.03994286851957
307982	10935	232.013259718752	1.18662328470098	40.5793721313721	2.06392830214995e-06	0.655677457666024	1.19114848552272
319195	14515	221.462982219526	0.140527084044644	29.7356847768914	1.90086905024155e-06	1.1582083625719	1.14155660970137
