HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	exaggeration_ratio	exaggeration_prop
305535	25060	192.020115704452	0.367953712628216	19.3425180289088	1.72184040708698e-06	2.996380047407	0.186600751616061
167597	20557	243.675093784017	0.618076189493434	36.3987055618495	3.98338273757012e-06	4.8295946395956	0.239965494628996
183366	8250	239.702823588371	0.157326883103285	26.7632512000449	3.58147129034649e-06	3.75301184202544	0.242960935784504
352967	23293	207.641476597844	0.237476288013901	24.1246705639076	1.61171089025975e-06	1.71183027117513	0.24867929071188
321597	19290	107.609416054617	3.90000047389319	44.1489987829256	9.16738396060457e-07	5.1972580505535	0.242324632545933
251467	12705	208.865677487462	0.242003074749983	29.9988253702489	2.27558579393066e-06	4.32880455243867	0.210623737378046
205696	15694	329.250125773121	0.302245321161666	29.7558155881017	4.38538007109735e-06	4.62349783745594	0.271164057776332
232097	2597	203.615100026015	0.148230332587862	25.1669041533959	2.40351917134806e-06	2.95706870884169	0.182000908209011
201492	4519	162.709791177919	0.233967860607279	24.9712043566369	2.21239676911499e-06	5.10130393726286	0.269814862683415
237295	14184	284.675950071108	0.357429359156892	31.388915061644	3.28677009538278e-06	2.99918877915479	0.244386850390583
325109	14226	190.093178070746	0.721194608401666	35.3279173273413	1.60193420542367e-06	1.59757579257712	0.253551572374999
248231	19389	262.310447715897	0.569956506372371	34.7750997035798	2.89512091908533e-06	2.42667576076929	0.294157193321735
222692	17057	329.250125773121	0.302245321161666	29.7558155881017	4.05068497792665e-06	5.12733208725695	0.216221232432872
214422	8545	210.095999713307	0.783983698803379	36.8534849013577	2.68445158923336e-06	4.36924213694874	0.215062919957563
169648	16189	215.083187450833	1.11296907066362	35.145208100898	3.47348042249016e-06	3.435613342328	0.225840800814331
187591	6029	225.290187212347	1.49799966130578	35.7165805087546	3.29031451201214e-06	5.81670388032217	0.186649363860488
293703	2679	194.58480325089	0.83589032644107	34.4542039951648	1.81512973991562e-06	3.46033775119577	0.184717321582139
289231	6907	280.165120283047	3.02284982691951	56.419359411096	2.65384994004221e-06	3.46511349035427	0.275556920468807
214687	1634	196.454161716384	3.09785966993902	50.0194501954853	2.50704784195078e-06	2.7628361354582	0.180474663805217
205213	17657	63.2122925612607	1.27188980867519	29.6021937673414	8.43924913049057e-07	3.17186743731145	0.277350195776671
264504	17375	164.398278417335	3.37965703780337	47.1892392310601	1.7028333871672e-06	3.91474321496207	0.295967844640836
194757	27417	181.365647015166	0.579634614397446	32.6969957054793	2.55134441177054e-06	3.49378283880651	0.278854688908905
244628	27579	274.408854914277	0.172851433765282	28.8507623787405	3.0732585066179e-06	5.65934755594935	0.270101575087756
164394	7661	198.041638172379	1.43095438104778	43.4981447318882	3.30048438878096e-06	1.91051877324935	0.245664081303403
248116	16008	241.385274792318	1.41140596578385	40.4997811157899	2.66540456874588e-06	4.24086008628365	0.197242845362052
365210	8822	238.604376720383	0.114782080391796	23.8643708131425	1.78995816421164e-06	2.13448388816323	0.179969579912722
170435	4659	120.920780634065	0.898917747238709	30.810584611356	1.94378977297118e-06	3.24923803517595	0.168715281412005
173227	29361	187.567560992361	0.473085915465453	26.9692049088487	2.96653367400113e-06	2.1405432644533	0.212512508640066
160394	22056	162.518431002156	3.8753461914999	49.1725864298232	2.77601391166984e-06	5.55953126074746	0.269706444628537
223967	12521	175.836314465	0.855945261151411	34.4468229942047	2.15095673604312e-06	3.47608132276218	0.108910107892007
