HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
340429	22026	295.490716461478	0.803392997947996	44.2908297428918	2.37806886823324e-06	0.192613416863605	1.34088848009706
301461	26685	205.563427893276	1.05724281852775	35.3844962324033	1.86819347670249e-06	1.14313719761558	1.18440781165846
309951	15569	211.521629028711	1.35918763774587	40.0957654723132	1.86968686149562e-06	0.78948526866734	0.498768825037405
353961	11844	185.519113956056	0.849880410599763	34.1064312533393	1.43595352336863e-06	0.83622802500613	0.962795228604227
513832	24089	177.749003058085	1.57283354579389	37.3350304807074	9.47748622160844e-07	1.2607599332463	1.4129891180899
304995	33360	212.005361705103	0.420237689896214	28.8662395325361	1.90441353927521e-06	0.982273318106308	0.995695958612487
450928	9598	205.660955878809	0.312608268620836	26.8471849242149	1.24954465821722e-06	0.965106691187248	0.298568825144321
322768	43669	216.551972159598	0.276036491887481	30.0125283328767	1.83814093841353e-06	1.06487239776179	1.06202836851589
315365	13533	198.346607532352	2.4360149925262	52.0242211105375	1.7231314924051e-06	1.40940893748775	1.08030325463042
262129	42004	145.551697289367	0.130728588193713	18.8128904834374	1.52128064195692e-06	0.12350415084511	1.1780486558564
376179	10985	213.771815242949	0.29239422397448	32.1216219545641	1.55690829670201e-06	1.34383007558063	0.584294473938644
287318	43964	234.717958618317	1.5605122582595	42.8516276574237	2.23815737379543e-06	1.44753914508037	0.774669131217524
503211	27690	188.937909893686	0.728515741931248	29.2214454389259	1.02867009921836e-06	1.29519169894047	0.707185721211135
254141	30847	275.210753067969	0.552729864507838	40.1513570551703	2.96686509929494e-06	1.23834633007646	0.957755238143727
239984	34400	217.124951376554	0.400655517638535	31.6514356895269	2.47876058605453e-06	0.729625093378127	1.43432780187577
335605	38022	161.078563972575	1.16268979948956	32.6817730279817	1.31497186922554e-06	0.903895049262792	0.939336622599512
250609	20425	166.819783158641	1.78689247484845	33.8464891109073	1.82371942669456e-06	1.07616856549867	1.18024551672861
240611	41624	226.197624512962	0.297864504711724	29.1699846192492	2.57560759571921e-06	0.318040829896927	1.17252092319541
352967	34933	213.277379784976	0.487276787660933	39.7158905011771	1.65545670969804e-06	1.02230577315204	1.29623880553991
315779	28824	63.2122925612607	1.27188980867519	29.6021937673414	5.4843533984697e-07	1.24430462224409	0.144787202868611
375221	37498	203.432356028001	0.50729211839114	31.9793044647548	1.48538839943569e-06	0.718445352418348	0.64990628384985
408776	25438	202.039023070391	1.35947705384211	40.2951251772712	1.35411954237985e-06	0.218577873427421	1.00954662491567
302951	21125	180.943672207417	0.698957558916516	34.9526658939885	1.63635732590253e-06	0.152918083732948	1.38354461998679
362146	24878	190.705009075644	0.577814229316545	31.8565901238508	1.44273159697904e-06	1.19740093215369	0.330898151639849
420004	5253	226.246644173465	0.619672157798806	34.8603933983496	1.47582837223771e-06	0.917832868592814	0.998464466491714
292579	13566	221.462982219526	0.140527084044644	29.7356847768914	2.07379168187687e-06	0.932790507841855	0.793279970996082
339662	21254	309.90203245092	0.542594319323822	35.1761715874729	2.49968104836307e-06	1.05519402758218	0.918461780436337
343952	31737	149.12833998041	0.849293429518118	34.0673708409244	1.18787154738707e-06	0.900290699163452	0.838646354852244
379790	28685	293.365598866021	0.422152791481073	39.1606553234942	2.11627838214861e-06	0.155591835500672	0.354936120193452
246776	17965	212.013603546365	0.631348396438125	36.0229834482491	2.35379124306359e-06	1.36948843831196	0.327519669057801
382189	37934	148.300408082042	1.27611284353122	39.4423678930093	1.06309309764542e-06	1.37879607165232	0.598508413182572
332060	21272	404.48097478079	0.797568337911041	48.0093899742835	3.33724945550185e-06	1.37476688791066	1.3648180637043
210175	42040	191.608848430259	0.483804214244665	32.5580837125193	2.49770785832757e-06	0.84307420947589	0.602855390869081
408167	7005	192.601674579516	0.631678006676131	35.8018517174847	1.29279393181173e-06	0.127693512756377	0.955606291210279
423993	21479	301.45012973665	1.01576662172498	40.323759622264	1.94788773966028e-06	1.12623287141323	1.32392816226929
249423	41797	188.863107666707	1.26103643744848	39.1897576348966	2.074520680489e-06	1.10166691206396	1.12304795375094
