largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
2	2	2	14	4	2	134	103	2	15	1	6	3
5	2	2	14	6	2	125	91	6	13	1	11	4
2	2	2	13	4	2	128	110	4	12	1	3	1
4	2	2	19	4	2	126	98	6	9	1	15	6
5	2	2	13	3	2	129	103	4	11	1	7	4
2	2	1	17	13	2	136	97	2	17	0	13	7
2	2	2	11	4	3	122	111	4	11	2	6	5
8	2	2	15	10	3	128	95	6	13	1	13	6
3	2	2	11	2	2	129	116	2	11	1	1	1
2	2	2	10	8	5	134	89	2	11	0	20	7
2	2	2	11	3	2	126	103	4	10	2	6	3
4	2	2	27	4	2	130	100	5	17	1	12	12
3	2	1	22	2	2	135	99	2	11	0	13	11
7	2	2	18	4	2	129	101	6	9	0	11	6
2	2	2	11	3	2	134	107	2	9	0	7	4
2	2	2	17	2	2	132	110	2	10	1	8	7
3	3	2	13	3	3	130	108	5	15	1	3	2
2	2	2	35	3	2	132	91	1	26	0	7	5
2	2	2	9	4	3	134	100	1	11	1	10	7
2	2	2	30	2	1	130	101	3	15	0	13	11
3	2	2	27	2	2	131	102	2	15	1	11	10
4	2	2	9	5	4	132	102	3	15	0	4	2
4	2	1	26	4	3	134	93	3	9	0	23	7
5	2	1	14	3	3	133	113	4	9	1	7	4
4	3	2	16	2	2	127	105	6	13	0	6	5
3	2	2	26	3	2	131	102	4	12	0	15	15
4	2	2	22	2	2	120	103	7	18	1	4	3
12	2	1	13	9	4	126	97	9	19	3	6	3
3	2	1	8	6	4	135	111	3	13	0	4	2
2	2	2	15	4	2	128	112	4	10	2	8	7
3	2	2	9	3	2	131	111	2	11	0	4	2
5	2	2	13	6	1	127	114	4	13	1	4	2
5	4	2	10	5	3	123	107	6	14	1	4	1
3	2	2	15	2	2	129	110	3	10	3	7	5
4	2	2	15	5	2	126	101	7	13	0	10	6
2	2	2	17	2	2	132	108	3	10	1	8	7
2	2	2	10	7	3	132	103	3	10	0	9	5
3	1	1	25	3	3	137	96	2	13	0	16	13
4	3	2	11	3	2	113	107	7	13	5	4	1
2	2	2	18	2	2	132	105	2	10	0	12	9
4	3	2	10	4	3	127	106	4	11	1	6	3
2	2	2	24	2	1	130	107	4	9	1	14	8
3	2	2	18	2	2	131	109	2	10	0	9	8
6	3	2	11	3	2	121	111	9	12	0	2	0
4	3	3	15	4	2	118	104	10	12	1	8	6
5	2	2	12	8	2	125	107	5	13	0	7	3
4	2	2	19	5	2	130	99	3	12	0	14	9
3	3	3	6	4	3	115	101	10	16	1	3	0
5	2	1	8	8	2	133	113	4	12	0	4	3
10	2	1	17	3	3	128	104	7	16	3	7	5
2	2	2	13	2	2	124	110	4	9	1	7	5
2	2	1	13	4	2	136	110	2	13	0	4	4
2	2	2	23	3	3	134	98	1	17	0	11	9
6	2	2	15	5	3	128	96	7	12	0	14	8
2	2	1	21	11	2	136	99	0	27	0	1	1
2	2	1	15	3	3	136	102	0	12	1	10	7
3	2	2	18	5	2	127	108	6	14	0	7	6
3	2	2	12	6	5	125	103	3	16	2	8	2
2	2	2	10	2	2	132	113	2	11	0	3	1
2	2	2	10	4	3	132	106	3	11	0	7	2
3	2	2	7	5	4	131	106	2	13	1	7	3
5	2	2	22	6	2	127	93	4	12	2	18	11
3	2	1	16	3	2	135	100	3	10	0	10	6
3	2	2	26	3	2	131	100	3	16	1	11	11
2	2	2	10	4	4	128	109	4	11	1	5	4
2	1	1	10	7	3	138	102	1	14	0	8	3
3	2	2	14	6	4	133	101	4	9	0	14	9
2	2	2	9	3	3	128	102	3	10	1	8	2
2	2	1	12	8	4	136	99	1	12	0	13	9
3	2	2	22	4	2	125	95	6	12	0	16	11
9	2	2	25	4	2	123	94	8	22	1	7	5
4	2	2	33	1	1	132	100	4	17	0	15	15
7	2	2	25	8	2	125	92	7	16	1	16	11
2	2	2	13	2	2	130	104	2	10	0	7	3
3	2	2	18	11	6	133	88	2	14	1	18	14
4	3	2	11	5	4	127	103	7	13	0	6	3
6	3	3	18	2	2	126	101	7	16	1	5	3
4	2	2	18	4	3	128	106	6	11	0	12	8
7	1	1	30	2	1	133	101	6	16	0	14	13
2	2	1	12	2	2	136	117	2	9	0	4	4
5	2	2	23	2	2	125	96	9	14	0	14	11
2	2	2	23	3	2	130	105	3	13	2	10	8
3	1	1	21	3	2	137	107	0	14	0	9	8
8	2	1	17	3	2	130	105	7	12	1	6	5
2	2	2	12	3	2	134	104	3	9	0	8	4
3	2	2	10	2	2	131	109	3	10	0	5	3
8	2	1	29	2	1	130	102	3	23	2	4	3
2	2	2	20	14	5	134	94	1	27	0	8	4
5	2	2	9	3	3	129	100	5	13	1	4	1
2	2	2	11	5	2	130	109	3	13	0	2	2
5	2	1	20	2	2	133	107	5	14	0	7	6
2	2	2	12	4	2	126	107	4	10	0	7	3
2	2	2	16	8	2	128	99	4	10	0	16	10
5	2	2	19	2	2	129	108	6	15	1	6	5
2	2	1	21	2	2	136	108	1	10	0	11	10
3	3	2	29	2	2	128	100	4	13	0	16	8
2	2	2	9	4	4	134	103	3	11	0	9	3
4	3	2	12	5	2	125	104	7	10	1	10	3
4	2	2	17	2	2	130	108	3	14	2	6	4
4	3	2	12	10	6	129	72	4	16	2	30	8
4	2	2	18	2	2	126	111	7	10	0	6	5
2	2	1	15	2	2	136	110	1	10	0	8	5
5	2	2	6	5	4	129	104	3	14	0	2	1
3	2	2	15	3	2	133	113	3	10	0	6	5
2	2	2	13	5	3	130	100	3	12	1	11	7
3	2	2	19	18	4	129	83	2	22	1	20	11
3	2	2	25	3	2	129	99	5	17	0	12	11
9	2	2	21	5	2	123	97	11	13	0	12	9
3	2	2	10	3	3	127	107	4	10	1	8	3
2	2	1	14	3	2	136	110	2	9	0	8	7
5	2	2	19	2	1	127	112	6	10	1	9	9
2	2	2	18	11	2	128	102	2	12	1	14	8
8	2	2	22	3	2	124	106	8	14	1	10	9
2	2	1	23	3	2	136	101	1	13	1	10	10
2	2	1	21	3	3	136	100	2	10	0	17	13
5	3	2	9	5	3	126	106	9	12	0	6	3
7	4	2	18	14	8	121	71	4	17	0	14	6
3	2	2	21	2	2	131	102	4	13	1	12	8
8	2	2	27	3	2	124	95	8	16	1	16	14
3	2	1	29	2	1	135	102	0	13	0	14	10
3	3	2	7	3	3	128	100	6	12	1	8	3
3	2	2	14	2	2	127	101	4	9	0	11	6
6	2	2	22	4	2	130	97	6	14	0	14	10
6	2	2	12	5	2	126	108	7	15	1	3	2
3	2	2	19	3	2	125	109	3	13	3	8	8
4	2	1	13	2	1	134	118	4	9	0	4	4
2	2	2	15	4	3	134	103	2	9	0	12	7
2	2	1	23	6	4	136	90	2	16	0	18	13
10	2	2	26	2	2	124	101	12	17	0	11	10
3	2	2	7	4	4	131	102	3	14	1	6	3
8	4	2	13	7	2	120	105	9	16	2	5	2
5	2	2	20	4	2	125	103	9	14	0	11	9
3	3	2	13	7	6	108	57	9	22	1	24	2
2	1	1	14	2	2	138	113	0	14	0	2	2
3	2	2	19	2	1	131	112	3	14	0	5	5
2	1	1	10	3	2	138	110	0	10	0	4	2
4	3	2	18	3	2	129	100	7	13	0	12	7
6	5	3	13	11	3	112	102	11	18	1	6	4
2	2	2	13	2	2	128	108	4	9	1	8	6
2	2	2	8	5	2	134	112	2	11	0	4	3
3	2	2	21	4	3	129	91	5	14	0	16	12
3	3	2	9	3	2	128	109	6	11	1	4	1
3	2	1	13	3	3	135	104	3	10	0	8	8
3	3	2	14	5	2	128	106	6	13	1	5	4
5	3	2	17	15	2	124	95	9	17	1	13	7
4	3	2	10	3	3	127	115	5	11	2	3	1
3	2	2	9	2	2	131	102	3	16	2	1	0
4	3	2	10	4	3	129	106	6	12	0	4	1
2	2	2	5	3	3	132	98	2	13	1	3	1
3	2	2	14	6	3	129	97	4	16	2	9	5
3	2	2	12	8	3	133	99	3	19	0	7	5
3	2	2	9	8	6	131	86	4	16	1	17	6
3	1	1	11	4	2	137	116	2	10	0	4	4
8	3	2	12	6	4	121	104	10	15	2	7	3
2	2	1	8	7	3	136	103	1	11	1	9	4
8	4	2	9	8	2	122	102	9	15	1	2	0
4	3	2	20	5	4	129	96	5	16	0	11	7
2	2	2	8	5	2	132	114	2	12	2	1	1
5	4	3	16	8	4	128	94	7	17	0	12	3
6	2	2	9	3	2	122	105	7	12	0	3	1
2	2	2	15	10	7	132	90	1	15	2	19	9
7	6	2	18	6	2	125	93	10	17	2	9	5
2	2	1	13	2	2	136	112	1	10	0	4	2
2	1	1	14	7	6	138	104	1	19	0	6	4
3	2	1	24	5	2	135	102	1	13	0	13	13
2	2	2	14	7	3	132	99	1	13	1	11	8
2	2	2	7	7	3	134	101	1	14	1	5	1
5	2	2	16	9	2	127	94	7	15	1	15	7
4	2	2	23	2	2	132	102	3	15	1	8	7
4	2	2	19	2	2	130	106	3	9	1	12	9
2	2	2	7	4	3	134	108	3	13	0	3	1
5	3	2	18	4	2	122	97	8	11	2	12	11
5	2	2	17	8	3	123	101	5	10	0	15	5
2	2	2	24	4	3	122	100	7	15	0	13	7
3	2	2	12	8	3	133	99	3	19	0	7	5
2	2	2	15	2	2	124	108	5	9	0	7	5
3	2	2	19	2	2	129	110	4	9	1	10	10
2	2	2	12	7	4	132	95	0	14	0	13	8
8	2	2	14	6	2	124	109	9	12	1	7	4
2	2	2	12	2	2	134	107	3	11	0	5	3
2	2	2	17	1	1	130	116	1	10	0	5	5
8	2	2	22	3	3	126	95	8	13	1	16	11
7	2	2	9	6	6	117	98	10	17	1	6	2
2	2	2	12	4	3	134	103	1	11	1	10	5
3	3	2	28	2	2	130	95	5	20	0	12	10
2	2	1	26	6	2	136	95	2	17	0	12	8
5	4	2	21	3	2	121	105	8	20	0	4	4
2	2	2	12	2	2	130	117	3	11	0	2	2
4	2	1	13	3	2	134	113	3	12	1	4	4
8	2	2	17	2	1	122	114	8	12	1	5	4
2	2	2	18	3	3	132	92	3	17	1	10	8
4	3	3	12	5	3	118	105	7	14	3	6	5
2	2	2	25	8	3	130	91	3	16	1	17	14
3	2	2	6	4	3	133	108	3	12	0	4	1
3	3	2	36	2	1	128	95	3	20	2	15	15
3	2	1	22	3	2	135	106	2	10	1	14	12
2	2	2	15	7	2	134	101	3	13	0	11	6
3	2	2	12	3	2	129	108	5	9	1	8	5
2	2	2	15	4	3	134	103	2	9	0	12	7
2	2	2	20	9	6	130	93	4	14	0	21	13
2	2	2	19	13	2	126	95	7	15	0	16	9
4	3	2	13	3	3	123	110	3	10	1	5	3
4	3	3	10	8	7	107	40	10	19	1	41	4
3	2	2	11	3	3	131	104	4	12	1	5	3
6	2	1	17	3	2	132	97	5	13	1	11	8
6	2	2	25	4	2	126	100	7	13	0	15	15
6	2	2	30	2	2	128	97	6	20	0	12	10
3	3	2	14	3	3	122	105	7	11	1	9	8
3	2	2	19	4	1	131	110	3	9	0	11	10
6	2	2	9	4	2	122	106	7	14	2	2	1
4	3	2	10	4	3	127	81	2	10	0	14	5
2	1	1	20	2	2	138	109	1	14	0	7	6
3	2	2	19	18	4	129	83	2	22	1	20	11
4	3	2	21	5	2	127	105	7	18	1	5	5
4	3	2	15	3	3	123	102	4	16	4	5	2
2	2	1	24	7	3	136	89	1	16	0	21	15
2	2	2	22	3	2	126	102	3	18	2	8	6
3	2	1	19	4	2	135	100	2	11	0	14	10
3	2	2	20	5	5	129	93	4	17	0	13	13
2	2	2	12	3	3	132	102	1	11	2	10	3
4	2	2	20	2	2	130	101	4	14	1	10	9
3	3	2	15	7	6	128	86	0	12	0	23	8
2	2	2	31	4	3	132	93	2	16	0	19	15
5	2	2	7	5	2	129	113	4	13	0	0	0
3	2	2	15	2	2	131	106	1	11	1	8	3
2	2	2	13	3	3	130	99	5	15	0	6	4
2	2	2	14	8	2	130	87	3	11	0	19	6
4	3	2	10	4	3	127	106	4	11	1	6	3
3	2	2	23	3	2	131	101	4	16	0	11	10
6	3	2	8	3	3	125	104	10	15	0	3	1
7	6	2	9	6	5	125	105	10	15	1	7	4
2	2	1	23	6	4	136	90	2	16	0	18	13
2	2	2	16	2	2	134	107	1	9	1	10	7
3	2	1	27	2	2	135	96	1	12	1	18	15
9	7	3	16	6	2	121	101	13	17	3	7	2
2	2	1	15	3	2	136	111	2	9	0	9	6
2	2	1	10	7	2	136	108	2	13	0	5	4
3	2	2	11	4	2	133	110	2	10	1	6	3
5	2	2	15	2	1	127	116	6	10	1	5	4
2	2	2	24	4	2	132	101	1	12	1	16	15
3	2	2	11	5	2	133	107	2	11	1	5	4
3	3	2	18	4	4	122	97	6	21	2	6	6
4	3	2	15	6	2	121	102	11	20	0	2	2
4	2	1	15	3	2	134	103	4	12	0	8	4
2	2	2	13	7	6	130	84	2	11	0	24	10
2	2	1	13	3	2	136	101	1	11	0	9	5
3	2	2	19	18	4	129	83	2	22	1	20	11
10	6	2	25	11	2	118	91	13	24	2	12	6
6	2	2	18	10	4	128	90	7	14	0	16	7
2	2	2	15	3	2	128	111	4	10	2	7	6
4	2	1	9	4	2	134	102	4	12	0	7	2
4	2	2	10	3	2	132	106	5	14	0	2	0
3	2	2	15	3	3	133	94	3	8	0	17	6
2	2	1	10	2	2	136	109	0	10	0	3	1
2	2	2	11	4	4	128	91	3	14	0	14	4
3	2	2	24	3	2	127	98	5	15	1	13	11
8	3	2	13	7	5	123	89	11	14	0	18	5
3	2	2	10	5	4	127	103	4	12	3	9	5
2	1	1	22	2	2	138	105	1	10	0	14	13
2	1	1	15	7	3	138	100	0	14	0	11	8
