largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
20	19	17	98	19	3	84	17	81	92	0	26	23
23	16	8	67	10	4	104	51	53	58	1	24	21
58	13	10	84	20	5	67	22	99	70	1	43	39
50	14	9	84	12	12	93	25	75	57	0	52	47
20	17	13	70	22	4	101	38	63	69	1	26	24
24	9	8	58	9	5	108	44	58	41	1	43	36
29	13	6	48	12	11	105	43	57	39	3	45	27
29	27	7	81	8	7	91	28	74	69	1	34	24
71	18	15	63	7	6	64	49	104	58	2	26	18
20	14	13	33	7	7	112	46	58	22	1	49	21
62	22	15	111	5	3	52	19	114	86	2	31	31
17	13	12	65	6	5	95	47	65	28	2	54	45
18	17	10	53	23	11	82	35	72	45	3	52	37
36	19	8	53	7	5	88	43	76	49	1	29	18
19	13	12	53	13	7	117	43	49	27	2	55	35
16	16	10	72	8	6	119	45	50	52	2	38	37
29	18	7	66	10	7	108	44	57	50	3	37	27
13	11	9	54	18	7	103	47	57	44	1	43	31
47	25	20	92	15	6	44	15	119	84	1	36	35
24	20	10	54	21	8	87	31	75	59	0	38	25
54	15	7	85	6	4	85	45	83	63	1	30	28
15	12	6	80	13	7	125	32	40	61	1	42	35
22	18	12	76	17	8	93	35	69	46	1	55	47
34	25	14	69	13	10	83	36	86	86	0	12	12
56	14	12	85	18	7	69	18	97	75	2	40	30
41	20	6	108	4	3	103	20	67	86	1	30	29
41	24	14	69	10	9	82	35	83	61	2	35	23
54	39	14	90	15	3	58	26	112	77	0	32	31
34	20	15	47	15	15	75	32	90	32	2	63	35
17	15	15	89	8	7	104	31	58	86	4	19	18
22	11	9	108	6	2	125	26	46	80	0	33	33
33	12	8	77	4	3	94	52	64	56	3	28	28
30	15	12	66	7	6	69	36	88	52	1	43	32
23	14	7	71	15	4	99	37	60	65	2	30	24
32	21	5	61	18	9	102	41	64	38	0	53	37
32	18	12	38	16	13	84	43	77	41	2	39	24
19	10	8	46	11	10	110	55	52	40	1	35	31
35	8	7	60	11	7	92	41	68	44	3	45	31
37	12	9	55	14	8	82	25	76	50	2	51	29
48	23	5	72	9	3	87	37	81	47	0	44	34
24	15	15	83	17	12	93	22	67	97	2	17	13
30	21	11	105	9	7	70	17	87	90	1	30	30
32	16	9	62	19	10	81	29	83	68	2	37	22
29	9	8	78	7	7	98	43	62	53	2	40	35
18	17	13	28	10	7	113	65	53	30	0	25	19
37	28	12	125	2	2	67	13	92	102	1	24	24
20	19	9	58	7	5	93	54	64	40	0	36	27
27	23	17	82	6	6	87	26	80	74	2	32	25
47	27	9	107	22	2	82	11	89	98	0	30	27
38	17	11	32	17	11	75	53	88	45	2	32	23
66	27	12	106	12	4	49	16	117	68	0	54	49
45	14	7	52	24	7	82	41	82	52	2	37	32
70	18	18	74	13	12	48	22	119	77	3	34	21
43	20	8	97	6	2	77	31	87	54	1	50	45
27	12	7	45	10	8	99	52	60	43	3	32	23
63	19	11	78	18	12	66	27	101	90	0	19	15
46	15	13	77	22	9	71	22	97	83	0	31	26
55	15	8	61	16	9	70	37	92	49	2	43	28
50	19	9	83	5	2	77	38	88	63	1	30	27
32	9	8	51	17	7	111	51	53	39	1	42	34
28	15	10	69	13	3	102	53	61	54	2	30	29
24	13	9	46	13	6	111	57	52	39	2	36	22
40	18	10	73	17	7	67	28	95	58	1	45	31
16	13	13	38	15	7	112	48	51	25	2	53	30
28	22	10	96	5	3	99	32	68	72	1	32	31
25	21	16	30	23	13	75	34	87	36	1	55	25
32	25	6	49	16	11	102	39	67	27	0	55	41
37	14	12	64	15	4	101	52	67	64	0	20	20
22	11	10	75	6	5	102	51	59	67	2	18	18
18	13	10	51	9	6	105	60	55	45	3	28	26
55	24	5	75	9	7	80	35	89	59	1	37	27
35	18	11	101	10	8	84	16	82	85	1	36	36
21	14	10	53	11	6	84	30	76	48	0	48	42
19	13	9	41	14	10	119	52	49	36	0	40	22
40	12	7	40	14	9	88	46	73	40	3	40	26
18	11	7	58	11	4	103	51	56	47	1	32	31
23	14	7	39	9	9	102	46	60	29	1	52	27
18	17	9	53	13	10	115	52	54	53	0	29	21
34	18	14	76	8	7	87	40	80	63	1	32	30
34	25	16	47	17	14	85	44	81	64	1	24	22
12	12	7	48	12	5	103	54	55	34	1	40	27
53	32	9	103	20	5	63	2	103	97	1	33	32
49	25	5	76	21	9	92	36	77	60	3	43	39
16	16	12	40	12	6	103	65	60	34	2	31	18
13	13	7	69	6	4	109	51	51	53	1	27	26
20	18	6	50	16	9	113	45	50	29	3	57	33
30	14	8	65	6	6	106	55	59	51	0	27	24
17	13	12	43	8	7	81	48	79	43	0	39	32
19	18	14	63	9	9	90	34	74	58	1	37	28
27	16	12	35	13	12	76	37	86	64	0	30	17
34	9	7	69	5	5	113	47	57	48	0	36	33
25	21	9	63	12	9	88	37	75	72	3	22	15
26	20	8	74	8	4	105	38	62	34	0	58	47
61	16	8	71	11	7	68	32	96	82	1	19	17
32	29	5	53	11	8	84	46	79	43	2	40	25
24	9	7	54	11	6	105	56	60	39	0	39	35
22	16	6	62	14	6	109	43	55	57	1	33	31
15	14	12	31	13	8	92	57	70	41	0	30	18
22	20	9	31	11	8	96	56	69	24	2	41	19
25	10	8	63	7	6	99	49	64	62	0	20	19
15	12	12	46	27	9	95	39	70	44	1	48	42
13	9	9	54	8	4	116	58	43	34	1	40	36
44	21	14	49	10	9	85	50	85	46	1	32	19
20	13	12	83	6	4	110	38	57	38	0	57	49
40	20	7	65	16	8	82	38	81	56	0	39	26
27	17	7	99	15	5	108	19	61	89	2	29	28
55	15	14	47	19	11	62	24	102	42	1	60	36
36	23	4	88	14	4	104	31	66	64	1	41	36
36	17	9	105	5	3	105	23	64	80	2	33	33
42	14	11	73	6	5	87	37	75	71	1	21	20
41	20	4	101	9	4	104	28	67	79	0	32	32
28	19	14	68	7	5	92	53	73	67	1	16	16
32	8	8	52	18	8	92	50	60	50	2	33	24
15	12	9	78	19	6	106	29	56	81	2	25	21
32	28	20	93	12	9	64	25	97	59	1	54	48
18	15	14	52	25	12	79	32	83	53	0	49	27
25	10	10	72	17	8	100	35	64	56	2	45	43
63	27	18	86	18	12	45	16	124	84	2	37	30
36	9	6	57	12	8	95	43	66	45	3	43	31
14	10	7	70	15	5	105	42	54	60	0	32	26
36	14	13	99	3	2	95	38	69	76	0	24	24
46	29	15	60	22	6	63	44	99	65	2	26	20
28	13	11	51	6	6	93	49	69	33	1	45	29
39	37	20	92	15	8	69	23	102	66	1	47	43
19	14	13	94	4	3	90	22	67	58	1	48	46
44	21	5	86	17	3	96	36	74	67	0	35	35
11	9	9	71	12	6	108	45	47	42	1	48	44
53	26	12	98	8	7	60	17	105	72	1	45	45
34	7	5	65	13	10	103	37	61	62	2	34	31
60	18	11	89	17	7	75	23	91	83	1	31	31
40	12	6	54	11	11	100	51	66	33	0	48	33
28	18	8	88	14	5	118	32	55	66	0	40	29
79	26	9	59	12	12	40	39	127	48	1	41	26
48	13	11	59	25	14	81	26	84	56	2	51	44
37	16	9	89	24	2	88	23	80	74	0	39	31
29	24	5	34	17	10	84	38	74	56	3	30	25
17	15	12	45	8	7	95	55	68	54	1	20	15
40	12	6	54	11	11	100	51	66	33	0	48	33
28	18	8	88	14	5	118	32	55	66	0	40	29
28	14	9	50	17	9	99	35	63	39	0	52	34
62	36	17	54	17	10	56	32	115	53	0	42	22
25	18	14	97	5	5	73	26	91	87	2	22	21
48	14	13	53	11	10	82	38	87	62	0	28	14
24	19	5	58	7	7	114	45	52	28	1	55	40
67	13	12	95	16	3	65	22	98	81	5	33	32
34	12	5	90	19	11	112	22	50	79	4	38	30
44	13	8	92	7	5	90	32	75	76	2	27	24
33	12	8	31	13	9	99	35	69	30	0	54	21
27	13	7	56	10	8	112	51	51	54	0	29	22
21	9	7	54	16	9	101	38	56	45	3	46	27
45	14	11	57	9	7	96	54	70	45	3	33	24
19	10	6	43	17	11	103	37	61	37	0	53	26
17	13	9	32	8	7	104	41	56	30	1	49	21
37	23	12	75	9	8	84	37	81	74	2	21	21
20	15	10	34	13	7	96	56	69	23	0	48	29
21	18	13	85	15	8	42	11	111	101	4	19	19
19	16	13	97	8	4	116	24	54	67	0	42	40
51	13	8	115	12	3	85	12	81	99	4	28	27
25	9	6	79	13	6	119	36	46	57	2	42	34
59	15	9	62	11	10	67	28	98	71	2	30	17
39	14	12	100	4	4	96	29	72	64	1	44	42
22	16	16	91	5	4	105	33	64	48	1	54	50
42	13	10	73	12	11	94	28	72	44	1	59	44
42	14	11	74	8	6	92	39	77	74	1	22	21
64	15	14	107	7	3	49	18	115	96	2	22	22
17	12	12	38	11	11	105	49	58	26	2	49	25
12	12	11	76	9	7	123	44	41	59	0	32	29
23	20	10	130	3	2	92	7	69	90	2	42	42
40	11	10	58	13	6	89	48	74	48	1	35	24
23	21	7	102	21	3	80	7	76	100	3	28	26
36	10	6	87	19	5	103	23	61	70	2	43	32
37	17	14	41	19	8	61	37	102	62	3	27	18
39	11	9	88	9	3	92	34	73	78	0	24	22
44	24	16	49	19	19	56	27	110	65	1	39	23
21	17	10	63	11	7	100	41	66	39	0	52	43
47	18	16	121	7	4	68	10	93	62	3	65	35
40	18	10	95	9	7	78	21	88	71	2	44	39
17	10	9	60	6	5	88	37	72	68	0	22	20
15	13	10	35	10	9	114	41	47	29	2	48	25
17	14	13	72	18	7	81	21	75	41	4	69	47
59	19	8	54	15	11	70	48	96	49	2	37	27
11	8	8	56	7	7	98	46	59	34	0	48	40
21	11	10	56	9	6	93	48	62	45	3	33	24
70	22	14	111	16	6	63	9	108	104	1	26	26
59	21	7	99	8	6	83	21	88	78	1	37	34
43	12	8	83	10	5	82	28	80	84	4	20	20
42	35	12	61	20	5	58	34	105	68	3	30	23
21	21	18	53	10	8	94	39	71	70	0	17	14
25	24	13	82	10	4	82	28	84	51	0	52	47
17	16	12	94	3	3	110	30	59	54	0	48	41
50	23	9	47	21	14	66	31	98	47	0	52	36
30	13	10	31	15	9	76	35	85	29	0	53	19
11	10	10	33	12	9	101	60	54	21	2	46	24
14	10	9	40	17	11	109	56	53	45	1	31	23
46	14	5	71	13	6	85	41	79	65	0	28	27
20	18	16	90	4	4	74	30	85	50	2	52	48
29	14	13	110	4	3	84	23	77	87	1	28	26
57	26	10	101	13	6	72	18	96	78	2	39	36
16	11	9	55	15	5	102	42	61	46	0	42	38
26	10	8	60	14	6	110	47	54	41	0	43	35
19	18	6	94	5	5	114	34	54	57	0	45	40
12	12	9	57	8	6	105	45	53	52	1	33	23
31	24	11	77	5	3	101	41	67	39	0	51	43
41	14	13	85	7	5	102	37	66	74	5	25	22
26	22	7	57	13	6	98	40	61	55	2	33	22
70	17	10	112	18	3	61	5	107	100	3	32	32
24	14	11	50	21	9	108	40	59	39	1	52	33
25	23	12	48	14	4	84	51	81	35	0	40	27
13	10	9	53	9	9	84	46	71	60	2	23	20
27	16	7	56	16	9	109	35	58	43	0	50	31
23	16	9	40	13	12	116	61	52	36	1	34	25
31	10	7	93	6	4	106	24	59	65	0	43	36
35	20	17	77	15	11	82	24	83	69	0	39	29
11	9	9	68	9	5	112	35	49	57	3	38	29
40	27	10	83	17	3	83	35	86	64	0	36	31
47	29	12	74	12	9	77	35	92	77	0	23	20
19	15	9	43	18	8	105	36	58	39	0	50	23
32	19	12	42	14	6	96	58	71	40	0	31	16
32	17	15	121	5	3	84	11	83	77	1	50	48
47	15	10	42	13	6	93	56	74	35	2	37	23
27	22	20	49	15	13	78	49	91	57	0	29	22
23	20	9	50	9	7	100	29	65	31	2	62	36
37	15	10	52	21	10	82	38	81	71	1	22	16
26	15	11	53	11	4	96	55	66	50	0	26	23
35	28	12	81	12	6	70	40	95	61	2	37	37
87	16	8	107	12	4	55	15	115	78	1	42	39
30	13	10	31	15	9	76	35	85	29	0	53	19
20	12	9	129	2	2	89	9	70	95	2	35	35
29	22	6	95	13	4	100	22	68	68	0	45	38
12	12	9	44	8	8	114	50	47	24	0	53	32
41	11	7	70	14	4	96	38	67	42	3	53	36
42	14	5	92	6	6	87	29	68	69	3	37	35
40	21	11	117	4	3	97	14	73	98	0	23	23
28	17	14	64	21	7	82	27	80	52	1	53	34
28	11	10	53	16	5	100	45	67	32	1	53	36
20	16	9	45	12	9	105	58	59	42	2	32	26
30	25	8	73	15	8	78	29	85	44	2	57	47
40	15	8	79	10	4	106	41	64	49	0	46	40
55	17	15	69	22	9	55	26	113	92	0	16	16
25	17	10	55	7	6	99	44	66	41	3	44	34
46	24	21	70	16	13	42	16	124	76	2	44	41
28	15	8	76	15	6	111	37	55	75	1	24	21
21	17	14	58	11	8	100	48	68	41	1	41	32
39	22	19	68	23	9	85	33	81	62	1	39	34
32	20	16	68	11	7	72	30	92	83	0	18	16
18	11	10	55	26	14	119	34	49	62	2	39	28
30	19	14	93	5	3	91	34	77	49	0	53	48
66	14	9	40	19	13	76	27	90	58	3	40	30
27	22	12	75	10	8	96	27	74	56	0	49	42
52	18	12	77	28	11	78	20	89	75	1	42	33
40	34	8	87	14	9	81	20	89	62	0	52	42
28	13	12	45	17	10	100	48	67	62	0	19	17
58	9	8	81	7	5	91	39	78	43	1	52	40
18	12	12	85	10	7	90	29	70	64	0	38	34
20	16	13	46	14	11	101	57	62	46	2	30	19
50	23	9	47	21	14	66	31	98	47	0	52	36
20	19	7	51	17	15	113	40	55	47	1	45	31
16	12	9	67	8	7	119	47	46	54	2	32	26
15	10	10	48	16	10	124	51	43	44	0	37	26
18	13	11	30	10	10	97	60	63	27	3	40	21
31	17	11	55	13	10	108	35	61	37	1	58	39
62	19	10	59	13	13	58	34	102	59	3	36	19
15	9	9	44	9	7	102	37	57	18	1	70	40
30	23	12	75	21	7	72	12	87	77	1	42	32
25	13	12	70	10	7	85	29	77	45	0	57	43
28	10	5	69	17	8	117	31	51	45	0	53	38
14	10	10	65	6	5	129	50	40	31	0	51	42
19	12	10	62	5	5	120	45	48	32	0	50	41
33	25	15	71	15	4	92	48	75	34	3	50	27
34	24	16	81	9	6	75	41	94	83	1	13	13
25	14	10	90	5	4	97	18	64	91	3	20	20
90	14	10	77	13	9	58	27	113	48	1	55	34
57	33	17	64	22	9	48	37	120	74	2	24	21
28	15	10	44	9	8	98	36	62	33	3	54	27
39	12	12	74	24	5	83	32	81	73	3	30	21
21	16	9	89	7	2	113	42	54	69	0	25	25
13	9	7	48	9	8	101	54	51	32	3	44	30
30	15	14	71	18	4	94	44	63	61	5	32	28
8	8	7	51	11	11	110	44	48	54	2	29	24
29	22	6	79	12	7	92	26	70	45	1	61	49
53	32	9	103	20	5	63	2	103	97	1	33	32
28	20	6	83	15	4	97	28	65	48	1	57	43
11	10	9	72	20	5	83	34	70	49	3	49	39
20	11	11	52	8	7	109	44	52	31	4	53	38
20	15	13	40	22	10	73	47	85	47	1	35	21
28	9	8	59	10	9	113	42	55	38	0	51	30
25	14	9	95	10	2	106	33	63	64	1	41	40
41	10	8	70	11	5	102	33	68	37	1	58	39
15	9	7	88	6	5	124	33	41	63	0	39	36
14	10	8	71	7	7	127	33	42	48	1	51	42
22	16	6	81	6	4	96	39	59	49	0	45	40
37	30	16	49	18	16	82	44	85	47	3	45	34
16	8	6	81	7	7	125	33	40	60	1	39	31
21	18	13	29	14	14	94	50	68	28	0	43	20
27	12	11	113	9	6	109	14	60	97	1	28	28
17	17	11	41	14	11	112	51	50	39	0	42	31
24	16	11	32	14	12	80	38	81	62	1	26	17
22	19	9	78	18	4	104	24	61	58	0	48	34
34	24	12	29	19	14	87	42	81	35	1	49	21
37	17	15	76	30	6	93	28	73	62	1	48	41
32	25	15	102	8	6	78	24	86	58	2	56	55
19	17	8	77	4	3	117	47	51	55	1	30	29
27	16	10	44	8	8	87	40	79	49	0	37	20
22	19	19	98	16	4	84	24	80	75	1	40	33
21	16	9	89	7	2	113	42	54	69	0	25	25
13	9	7	48	9	8	101	54	51	32	3	44	30
36	10	8	117	9	2	101	14	64	89	1	36	35
38	23	6	114	6	2	87	20	76	63	1	54	36
41	8	7	80	8	7	78	35	81	64	1	32	28
15	14	9	91	17	3	99	24	60	64	2	48	43
24	18	10	37	21	9	95	41	66	53	1	30	17
21	11	9	70	8	6	108	30	57	42	1	56	43
36	24	19	105	10	4	64	18	98	99	5	20	18
32	14	7	70	12	6	116	43	53	41	2	50	46
86	21	14	65	14	11	46	30	122	62	1	34	22
41	29	10	79	11	9	68	31	98	75	0	30	27
31	17	5	87	4	4	102	34	62	66	1	33	30
15	12	10	34	8	6	87	60	74	29	1	36	21
29	13	11	34	16	13	53	35	83	34	1	42	22
19	12	8	75	7	5	103	38	58	40	0	53	47
38	31	20	54	19	12	69	33	97	69	1	28	22
32	23	12	95	16	4	78	18	84	69	1	48	39
17	14	11	35	15	11	104	39	51	24	5	62	31
34	24	16	106	6	5	71	16	90	60	3	57	54
20	16	13	47	8	7	105	55	59	36	1	36	20
29	21	12	55	16	10	94	44	69	55	1	33	16
23	17	7	99	3	2	105	32	59	71	0	32	31
50	9	8	89	9	4	89	33	71	65	5	36	28
17	17	8	55	10	4	109	61	54	40	0	31	26
26	12	6	93	9	4	103	20	61	86	1	27	26
25	11	11	81	7	4	82	29	81	82	1	21	19
29	18	15	78	23	8	87	29	76	63	3	46	37
94	17	12	97	24	13	51	8	121	88	0	43	37
28	27	14	40	20	12	78	32	84	57	0	37	18
64	9	7	53	10	7	70	34	95	47	1	44	23
16	16	10	54	12	4	103	57	57	45	1	29	18
38	33	8	66	14	8	61	40	101	46	2	46	40
20	7	7	33	12	11	87	43	67	21	2	61	31
48	31	6	93	7	7	76	22	92	83	1	30	23
51	12	10	40	14	10	89	44	80	40	2	38	21
39	30	19	58	15	8	75	52	92	64	0	18	17
38	14	10	58	11	6	92	41	72	41	3	43	31
23	21	7	53	11	9	108	45	59	41	1	47	19
37	12	6	93	8	3	92	32	69	74	0	29	29
29	17	6	75	22	9	94	26	66	47	0	62	44
26	10	9	100	8	6	110	26	52	92	1	20	20
20	10	8	57	9	8	108	33	58	37	0	56	40
22	21	11	50	20	9	78	32	75	43	1	52	31
50	26	10	94	15	6	67	22	99	97	1	18	18
25	10	7	52	14	9	101	36	60	44	1	45	26
25	12	8	41	12	6	89	55	66	28	2	42	27
20	11	7	39	10	8	100	49	63	30	0	45	24
39	17	11	65	8	5	74	44	85	44	4	40	29
20	16	7	61	12	11	94	41	63	48	0	43	40
33	18	13	67	14	9	96	43	67	70	2	24	22
20	15	10	92	6	6	84	28	73	89	1	18	18
35	18	5	79	9	7	99	33	63	47	4	49	39
33	26	23	79	9	8	92	38	79	38	2	58	34
15	14	12	49	14	5	112	61	50	42	2	29	22
39	17	11	65	8	5	74	44	85	44	4	40	29
20	16	7	61	12	11	94	41	63	48	0	43	40
13	10	9	53	9	9	84	46	71	60	2	23	20
64	15	11	68	12	5	80	53	90	60	2	24	17
13	11	9	48	10	7	97	53	57	31	2	43	28
27	20	17	42	14	11	88	52	78	54	1	23	21
18	12	11	52	26	11	99	33	63	50	1	49	23
11	10	9	43	16	6	115	45	50	28	0	53	38
18	12	8	69	5	5	114	51	54	38	0	43	37
21	11	6	61	19	9	112	41	50	57	2	36	30
17	15	15	89	8	7	104	31	58	86	4	19	18
22	11	9	108	6	2	125	26	46	80	0	33	33
30	18	9	46	14	7	92	39	72	35	1	50	28
46	15	12	48	17	11	87	52	85	51	0	26	15
17	10	8	54	6	4	108	57	53	34	0	39	31
14	12	8	57	5	4	103	43	56	38	0	43	35
64	33	9	95	15	5	55	18	116	70	0	47	43
24	14	12	24	21	11	91	51	75	32	0	43	22
53	27	5	95	11	8	81	18	89	67	1	52	47
10	9	7	48	11	7	95	57	54	41	2	33	30
44	24	8	96	14	3	80	27	85	90	3	21	21
53	20	12	71	24	4	86	33	87	60	0	41	33
41	17	16	72	19	9	79	33	83	57	0	44	38
32	18	15	66	12	6	78	41	87	62	0	29	22
25	22	10	44	18	10	96	37	71	42	0	43	22
22	15	14	41	18	7	95	48	67	29	4	50	31
29	13	12	72	8	4	111	47	62	62	0	25	24
24	19	5	58	7	7	114	45	52	28	1	55	40
67	13	12	95	16	3	65	22	98	81	5	33	32
34	12	5	90	19	11	112	22	50	79	4	38	30
17	15	11	71	10	4	116	48	50	55	2	32	29
18	9	7	48	14	7	117	44	47	30	0	52	36
26	18	7	113	5	2	102	20	61	81	0	36	35
20	9	6	54	14	7	116	42	48	44	0	46	30
33	10	6	62	7	7	94	32	69	40	0	57	38
19	11	7	58	9	7	125	43	41	30	1	52	32
50	34	16	53	18	12	53	35	111	66	1	28	24
38	15	10	31	17	12	99	46	69	34	0	46	27
22	15	12	74	9	6	85	31	76	47	0	51	47
36	26	18	78	26	11	73	19	95	64	3	53	39
14	13	11	68	7	4	114	49	52	64	1	20	19
64	13	6	65	18	14	80	43	87	59	3	36	33
21	10	7	70	8	4	105	43	55	54	1	36	32
36	13	12	50	8	6	63	40	96	45	0	37	26
19	18	7	54	10	5	118	44	49	38	1	42	27
35	14	11	55	16	10	90	33	80	66	0	33	27
21	17	10	98	4	4	93	25	74	89	0	21	21
34	9	6	50	22	9	91	35	71	52	0	44	26
27	22	21	95	8	7	70	25	93	88	1	24	22
33	11	8	46	11	11	102	43	64	30	0	57	32
14	14	11	75	7	6	110	50	56	65	0	22	21
13	10	6	73	7	6	115	41	44	61	0	32	25
38	13	8	60	18	7	103	39	63	72	2	21	19
24	11	8	110	5	4	112	23	52	72	0	43	42
24	10	6	75	13	8	118	39	47	40	1	57	43
40	36	13	71	17	13	73	18	97	73	0	39	35
32	23	17	69	30	12	80	18	83	61	1	54	41
26	22	11	90	17	9	98	24	68	68	1	46	37
32	12	10	106	3	3	98	21	68	70	0	44	41
31	20	15	49	17	11	88	39	78	53	1	37	22
39	28	13	47	20	14	73	37	89	62	2	32	17
58	17	9	122	4	2	60	14	105	87	1	37	37
47	8	7	75	11	6	96	43	71	47	0	46	39
35	15	11	123	3	2	83	14	81	81	1	44	44
44	13	10	73	9	8	80	24	83	64	0	43	26
63	31	11	90	15	8	39	14	127	90	2	27	21
28	15	11	31	17	10	97	47	68	54	1	26	24
19	13	10	61	6	4	117	51	50	27	1	52	42
24	14	11	70	5	4	98	52	56	53	4	29	23
61	19	17	63	26	12	50	25	116	54	0	54	43
38	23	7	68	13	5	98	51	72	58	0	27	23
34	23	8	59	9	8	77	50	82	42	4	40	33
58	23	19	99	12	6	51	17	117	59	1	59	31
18	12	7	41	16	13	102	37	58	39	1	51	25
20	11	7	54	6	4	99	44	57	32	0	48	36
73	14	8	98	6	5	73	24	97	69	2	42	37
38	9	9	83	8	5	103	42	64	65	0	29	26
26	14	13	131	3	1	74	8	87	97	1	35	35
27	25	16	40	19	6	77	38	85	52	2	35	17
32	18	15	30	16	13	87	49	77	32	2	48	18
25	11	7	71	21	5	108	33	55	49	0	51	39
29	24	5	34	17	10	84	38	74	56	3	30	25
17	15	12	45	8	7	95	55	68	54	1	20	15
39	30	8	77	14	14	84	29	83	54	0	52	40
64	14	9	95	15	4	70	22	97	84	0	30	27
50	25	21	76	17	8	71	25	96	76	2	32	26
19	16	9	68	9	6	114	49	51	35	2	51	44
23	12	6	62	6	5	114	45	52	42	2	43	36
19	13	9	50	22	11	113	44	53	28	1	60	40
37	13	12	69	6	5	101	47	64	65	2	21	18
47	14	11	81	11	6	83	34	85	83	3	17	17
28	11	8	110	2	2	104	26	60	77	1	35	35
17	13	11	88	5	5	95	29	68	47	0	58	53
24	23	6	54	13	11	109	49	59	58	0	28	21
25	15	12	67	13	8	77	38	83	50	3	45	40
29	16	13	42	25	10	68	37	93	49	2	42	28
19	10	9	65	7	5	96	43	62	65	1	24	18
63	11	6	94	9	9	82	24	87	67	0	44	37
25	16	13	83	5	4	89	32	69	46	3	53	50
20	18	5	40	13	11	93	47	64	44	0	37	31
34	30	16	52	17	13	78	35	88	53	1	42	26
51	21	15	104	10	3	72	23	94	86	3	29	28
33	12	11	91	15	3	82	26	81	57	0	53	46
28	12	7	37	11	11	99	45	64	42	0	40	27
35	24	18	78	9	6	72	33	88	49	4	49	40
27	13	9	107	3	2	105	28	61	77	1	33	33
29	19	9	71	11	2	101	46	66	51	0	35	29
30	8	7	93	4	3	92	30	68	67	3	36	33
