HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	exaggeration_ratio	exaggeration_prop
240689	2986	302.636872756365	0.294706736049669	32.7856594075304	3.4448691761598e-06	5.95080531632993	0.24485373236239
224627	1259	160.978815683837	0.885151080149995	31.5445052936763	1.96342314676595e-06	3.43923272984102	0.149676479864866
237669	5771	196.16830461578	0.298600518121153	22.3629952141578	2.2613273498279e-06	5.20893941447139	0.145451858174056
257830	2303	138.109986685329	0.741271420414646	24.606760338149	1.46756981408403e-06	4.47368038329296	0.197112253494561
277398	638	178.819648362286	0.563132693810385	28.9479943935376	1.76611527418432e-06	2.2637807931751	0.297658049734309
199193	2148	115.145036913538	1.76873248320936	27.6350622462986	1.58371958129873e-06	3.76964733714703	0.229567644232884
343856	3879	101.017309522037	1.056078253066	31.2639572463525	8.0487108590564e-07	3.89440750877839	0.297887651156634
253695	15213	155.742418904296	0.261013823045788	24.3492686226984	1.68190763965355e-06	5.42310248350259	0.258856892492622
221182	927	344.341008105502	2.45705659954608	54.1826145360154	4.26526580918364e-06	2.31247133784927	0.133519513579085
242782	3859	198.153266990332	0.316467136074513	29.0504912590091	2.23610343018515e-06	5.50931566336658	0.222277849121019
177630	618	140.311421620445	3.76457340960234	51.123396291696	2.16413248750011e-06	4.71589319687337	0.17039755913429
184957	707	179.285633545219	0.865156750984951	34.5619245820062	2.6557173643725e-06	4.43113220517989	0.166953420126811
196367	1893	235.732351552635	0.100440844379364	27.3368273217266	3.28895414732778e-06	1.91896282613743	0.218052536202595
230893	7060	147.392988929794	1.6075552549386	34.6257656748269	1.74893309033549e-06	4.31765421980526	0.274972241325304
244165	1881	188.06194956118	0.242018559066417	26.5370302607832	2.11020505795604e-06	5.02539939188864	0.18957496075891
191642	2554	168.68632985666	0.365615151773301	27.0710168904118	2.41155033016985e-06	5.75805959408171	0.196876202151179
182580	1611	218.244070842946	0.313602360941634	28.3232507585958	3.27488750801594e-06	5.1620631798869	0.253419292438775
277262	2626	208.614874153554	0.345755341034158	28.7999775801869	2.06139896711665e-06	5.37519771920051	0.210580193949863
284788	904	218.827805372223	0.309772695707657	25.7194062025882	2.10517379207165e-06	4.76679137768224	0.224420479312539
246847	3970	145.492053872768	3.7734341400776	47.9274667784077	1.61479931607314e-06	4.50235738127958	0.222710104612634
185134	765	171.325868779811	0.403130283288024	24.7331647753203	2.53538486643456e-06	5.99050836218521	0.12345904475078
153274	1366	218.979846056562	1.97838676353508	45.5072064808087	3.91419799650696e-06	2.85067534586415	0.162456489820033
165419	506	254.11942577159	0.255839268537364	28.438572556546	4.20881280175597e-06	4.56125164625701	0.20040107415989
252894	1141	154.71032589478	0.337662352417099	27.3566951612805	1.67605362942988e-06	5.19348100677598	0.223669775435701
229109	1865	185.986997544713	0.236056793015328	22.0131633253874	2.22406547944743e-06	4.6787249611225	0.285158431436866
195742	5818	178.511870285167	0.804814954281262	33.5282105925379	2.4985624813256e-06	4.36779681395274	0.124888285249472
251602	565	198.993813221665	0.158392134635052	27.3288156528244	2.16686882208577e-06	3.64230464247521	0.208562173973769
198544	3056	176.846524238814	0.435630423453307	30.1707667481566	2.44032066097096e-06	5.7543684480479	0.205786372767761
258326	5890	109.318438092217	0.600382673089734	28.1173400125461	1.1593976994792e-06	4.66957709135022	0.12204022007063
258571	1967	134.6195372184	1.30384631503205	32.3588933456312	1.42638056825176e-06	4.40829531708732	0.14660250893794
317021	3554	177.342467396791	0.366970328675938	22.873733794861	1.53261069042694e-06	3.82782144052908	0.295905945124105
210279	666	149.992429603016	0.855736271388886	31.1610324968542	1.95425203323173e-06	4.27434963465203	0.223292364506051
219940	5466	194.28338656008	0.42362233065441	27.9489440672714	2.42012935732261e-06	5.48134069272783	0.157637183042243
306894	3701	160.023316257723	0.177439273799778	26.6763948542207	1.42857157370853e-06	4.13895389658865	0.210404407652095
217410	2045	141.043802540177	0.433403888987913	29.1213641148495	1.77738547823192e-06	5.0486788203707	0.157616753829643
244867	1302	200.924701929826	0.677992623904905	25.6523635489333	2.24807195507839e-06	4.6152818655828	0.216756798420101
214240	4686	179.967006663103	0.478092390870597	29.1172651078451	2.30143900405003e-06	3.52234462229535	0.285687227873132
268381	2055	214.066488364723	0.163054227422018	24.233337408441	2.18526471608036e-06	4.02523669588845	0.292003583628684
299615	1321	142.441389931784	3.35911722532009	47.2957038067402	1.30250616082222e-06	5.51634181046393	0.194320507114753
298500	672	193.174891198772	0.357532207590626	29.273260665107	1.7730193542945e-06	3.07733509805985	0.246724535757676
199120	1109	182.756708023348	0.666055294035232	27.5513695160217	2.51458070335982e-06	3.38109632092528	0.296676933951676
216545	6542	140.619087337201	0.300493556331096	23.924977190671	1.77911184061778e-06	5.43927703576628	0.215792171098292
226568	2472	95.8575267159693	0.892446447256806	30.5629759911848	1.1591370399424e-06	5.71976941439789	0.198522299807519
236807	10284	176.994867631246	0.396744736525644	26.007819695175	2.04773273410439e-06	3.76948757178616	0.19520527026616
215673	1625	187.553316529384	0.365098340470273	27.0698446180584	2.38251752801802e-06	4.77517577027902	0.27592935860157
320524	2012	145.696103041102	0.704645021372412	28.2267244218191	1.24535886732994e-06	4.92435534065589	0.171976826107129
208271	4373	208.614874153554	0.345755341034158	28.7999775801869	2.74424956148814e-06	5.03537677880377	0.218811542447656
229049	694	190.645575108929	3.98697947344688	52.3307703286516	2.28037076841223e-06	4.24948448105715	0.28715997338295
227217	7859	216.242935446505	2.06446552687928	42.3919548885243	2.60740348866315e-06	4.838927465491	0.267234787205234
191509	2513	202.362456386436	1.08684947557443	34.9134177577617	2.89499547660925e-06	5.22648296202533	0.179381707124412
276446	1253	238.604376720383	0.114782080391796	23.8643708131425	2.36469553240681e-06	5.58065156126395	0.229063865263015
209871	1628	150.393688888883	0.846203893119091	30.7762762321557	1.96328937206741e-06	5.66995321470313	0.156878358405083
265360	751	132.450226122655	0.837178414311623	29.8576764146837	1.36749069883513e-06	2.72212338459212	0.225570948980749
201738	1824	181.815891541436	0.752794075394291	34.0566396639545	2.46917155047889e-06	2.79468349926174	0.280648550949991
210783	7544	154.006036743761	0.234447766452356	25.1916143623911	2.00174751874288e-06	5.92967084096745	0.154314293107018
