largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
14	5	3	15	13	2	104	71	14	22	5	4	2
7	5	3	13	11	7	109	53	13	7	6	20	8
7	3	2	12	11	4	119	70	11	20	2	10	7
13	4	3	14	9	3	105	58	20	15	3	13	4
5	4	3	12	10	4	114	75	10	15	4	7	4
7	4	4	15	10	7	112	64	14	21	6	15	5
10	9	4	10	10	7	103	59	24	20	2	16	4
7	4	4	12	9	4	115	63	10	8	4	20	4
11	7	4	22	12	8	113	55	19	22	4	21	8
7	4	4	19	10	3	106	55	17	9	2	17	6
5	3	3	11	10	5	117	47	11	13	2	26	6
5	5	4	17	11	6	119	51	11	12	2	28	9
6	4	3	12	11	8	116	66	10	12	3	18	6
7	4	4	8	8	4	110	68	15	12	2	12	4
7	5	3	17	13	5	118	56	12	10	1	24	9
6	6	3	17	9	4	103	61	14	20	5	14	5
10	8	4	13	8	6	107	60	17	19	3	15	3
7	5	5	16	11	7	117	62	14	23	1	13	6
7	6	3	18	14	5	116	59	12	16	5	21	12
10	6	2	20	11	3	115	69	12	12	4	18	11
8	6	4	16	9	7	105	61	17	19	3	15	7
9	4	2	14	12	3	118	65	10	18	3	13	6
5	5	3	11	10	3	116	62	14	16	2	14	5
7	6	2	12	11	8	122	66	11	18	2	15	5
12	5	3	14	9	3	110	66	17	18	4	10	5
10	4	4	15	8	3	102	65	18	19	3	10	4
5	3	3	12	10	6	115	51	11	12	3	22	7
6	4	3	17	10	8	115	66	13	21	2	13	5
6	6	5	13	10	5	112	62	12	14	5	17	6
10	5	3	19	12	4	115	47	11	15	6	29	10
11	4	4	18	9	6	111	54	15	6	4	25	8
5	5	3	11	10	3	116	65	10	10	4	18	8
7	6	5	10	9	7	106	65	16	16	4	15	4
16	5	3	16	15	7	105	52	15	12	3	24	7
12	4	4	9	9	5	109	55	13	4	4	25	5
7	6	5	14	10	5	111	65	14	15	4	12	6
6	6	4	11	9	5	121	70	8	13	1	13	4
9	7	3	19	10	7	108	56	15	19	2	16	9
7	6	4	13	10	8	106	49	14	12	5	25	6
8	8	4	20	11	3	112	66	17	21	3	10	7
12	3	2	18	13	6	114	43	13	20	3	31	9
14	5	2	18	16	2	106	69	15	19	3	12	6
12	5	4	9	8	6	114	61	15	18	3	13	4
6	6	3	11	10	3	118	74	11	8	3	14	5
8	7	3	11	9	5	105	71	11	18	4	8	4
10	6	5	11	10	6	100	52	18	21	6	18	5
6	5	4	11	9	4	122	77	9	12	3	9	6
6	4	3	12	11	8	116	66	10	12	3	18	6
9	7	3	19	12	5	103	38	20	4	3	31	9
11	8	6	13	12	6	106	50	19	11	6	25	4
14	7	4	15	8	3	110	68	17	13	3	15	7
11	4	4	18	9	6	111	54	15	6	4	25	8
7	6	3	13	13	2	116	67	11	14	2	16	7
4	4	4	12	10	7	107	54	13	25	3	12	4
9	8	6	19	9	4	112	56	15	16	3	22	6
6	4	4	16	12	7	117	61	12	10	2	25	9
12	6	2	20	11	3	105	61	14	23	6	13	8
13	9	5	12	12	2	108	79	16	11	6	10	5
7	7	3	12	8	7	109	54	17	21	4	14	3
7	4	2	13	11	5	120	54	8	15	6	20	7
11	3	3	13	10	4	115	67	10	7	5	20	7
7	7	3	17	10	4	118	70	13	18	3	11	8
9	8	4	12	11	4	102	49	19	26	4	15	5
8	8	3	12	11	5	104	69	19	21	3	3	3
6	3	3	19	12	3	116	65	12	21	3	13	8
10	5	2	16	9	4	122	72	13	17	1	9	4
6	5	4	13	9	4	101	67	15	13	5	18	5
8	5	2	17	10	3	120	67	13	17	1	13	6
10	8	2	13	10	3	117	76	15	8	2	17	9
8	7	2	14	13	6	120	60	14	8	0	18	7
12	4	4	11	9	4	110	70	17	18	2	9	3
9	4	4	17	13	4	116	47	17	8	1	32	13
8	5	2	13	12	6	112	49	13	6	4	26	6
7	6	3	12	8	5	113	55	12	12	3	18	5
18	5	3	19	12	4	100	63	25	18	2	15	9
8	5	4	19	12	4	102	53	21	5	1	22	9
15	8	3	20	14	4	109	67	15	17	6	16	12
9	4	3	16	11	6	120	60	14	19	1	15	9
4	4	3	15	12	5	122	56	10	17	0	20	9
10	8	3	25	12	6	104	47	14	12	0	17	5
14	7	3	15	8	4	107	69	20	18	4	9	4
12	6	4	13	9	5	100	58	22	7	4	23	6
5	5	4	15	15	5	114	51	15	22	2	19	8
12	5	5	17	9	5	117	67	18	15	1	15	4
10	5	3	16	11	2	119	74	13	20	1	8	4
6	3	3	15	14	6	105	42	15	9	5	31	9
6	5	3	11	9	4	119	62	12	15	2	12	2
11	9	2	18	13	7	107	59	20	26	1	14	4
6	5	3	14	12	4	119	62	11	8	1	21	8
12	5	3	9	9	5	105	58	19	6	5	25	5
8	7	4	16	10	7	105	54	14	17	6	21	8
17	7	3	17	10	6	99	63	25	14	2	18	7
9	6	3	14	13	5	119	60	9	18	6	18	7
12	5	4	14	11	3	110	61	16	14	3	16	7
9	7	7	12	10	3	105	68	20	14	5	12	5
12	6	3	14	10	3	117	75	15	14	3	12	5
9	5	4	15	11	2	117	75	11	11	3	11	10
13	7	2	18	9	3	111	71	17	18	4	10	5
8	4	4	14	10	9	118	53	12	21	4	20	8
8	5	5	13	9	5	114	52	13	15	4	23	5
9	4	2	12	11	4	110	72	13	21	4	6	2
13	4	3	15	9	8	109	50	16	22	5	20	5
12	4	3	10	10	4	118	70	12	9	4	15	6
7	5	3	15	13	8	100	63	16	23	3	11	5
7	4	3	17	10	5	112	43	14	8	2	25	7
9	4	4	20	14	3	116	60	9	18	5	19	11
7	4	2	14	12	5	122	58	10	14	1	23	9
10	6	4	10	10	4	108	73	18	14	2	11	3
11	7	5	18	8	5	99	67	14	15	5	14	7
10	5	4	18	9	3	108	65	20	24	2	9	5
6	5	5	10	10	9	111	54	14	14	5	20	4
8	6	5	14	8	6	112	56	14	11	4	23	7
14	5	5	9	8	7	109	65	16	12	5	17	6
7	5	4	9	9	6	122	60	11	22	2	10	3
12	4	3	18	15	3	118	53	14	4	2	26	9
5	3	3	18	13	7	111	56	11	17	5	21	9
10	4	3	12	11	9	110	60	15	15	2	20	9
5	5	4	13	9	7	115	67	10	19	3	10	4
5	4	3	9	9	5	113	66	12	19	4	9	2
15	5	3	17	10	6	110	63	20	7	3	21	8
6	6	3	16	14	6	117	47	15	18	0	24	7
5	4	4	12	9	6	103	50	15	11	4	23	7
8	3	3	15	11	4	107	57	15	7	2	24	9
7	3	3	13	10	4	113	63	14	11	2	21	6
8	5	3	10	8	5	106	60	16	13	3	17	7
8	4	4	19	12	4	116	53	11	30	2	13	6
12	6	4	18	16	4	109	59	20	20	0	17	8
8	3	2	19	13	5	124	68	10	15	2	18	10
8	5	4	10	9	3	105	71	15	14	3	9	4
12	8	4	17	11	2	101	65	25	11	3	16	9
10	3	3	16	10	3	120	65	9	14	2	14	9
7	5	3	15	11	6	124	64	12	15	0	16	7
8	7	5	13	9	6	109	53	18	5	2	30	7
8	4	4	13	9	3	110	71	17	8	1	13	6
5	5	4	14	12	7	112	54	17	28	2	13	4
10	5	3	10	9	4	115	69	16	22	2	3	1
9	6	6	21	16	5	114	60	15	17	4	21	8
11	7	3	15	9	4	114	66	16	8	3	20	7
8	4	3	12	11	4	107	61	17	25	2	7	2
12	9	5	15	10	4	107	61	20	8	4	19	6
6	5	2	18	15	5	124	64	9	15	2	20	8
4	4	3	13	11	5	118	65	8	9	3	16	6
11	9	6	15	14	5	101	67	20	24	6	8	4
11	8	4	11	10	5	110	67	18	19	3	7	3
7	6	3	10	8	6	115	61	12	12	4	17	7
10	7	5	17	17	4	111	60	18	20	3	18	7
8	7	3	11	9	5	105	71	11	18	4	8	4
11	3	3	18	15	7	114	54	13	16	3	26	10
15	7	3	12	9	4	106	62	16	13	1	16	2
11	6	3	12	8	6	105	77	15	11	5	11	5
13	4	4	9	9	5	105	62	17	20	6	9	2
9	5	3	11	9	5	117	75	16	14	1	9	6
12	6	3	15	15	3	107	72	16	20	3	7	4
15	5	3	15	9	7	106	52	19	19	4	18	7
9	3	3	15	9	5	113	74	16	15	1	8	5
8	6	4	10	10	5	107	61	17	5	3	22	7
12	5	3	12	10	5	112	63	18	9	2	19	6
8	6	3	20	9	3	118	55	14	19	1	16	6
9	5	4	12	8	7	110	58	17	9	2	24	5
6	5	4	10	10	4	105	65	13	15	3	13	5
7	4	3	15	11	3	113	67	14	12	1	14	5
10	6	3	13	13	8	114	56	12	10	4	24	8
14	5	4	12	8	3	114	77	16	17	4	5	3
6	6	4	17	9	3	118	64	13	16	0	17	8
11	7	3	14	11	2	101	70	17	18	4	10	4
12	3	3	17	14	6	115	65	11	17	5	16	8
11	5	4	14	11	3	114	55	15	6	3	24	10
9	7	3	13	11	8	110	61	15	22	4	11	5
7	3	3	12	11	6	112	68	10	9	3	18	8
7	6	5	12	10	6	111	65	16	8	1	20	8
12	5	4	17	15	6	111	60	17	30	2	4	2
15	7	3	13	9	2	108	75	19	14	3	11	5
9	7	2	13	10	4	113	63	9	18	6	14	6
9	5	4	12	7	6	115	60	14	17	3	11	4
6	3	3	19	12	3	116	65	12	21	3	13	8
6	5	3	12	12	3	121	70	10	22	1	7	4
12	6	5	14	11	2	116	74	17	21	2	5	2
10	8	2	17	8	5	115	61	14	15	3	17	6
19	5	3	15	12	9	107	65	20	15	4	16	5
7	6	3	13	8	6	115	54	14	15	3	19	6
8	7	3	10	9	7	116	59	16	25	2	11	4
6	5	5	12	12	7	112	57	14	8	0	22	7
12	4	4	16	12	7	104	57	15	24	7	14	7
7	5	3	15	13	4	118	61	12	13	2	19	7
12	8	3	22	10	5	104	66	16	22	5	9	5
9	8	5	13	12	2	109	70	15	16	4	12	9
8	7	6	12	9	6	112	75	16	14	2	10	4
11	5	3	14	9	4	108	70	14	11	5	17	9
7	5	4	19	14	7	105	41	12	9	4	25	5
6	5	4	13	11	3	108	72	11	15	7	9	5
10	7	4	13	12	3	109	65	14	10	4	18	6
6	6	4	11	10	6	119	63	9	6	3	23	6
6	3	3	13	12	4	115	65	12	16	0	11	6
11	4	3	16	11	3	111	63	15	11	3	17	7
7	6	6	15	14	3	112	52	15	19	3	20	10
12	5	4	17	9	5	106	54	17	9	5	27	10
9	3	3	10	9	6	111	49	10	14	1	22	6
11	4	4	14	11	3	115	75	12	18	4	8	3
5	5	4	14	9	6	111	58	11	19	5	17	9
8	7	4	9	9	7	115	69	13	17	4	9	2
12	5	3	22	11	4	110	59	14	18	5	19	12
7	6	4	13	10	8	106	49	14	12	5	25	6
8	8	4	20	11	3	112	66	17	21	3	10	7
6	4	3	19	12	4	114	61	10	15	4	19	10
10	6	5	10	10	4	103	72	17	17	2	9	2
6	6	4	12	8	5	116	61	12	9	2	21	5
13	5	3	17	11	8	115	65	16	19	0	14	5
8	5	5	18	11	7	118	47	13	13	4	25	11
7	6	3	12	11	3	106	61	19	20	2	14	7
10	4	4	12	9	3	115	70	15	16	3	9	2
13	8	3	13	10	6	102	67	22	12	2	11	5
12	5	3	13	9	5	100	55	22	8	4	24	7
12	6	5	11	10	6	99	57	18	17	8	17	6
7	4	3	17	12	6	107	60	14	23	2	11	5
5	4	4	13	9	4	108	66	12	23	3	6	4
9	5	4	22	11	3	110	63	14	24	5	11	10
8	7	2	16	10	7	114	68	11	12	4	14	8
8	5	4	13	13	4	103	61	20	15	4	18	10
6	5	3	15	13	6	111	46	14	20	4	25	9
12	8	5	14	8	3	107	69	23	16	3	10	6
9	8	4	16	11	4	112	66	16	16	3	13	5
10	7	3	12	11	3	102	73	19	20	3	6	3
7	6	6	12	10	6	100	66	17	11	5	15	5
9	4	4	12	10	7	117	48	12	23	4	19	5
7	5	4	19	12	4	117	47	13	7	3	28	11
13	5	3	17	16	6	114	57	16	14	4	24	9
12	6	3	18	14	6	99	50	15	20	5	21	11
13	8	5	15	10	6	97	62	19	22	4	9	3
10	4	2	12	11	4	123	76	12	18	2	8	4
11	4	4	18	13	3	109	50	17	10	6	22	11
10	2	2	14	12	3	119	60	11	18	2	15	8
8	4	4	13	12	4	109	64	17	14	3	16	8
10	8	3	14	10	4	110	70	17	20	3	10	4
9	6	5	11	11	7	112	47	22	14	1	21	7
8	6	5	14	13	7	118	61	13	30	3	8	3
13	5	3	12	9	4	112	57	14	8	5	22	5
7	4	4	15	10	8	100	53	15	22	1	8	2
6	5	3	13	11	3	114	72	12	19	4	9	3
16	4	4	11	8	5	100	70	17	17	4	11	3
9	4	3	15	11	8	113	61	14	8	0	19	7
12	7	4	13	13	2	114	73	15	19	5	8	6
10	7	5	15	11	7	101	40	18	11	5	32	8
9	6	5	19	13	8	103	42	20	18	2	30	9
8	5	5	17	11	6	115	61	11	26	2	3	1
9	6	4	18	10	6	118	60	12	17	2	19	12
7	4	3	17	10	6	121	54	9	9	2	28	7
11	5	5	12	9	7	111	69	18	18	2	12	5
10	5	4	14	9	5	112	64	9	16	4	16	6
9	5	5	10	10	4	112	67	13	3	5	23	7
10	8	3	18	13	5	114	56	17	23	2	12	8
5	3	3	13	11	4	113	58	9	16	3	17	8
7	6	5	13	11	7	105	61	20	17	3	16	7
8	7	5	14	10	6	101	59	21	13	4	20	6
8	5	2	11	10	4	116	74	12	6	4	17	6
13	5	2	16	14	4	119	60	11	24	4	10	4
8	4	3	15	9	6	120	61	13	14	1	18	8
9	6	4	14	13	4	107	46	13	29	4	13	3
8	5	4	13	12	4	112	66	12	11	2	18	9
16	6	3	14	9	6	108	72	19	12	3	15	6
6	3	3	14	12	7	115	55	14	26	2	15	7
8	5	5	18	11	7	118	47	13	13	4	25	11
10	4	4	12	9	3	115	70	15	16	3	9	2
13	8	3	13	10	6	102	67	22	12	2	11	5
8	6	3	15	9	3	114	63	12	14	3	17	10
7	5	4	15	10	4	113	71	11	22	4	7	3
6	5	3	13	10	7	115	57	10	14	5	16	6
7	4	4	14	13	4	122	63	10	5	4	24	9
10	4	4	15	9	3	113	70	14	15	5	12	9
8	6	2	13	12	4	117	66	10	7	4	15	6
12	10	5	11	11	4	109	70	19	15	5	10	4
5	4	4	13	10	3	113	63	11	9	3	21	9
10	7	3	16	8	6	117	67	12	18	1	10	6
6	5	4	14	9	6	117	56	13	23	3	13	5
5	4	4	13	12	4	118	59	9	13	4	15	4
6	4	3	14	11	3	111	64	13	13	4	18	8
5	4	3	12	10	5	113	52	11	7	4	26	7
11	4	3	13	10	6	115	56	16	9	1	25	7
8	5	3	23	13	5	109	56	11	14	5	19	10
9	4	3	19	15	3	117	52	11	18	5	22	9
8	6	5	13	11	6	109	46	15	10	5	27	5
10	10	3	15	12	3	102	69	21	19	5	11	5
12	5	3	14	8	6	115	57	15	18	3	16	6
6	5	3	15	11	6	115	57	14	4	3	27	8
7	5	3	11	9	7	122	62	11	21	2	11	4
12	8	3	11	10	6	104	60	16	20	7	16	4
11	4	4	12	10	3	107	71	17	21	3	4	2
9	5	3	16	11	3	107	59	14	16	4	16	8
6	4	4	10	9	6	115	70	13	15	2	10	3
10	7	4	9	8	3	108	70	13	11	3	9	2
5	4	4	14	10	6	113	49	13	7	2	30	7
5	5	3	14	13	4	112	51	13	5	2	22	9
8	6	4	14	10	6	119	65	10	18	2	13	7
8	6	4	10	9	6	103	54	17	20	2	15	3
7	6	4	16	15	7	108	50	20	20	2	22	10
11	5	3	16	8	6	102	60	17	18	2	9	4
9	7	4	16	14	6	115	51	12	15	6	23	8
7	6	6	15	9	6	116	69	16	10	3	16	7
18	4	3	14	13	2	110	68	19	13	3	16	6
8	6	5	13	10	6	116	57	13	16	5	19	7
12	5	3	19	9	5	111	70	18	14	1	17	9
12	6	4	19	8	6	106	63	22	16	3	18	11
6	4	3	10	9	6	104	62	12	15	2	15	4
13	8	5	15	10	6	97	62	19	22	4	9	3
9	8	3	14	9	6	110	59	16	24	2	12	4
18	5	3	19	12	4	100	63	25	18	2	15	9
7	4	4	17	11	6	108	50	16	26	2	15	4
4	3	2	14	13	3	114	71	11	15	2	12	6
9	7	3	12	12	4	104	62	17	21	8	12	6
13	7	3	17	11	8	108	62	18	11	5	22	8
7	6	3	18	14	5	116	59	12	16	5	21	12
9	4	2	13	12	3	116	66	10	17	4	12	8
7	6	3	10	10	3	109	78	11	16	5	7	4
7	5	4	14	9	4	118	59	12	18	2	11	3
6	5	5	15	11	3	102	70	18	10	3	19	10
11	4	3	9	9	5	119	55	14	12	0	24	6
13	8	4	17	12	2	100	68	24	19	3	9	6
9	7	3	14	9	5	106	60	13	13	2	20	7
9	6	2	13	13	5	118	70	10	14	5	14	9
11	5	4	21	11	4	102	60	15	26	5	11	5
16	6	3	24	13	4	105	51	18	15	7	22	8
11	3	2	15	11	4	119	58	15	23	1	12	7
6	6	3	19	12	5	110	47	13	12	3	23	8
10	4	3	11	11	5	111	52	14	4	3	28	6
13	4	3	14	12	3	107	76	15	15	4	10	8
12	8	4	18	8	6	107	65	18	16	4	15	6
8	4	3	13	12	3	112	62	15	19	4	13	5
14	3	3	16	10	5	113	64	13	19	2	9	4
8	5	3	11	10	4	114	56	10	10	4	20	5
6	4	4	10	10	5	97	66	17	19	2	11	3
13	5	4	9	8	4	111	65	14	12	6	13	4
6	5	3	17	14	5	118	59	11	14	3	19	7
15	4	2	12	10	5	118	56	17	9	2	18	4
6	5	5	19	13	7	113	57	10	18	5	19	9
10	4	3	12	10	6	115	72	11	15	6	13	6
14	5	2	19	15	7	110	55	15	24	3	15	9
8	5	4	12	8	7	107	48	15	15	5	23	4
6	6	5	11	10	8	104	69	17	20	4	7	2
6	4	4	11	9	4	119	49	11	16	1	18	4
9	9	5	20	11	5	114	51	17	19	1	21	8
16	8	4	13	12	9	102	55	22	15	4	26	8
13	6	4	16	11	8	106	54	17	9	3	23	11
14	6	6	13	12	6	105	61	22	16	5	14	5
7	4	4	12	9	3	98	66	19	12	2	14	6
7	5	2	13	10	4	125	70	9	20	3	9	2
12	9	4	21	10	6	105	51	19	14	4	24	10
12	4	3	15	9	2	114	67	12	17	1	8	5
6	6	4	11	11	3	117	78	13	16	3	5	3
8	6	3	10	9	5	120	68	11	17	5	10	4
7	7	5	12	8	5	105	72	17	15	4	7	6
10	4	4	12	9	6	95	61	20	25	2	9	4
12	4	3	21	10	6	110	62	13	22	4	10	7
7	5	3	11	10	4	114	60	12	8	4	22	7
5	4	3	14	9	7	114	65	13	16	1	16	6
10	3	3	16	10	3	120	65	9	14	2	14	9
13	7	3	15	9	3	105	74	18	18	3	8	6
10	3	3	18	9	7	115	59	12	21	2	14	7
13	5	3	12	11	5	103	60	22	23	1	10	3
4	3	3	12	11	4	112	61	10	11	3	19	7
4	4	3	12	10	5	113	62	8	13	4	15	5
5	4	3	11	10	4	113	64	8	13	3	15	6
6	6	5	14	11	3	111	68	17	20	3	10	5
7	4	3	19	15	5	114	50	13	13	2	27	10
8	5	3	15	14	9	119	52	14	10	1	28	7
12	4	2	12	10	3	113	60	11	10	4	14	5
6	5	4	11	9	5	118	55	9	10	5	23	5
5	4	4	15	14	5	117	54	12	21	2	19	6
8	7	5	13	11	5	105	60	17	23	4	13	5
14	3	3	11	10	3	103	59	14	10	6	20	5
13	8	4	10	9	4	104	70	19	12	5	13	5
7	3	2	12	12	5	117	42	11	14	1	29	6
15	4	3	10	8	6	115	65	14	17	3	9	4
7	4	3	15	10	3	112	69	12	7	3	18	10
6	5	4	16	14	5	112	62	11	10	5	23	12
5	4	4	11	10	8	116	62	14	15	2	18	6
5	4	4	14	9	4	122	59	10	16	2	16	7
6	5	3	11	10	7	94	62	18	17	6	17	6
6	6	3	17	9	7	112	54	13	21	4	17	5
7	4	3	13	12	3	117	71	12	10	0	16	8
5	5	4	18	10	5	113	59	11	15	5	21	8
11	6	4	15	13	3	99	63	20	20	3	10	5
11	6	3	18	12	2	110	71	13	19	4	11	6
8	6	6	16	11	3	108	71	17	23	3	6	3
8	7	4	20	14	5	118	64	12	13	2	22	13
7	6	4	16	14	6	110	46	15	12	3	27	7
12	6	2	11	9	3	117	65	15	14	2	13	5
8	8	2	17	11	8	115	48	14	12	2	28	8
11	7	7	17	13	5	109	57	18	25	4	13	5
13	9	2	14	14	2	113	67	16	14	4	15	9
6	5	5	11	11	6	109	58	15	10	4	21	6
12	4	4	11	10	7	107	52	16	17	5	20	5
10	6	5	14	14	7	107	55	18	10	2	31	12
8	5	3	15	11	6	115	55	13	10	4	24	7
12	5	2	18	8	4	110	67	16	16	2	12	5
12	5	3	20	13	2	109	66	17	22	2	12	8
5	5	4	11	9	4	112	58	13	24	4	10	4
8	5	3	12	11	8	116	48	10	14	3	29	7
15	5	5	16	13	4	110	62	17	24	5	9	5
