HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd	gamma_shape_engraftment	gamma_rate_engraftment
223015	8391	164.398278417335	3.37965703780337	47.1892392310601	2.01962308472199e-06	0.987295456556603	0.602070438629016
245758	4115	168.581516434397	0.160749610139318	24.2059965019376	1.87935761323504e-06	0.331149381026626	1.08667188389227
301795	6015	264.121261844747	0.508572210608447	34.527044063209	2.39771996045349e-06	0.853293600818142	0.311485248524696
220934	13873	274.722071293427	0.251598998832837	31.0985403307575	3.40673327338973e-06	0.168116924772039	0.345553427701816
319149	1643	203.541927562592	0.359866962011108	27.2146452997947	1.74730021591746e-06	0.546946408133954	0.894197060028091
215506	28696	139.747298239811	0.830893134764217	32.6607316537708	1.77660626732461e-06	0.552554988721386	0.886108467308804
224028	1037	308.486324540852	0.522105907756733	38.1152130143107	3.77259990912159e-06	0.254768011113629	0.923031939705834
193104	958	161.078563972575	1.16268979948956	32.6817730279817	2.2853547009458e-06	0.353648858796805	0.745483624655753
277398	638	178.819648362286	0.563132693810385	28.9479943935376	1.76611527418432e-06	0.337620691210031	1.48360634814017
183149	13244	149.430228470803	1.83353065679773	34.9993230482448	2.23532689898049e-06	1.08245404716581	1.31639851117507
224173	8179	197.633851447362	0.476494835103773	27.6696613208561	2.41537833148997e-06	1.10555780245923	0.391800606017932
200876	16297	213.453337163214	0.433120781989392	32.7554649853703	2.91126696798453e-06	0.245847049960867	0.422040186310187
208271	43622	160.998800323023	1.9881865263331	42.7279274078289	2.11787816654609e-06	1.49251320390031	1.25676561906002
212907	4322	202.851184860799	0.503052122361507	28.4151990887914	2.61032596791794e-06	1.082772795856	0.464677901472896
183076	4739	215.966137231166	0.931130563352212	32.7716829667787	3.23192579698417e-06	0.3588297160808	0.183035308960825
225480	1144	362.96570982368	2.27739521221326	51.2294337376541	4.41026522200043e-06	0.479015624150634	0.364964092429727
227259	17131	251.534170719541	1.09688581558069	29.8616667749807	3.03237589842476e-06	0.914575494593009	0.317428795760497
181573	12587	171.034396896291	1.08174090579977	33.778672600708	2.58071072657808e-06	0.285974411061034	0.863701686216518
257875	2730	173.463685842309	1.78555004381607	38.5176889145819	1.84291992209573e-06	0.69195762402378	1.33725285287946
202018	4613	185.944705863725	0.531630765658218	33.7125204161353	2.52174336104493e-06	1.27804137994535	1.27278700629249
329351	2565	250.596589322008	0.402771360410848	35.8677743530645	2.0846027434029e-06	1.28041735156439	1.06796725480817
318390	3597	154.66490951321	0.567654116079745	23.4198328578482	1.33088186852094e-06	0.27975330282934	1.31683817710727
