largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
16	8	3	26	12	11	70	110	23	40	3	18	5
9	4	2	38	16	12	80	82	14	40	1	43	23
11	4	4	13	11	8	73	121	18	34	4	10	3
16	2	2	25	18	6	83	123	14	28	2	26	15
9	2	2	23	14	5	88	132	7	24	3	20	12
9	4	3	12	8	8	78	110	13	27	2	23	4
12	8	3	18	18	14	70	98	23	37	3	37	11
13	2	2	18	8	7	80	125	13	24	2	18	7
7	4	4	27	13	13	78	67	9	24	6	68	20
8	5	4	19	10	7	73	113	16	26	1	25	9
10	6	4	22	17	12	67	103	22	32	3	33	13
10	4	3	22	6	5	74	124	17	23	2	15	9
8	4	4	30	18	10	71	117	17	28	4	32	14
8	6	5	20	9	7	67	101	17	23	6	38	9
19	7	5	34	16	5	68	107	19	41	7	16	11
9	5	3	7	7	7	77	110	12	21	5	31	5
12	3	3	20	12	5	75	118	15	21	2	24	8
12	2	1	33	6	4	89	132	7	28	3	18	13
18	6	4	29	12	11	70	109	18	41	6	20	13
13	6	5	29	13	8	76	123	18	37	3	19	11
8	4	2	33	10	8	85	104	11	26	1	35	26
10	6	5	15	11	10	80	120	16	39	2	10	3
10	4	3	18	18	9	73	101	14	23	2	35	11
10	2	2	15	13	8	83	102	10	28	2	38	11
8	6	3	16	13	6	80	121	6	24	5	20	8
7	6	3	15	12	11	78	112	9	24	7	30	6
12	5	2	16	8	5	76	125	16	20	4	19	6
9	3	3	18	15	7	77	120	13	20	2	26	13
18	3	2	20	12	10	76	121	11	32	6	16	7
10	3	3	14	9	6	77	129	12	26	4	10	3
6	5	3	16	11	8	85	122	8	30	2	15	5
14	8	4	24	18	14	71	110	17	33	7	27	8
11	4	2	26	14	10	82	112	14	26	2	32	11
10	5	3	24	8	5	77	123	12	20	4	27	10
16	3	2	25	12	7	80	121	18	28	1	23	10
14	2	2	21	8	7	81	115	11	26	3	23	7
14	2	2	33	7	4	85	125	8	27	5	20	14
13	3	2	43	5	5	85	110	11	36	1	19	9
11	2	2	45	6	3	84	122	9	32	4	22	15
12	2	2	22	12	4	85	124	8	23	3	17	7
18	3	3	17	12	8	75	103	19	27	2	30	9
12	5	3	28	12	7	73	110	12	20	5	32	16
14	4	4	26	14	9	79	104	12	18	3	41	14
11	3	2	35	13	5	75	117	16	28	2	22	13
13	3	2	22	8	6	81	115	9	17	5	29	12
9	6	2	13	12	7	72	101	9	22	5	31	10
10	3	2	25	12	6	86	108	10	22	2	38	13
5	4	3	27	21	5	81	90	8	35	6	30	11
8	6	4	19	10	9	78	120	19	29	1	25	13
10	3	2	27	8	8	82	113	10	20	2	29	16
10	4	2	14	10	10	75	120	14	24	2	23	6
12	2	2	20	5	3	77	141	13	27	5	4	2
7	4	3	19	12	10	77	123	15	23	2	27	12
11	4	2	13	12	9	82	140	11	22	4	10	4
8	7	4	39	12	6	75	112	12	28	5	31	19
11	3	2	20	9	7	83	115	8	17	6	37	15
10	9	3	26	10	8	77	98	16	37	4	28	6
13	4	3	36	8	7	79	101	14	32	4	36	17
20	4	3	24	11	11	64	110	14	31	10	26	12
14	5	3	16	16	10	79	111	14	20	5	33	13
8	6	3	19	8	8	74	119	16	25	2	22	12
12	2	2	22	16	6	85	126	11	29	2	18	7
8	4	2	33	10	8	85	104	11	26	1	35	26
12	2	2	18	11	8	85	127	12	22	1	21	7
12	3	3	25	16	7	77	104	11	25	5	31	12
11	4	3	20	8	5	69	112	16	26	5	22	7
9	4	3	16	6	5	70	106	19	30	1	20	4
8	3	3	16	13	8	83	123	9	21	2	22	8
16	2	2	16	13	12	73	106	16	36	5	24	8
12	3	2	33	14	11	80	97	13	36	1	36	14
10	3	1	14	10	9	90	122	9	23	1	27	12
15	3	3	33	20	3	78	125	16	35	2	19	9
11	7	3	47	22	12	75	94	15	29	3	43	14
5	4	3	29	17	8	83	92	10	31	1	46	16
12	5	3	42	3	3	77	120	17	35	1	14	10
17	3	3	37	13	7	74	114	15	34	5	25	9
14	4	3	44	17	8	70	109	16	32	5	35	25
9	8	7	18	11	8	63	118	22	35	4	16	6
8	6	6	29	12	9	72	106	20	40	2	24	12
12	4	2	15	12	7	73	114	16	29	2	19	6
8	4	3	22	16	9	80	115	9	19	5	39	18
12	2	2	35	7	3	85	131	12	33	1	9	5
11	4	3	29	11	8	75	125	16	19	3	25	17
7	5	4	36	14	12	69	53	15	30	2	69	25
11	5	2	14	8	5	83	133	12	25	1	17	5
9	8	5	42	9	7	75	101	16	31	4	33	16
10	3	3	35	12	7	65	106	21	36	2	32	23
9	7	2	18	12	7	77	129	12	28	4	16	5
11	5	3	35	9	8	78	112	16	36	1	25	15
11	6	3	21	14	12	78	79	11	23	8	62	17
15	5	2	31	17	4	79	114	15	28	1	24	9
9	4	3	35	13	12	80	74	15	26	1	65	24
8	7	3	30	16	8	72	98	15	25	6	40	18
9	4	3	21	7	7	77	130	13	29	1	12	10
15	6	4	21	15	9	68	101	25	31	1	35	10
14	2	2	18	9	7	83	129	11	30	4	9	3
12	3	3	9	8	8	72	111	17	26	1	16	3
9	4	3	23	9	6	81	116	12	24	3	17	6
6	2	2	27	14	12	85	108	7	30	1	28	7
14	4	2	24	11	6	81	134	16	26	1	18	7
11	8	4	14	12	9	65	98	20	24	4	42	8
4	3	2	18	15	10	86	84	4	34	4	39	13
12	4	2	15	10	7	83	127	14	29	1	14	5
10	4	3	30	16	15	82	98	6	38	3	31	12
11	3	3	11	11	6	76	113	14	18	4	31	5
12	4	3	37	23	9	74	99	15	36	2	36	26
17	6	2	43	11	4	76	106	20	35	2	23	14
12	5	4	27	12	8	73	95	16	19	6	48	24
12	4	2	15	10	7	83	127	14	29	1	14	5
13	3	2	18	11	7	75	121	17	30	1	20	10
12	4	2	20	8	8	73	124	14	18	5	24	14
13	5	3	18	5	5	78	128	13	26	6	11	3
13	3	2	15	12	11	75	113	14	27	4	27	6
10	7	6	17	14	10	70	108	18	34	3	23	6
14	6	2	16	13	8	75	120	15	21	5	28	7
12	3	3	19	18	11	82	91	12	25	3	49	13
9	5	3	37	11	11	79	95	14	31	4	43	25
17	3	3	37	7	6	66	105	21	32	4	27	16
18	4	3	30	8	5	70	120	19	34	4	16	6
7	3	3	21	10	7	84	122	10	22	3	27	16
12	6	3	34	8	8	79	115	13	31	5	25	15
9	3	2	17	13	10	77	107	11	37	4	21	6
7	4	4	15	11	10	83	121	11	27	4	14	4
12	9	3	15	11	10	67	126	17	28	8	13	5
11	4	3	18	12	7	81	137	15	24	0	12	4
12	5	4	31	11	11	80	113	12	21	2	33	20
15	2	2	37	4	3	80	119	12	30	3	17	12
14	6	5	36	11	10	70	93	20	33	4	38	17
12	3	3	23	5	5	69	120	21	31	2	13	6
14	3	3	29	8	8	77	118	16	32	2	16	10
9	5	2	32	9	6	79	121	14	27	2	21	10
5	4	4	19	13	9	56	71	19	40	2	20	9
14	3	3	18	18	5	77	136	14	27	5	8	5
12	3	2	37	15	9	82	94	10	32	3	34	17
5	4	4	20	13	7	73	95	12	25	3	32	14
12	6	3	45	9	7	70	93	15	30	4	33	19
19	3	3	25	12	9	70	121	14	30	7	19	11
8	6	6	19	12	9	72	123	19	28	2	19	8
12	3	2	16	12	9	80	113	12	21	3	30	8
15	3	2	35	7	5	77	106	10	33	8	22	9
8	6	4	15	13	12	72	130	15	29	4	18	6
10	4	3	20	10	6	76	107	13	19	2	41	16
10	3	2	24	23	5	86	106	9	31	3	26	14
20	3	2	42	10	6	70	112	21	40	3	18	13
9	3	2	33	8	8	83	116	12	25	1	31	19
9	4	3	13	9	6	81	120	8	25	2	19	10
12	8	4	23	21	12	76	99	16	34	3	29	12
8	3	3	31	14	8	78	97	12	24	4	38	22
8	3	3	17	9	9	81	123	11	19	3	25	11
9	7	5	12	12	10	71	118	16	28	6	19	4
8	6	5	11	10	8	73	122	17	28	2	13	4
9	5	5	13	12	7	78	120	14	21	3	17	4
10	5	3	24	11	9	83	102	11	27	4	38	18
13	4	2	19	9	8	82	114	14	40	2	17	5
6	3	2	13	10	10	82	100	9	27	3	39	8
12	3	2	27	7	4	66	127	19	31	3	11	7
12	3	2	26	16	7	82	121	13	23	1	25	17
5	3	3	14	11	5	83	116	11	34	1	13	4
13	2	2	28	9	6	84	121	10	28	4	21	11
14	4	2	61	12	10	77	92	17	38	1	47	33
12	3	3	32	15	6	81	100	14	28	1	36	14
5	4	3	18	15	14	75	84	15	43	2	31	12
15	6	3	20	14	9	71	121	13	21	7	25	10
18	5	4	27	11	6	69	126	20	24	6	21	10
10	3	2	33	7	4	82	121	13	33	0	16	11
5	4	3	29	11	7	83	126	6	31	3	15	10
12	5	2	21	14	10	82	113	16	28	1	20	5
8	5	2	20	14	13	82	119	9	32	3	23	6
7	3	3	16	9	9	76	118	13	30	0	18	5
13	2	2	20	4	4	78	131	12	28	2	10	3
17	5	4	20	8	7	71	107	19	27	7	35	12
11	6	5	17	16	9	73	129	18	22	5	16	8
9	3	3	14	14	7	74	124	13	26	4	21	8
9	3	2	10	8	7	85	113	11	35	1	15	2
12	4	3	16	10	7	80	126	12	25	4	18	4
4	4	3	19	12	11	85	102	10	32	1	33	10
18	3	2	29	14	7	76	125	20	33	2	16	8
12	3	2	19	7	6	86	131	12	26	1	12	4
14	5	2	26	16	6	78	117	16	25	1	24	8
7	4	4	12	10	8	86	123	11	25	2	17	5
10	6	2	49	11	6	85	98	14	33	1	40	22
14	3	2	33	7	3	76	125	17	29	1	17	14
9	3	2	33	8	8	83	116	12	25	1	31	19
8	2	2	18	16	9	87	112	9	30	0	28	13
9	3	3	16	10	7	86	140	9	21	2	17	6
8	6	5	17	14	14	71	115	17	29	4	27	7
14	2	2	26	6	5	81	127	9	22	6	15	5
13	5	5	16	15	11	75	105	17	21	3	41	11
16	3	2	25	11	6	82	119	13	22	2	26	11
7	6	4	17	14	12	67	56	18	38	3	56	8
13	3	3	20	13	7	82	120	11	25	3	26	11
11	6	5	12	9	8	71	124	20	25	3	21	5
4	3	3	17	11	10	76	56	12	63	2	40	5
8	5	3	21	17	12	80	97	14	30	2	38	15
14	4	2	61	12	10	77	92	17	38	1	47	33
10	4	2	15	14	7	79	97	12	18	3	44	12
9	3	2	22	6	6	81	138	10	25	3	8	4
14	6	3	19	8	6	65	137	16	28	5	12	9
13	6	2	34	8	5	78	114	15	36	4	19	12
16	3	3	40	11	7	73	106	15	38	2	21	18
15	8	5	17	9	8	57	105	28	36	6	23	5
8	3	3	24	7	7	80	124	14	23	2	22	8
19	4	3	33	13	7	68	102	18	27	4	32	9
9	4	3	14	10	8	85	128	7	31	4	9	2
7	3	2	15	10	9	79	122	13	32	1	12	2
7	5	5	12	8	6	76	98	15	29	4	25	4
16	2	2	12	11	10	83	138	9	25	7	9	4
10	6	5	19	13	7	74	120	20	28	3	20	7
13	3	2	27	7	4	77	121	14	25	3	20	12
6	5	5	20	13	6	77	124	15	31	2	16	5
8	6	4	27	16	11	77	95	16	34	3	39	16
11	3	3	29	15	11	80	104	14	39	1	19	6
8	6	5	17	10	6	75	131	11	26	8	13	7
7	6	3	26	15	9	68	111	17	27	6	30	8
17	3	3	39	7	5	72	115	19	33	3	13	9
18	5	4	34	16	9	69	117	21	36	8	26	17
15	2	2	30	7	4	78	119	14	33	2	16	8
14	5	5	20	10	10	77	131	14	22	4	15	4
9	3	3	19	15	9	84	118	10	27	2	32	12
8	3	2	20	16	15	82	107	9	35	1	23	8
15	3	2	23	14	7	75	113	14	21	5	28	13
13	2	2	10	10	4	84	133	7	24	6	9	3
14	3	3	18	16	12	79	110	13	20	4	37	15
7	3	3	16	12	5	86	121	7	30	2	13	3
17	4	3	22	16	8	77	110	19	35	1	23	8
9	5	3	25	10	8	78	117	14	23	2	28	15
10	7	3	34	15	10	75	99	15	29	5	39	21
11	2	2	12	11	6	80	128	10	29	2	9	5
14	6	2	27	16	4	79	128	14	24	3	23	11
8	5	3	18	8	7	79	127	13	22	2	19	6
10	7	4	16	8	7	73	120	15	33	6	13	5
7	4	3	14	7	7	78	126	13	26	1	15	5
7	5	4	12	9	9	80	107	12	35	3	18	8
8	5	2	34	15	10	82	113	13	33	1	31	14
7	5	2	50	5	5	81	115	11	38	1	24	20
10	2	1	15	10	9	91	116	6	26	1	26	8
12	2	1	33	6	4	89	132	7	28	3	18	13
15	3	2	31	13	8	81	118	14	24	4	32	17
10	3	3	29	16	14	77	91	15	25	2	49	13
13	4	2	27	17	15	82	119	14	31	2	25	17
6	5	2	34	15	5	86	119	10	30	2	25	15
18	3	2	32	11	6	78	115	15	40	4	17	6
16	3	3	31	13	6	77	121	8	25	10	28	16
11	3	2	32	8	7	79	116	14	22	2	30	13
8	7	6	19	15	9	68	106	20	37	4	20	5
11	4	4	42	12	8	66	89	16	34	6	42	28
12	8	4	24	11	5	73	111	22	38	1	14	4
8	7	2	10	7	6	76	136	11	28	6	5	2
12	6	2	17	16	7	77	114	17	26	0	23	7
8	5	2	33	7	4	80	115	13	33	2	21	12
10	9	5	17	9	9	75	136	16	29	5	11	6
7	5	4	15	14	8	68	120	21	27	3	23	7
7	6	3	27	14	7	73	102	14	27	5	31	15
9	2	2	14	7	6	88	132	7	27	2	7	1
6	4	3	19	14	8	73	100	11	36	7	29	10
20	3	3	35	17	13	68	77	21	38	4	48	12
11	5	2	28	13	6	81	129	12	23	3	24	16
13	8	2	18	10	9	68	110	20	24	4	32	5
6	6	5	13	13	11	78	133	13	32	3	11	4
14	4	2	35	10	9	79	116	16	28	2	24	16
11	4	2	20	12	9	80	122	13	18	3	28	12
6	5	4	13	8	6	79	122	12	25	4	16	5
10	7	5	31	12	8	72	107	20	28	3	41	21
16	4	4	16	12	6	75	130	15	20	6	20	7
12	3	2	13	9	8	86	128	2	22	5	26	8
14	3	2	9	9	6	74	137	16	22	2	12	4
10	3	2	17	5	5	82	133	12	25	2	10	3
9	2	2	18	15	10	76	123	8	30	5	13	8
20	3	3	30	11	8	67	92	9	35	8	28	18
6	4	3	62	8	8	81	94	11	35	2	40	18
13	2	2	21	15	8	84	108	8	35	5	25	8
16	2	2	23	13	5	81	133	9	27	7	16	5
10	5	4	15	14	13	75	120	12	23	2	25	7
8	4	3	26	6	5	76	126	13	31	4	15	12
12	3	3	24	9	9	81	118	15	30	1	19	7
7	3	3	24	13	8	77	101	14	35	1	24	9
14	8	3	18	14	8	70	121	15	27	8	17	7
10	4	3	25	6	5	80	123	12	19	5	23	13
18	3	2	16	7	7	74	128	12	24	8	17	7
15	2	2	25	5	4	82	125	11	30	5	11	6
7	5	2	14	9	9	87	123	10	26	2	18	8
13	3	2	27	16	5	81	117	14	27	1	27	20
9	2	2	21	7	5	86	113	9	28	2	19	5
15	4	2	23	11	4	80	125	12	20	6	21	12
6	5	4	25	20	7	84	112	10	31	3	27	17
7	5	2	50	5	5	81	115	11	38	1	24	20
11	5	3	20	19	10	84	125	14	38	1	10	4
9	6	3	45	14	5	77	113	12	36	6	27	23
9	6	4	15	15	11	75	117	16	28	3	22	9
11	3	2	15	14	8	79	117	11	20	3	27	6
7	5	5	42	24	9	73	93	17	40	2	33	12
8	4	3	10	6	6	78	120	16	27	2	20	4
14	4	3	15	8	5	72	137	10	20	5	16	4
8	4	2	35	14	5	83	112	10	27	2	31	9
12	2	2	22	11	11	87	102	10	30	2	32	10
15	4	2	35	8	5	76	104	16	29	2	23	14
12	5	1	23	15	8	86	111	12	22	3	32	10
12	3	3	20	7	5	79	132	8	19	7	21	10
6	4	4	14	13	10	72	62	17	46	1	44	9
6	5	3	34	16	6	85	98	10	42	3	28	12
7	4	4	17	11	9	75	120	13	20	3	21	7
14	8	3	36	5	4	69	128	20	32	6	17	11
6	4	4	15	12	8	79	110	9	26	6	27	9
7	3	2	35	13	8	79	99	9	36	4	29	12
18	5	4	34	16	9	69	117	21	36	8	26	17
6	3	3	41	10	8	85	97	8	37	2	42	25
11	4	3	24	5	4	71	128	14	25	4	11	8
10	5	3	19	12	6	83	122	9	20	4	30	13
10	4	3	19	9	9	75	110	18	28	1	24	7
12	4	4	23	7	5	77	113	14	24	4	26	10
15	6	5	19	19	12	69	106	24	32	2	29	9
14	7	4	22	17	16	72	104	18	34	5	29	8
12	5	2	37	15	11	80	92	14	21	3	41	16
12	5	4	25	13	12	73	89	13	26	7	37	12
13	6	3	23	8	3	77	121	17	29	3	18	8
7	4	3	14	11	8	79	107	13	27	3	23	5
6	4	3	30	14	8	80	112	8	23	5	26	19
11	4	4	12	10	7	72	121	11	19	7	24	7
10	6	3	15	11	8	76	130	12	19	5	20	6
14	3	2	15	10	8	82	133	11	19	5	21	8
17	3	2	18	13	13	75	114	17	25	5	33	12
6	3	3	16	12	9	82	104	8	24	2	31	9
16	2	2	33	4	4	79	126	11	30	5	15	11
14	5	5	19	14	9	73	105	16	26	6	35	8
12	7	5	26	14	5	70	114	17	27	6	26	15
10	3	3	16	11	6	79	129	10	18	5	18	8
13	3	2	24	6	5	83	129	14	29	2	15	5
21	2	2	24	13	8	68	97	16	34	4	36	7
11	8	2	30	13	9	70	106	21	33	2	29	17
9	6	3	25	10	7	83	127	11	26	3	19	14
7	6	5	18	16	10	64	116	15	31	3	14	7
7	4	3	15	14	8	81	86	9	24	2	44	12
7	4	4	29	14	12	75	112	14	27	3	36	15
12	5	2	36	12	10	76	108	15	24	5	43	21
8	4	2	31	15	10	81	91	9	43	2	28	7
14	5	5	31	15	4	68	124	20	29	5	24	10
14	4	2	20	20	8	77	98	4	24	11	31	9
10	4	3	30	16	11	74	105	15	28	0	36	23
13	4	4	20	8	7	67	119	15	22	5	24	10
11	3	3	16	8	4	78	134	13	20	5	15	7
10	6	3	18	13	8	80	121	15	27	2	24	6
14	4	4	11	9	9	75	111	17	27	3	25	8
6	4	3	21	13	7	81	114	12	26	1	28	7
12	6	2	16	11	6	73	130	15	28	4	9	5
10	3	2	19	9	7	88	126	9	20	3	23	12
17	2	2	16	9	6	80	131	15	27	2	12	3
13	3	2	25	19	9	81	121	16	28	0	25	9
11	3	2	18	6	6	87	132	12	29	0	11	3
6	3	3	44	9	7	84	97	7	33	4	35	28
7	5	2	11	10	7	77	130	12	31	2	10	6
6	4	3	27	12	12	77	85	11	23	5	52	19
9	5	2	9	8	6	83	134	11	29	2	9	6
16	5	3	26	22	10	69	96	17	35	7	42	19
9	6	4	11	10	10	54	35	24	44	4	60	8
7	5	3	13	12	12	77	116	16	38	1	16	6
12	3	2	16	14	3	82	146	10	24	5	8	3
9	2	2	25	10	6	82	120	8	22	4	23	10
13	5	2	9	9	9	81	123	10	17	6	27	6
6	4	2	17	14	10	79	118	12	34	2	15	6
10	4	2	24	10	6	83	120	7	26	7	22	10
7	4	3	19	15	11	85	105	10	37	2	26	9
9	3	3	13	9	8	74	118	7	19	7	25	10
12	5	3	27	6	6	76	116	20	23	1	26	14
10	3	2	40	26	12	88	92	8	38	2	41	20
10	5	3	22	19	12	72	106	15	21	5	30	10
7	3	2	45	18	10	91	96	7	47	2	22	18
11	7	5	31	15	14	73	105	19	41	2	21	6
11	7	4	22	9	5	67	108	20	27	6	24	6
10	5	4	11	9	9	78	101	9	34	5	32	5
13	4	3	33	19	10	73	95	14	46	3	29	13
19	3	3	24	19	7	69	105	14	33	8	30	10
15	4	2	33	8	5	82	132	14	25	2	21	15
13	4	3	25	16	9	70	105	13	18	8	42	16
11	3	2	23	15	5	77	110	14	24	0	22	10
10	4	3	37	12	3	84	127	13	25	2	21	9
17	5	2	46	10	4	71	116	14	33	4	23	17
18	5	2	17	9	7	78	122	17	24	4	17	6
14	10	2	15	10	10	71	105	17	41	6	18	7
7	5	3	12	8	4	75	119	15	25	4	13	5
11	3	2	40	4	3	81	123	11	27	4	19	13
6	4	4	23	11	8	78	93	13	29	1	42	19
7	5	2	38	8	5	81	104	9	30	4	28	19
8	4	3	13	7	6	84	133	9	24	3	17	5
8	3	3	17	9	7	81	115	12	26	2	19	9
17	6	5	38	17	14	67	91	23	45	4	25	9
11	2	2	20	18	7	84	99	11	24	3	42	18
16	3	3	21	15	10	77	110	16	23	2	39	8
16	2	2	33	4	4	79	126	11	30	5	15	11
12	2	2	35	7	3	85	131	12	33	1	9	5
9	5	4	30	8	6	68	109	17	33	3	15	5
9	3	3	14	10	8	82	134	13	29	2	13	4
7	4	2	24	21	5	82	112	10	32	2	28	10
15	6	4	18	10	9	73	128	19	37	5	10	4
15	5	4	40	6	5	70	111	17	29	5	27	19
13	7	4	44	16	6	71	96	21	32	4	37	22
14	2	2	12	8	5	81	124	7	22	7	13	4
8	6	5	17	10	6	75	131	11	26	8	13	7
12	3	3	18	10	5	79	121	15	25	1	18	8
8	5	4	19	12	8	74	119	11	25	9	20	8
15	2	2	19	14	9	84	117	11	26	2	25	8
10	4	3	20	19	7	76	104	12	30	4	23	10
13	5	3	20	8	5	80	130	16	26	1	15	4
8	6	3	15	10	8	72	121	20	28	0	19	5
12	8	3	13	12	10	80	122	17	27	2	20	6
13	3	3	11	9	4	78	118	10	20	6	18	6
9	3	2	17	8	7	81	127	9	24	4	17	5
8	3	2	9	7	7	82	98	11	46	3	15	3
13	2	1	21	14	7	88	113	11	22	2	30	17
10	5	3	24	11	9	83	102	11	27	4	38	18
13	3	2	14	8	4	81	137	12	22	4	10	4
12	4	3	28	17	8	73	100	15	21	4	41	16
17	5	4	20	8	7	75	136	20	24	3	15	6
10	3	3	14	9	6	77	129	12	26	4	10	3
9	5	3	13	9	8	74	118	13	19	5	20	6
20	3	3	30	11	8	67	92	9	35	8	28	18
11	5	4	11	8	8	75	117	17	28	0	24	7
12	7	4	14	14	6	69	130	14	25	4	12	4
16	2	2	40	8	4	79	117	16	41	2	13	7
8	3	3	21	12	11	85	96	6	21	2	24	8
9	4	3	31	15	7	81	103	14	24	1	36	19
13	3	3	11	9	4	78	118	10	20	6	18	6
11	3	2	17	13	7	79	110	12	19	5	37	9
8	3	2	19	11	5	88	116	6	25	2	25	10
12	4	3	14	6	6	76	130	17	26	2	8	2
11	2	2	21	10	5	86	120	11	27	1	19	7
8	7	6	16	15	14	78	123	15	32	4	20	7
16	5	3	18	15	10	69	98	22	23	2	44	10
8	4	2	41	12	6	85	111	13	34	0	27	20
16	4	2	25	14	6	81	120	18	32	0	22	11
15	6	2	37	12	7	78	110	15	36	5	24	16
9	2	2	29	9	7	84	125	11	28	2	22	17
11	3	3	37	9	5	80	114	17	30	0	25	17
8	7	4	15	13	9	73	119	17	23	3	29	7
12	4	3	13	8	6	74	123	17	19	3	21	6
13	5	5	16	15	11	75	105	17	21	3	41	11
10	2	2	25	7	6	83	133	8	25	4	10	3
8	4	2	33	10	8	85	104	11	26	1	35	26
11	6	6	23	9	5	76	127	17	29	4	8	2
9	6	4	18	11	10	75	100	13	25	5	36	7
11	2	2	24	8	7	82	128	13	25	1	22	7
10	2	2	18	11	7	87	118	10	23	1	27	7
12	2	2	26	6	4	79	122	11	24	4	23	10
14	7	3	22	15	11	72	110	16	33	6	29	10
10	4	3	27	16	6	82	104	13	28	2	36	10
7	5	5	16	7	6	61	101	21	25	5	27	9
10	4	3	14	10	6	84	110	11	19	4	27	7
9	3	2	22	18	8	87	95	9	41	2	30	11
13	4	4	22	21	10	72	96	19	27	1	45	16
20	4	4	25	13	7	65	94	22	39	5	25	5
4	4	4	17	9	8	80	110	12	33	1	15	4
10	4	4	26	10	6	74	99	17	28	3	29	9
9	3	3	16	10	7	86	140	9	21	2	17	6
8	6	6	20	16	9	68	121	18	27	4	20	10
12	5	3	27	6	6	76	116	20	23	1	26	14
6	3	2	16	13	11	86	106	9	33	1	23	8
8	4	3	18	10	10	81	116	12	23	3	30	16
14	2	2	22	5	5	85	124	12	24	3	21	5
11	3	2	17	13	7	79	110	12	19	5	37	9
