x	y	id	donor	loss_of_Y
57.2130500866227	0.234707110856604	PD45798b_lo0022	PD45798	NA
49.5221000701998	0.201493919897598	PD45798b_lo0023	PD45798	NA
67.5421038056044	0.291575437059993	PD45798b_lo0024	PD45798	NA
28.445434111972	0.139345504766396	PD45798b_lo0025	PD45798	NA
45.3398155482994	0.189973725873278	PD45798b_lo0026	PD45798	NA
51.9818446458128	0.213881496951528	PD45798b_lo0027	PD45798	NA
35.8224555776674	0.143530838414121	PD45798b_lo0028	PD45798	NA
57.6707273090274	0.2454525549904	PD45798b_lo0029	PD45798	NA
50.6321238351012	0.207472967965776	PD45798b_lo0030	PD45798	NA
47.7061202671458	0.201712870953616	PD45798b_lo0031	PD45798	NA
38.2026199354677	0.149678310371543	PD45798b_lo0032	PD45798	NA
45.2811761372053	0.193822211742514	PD45798b_lo0033	PD45798	NA
49.5846648762486	0.202874995789403	PD45798b_lo0035	PD45798	NA
47.4698076266656	0.191026375181056	PD45798b_lo0036	PD45798	NA
46.8728416768102	0.193224306935696	PD45798b_lo0037	PD45798	NA
47.0763793625339	0.189342136288611	PD45798b_lo0038	PD45798	NA
57.3783546186989	0.228963856233368	PD45798b_lo0039	PD45798	NA
41.2009035814801	0.164962778320477	PD45798b_lo0043	PD45798	NA
49.0210824944774	0.19733384983326	PD45798b_lo0044	PD45798	NA
52.3828821866285	0.21949843365783	PD45798b_lo0046	PD45798	NA
45.8950802145926	0.194916967022602	PD45798b_lo0047	PD45798	NA
53.2345029013789	0.232963923602924	PD45798b_lo0048	PD45798	NA
36.4404847009422	0.143345572135952	PD45798b_lo0050	PD45798	NA
49.8852361355308	0.203666588068852	PD45798b_lo0051	PD45798	NA
54.6415621719445	0.240214572034897	PD45798b_lo0052	PD45798	NA
51.4675341821718	0.21320780139455	PD45798b_lo0053	PD45798	NA
46.8612232805868	0.182739919830229	PD45798b_lo0054	PD45798	NA
45.4443489125465	0.182234648162495	PD45798b_lo0055	PD45798	NA
54.8891228883694	0.22753225317479	PD45798b_lo0056	PD45798	NA
45.115794320897	0.179843028935224	PD45798b_lo0057	PD45798	NA
54.0449117993701	0.22434904166807	PD45798b_lo0058	PD45798	NA
43.6990648607918	0.18353993330414	PD45798b_lo0059	PD45798	NA
52.3582317367699	0.223161653248897	PD45798b_lo0060	PD45798	NA
54.0599790044503	0.228947013844444	PD45798b_lo0061	PD45798	NA
22.6958479046313	0.0928436689460033	PD45804b_lo0006	PD45804	NA
28.3326570963026	0.11738302960892	PD45804b_lo0009	PD45804	NA
22.4389679978876	0.0921783945834877	PD45804b_lo0010	PD45804	NA
27.3749798738979	0.109585003536902	PD45804b_lo0011	PD45804	NA
32.4327401768521	0.147261427560885	PD45804b_lo0013	PD45804	NA
30.9327627180864	0.130477986997676	PD45804b_lo0033	PD45804	NA
21.365364427356	0.0879930609357631	PD45804b_lo0034	PD45804	NA
30.1499249698914	0.126520025600431	PD45804b_lo0036	PD45804	NA
26.4592454482807	0.104262808636777	PD45804b_lo0050	PD45804	NA
21.941466854725	0.0872267322397009	PD45804b_lo0051	PD45804	NA
27.8626884608201	0.114250345268973	PD45804b_lo0057	PD45804	NA
20.7468876995704	0.086510930710412	PD45804b_lo0060	PD45804	NA
46.8046125805849	0.206731902853101	PD45804b_lo0065	PD45804	NA
32.8291181225084	0.141720281604743	PD45804b_lo0066	PD45804	NA
42.7834560220518	0.186672617644087	PD45804b_lo0069	PD45804	NA
28.1541401807163	0.11556405160508	PD45804b_lo0073	PD45804	NA
25.0413116422255	0.102022770909826	PD45804b_lo0077	PD45804	NA
22.0547623187846	0.091016269747701	PD45804b_lo0080	PD45804	NA
38.124282705721	0.173636608616566	PD45804b_lo0091	PD45804	NA
38.1759439946931	0.144381379054805	PD45805b_lo0001	PD45805	NA
32.1181901320916	0.125560009431738	PD45805b_lo0003	PD45805	NA
34.3799453858093	0.13337487789268	PD45805b_lo0004	PD45805	NA
31.6233005519382	0.125930541988076	PD45805b_lo0005	PD45805	NA
38.0177914742611	0.14303398794085	PD45805b_lo0006	PD45805	NA
42.8419022225657	0.166545962879375	PD45805b_lo0007	PD45805	NA
34.339142531445	0.136878094788965	PD45805b_lo0009	PD45805	NA
34.655408930193	0.129602182773605	PD45805b_lo0010	PD45805	NA
39.2053603055303	0.147362481894432	PD45805b_lo0012	PD45805	NA
30.5068074527761	0.124364199818102	PD45805b_lo0013	PD45805	NA
35.6803266546876	0.138469700542325	PD45805b_lo0014	PD45805	NA
37.1183962233772	0.18914844881598	PD45805b_lo0016	PD45805	NA
33.5518738206104	0.127555832519285	PD45805b_lo0018	PD45805	NA
37.9983931320079	0.143606629164281	PD45805b_lo0020	PD45805	NA
34.9712695867226	0.135892815036885	PD45805b_lo0021	PD45805	NA
32.8856128961622	0.123926297706067	PD45805b_lo0022	PD45805	NA
34.8745805720321	0.134949641257116	PD45805b_lo0023	PD45805	NA
33.52798977272	0.165830161350086	PD45805b_lo0024	PD45805	NA
33.796162837877	0.131143261360191	PD45805b_lo0025	PD45805	NA
39.8483296945341	0.14947620170445	PD45805b_lo0026	PD45805	NA
35.3543288830496	0.134621214673089	PD45805b_lo0027	PD45805	NA
42.733997333694	0.16099639572877	PD45805b_lo0028	PD45805	NA
32.8381185153699	0.13223801664028	PD45805b_lo0034	PD45805	NA
33.6802461502792	0.129181123050493	PD45805b_lo0035	PD45805	NA
40.9739101313188	0.166882810657864	PD45805b_lo0038	PD45805	NA
32.7804065150608	0.126654764711827	PD45805b_lo0039	PD45805	NA
33.0119951568548	0.131446424360831	PD45805b_lo0040	PD45805	NA
44.5544886037959	0.169880755886415	PD45805b_lo0042	PD45805	NA
39.5760444641949	0.151792030181561	PD45805b_lo0043	PD45805	NA
34.743709385526	0.134452790783845	PD45805b_lo0044	PD45805	NA
31.0585685672147	0.126301074544413	PD45805b_lo0045	PD45805	NA
33.0406032034314	0.129181123050493	PD45805b_lo0046	PD45805	NA
34.4607782522171	0.142587664634352	PD45805b_lo0048	PD45805	NA
34.7362256957191	0.135934921009196	PD45805b_lo0050	PD45805	NA
41.3578195541988	0.15720685822077	PD45805b_lo0052	PD45805	NA
37.359275073903	0.14326136019133	PD45805b_lo0057	PD45805	NA
32.2493285932338	0.119235692390609	PD45805b_lo0058	PD45805	NA
28.4203972409529	0.116364065078991	PD45805b_lo0059	PD45805	NA
29.2511801946275	0.113079799238724	PD45805b_lo0060	PD45805	NA
41.2807736151632	0.167699666520699	PD45805b_lo0061	PD45805	NA
37.7144379826239	0.15447839121501	PD45805b_lo0064	PD45805	NA
40.7411686663962	0.15455418196517	PD45805b_lo0068	PD45805	NA
40.2675869930637	0.151261494930441	PD45805b_lo0071	PD45805	NA
39.0418043292051	0.147438272644592	PD45805b_lo0072	PD45805	NA
41.7126540049333	0.17808299929262	PD45805b_lo0073	PD45805	NA
33.8273727869338	0.134680163034325	PD45805b_lo0075	PD45805	NA
21.8202304358187	6.68924108195506	PD45792b_lo0097	PD45792	NO
20.78005551584	0.139236029238387	PD45792b_lo0098	PD45792	YES
20.5050524566725	0.150360427122983	PD45792b_lo0102	PD45792	YES
20.7018309922651	6.13630545356553	PD45792b_lo0104	PD45792	NO
19.9693890037418	6.0503334793007	PD45792b_lo0106	PD45792	NO
21.6936002215481	6.72564590561525	PD45792b_lo0107	PD45792	NO
26.756251972358	0.180179876713713	PD45792b_lo0113	PD45792	YES
26.5249563666106	7.98230707043487	PD45792b_lo0116	PD45792	NO
22.2590535257711	6.80544514433927	PD45792b_lo0118	PD45792	NO
20.3831623419698	0.696171724997474	PD45792b_lo0119	PD45792	YES
22.9717493929968	7.02635833866676	PD45792b_lo0120	PD45792	NO
25.4684422718988	7.90835214066763	PD45792b_lo0122	PD45792	NO
24.0445446992677	0.162419577592886	PD45792b_lo0126	PD45792	YES
25.4995169735495	7.67850405901573	PD45792b_lo0128	PD45792	NO
20.8775463544384	6.49943577997103	PD45792b_lo0131	PD45792	NO
22.129521932621	6.75883383299087	PD45792b_lo0132	PD45792	NO
24.1379620147999	7.29269545592347	PD45792b_lo0134	PD45792	NO
20.4408904431607	6.17636507562233	PD45792b_lo0135	PD45792	NO
24.9535070940485	7.59558055714623	PD45792b_lo0138	PD45792	NO
23.0622556691204	7.10278067841143	PD45792b_lo0140	PD45792	NO
21.8237855104946	0.14364031394213	PD45792b_lo0143	PD45792	YES
24.3730413277431	0.230403880486408	PD45792b_lo0145	PD45792	YES
20.1453845212564	6.1262589685721	PD45792b_lo0146	PD45792	NO
22.588989573069	6.98177653518375	PD45792b_lo0151	PD45792	NO
21.7481822104578	6.74415569104322	PD45792b_lo0153	PD45792	NO
25.6712908398864	0.163750126317917	PD45792b_lo0161	PD45792	YES
18.0012365477134	0.113938761073871	PD45792b_lo0163	PD45792	YES
20.6393756722118	6.33824569676963	PD45792b_lo0164	PD45792	NO
20.50338440533	6.24215986795567	PD45792b_lo0168	PD45792	NO
21.614905552228	6.52440462155152	PD45792b_lo0169	PD45792	NO
25.3677988806667	7.90191834809849	PD45792b_lo0170	PD45792	NO
20.1789999420368	0.173737662950113	PD45792b_lo0171	PD45792	YES
19.5601915360885	5.94464748879981	PD45792b_lo0173	PD45792	NO
17.8434414668547	5.43241991444066	PD45792b_lo0175	PD45792	NO
17.5885548492635	5.33257823289655	PD45792b_lo0176	PD45792	NO
21.8583605438234	1.65261730723886	PD45792b_lo0185	PD45792	YES
24.8362411525655	0.183438878970593	PD45793b_lo0001	PD45793	YES
20.8389428805121	0.150890962374103	PD45793b_lo0002	PD45793	YES
21.5276387734992	0.156204736079766	PD45793b_lo0003	PD45793	YES
20.2718859284734	0.138747599959578	PD45793b_lo0004	PD45793	YES
21.4653348017337	6.7287112203995	PD45793b_lo0005	PD45793	NO
18.9254980002705	0.130915889109711	PD45793b_lo0006	PD45793	YES
15.6951716676005	0.104094384747533	PD45793b_lo0007	PD45793	YES
8.48735436752517	0.0723801664028026	PD45793b_lo0008	PD45793	YES
22.6079081090481	0.151059386263348	PD45793b_lo0009	PD45793	YES
21.3762067610822	0.143850843803685	PD45793b_lo0010	PD45793	YES
21.6319628262844	6.65777107824974	PD45793b_lo0011	PD45793	NO
25.8937470615891	8.06119682015697	PD45793b_lo0012	PD45793	NO
18.5827424309755	0.121981001785293	PD45793b_lo0013	PD45793	YES
19.7187948812077	6.11619564118975	PD45793b_lo0014	PD45793	NO
25.3036948303289	0.187573685451544	PD45793b_lo0015	PD45793	YES
20.1226565166709	0.138688651598343	PD45793b_lo0016	PD45793	YES
29.8989315454914	0.202024455148718	PD45793b_lo0017	PD45793	YES
23.2292379130681	0.158857412335366	PD45793b_lo0018	PD45793	YES
21.477439444584	6.58367298817664	PD45793b_lo0019	PD45793	NO
25.0967727392752	7.71997844174218	PD45793b_lo0020	PD45793	NO
24.3377771766782	0.163059588372015	PD45793b_lo0021	PD45793	YES
21.7082037212358	0.155817361134503	PD45793b_lo0022	PD45793	YES
25.2554791300372	0.168145989827197	PD45793b_lo0023	PD45793	YES
20.0765371511744	0.141762387577054	PD45793b_lo0024	PD45793	YES
25.4820024344533	0.178554586182504	PD45793b_lo0025	PD45793	YES
27.9752207430879	8.65724896419308	PD45793b_lo0026	PD45793	NO
8.90600305272717	0.0785360595546872	PD45793b_lo0027	PD45793	YES
21.5358631038636	0.141787651160441	PD45793b_lo0028	PD45793	YES
22.4702842127635	0.185013642335029	PD45793b_lo0029	PD45793	YES
20.1571220640042	0.130621147303534	PD45793b_lo0030	PD45793	YES
13.4738553883211	4.04197965439418	PD45793b_lo0031	PD45793	NO
23.6139556002087	0.163985919762859	PD45793b_lo0032	PD45793	YES
20.7638065060443	0.140760265436049	PD45793b_lo0034	PD45793	YES
22.2752767741562	0.155674200828646	PD45793b_lo0035	PD45793	YES
22.3861860875502	0.150773065651632	PD45793b_lo0036	PD45793	YES
23.113920178269	0.157619496749419	PD45793b_lo0038	PD45793	YES
21.6166090255102	6.64460033011082	PD45793b_lo0039	PD45793	NO
17.9035750397692	0.124482096540573	PD45793b_lo0040	PD45793	YES
17.9419305601175	5.37155994206218	PD45793b_lo0041	PD45793	NO
19.3140187156649	0.124229460706707	PD45793b_lo0042	PD45793	YES
22.1757475639366	0.154672078687641	PD45793b_lo0043	PD45793	YES
20.9732757565804	0.143901370970458	PD45793b_lo0045	PD45793	YES
22.484198594715	0.150495166234379	PD45793b_lo0046	PD45793	YES
23.0953623020397	0.172575538114326	PD45793b_lo0049	PD45793	YES
27.6966400680101	0.198815980058612	PD45793b_lo0052	PD45793	YES
12.9474241809481	4.16501330548725	PD45793b_lo0053	PD45793	NO
24.7062909364917	7.4321672786068	PD45793b_lo0054	PD45793	NO
18.5141816565875	0.120355711254084	PD45793b_lo0057	PD45793	YES
18.0974457561296	0.12541684912588	PD45793b_lo0058	PD45793	YES
13.1500280155341	4.00653484690268	PD45793b_lo0059	PD45793	NO
19.7640125973298	0.136490719843703	PD45793b_lo0060	PD45793	YES
20.7128053532211	0.147665644895072	PD45793b_lo0061	PD45793	YES
12.8463428457342	0.0933068346414255	PD45793b_lo0062	PD45793	YES
16.1779147426113	0.111067133762253	PD45793b_lo0064	PD45793	YES
13.627686432109	0.108557617812511	PD45793b_lo0066	PD45793	YES
18.0042602932937	0.130579041331222	PD45793b_lo0067	PD45793	YES
18.002122096206	0.119008320140129	PD45793b_lo0068	PD45793	YES
21.6677100037998	0.15523629871661	PD45793b_lo0069	PD45793	YES
16.3019140728146	0.122317849563782	PD45793b_lo0070	PD45793	YES
19.5250239903137	0.140145518240307	PD45793b_lo0071	PD45793	YES
19.6944439077484	0.135934921009196	PD45793b_lo0072	PD45793	YES
11.7916578111817	0.0931384107521811	PD45793b_lo0073	PD45793	YES
18.355307816656	0.120515713948867	PD45793b_lo0075	PD45793	YES
21.5766884994622	0.559478896486678	PD45793b_lo0076	PD45793	YES
21.8266868893741	0.150966753124263	PD45793b_lo0077	PD45793	YES
21.0705476231878	0.146629837976219	PD45793b_lo0078	PD45793	YES
18.081686213137	5.57602654360494	PD45793b_lo0080	PD45793	NO
22.2886630471885	0.155269983494459	PD45793b_lo0082	PD45793	YES
26.0745728436089	0.18217569980126	PD45793b_lo0083	PD45793	YES
20.1638135904322	0.138031798430289	PD45793b_lo0084	PD45793	YES
25.5603396642	7.88537912217469	PD45793b_lo0085	PD45793	NO
28.3034790785143	0.193384309630478	PD45793b_lo0086	PD45793	YES
21.540828615775	0.163059588372015	PD45793b_lo0087	PD45793	YES
29.3962137166631	0.263516017111867	PD45793b_lo0088	PD45793	YES
28.5099052624122	0.204155017347661	PD45793b_lo0089	PD45793	YES
18.7373495372607	0.128625324215987	PD45793b_lo0091	PD45793	YES
18.9797772926045	5.7417977565938	PD45793b_lo0092	PD45793	NO
22.0307881059567	6.93465153097315	PD45793b_lo0094	PD45793	NO
23.5718034919592	7.23831138208643	PD45793b_lo0095	PD45793	NO
24.6131666570061	7.86916832283491	PD45793b_lo0096	PD45793	NO
21.044451314154	0.15394785596389	PD45793b_lo0097	PD45793	YES
31.6500505567685	0.225586957254017	PD45793b_lo0099	PD45793	YES
21.3447359777421	0.150966753124263	PD45793b_lo0102	PD45793	YES
20.9551912462726	0.139421295516556	PD45793b_lo0106	PD45793	YES
25.8537911136014	0.189047394482433	PD45793b_lo0108	PD45793	YES
26.5827424309755	0.201013911813252	PD45793b_lo0109	PD45793	YES
26.4234048856515	0.190428470374238	PD45793b_lo0110	PD45793	YES
24.8659408389203	0.175304005120086	PD45793b_lo0111	PD45793	YES
23.2478473121188	0.166882810657864	PD45793b_lo0112	PD45793	YES
25.3862891331929	7.77304038804864	PD45793b_lo0114	PD45793	NO
23.4114000682677	0.171354464917304	PD45793b_lo0115	PD45793	YES
46.212679766344	0.348443763263381	PD45793b_lo0116	PD45793	YES
25.3868236824649	0.193005355879678	PD45793b_lo0117	PD45793	YES
23.6011425185643	0.176836662512211	PD45793b_lo0118	PD45793	YES
22.3237146666151	6.74413042745983	PD45793b_lo0119	PD45793	NO
22.2396294221072	2.57937817900091	PD45793b_lo0120	PD45793	YES
21.2147761011393	6.57110014484454	PD45793b_lo0121	PD45793	NO
25.2588989573069	4.72262269680331	PD45793b_lo0122	PD45793	NO
23.8507351662577	7.47812173678715	PD45793b_lo0123	PD45793	NO
22.6993611170148	0.153939434769428	PD45793b_lo0124	PD45793	YES
19.8835519833066	0.142932933607303	PD45793b_lo0125	PD45793	YES
25.9003677441377	8.06100313268434	PD45793b_lo0127	PD45793	NO
24.3267190911374	0.170175497692593	PD45793b_lo0128	PD45793	YES
24.286383162342	0.173552396671944	PD45793b_lo0130	PD45793	YES
23.8955181585744	0.171118671472362	PD45793b_lo0131	PD45793	YES
24.0323627721854	0.178226159598477	PD45793b_lo0132	PD45793	YES
28.5677653908328	0.205376090544683	PD45793b_lo0134	PD45793	YES
21.1991163836132	0.162495368343046	PD45793b_lo0135	PD45793	YES
25.3360221805746	0.181468319466433	PD45793b_lo0138	PD45793	YES
24.7628340127905	0.168103883854886	PD45793b_lo0139	PD45793	YES
20.7189623303772	6.22190689527403	PD45793b_lo0140	PD45793	NO
23.2405954750082	0.173965035200593	PD45793b_lo0141	PD45793	YES
23.2411847672779	7.00135581230842	PD45793b_lo0142	PD45793	NO
24.3879346433011	7.36425034526897	PD45793b_lo0144	PD45793	NO
21.1720540216782	4.78345740559841	PD45793b_lo0146	PD45793	NO
25.073101223023	7.772737225048	PD45793b_lo0147	PD45793	NO
28.0451790740061	0.637155994206218	PD45793b_lo0148	PD45793	YES
22.0862524231827	6.74269040320679	PD45793b_lo0149	PD45793	NO
27.3586568000464	0.217098393236097	PD45793b_lo0152	PD45793	YES
23.304393608594	7.13982551285074	PD45793b_lo0153	PD45793	NO
15.7030160171571	0.23215548893455	PD45793b_lo0155	PD45793	YES
26.493298813043	2.18321150672011	PD45793b_lo0157	PD45793	YES
17.8294498006711	0.121526257284333	PD45793b_lo0159	PD45793	YES
19.0984665520284	0.12640212887796	PD45793b_lo0161	PD45793	YES
20.1384901237192	5.99826523394078	PD45793b_lo0163	PD45793	NO
21.8801933393873	6.68305992521979	PD45793b_lo0164	PD45793	NO
21.2479889998776	0.159884798059757	PD45793b_lo0166	PD45793	YES
19.7141352860483	4.89185502071614	PD45793b_lo0168	PD45793	NO
27.5638110142911	0.199775996227305	PD45793b_lo0170	PD45793	YES
21.8775463544384	0.977860679758817	PD45793b_lo0172	PD45793	YES
20.3678117613721	0.142436083134032	PD45793b_lo0174	PD45793	YES
19.9309497588088	1.14897935123118	PD45793b_lo0175	PD45793	YES
16.340317895808	0.602309091521541	PD45793b_lo0178	PD45793	YES
27.0735617082391	0.192264290767002	PD45793b_lo0182	PD45793	YES
26.6182706365001	0.188533701620238	PD45793b_lo0184	PD45793	YES
23.3768411358206	0.171455519250851	PD45793b_lo0186	PD45793	YES
24.2718344056521	0.17732509179102	PD45793b_lo0187	PD45793	YES
24.7088316556215	0.206900326742345	PD45793b_lo0190	PD45793	YES
26.5486665249789	8.28615218782632	PD45793b_lo0191	PD45793	NO
22.5227022431748	0.154360494492539	PD45793b_lo0192	PD45793	YES
22.443675895692	6.62371576784451	PD45793b_lo0193	PD45793	NO
19.1227402412556	0.135555967258396	PD45793b_lo0194	PD45793	YES
26.33636029909	0.195194866439856	PD45793b_lo0195	PD45793	YES
13.142579747667	4.13654124701048	PD45793b_lo0196	PD45793	NO
20.5360756355018	0.144844544750227	PD45793b_lo0197	PD45793	YES
24.4238363892807	3.89062552632465	PD45793b_lo0200	PD45793	NO
23.9094067791152	0.172525010947553	PD45793b_lo0202	PD45793	YES
19.2931873949417	5.72951123387341	PD45793b_lo0203	PD45793	NO
20.5165839081348	6.0846414255398	PD45793b_lo0206	PD45793	NO
15.0123912385442	0.104869134638057	PD45793b_lo0210	PD45793	YES
24.2916610313581	3.54317546400782	PD45793b_lo0215	PD45793	YES
19.9703808180536	1.83931518846633	PD45793b_lo0216	PD45793	YES
20.4195149126366	0.333386667564927	PD45793b_lo0218	PD45793	YES
23.2187175969756	7.0140212887796	PD45793b_lo0219	PD45793	NO
19.6531998892259	0.535966921548152	PD45793b_lo0220	PD45793	YES
22.6722311313768	5.13089904672079	PD45793b_lo0222	PD45793	NO
22.681936742856	3.31507056960959	PD45793b_lo0223	PD45793	YES
25.2132883796717	0.223069020109812	PD45793b_lo0224	PD45793	YES
23.3626562590567	2.60291541752282	PD45793b_lo0225	PD45793	YES
19.0849868938823	0.129290598578502	PD45793b_lo0231	PD45793	YES
16.9523542709199	0.109753427426146	PD45793b_lo0233	PD45793	YES
23.191639134159	0.159160575336006	PD45793b_lo0235	PD45793	YES
22.8969929993366	3.80952100245899	PD45793b_lo0236	PD45793	NO
14.9427517050834	4.2836595142655	PD45793b_lo0237	PD45793	NO
22.8102092470584	6.26911611142924	PD45793b_lo0239	PD45793	NO
18.278496950493	0.149417253343214	PD45793b_lo0240	PD45793	YES
22.7977664856928	2.51456866641964	PD45793b_lo0241	PD45793	YES
21.6413431999536	0.144869808333614	PD45793b_lo0242	PD45793	YES
21.0644131872661	0.287802741940917	PD45793b_lo0243	PD45793	YES
23.6955999510533	0.22919964967831	PD45793b_lo0244	PD45793	YES
11.965882231711	1.22300165055411	PD45793b_lo0245	PD45793	YES
17.1181579303283	0.113382962239364	PD45793b_lo0247	PD45793	YES
19.8621571317245	1.5619042004918	PD45793b_lo0250	PD45793	YES
18.1720475813256	0.136263347593223	PD45793b_lo0251	PD45793	YES
16.1826612825318	0.502509515949742	PD45793b_lo0253	PD45793	YES
20.943617932518	4.46035301647186	PD45793b_lo0255	PD45793	NO
23.6308389847428	0.509726479603867	PD45793b_lo0256	PD45793	YES
23.7649174668805	5.24756627480042	PD45793b_lo0257	PD45793	NO
26.5874728700144	0.266000269478223	PD45793b_lo0262	PD45793	YES
21.9880499256139	0.171615521945633	PD45793b_lo0263	PD45793	YES
25.4073909487284	4.06276316232694	PD45793b_lo0264	PD45793	NO
19.6771483406431	0.13034324788628	PD45793b_lo0265	PD45793	YES
17.2537273541099	4.89297503957961	PD45793b_lo0266	PD45793	NO
17.7189397891429	0.124903156263684	PD45793b_lo0267	PD45793	YES
17.3138416059663	2.60298278707852	PD45793b_lo0268	PD45793	NO
18.2829601148959	1.33553407215279	PD45793b_lo0269	PD45793	YES
19.6008269412833	2.41609121837841	PD45793b_lo0270	PD45793	YES
17.2637066805778	1.85234277629939	PD45793b_lo0271	PD45793	YES
19.7049223615485	1.77122983123926	PD45793b_lo0272	PD45793	YES
15.7672295534903	2.3931350422744	PD45793b_lo0273	PD45793	NO
15.9616605805334	0.511755987469263	PD45793b_lo0274	PD45793	YES
19.2956540500158	1.7493768316098	PD45793b_lo0275	PD45793	YES
18.7444725673178	2.75023579344494	PD45793b_lo0277	PD45793	YES
23.364092457703	5.39139185502072	PD45793b_lo0278	PD45793	NO
17.4175345041895	2.18291676491394	PD45793b_lo0279	PD45793	YES
19.7898802738438	4.5929110385017	PD45793b_lo0281	PD45793	NO
22.5080085785498	0.161585879341126	PD45793b_lo0283	PD45793	YES
23.662750932241	0.173922929228282	PD45793b_lo0286	PD45793	YES
24.6402998628205	7.58108768147674	PD45793b_lo0287	PD45793	NO
21.483805733202	5.96850473271129	PD45793b_lo0288	PD45793	NO
26.1150182583998	8.22832384545424	PD45795b_lo0098	PD45795	NO
16.1829253369915	4.96289621719945	PD45795b_lo0100	PD45795	NO
21.4252532668689	6.70851719607909	PD45795b_lo0109	PD45795	NO
24.3426267622415	7.58445615926163	PD45795b_lo0117	PD45795	NO
17.5238776075378	5.31504530602621	PD45795b_lo0118	PD45795	NO
25.6977027262013	7.99450096001617	PD45795b_lo0119	PD45795	NO
20.8730960707408	6.62062518947688	PD45795b_lo0123	PD45795	NO
21.2204629325502	6.55284299525045	PD45795b_lo0125	PD45795	NO
21.6399746250105	6.66472698487553	PD45795b_lo0130	PD45795	NO
16.2980917235028	5.01328022366692	PD45795b_lo0131	PD45795	NO
19.6174237301235	6.19024320409607	PD45795b_lo0132	PD45795	NO
23.7488359062542	7.37209889850776	PD45795b_lo0133	PD45795	NO
17.801344101603	5.51922558695725	PD45795b_lo0136	PD45795	NO
19.9942294440044	6.21882473810085	PD45795b_lo0147	PD45795	NO
29.0104140502734	8.83352140667632	PD45795b_lo0148	PD45795	NO
19.1863065221452	5.92132078013945	PD45795b_lo0168	PD45795	NO
24.8576553252056	7.77419409168997	PD45795b_lo0170	PD45795	NO
22.2412459506283	7.22995755717991	PD45795b_lo0180	PD45795	NO
17.4510823012668	5.40176676659817	PD45795b_lo0183	PD45795	NO
17.3919083409007	5.4759911745882	PD45795b_lo0185	PD45795	NO
20.230307011612	6.24958736147135	PD45795b_lo0197	PD45795	NO
19.8186525494136	6.18102199615994	PD45795b_lo0200	PD45795	NO
19.4633479529339	5.93416310169434	PD45795b_lo0202	PD45795	NO
25.4623464780931	7.84756795903931	PD45795b_lo0203	PD45795	NO
26.9219493659473	8.24830733991309	PD45795b_lo0209	PD45795	NO
19.7743686844292	5.55555461986728	PD45795b_lo0211	PD45795	NO
21.1452750352609	6.47849226934348	PD45795b_lo0212	PD45795	NO
18.254110555094	5.70669821807525	PD45795b_lo0214	PD45795	NO
33.6604710473946	10.6510846498467	PD45795b_lo0217	PD45795	NO
33.944535682774	10.8039882776973	PD45795b_lo0219	PD45795	NO
21.0962703917667	6.55707043487048	PD45795b_lo0220	PD45795	NO
20.9571813152488	6.47999124195776	PD45795b_lo0223	PD45795	NO
26.2819199979391	8.1175430323037	PD45795b_lo0224	PD45795	NO
21.4886392178836	6.7133088557281	PD45795b_lo0228	PD45795	NO
17.8389235594541	5.45536766935022	PD45795b_lo0229	PD45795	NO
13.7058948548022	4.33906255263247	PD45795b_lo0231	PD45795	NO
19.8258882856425	6.02427830363459	PD45795b_lo0232	PD45795	NO
19.3438697503075	6.16692491663018	PD45795b_lo0233	PD45795	NO
18.7548286544171	5.87936638932866	PD45795b_lo0238	PD45795	NO
20.703502263784	6.44133795937616	PD45795b_lo0244	PD45795	NO
20.1824423105409	6.30136086502509	PD45795b_lo0247	PD45795	NO
38.005764115643	11.7208879307441	PD45795b_lo0248	PD45795	NO
23.9343180632571	7.34787954323441	PD45795b_lo0249	PD45795	NO
28.3173193964101	8.79203018156095	PD45795b_lo0251	PD45795	NO
28.2602160094287	9.05307878869539	PD45795b_lo0252	PD45795	NO
13.5896046267494	4.15016673965035	PD45795b_lo0254	PD45795	NO
19.4390227408853	6.1342169973389	PD45795b_lo0260	PD45795	NO
23.9664361020409	7.49365884056995	PD45795b_lo0261	PD45795	NO
18.4917466880486	5.85344595277394	PD45795b_lo0262	PD45795	NO
29.9676114664039	9.46147303533533	PD45795b_lo0264	PD45795	NO
23.0376052192618	7.01995823087547	PD45795b_lo0266	PD45795	NO
20.9867618550792	6.49395358237612	PD45795b_lo0267	PD45795	NO
14.5964700426995	4.50652642570822	PD45795b_lo0278	PD45795	NO
19.7623638670454	6.10018695051706	PD45795b_lo0279	PD45795	NO
30.8393132007909	9.66161956411898	PD45795b_lo0280	PD45795	NO
20.9447417740595	6.49568834843534	PD45795b_lo0282	PD45795	NO
17.8568857030611	5.59452790783845	PD45795b_lo0283	PD45795	NO
28.0335477970774	9.11630511671776	PD45795b_lo0284	PD45795	NO
24.0315094254561	7.4287566948496	PD45795b_lo0286	PD45795	NO
24.8004424522287	7.71068144305588	PD45795b_lo0287	PD45795	NO
46.0327363126405	0.202150773065652	PD45804b_lo0001	PD45804	NA
38.8052179737362	0.155354195439081	PD45804b_lo0003	PD45804	NA
37.3206715999768	0.15470576346549	PD45804b_lo0004	PD45804	NA
45.7011354341764	0.185923131336949	PD45804b_lo0005	PD45804	NA
44.2733543288831	0.179312493684104	PD45804b_lo0007	PD45804	NA
