largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
3	2	2	16	3	3	129	97	4	17	0	5	1
4	2	1	18	3	2	134	104	3	16	1	6	5
2	2	2	14	7	4	134	103	1	15	0	8	5
5	2	2	23	5	2	129	99	4	20	1	7	6
2	2	1	18	4	3	136	92	1	17	1	12	5
4	2	2	14	7	6	132	94	4	19	1	9	3
2	2	2	14	9	2	134	108	3	20	0	2	2
2	2	2	26	2	1	126	105	4	21	1	3	3
4	2	1	18	3	3	134	99	4	20	0	5	4
3	2	2	22	9	2	127	90	4	25	2	7	6
4	2	2	15	11	3	130	92	4	24	0	7	4
3	2	2	25	3	2	131	91	4	17	0	15	8
3	1	1	16	13	5	137	72	0	28	0	16	7
4	2	2	21	6	3	130	95	4	17	1	14	10
4	2	1	25	3	2	134	97	4	19	0	10	7
2	2	2	21	2	2	134	106	1	17	0	6	5
2	2	2	18	4	3	130	98	2	20	2	4	3
2	2	1	16	2	2	136	109	2	13	0	4	3
2	2	2	13	6	3	134	104	2	15	0	7	3
5	2	2	22	2	2	131	101	6	19	0	4	3
4	3	2	21	2	2	129	104	4	21	1	3	2
6	2	1	14	5	3	132	105	4	21	2	1	1
2	2	1	13	4	2	136	102	1	14	0	3	3
3	2	1	25	3	2	135	101	3	22	0	6	5
2	2	2	13	5	4	132	83	2	19	0	15	4
2	2	2	17	3	3	130	84	4	16	0	16	4
3	3	2	13	4	3	128	97	6	21	0	3	1
3	2	2	14	6	4	131	87	5	16	0	16	5
2	2	2	26	2	2	132	99	2	26	0	3	3
4	2	2	15	6	5	128	95	4	17	0	11	6
3	3	2	13	7	2	128	101	4	17	1	5	3
7	2	2	21	4	3	129	97	7	22	1	4	2
2	2	2	21	2	2	132	104	3	14	1	9	7
6	2	1	18	3	3	132	99	5	15	1	8	6
2	2	2	24	2	2	130	103	4	15	0	9	5
3	2	2	14	4	4	129	107	4	14	1	5	2
4	2	1	13	4	4	134	99	2	16	0	7	2
3	2	1	23	5	3	135	93	2	25	0	6	3
2	2	1	16	7	4	136	92	1	27	0	2	0
3	2	2	17	2	2	127	102	5	16	2	5	3
3	2	2	14	4	4	131	82	1	17	1	17	6
2	2	1	15	6	3	136	103	1	20	0	2	1
4	2	2	20	5	2	130	106	4	19	0	4	3
2	2	1	17	2	2	136	112	0	16	0	2	2
2	2	1	20	1	1	136	113	2	16	0	3	3
3	2	2	19	6	2	129	98	4	22	1	5	1
2	2	2	19	3	2	132	105	2	20	0	2	2
4	2	2	15	10	4	130	89	3	19	1	12	6
2	2	1	19	2	2	136	110	2	18	0	1	1
2	2	2	17	9	5	132	87	0	18	0	16	8
3	2	2	13	4	2	133	104	4	15	0	6	4
3	2	2	13	3	3	133	93	3	17	0	7	3
2	2	1	12	5	2	136	106	1	15	1	5	2
5	2	2	25	9	6	127	80	5	27	1	15	7
2	2	1	12	4	3	136	102	2	15	0	5	4
3	2	2	15	3	2	131	99	2	12	0	11	3
4	2	2	19	3	2	128	107	5	15	0	7	5
2	1	1	24	3	3	138	87	0	21	0	12	7
2	2	2	18	2	2	134	101	1	18	1	6	2
2	2	2	21	2	1	132	110	3	14	0	7	6
2	2	2	13	5	4	132	81	3	21	1	16	4
2	2	2	14	4	2	132	103	2	17	0	3	0
4	2	2	17	2	2	128	102	3	19	3	4	2
3	2	2	20	2	2	127	107	1	17	0	3	3
3	2	2	16	9	3	133	79	4	24	0	13	5
3	2	2	19	2	2	133	102	1	17	2	5	4
2	2	2	17	4	4	130	70	4	21	1	18	5
3	1	1	28	2	2	137	91	2	23	0	10	6
2	1	1	26	2	2	138	103	1	20	0	6	5
3	2	2	15	2	2	133	108	1	12	1	3	3
2	2	1	13	7	3	136	102	0	18	0	4	2
2	2	2	15	2	2	130	106	2	15	3	2	1
5	2	2	18	3	3	129	99	4	17	1	8	5
2	2	2	29	4	2	126	84	4	28	0	9	8
2	2	1	23	4	3	136	90	1	17	1	10	1
5	2	2	22	3	2	131	96	5	19	1	7	5
3	2	2	15	5	3	133	100	4	21	0	2	1
3	2	2	15	2	2	131	110	3	15	0	2	2
4	3	2	18	4	4	129	91	3	12	0	15	5
3	1	1	14	6	3	137	96	2	15	0	11	4
4	2	2	17	4	2	132	104	2	15	1	8	4
6	2	2	23	2	2	130	100	5	20	0	6	5
5	2	2	21	10	3	127	77	6	23	1	15	6
2	2	1	15	5	3	136	88	1	14	0	14	4
3	2	2	16	2	2	133	101	3	12	0	8	2
2	2	1	17	3	2	136	99	1	14	1	10	5
2	2	2	29	2	1	130	102	2	22	0	7	6
4	2	2	17	3	2	124	99	4	18	1	6	4
3	2	2	23	3	3	127	85	2	22	2	13	8
2	1	1	18	2	1	138	113	0	14	0	4	4
4	2	2	22	5	5	132	82	4	16	1	20	9
4	2	2	21	7	4	132	81	4	16	0	21	8
5	2	2	19	6	4	129	96	5	24	1	7	6
2	2	2	13	8	2	132	100	1	17	1	5	4
3	2	2	14	4	3	127	104	6	16	1	5	1
5	2	2	17	4	2	129	108	2	15	3	4	4
2	2	2	16	5	4	134	94	0	22	0	7	4
3	3	2	20	3	3	126	85	3	16	1	16	6
2	2	2	16	3	2	134	102	2	13	0	7	2
2	2	1	14	3	3	136	99	2	15	0	4	3
2	2	2	14	4	3	134	96	1	17	0	10	5
2	2	1	13	3	2	136	111	2	15	0	1	0
2	2	2	27	6	4	134	80	2	29	1	13	7
4	2	2	17	2	2	130	108	2	15	1	4	2
4	2	2	26	2	2	128	91	6	22	0	10	7
3	2	1	16	2	2	135	101	2	14	1	9	4
3	2	2	14	10	6	127	99	3	22	0	5	3
2	2	2	22	4	3	134	94	2	19	0	12	9
2	2	2	20	2	2	134	99	1	18	2	8	5
3	2	2	14	5	2	129	108	2	16	2	4	2
3	2	2	12	5	5	131	95	3	22	1	4	2
3	2	2	17	6	4	133	80	2	19	1	17	8
2	2	2	19	3	3	132	97	2	22	0	5	3
3	1	1	13	4	2	137	96	2	15	0	10	1
2	2	2	26	8	2	132	89	4	23	0	13	8
5	2	2	17	3	2	129	91	4	15	1	10	4
2	2	1	18	4	2	136	101	1	19	0	6	4
2	2	1	25	5	4	136	69	2	16	0	25	8
5	2	2	23	4	2	127	98	6	23	0	5	4
2	2	1	16	7	2	136	102	0	18	0	6	3
2	2	2	21	3	3	134	94	2	21	0	7	1
2	2	1	16	2	2	136	109	2	13	0	4	3
2	1	1	13	6	4	138	77	1	21	0	14	2
2	2	1	15	6	4	136	100	2	21	0	5	2
3	2	2	22	5	2	131	100	3	21	0	7	4
4	2	2	23	3	2	132	91	4	19	0	10	4
2	2	2	16	3	3	134	104	2	13	1	6	2
2	2	1	27	2	2	136	98	0	23	0	6	2
4	2	1	13	4	2	134	106	4	16	0	4	3
3	2	2	16	5	4	127	92	4	21	1	7	3
2	2	2	14	2	2	132	109	1	13	0	3	2
4	3	2	26	5	4	129	90	6	27	0	8	6
5	4	2	23	7	2	127	95	1	13	1	2	0
4	3	2	21	8	2	131	100	6	18	0	10	5
3	3	2	20	2	2	130	107	2	19	4	2	0
4	2	1	12	8	4	134	93	4	25	0	5	2
3	3	2	23	4	2	128	86	6	21	1	12	8
2	2	1	23	2	2	136	104	1	20	0	4	3
3	2	2	21	4	3	133	84	3	20	1	16	9
2	2	2	18	3	2	132	102	1	14	1	7	6
4	2	2	17	4	3	126	94	5	16	2	13	5
2	2	2	21	2	1	130	110	4	18	1	2	2
2	1	1	17	2	1	138	114	1	13	0	4	3
4	1	1	16	9	2	136	102	2	14	1	12	6
3	2	2	16	3	2	129	100	5	15	1	8	4
3	2	2	25	3	2	131	91	2	16	0	13	4
2	2	1	13	9	3	136	87	2	23	0	9	3
2	2	2	17	2	2	134	106	2	12	0	9	6
2	2	2	24	4	3	130	89	2	29	1	4	2
3	3	2	15	4	3	126	81	5	25	1	11	2
3	2	2	18	3	3	133	83	2	12	0	21	7
6	2	2	20	2	2	130	105	5	15	0	5	3
3	2	2	22	2	2	127	99	3	16	1	7	3
5	2	2	20	6	4	125	77	7	20	0	14	2
3	2	1	18	2	2	135	107	2	13	0	4	2
2	2	1	12	5	3	136	97	0	17	0	5	1
3	3	2	16	7	3	128	93	4	18	1	8	4
2	2	2	19	2	2	134	102	2	13	1	10	5
3	2	2	22	3	2	131	96	2	12	1	16	5
2	2	2	13	3	3	132	107	0	14	0	5	2
2	2	1	17	4	3	136	88	1	16	1	17	8
5	2	1	15	5	2	133	107	3	15	1	4	2
2	1	1	23	4	2	138	88	1	26	0	8	6
2	2	2	17	2	2	134	104	1	13	1	7	5
2	2	1	12	6	5	136	99	2	17	0	8	3
3	2	2	17	2	2	131	108	4	15	1	3	1
3	2	2	19	3	2	131	103	2	13	0	10	8
3	2	1	13	5	3	135	87	2	21	1	9	2
5	2	2	20	2	2	127	105	6	22	1	1	0
3	3	2	20	3	3	126	85	3	16	1	16	6
2	2	2	16	3	2	134	102	2	13	0	7	2
2	2	2	17	2	2	130	110	3	13	0	5	5
4	3	2	20	7	3	125	92	7	23	2	8	5
2	2	2	14	4	2	134	107	1	16	0	2	2
3	2	2	21	2	2	127	102	4	21	2	1	1
2	2	2	15	4	3	130	97	2	17	3	8	3
3	2	2	15	3	3	133	108	4	19	0	0	0
2	2	2	15	3	3	130	106	5	19	0	1	0
2	2	2	29	3	3	132	88	2	33	1	2	2
2	2	1	16	7	3	136	91	2	14	0	15	7
4	4	2	17	3	2	126	109	6	16	2	3	2
6	3	2	16	4	2	129	107	5	17	2	3	2
4	2	2	17	3	2	132	89	4	11	0	16	4
5	2	2	15	3	2	131	107	5	16	1	3	1
2	2	2	14	3	3	128	106	4	15	1	3	1
4	2	2	18	3	1	130	112	4	13	1	6	6
4	2	2	17	7	5	122	86	6	24	2	13	3
2	2	2	13	4	3	134	86	2	20	1	9	4
3	2	2	18	3	2	129	94	3	19	0	9	3
3	2	2	14	5	2	131	98	4	15	0	10	6
2	2	2	15	2	2	134	108	2	15	0	3	1
2	1	1	26	3	3	138	91	1	19	0	15	8
2	2	2	14	3	2	134	100	3	13	0	7	4
2	2	1	12	6	4	136	88	1	20	0	11	3
4	4	2	18	2	2	130	109	5	14	0	5	2
3	3	2	14	4	3	130	100	4	19	1	5	3
2	2	1	22	2	2	136	103	1	22	1	3	2
3	2	2	15	3	2	129	107	2	15	0	3	2
2	2	2	19	8	3	132	95	2	20	0	11	7
3	2	2	15	5	3	133	100	4	21	0	2	1
5	2	2	20	4	3	131	91	3	23	2	7	2
2	2	2	16	4	3	130	102	3	14	1	8	4
2	2	2	21	5	4	130	97	3	21	0	5	2
3	2	2	24	6	3	121	91	3	26	2	6	4
3	2	2	16	2	2	131	111	4	18	1	0	0
2	1	1	17	3	2	138	105	1	11	0	8	7
3	3	2	17	6	2	132	102	4	20	1	4	2
2	1	1	21	3	3	138	94	1	22	0	8	5
2	2	2	16	5	2	130	104	3	17	1	5	4
3	2	2	13	4	3	129	96	2	17	1	6	2
2	2	2	29	3	2	134	97	3	26	0	6	6
3	2	1	20	4	3	135	88	1	13	2	15	5
2	2	1	16	3	3	136	106	1	15	0	5	2
2	2	2	15	4	3	130	97	4	20	0	6	4
2	2	1	19	4	2	136	102	1	17	0	6	5
4	2	2	24	7	7	128	70	3	31	1	15	9
2	1	1	14	3	3	138	107	1	17	0	3	1
5	3	2	16	9	4	126	86	6	23	1	11	3
3	2	2	13	7	2	131	101	3	17	1	6	3
2	2	2	21	2	2	132	104	3	14	1	9	7
2	2	2	18	4	3	134	97	1	20	0	6	2
4	1	1	12	6	4	136	96	2	19	1	5	3
3	1	1	19	3	3	137	95	2	14	0	14	6
5	2	2	17	2	2	129	110	3	14	0	2	2
2	2	1	17	3	3	136	96	0	16	1	8	4
3	2	1	13	5	3	135	87	2	21	1	9	2
2	2	2	15	3	2	132	109	2	16	0	2	1
5	2	1	20	2	2	133	97	4	16	1	8	5
1	1	1	15	3	2	140	105	0	14	0	5	3
7	2	2	23	2	2	129	100	7	21	0	3	2
4	2	2	15	3	2	128	113	4	15	2	1	1
3	2	2	19	3	2	131	103	5	15	0	6	6
2	2	2	15	4	2	134	98	1	12	0	10	6
3	2	2	19	8	2	133	98	2	15	1	11	7
4	2	2	17	5	4	130	90	5	27	0	4	1
2	2	2	15	8	6	132	93	3	28	0	5	2
2	2	2	13	3	2	132	101	2	16	1	5	1
2	1	1	12	4	2	138	97	0	17	0	7	2
2	2	2	15	6	2	134	102	2	15	0	6	5
3	2	2	13	6	5	133	92	3	17	0	11	4
3	3	2	20	3	2	128	100	5	18	0	4	1
3	2	2	16	3	3	127	104	3	18	0	2	1
5	2	2	15	5	2	131	101	4	18	1	6	5
3	2	2	19	3	2	123	101	4	17	0	6	5
2	1	1	14	4	3	138	99	0	18	1	5	2
3	2	2	19	3	2	123	101	2	22	1	2	1
4	2	2	17	5	2	128	89	5	13	0	17	5
4	2	2	23	3	2	132	91	4	19	0	10	4
3	2	2	21	3	3	131	77	3	19	0	17	5
2	2	2	26	4	3	132	78	1	20	3	18	9
4	2	2	14	5	3	132	95	3	15	0	9	3
3	2	2	19	2	2	133	108	3	12	1	7	7
2	2	2	22	7	4	134	85	2	18	0	18	7
3	2	2	20	5	2	131	82	4	14	1	19	7
2	2	2	24	3	2	134	100	1	17	0	10	9
2	2	2	17	11	3	130	94	4	18	0	13	5
2	2	2	21	4	2	134	102	2	21	0	3	2
2	2	1	19	9	3	136	91	2	23	0	8	4
4	2	2	14	8	3	124	92	6	23	1	7	4
2	2	2	17	2	2	128	104	2	17	1	5	1
2	2	2	14	8	3	128	72	3	18	1	20	5
4	2	2	12	8	2	132	103	3	20	0	3	2
3	2	2	15	5	3	133	98	4	17	0	6	3
4	2	2	24	5	2	130	100	4	17	1	10	5
3	2	2	23	7	3	129	74	2	20	2	20	10
2	2	2	18	3	3	134	90	2	13	0	14	9
2	2	1	14	3	2	136	110	0	14	2	4	2
4	2	2	20	2	2	126	105	5	17	0	4	2
4	2	2	17	4	3	128	103	3	15	3	7	3
2	2	2	23	5	3	130	86	2	18	1	16	9
2	1	1	14	4	4	138	100	0	14	0	10	6
5	4	2	22	8	2	129	93	8	22	0	11	5
3	2	2	24	3	3	127	101	4	23	0	4	2
2	2	2	14	3	3	128	97	3	18	0	7	3
3	2	2	15	5	3	133	100	4	21	0	2	1
4	2	2	16	3	3	126	84	4	13	1	8	1
3	2	2	16	3	3	131	105	3	16	2	5	2
5	2	2	22	5	2	129	88	6	19	0	11	7
2	2	2	13	5	5	132	96	3	18	0	9	4
2	2	2	19	2	2	128	110	2	12	0	6	4
4	2	2	16	3	2	128	104	4	19	3	3	2
2	2	2	26	3	2	130	96	2	22	1	9	9
2	2	2	16	3	3	134	87	3	18	0	10	4
2	2	1	15	3	2	136	109	1	13	0	6	2
2	2	2	17	4	2	134	94	0	13	0	11	4
2	2	2	15	3	2	130	111	3	14	1	1	1
3	2	2	29	5	5	129	82	6	34	0	10	6
4	2	2	22	6	4	126	85	6	25	1	10	5
2	1	1	12	3	3	138	102	1	16	0	5	2
3	2	2	18	4	3	131	98	4	20	0	4	2
2	2	2	15	6	3	130	101	3	23	0	2	1
3	2	2	18	2	2	133	107	2	15	1	5	4
3	2	1	13	6	5	135	103	3	18	0	3	1
2	2	2	18	10	3	134	88	3	17	0	16	6
2	2	2	17	3	2	124	101	2	17	3	4	4
2	2	2	15	3	3	128	106	3	18	0	3	2
3	2	2	15	12	4	133	90	2	23	0	11	6
3	2	1	11	7	2	135	107	2	20	0	0	0
3	2	2	29	3	2	133	87	2	21	0	13	7
3	2	2	15	4	3	123	103	5	17	0	4	3
2	2	2	27	3	2	134	91	1	25	0	6	2
3	2	1	13	5	2	135	103	3	19	0	2	1
2	1	1	18	7	3	138	71	0	16	0	24	7
4	2	1	15	2	2	134	108	4	18	0	1	0
2	2	2	16	5	4	134	87	2	22	0	12	7
2	2	2	15	2	2	132	100	2	14	1	8	2
2	2	2	13	8	5	134	84	3	22	0	12	3
3	2	2	22	3	2	131	100	3	20	1	6	3
2	2	1	21	5	2	136	105	2	20	0	4	2
5	2	2	16	2	2	129	107	5	17	1	1	0
2	2	2	20	12	3	134	76	2	27	1	10	6
3	2	2	19	3	3	127	92	3	24	1	6	3
3	2	2	19	6	2	123	106	7	19	0	5	4
2	2	1	16	5	3	136	90	1	19	1	11	2
2	2	2	16	5	2	130	102	2	14	1	10	5
2	1	1	20	4	4	138	84	0	14	1	20	8
2	2	2	20	3	2	134	100	2	18	0	6	4
2	2	2	15	3	2	134	103	1	12	0	9	3
3	2	2	21	3	2	129	97	3	21	1	7	5
4	2	2	16	2	2	126	103	6	17	1	3	0
2	2	2	23	4	2	132	104	2	19	0	7	6
