largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
22	2	2	37	2	2	123	126	24	34	1	11	6
31	2	2	41	2	1	116	142	30	35	2	5	4
26	8	2	39	8	3	113	129	34	45	1	4	3
33	2	1	39	2	2	120	136	30	33	3	10	7
28	7	4	28	10	4	106	115	36	26	2	23	10
37	10	3	56	16	2	95	109	48	66	2	5	5
42	2	1	48	4	4	111	121	40	47	1	7	4
28	2	2	40	4	2	121	121	30	40	0	11	3
44	1	1	36	4	3	111	130	42	34	1	11	6
29	3	2	36	4	3	111	121	33	40	3	11	5
24	3	2	45	3	2	116	125	28	40	3	7	5
37	2	1	37	3	2	116	133	35	39	2	5	3
30	4	4	24	15	7	106	125	38	40	2	12	7
27	7	3	31	3	2	107	143	34	32	4	3	3
28	3	2	40	6	2	120	131	28	44	2	4	2
28	2	2	37	2	2	121	142	29	34	0	5	4
23	3	2	38	2	2	125	125	25	39	0	7	5
23	2	2	36	2	2	122	141	21	33	2	5	5
35	4	2	41	7	3	110	113	37	45	1	12	2
44	4	2	32	4	3	99	125	46	43	3	2	1
31	3	3	39	6	3	112	109	36	30	1	26	12
25	5	2	39	12	3	119	117	29	44	2	11	8
32	4	2	41	3	3	113	117	28	32	3	17	4
36	2	2	44	2	2	113	135	37	40	0	6	5
33	6	2	48	6	3	112	121	36	53	3	5	2
25	2	2	37	3	2	120	139	28	40	0	1	1
25	5	2	38	9	2	119	112	30	35	1	20	10
20	5	3	40	7	4	121	120	26	49	0	2	2
28	4	2	27	3	2	121	145	28	31	1	2	1
30	2	2	35	3	2	115	139	32	33	1	6	6
35	8	8	40	9	5	97	107	49	41	2	20	7
41	3	3	36	6	4	104	123	46	45	0	6	2
26	3	3	28	4	3	106	138	35	31	2	6	3
39	8	4	46	18	4	85	105	55	66	3	4	2
45	2	2	50	2	2	106	129	45	45	0	6	2
20	8	7	34	6	5	116	121	33	45	1	7	3
22	2	2	36	3	3	123	115	24	35	1	15	6
25	9	5	37	11	5	114	118	36	53	1	3	1
28	4	3	42	4	2	112	135	34	40	1	6	5
23	6	3	33	9	7	116	116	31	42	2	15	9
41	2	2	37	3	2	110	127	38	31	2	15	10
30	4	4	29	5	4	94	127	41	42	3	5	2
32	8	3	38	13	8	104	92	40	39	1	34	11
27	7	2	28	4	3	113	144	34	33	2	0	0
41	4	3	53	4	2	99	122	45	49	4	9	6
39	6	2	41	7	2	102	109	45	32	0	27	13
35	7	2	48	4	2	103	125	42	51	2	2	2
39	11	8	31	14	6	83	117	63	50	1	8	4
33	2	2	37	2	2	116	136	33	33	1	9	6
38	2	2	45	2	2	113	132	37	37	0	10	9
26	4	3	38	5	3	116	130	32	43	1	5	3
27	5	4	41	7	3	113	128	33	43	2	3	2
26	3	2	30	2	2	112	139	27	26	1	5	2
29	7	3	35	4	4	110	129	35	45	1	1	1
47	3	2	51	7	2	103	109	43	52	4	11	6
34	3	2	27	4	3	114	141	34	26	2	9	4
26	2	2	33	2	2	125	138	23	34	1	2	1
41	2	2	48	2	2	106	113	39	38	2	18	11
27	5	2	24	7	6	121	140	30	33	0	4	2
44	2	2	45	4	3	105	117	42	43	4	14	5
36	3	2	33	3	3	110	130	38	33	2	10	4
32	2	2	52	4	2	117	121	33	53	0	3	3
22	5	3	32	8	3	117	128	31	43	0	2	2
25	2	2	34	2	2	122	147	23	32	2	0	0
35	11	3	33	13	2	100	133	47	46	1	1	1
26	2	2	32	2	2	117	139	29	33	1	5	5
26	3	3	40	3	3	112	108	34	30	1	25	12
21	7	4	26	7	5	78	84	48	49	1	19	5
29	4	2	29	5	2	120	137	29	29	2	8	4
35	3	2	52	4	2	111	109	38	40	1	23	13
28	5	2	45	3	2	108	127	32	35	2	12	9
32	5	2	45	2	1	108	138	39	41	1	2	1
42	6	2	32	12	2	103	115	48	36	0	15	4
27	8	3	25	7	5	104	113	39	34	0	21	4
30	3	2	44	2	2	120	129	32	43	0	6	3
41	4	3	53	4	2	99	122	45	49	4	9	6
39	6	2	41	7	2	102	109	45	32	0	27	13
29	2	2	36	2	2	120	139	29	37	1	2	0
24	9	6	26	6	6	108	109	36	32	2	18	3
30	2	2	40	2	2	119	129	30	34	1	11	8
26	2	2	36	5	3	119	129	26	35	3	5	4
42	2	2	54	6	3	107	110	43	42	0	19	7
29	3	2	44	2	2	117	131	31	42	2	5	5
31	3	2	46	2	2	117	135	30	41	3	6	5
46	2	1	48	3	2	107	128	43	49	2	1	0
23	9	6	23	10	10	104	114	41	56	0	2	1
40	4	3	49	5	4	102	119	45	41	2	15	11
24	9	6	26	13	3	100	127	42	44	0	3	2
38	2	2	39	2	2	113	138	35	34	0	5	1
34	4	2	35	3	2	111	139	37	37	2	2	1
24	5	3	33	4	2	105	124	36	34	1	10	7
28	5	4	37	10	4	105	101	38	29	2	32	13
44	4	4	46	11	4	85	102	55	68	2	1	0
29	6	3	30	8	7	97	126	42	40	1	7	2
24	14	8	39	15	13	86	87	54	81	4	6	2
35	3	2	36	3	2	107	122	36	31	1	17	9
31	8	7	25	16	7	98	119	44	45	4	6	1
22	3	2	34	4	3	116	131	25	37	2	5	3
37	10	6	48	9	5	92	108	51	60	1	6	3
31	6	4	27	7	4	104	142	39	31	3	6	4
32	2	1	30	3	3	121	119	31	31	1	17	6
32	3	2	43	3	2	118	129	33	45	0	4	1
38	2	2	51	2	2	105	126	41	42	2	9	8
41	4	2	55	5	4	102	104	44	59	3	8	7
19	8	6	31	15	13	107	108	37	49	1	17	8
28	6	4	32	12	6	105	100	40	27	2	36	10
30	2	2	32	3	2	115	120	32	25	0	19	9
41	13	5	44	8	7	88	102	55	60	5	13	8
36	5	4	41	11	8	103	100	45	31	1	38	19
22	10	6	26	16	5	107	130	38	46	2	1	1
41	1	1	38	2	2	114	133	37	34	3	7	5
19	9	7	34	8	6	87	89	46	59	1	13	7
21	8	2	36	12	2	120	125	28	47	2	4	2
38	3	2	41	4	3	110	125	38	41	3	9	6
28	6	3	26	8	3	100	121	38	29	3	19	8
33	2	2	28	5	2	116	140	33	31	2	6	3
33	4	2	51	4	2	116	116	35	49	1	11	6
32	3	2	43	4	3	114	123	34	40	2	11	7
34	8	2	40	4	3	105	106	39	34	2	23	10
26	7	4	44	5	4	116	115	34	47	0	11	3
32	7	4	38	7	5	95	98	45	52	2	13	8
41	2	2	34	2	2	96	143	44	35	3	2	1
37	2	2	32	3	2	108	136	40	31	0	7	4
37	2	2	49	10	3	112	115	35	53	3	10	7
30	8	2	28	5	4	111	117	37	28	0	21	6
17	9	3	34	14	2	116	133	27	43	1	3	2
37	8	7	48	11	6	93	91	54	47	0	27	14
44	3	2	55	4	3	104	117	47	53	0	8	6
36	2	2	41	6	4	111	117	39	47	0	4	4
35	2	2	36	4	3	114	124	35	42	2	6	3
24	2	2	31	3	2	119	133	28	36	0	3	2
30	11	1	35	13	2	114	127	33	39	1	5	1
37	2	2	38	5	3	102	127	43	38	0	10	7
26	2	1	35	2	2	127	130	25	39	1	4	2
29	3	2	35	2	2	117	128	29	28	3	15	9
26	7	3	39	5	4	109	119	36	51	2	4	2
22	3	2	34	4	3	114	118	27	41	1	9	3
42	2	2	44	3	3	107	113	42	47	2	10	4
41	4	3	53	4	2	103	116	45	56	1	4	4
27	2	2	38	3	2	120	132	28	29	1	14	9
32	3	3	43	4	4	105	114	35	44	1	8	6
27	2	2	33	5	3	124	126	24	41	3	1	1
46	3	2	49	5	4	104	101	48	45	0	22	10
41	5	2	45	4	3	105	120	46	52	0	3	2
43	9	2	49	9	2	97	125	46	54	3	2	1
32	2	2	36	5	3	111	125	33	27	2	19	12
38	4	4	46	9	3	107	111	43	45	1	15	10
24	6	5	30	6	5	111	121	33	42	1	7	3
31	1	1	34	3	2	124	134	28	33	2	5	4
43	2	2	55	2	2	108	122	44	53	0	4	2
25	4	4	39	4	2	116	130	29	43	2	3	3
26	2	1	40	6	4	127	110	25	32	1	26	13
36	2	2	43	1	1	115	142	34	39	2	3	3
32	2	2	28	4	3	105	136	37	34	2	3	1
26	8	2	26	11	4	111	125	35	35	0	8	3
37	2	1	33	3	2	116	141	36	27	0	11	9
23	10	4	40	15	3	111	119	37	52	0	6	4
32	3	2	36	2	2	114	131	34	29	2	14	13
34	5	3	33	7	6	111	112	39	35	0	20	9
31	4	3	45	6	4	96	118	42	50	2	7	4
30	2	2	30	2	2	117	145	33	30	0	3	3
36	2	2	39	6	2	103	130	39	46	2	1	0
37	3	2	29	4	2	105	146	41	31	1	1	1
31	2	2	33	3	2	114	139	32	34	1	4	2
34	6	3	26	10	3	106	128	39	36	2	9	1
31	1	1	40	2	2	124	131	29	38	1	6	6
47	3	2	44	3	2	103	126	45	40	4	10	5
25	4	2	32	12	2	116	137	28	38	3	5	3
34	2	1	31	4	2	119	138	33	32	1	6	5
32	3	2	38	3	2	112	140	34	38	2	3	2
28	3	2	28	3	2	118	138	27	32	3	3	1
22	8	5	25	7	5	108	125	34	35	1	9	4
24	5	2	31	2	2	124	146	28	34	0	0	0
32	5	2	45	2	1	108	138	39	41	1	2	1
24	9	7	30	9	7	105	123	41	43	1	7	4
25	7	3	31	9	2	112	131	35	42	1	2	2
35	2	2	41	2	2	114	140	36	37	0	5	4
28	5	5	27	6	3	115	129	33	28	0	13	5
31	5	3	34	5	2	104	138	37	30	1	8	4
32	6	4	40	5	5	109	110	37	42	2	17	6
23	2	2	35	7	3	120	136	26	40	1	2	1
24	9	3	28	20	2	115	129	32	46	2	3	2
25	2	2	36	2	2	126	137	24	33	2	8	4
33	5	4	34	6	5	100	123	39	47	5	3	1
28	14	6	43	10	7	94	115	48	56	2	3	1
23	3	2	34	2	2	113	137	25	37	4	2	1
30	12	3	36	20	4	106	119	41	57	1	1	1
39	3	3	42	4	2	100	123	45	45	0	6	5
28	12	3	25	10	4	102	133	41	38	2	4	2
30	3	3	36	2	2	109	133	33	37	4	3	3
39	4	2	42	3	3	102	127	40	40	4	6	3
42	5	3	54	8	2	103	117	48	56	0	7	5
40	3	2	49	3	3	106	118	41	37	1	21	14
31	5	5	43	5	3	106	107	40	36	2	24	12
36	2	2	35	6	2	113	140	36	37	1	4	2
23	10	2	33	8	6	116	136	31	38	3	6	5
44	4	4	46	11	4	85	102	55	68	2	1	0
28	6	2	48	4	4	113	107	33	38	0	26	16
35	3	2	37	2	2	111	138	34	37	5	3	3
30	5	2	34	5	4	112	126	36	39	0	9	5
37	2	2	33	3	2	112	137	38	24	0	14	8
31	9	2	37	4	3	109	127	41	35	0	13	7
24	9	6	26	6	6	108	109	36	32	2	18	3
30	3	2	33	4	3	120	135	31	36	1	5	4
31	2	2	31	3	3	118	128	30	30	3	10	4
44	2	1	48	3	2	109	114	42	40	0	16	5
29	10	3	29	20	3	105	123	40	39	1	15	8
31	2	2	41	3	2	116	121	32	35	1	15	8
35	2	2	50	2	2	112	129	34	44	3	6	5
46	2	1	46	4	2	107	129	46	44	0	7	5
36	2	2	38	3	2	113	126	37	25	1	22	12
31	4	4	31	3	2	110	139	36	33	1	2	0
29	3	2	34	3	2	119	138	31	32	1	8	5
29	4	3	38	6	5	105	94	36	23	1	40	13
24	2	2	32	2	2	125	137	26	29	0	5	2
42	2	1	49	2	2	111	128	41	45	0	6	5
26	3	3	40	3	3	112	108	34	30	1	25	12
28	5	2	41	2	2	116	128	32	42	1	2	1
24	5	2	35	7	3	120	120	24	32	4	18	7
38	6	2	44	4	2	103	129	46	42	0	3	3
28	3	2	32	5	3	118	115	30	26	2	24	11
32	2	1	30	2	2	121	145	32	26	0	8	4
30	3	2	43	3	3	114	124	35	43	0	9	5
31	2	2	35	3	1	120	147	27	33	2	2	2
47	4	4	55	9	2	96	115	53	58	0	5	5
24	3	2	32	3	2	122	144	23	31	1	2	1
42	6	2	53	6	3	99	117	48	48	1	13	8
35	4	3	51	3	2	102	123	43	49	1	6	6
40	2	2	46	2	2	107	127	40	44	2	6	4
27	2	1	30	2	2	126	141	27	30	0	6	3
33	2	2	34	4	3	112	119	35	24	2	24	10
30	7	5	33	6	6	102	116	43	43	0	10	5
26	7	3	24	7	5	105	130	37	37	3	6	3
31	3	3	28	2	2	109	143	37	32	1	2	1
30	9	4	31	10	4	106	122	42	40	1	10	5
33	2	2	37	5	2	118	133	31	33	3	11	10
43	2	2	39	2	2	106	136	41	36	1	7	5
29	4	3	37	8	6	92	117	38	42	2	7	5
39	2	2	42	3	2	104	134	42	41	2	4	2
31	2	2	38	3	2	114	130	30	40	4	2	1
21	5	2	35	3	3	121	128	26	39	1	4	2
25	2	2	28	3	3	116	141	29	30	1	5	4
38	3	2	55	5	3	106	107	39	43	2	21	7
21	5	3	31	9	6	112	120	29	41	0	10	7
35	12	2	37	13	3	98	121	45	46	2	10	2
33	8	5	32	11	6	103	121	46	45	1	9	6
48	3	2	37	2	2	96	126	51	36	2	11	6
32	2	2	46	4	2	115	115	33	38	0	16	10
26	2	2	35	4	3	113	121	30	42	2	8	5
27	2	2	30	5	3	116	127	29	29	2	15	7
41	2	1	46	2	2	112	125	38	42	3	6	4
33	2	2	32	3	3	118	129	33	29	1	12	6
31	2	2	37	4	2	114	136	29	35	3	7	4
29	2	2	42	3	3	118	121	30	41	1	12	8
27	6	4	28	7	3	114	125	35	36	0	8	2
29	6	3	31	3	2	108	139	36	33	1	4	2
35	3	2	44	3	2	107	118	39	42	2	10	6
20	12	2	34	14	3	113	116	31	43	1	8	5
26	8	3	36	13	2	118	122	31	42	3	12	6
34	3	2	37	2	2	114	134	34	35	2	7	4
34	2	2	37	3	3	109	129	37	44	0	3	2
40	10	1	42	15	2	105	120	48	53	0	6	5
31	2	2	36	5	4	112	125	30	38	2	10	4
34	2	1	55	4	1	119	126	33	50	1	7	6
33	4	2	34	3	2	114	138	33	35	3	4	2
36	2	1	41	2	2	117	128	33	38	2	8	6
31	3	2	38	9	3	111	116	34	27	2	28	15
34	2	2	47	3	2	113	131	36	43	1	7	5
30	4	2	36	7	3	117	133	33	38	0	7	4
35	2	2	48	2	2	114	127	37	45	0	6	5
23	2	2	50	4	2	126	119	23	54	1	2	2
29	7	3	34	3	2	110	140	34	36	2	2	1
20	5	4	38	2	2	118	137	26	34	1	6	5
20	6	2	33	7	4	119	120	26	43	3	5	3
40	2	1	43	2	1	113	140	38	36	1	7	7
24	4	2	30	5	5	115	125	30	31	1	14	8
22	10	7	38	18	4	107	112	39	57	0	6	2
37	3	2	40	2	2	105	123	41	38	1	10	2
34	2	2	54	4	4	117	112	34	57	1	8	6
36	1	1	32	4	3	119	132	33	37	0	4	1
34	14	2	35	14	5	101	116	43	55	6	3	2
31	5	3	39	8	6	106	107	38	33	2	30	18
29	4	2	56	4	3	116	115	31	55	2	7	6
43	3	3	36	5	3	104	126	43	41	2	6	4
26	2	2	36	3	3	119	120	29	32	1	17	6
26	3	3	42	2	2	115	123	30	39	2	10	8
33	2	2	42	3	3	116	135	32	33	2	13	10
41	13	5	44	8	7	88	102	55	60	5	13	8
42	5	2	27	8	3	104	118	44	31	3	19	6
41	3	2	40	2	2	105	135	44	37	0	6	4
43	2	2	46	4	3	104	122	44	48	2	7	5
38	1	1	34	2	2	117	143	36	31	0	3	3
36	9	4	35	13	5	90	105	47	49	2	8	2
26	8	2	39	8	3	113	129	34	45	1	4	3
40	10	3	50	6	4	92	115	50	49	3	12	4
26	4	2	31	3	3	119	138	28	30	1	7	3
30	4	3	31	2	2	110	136	34	36	2	2	2
44	2	1	48	3	2	109	114	42	40	0	16	5
40	5	3	43	4	3	92	113	46	39	2	14	8
46	7	2	45	12	3	96	107	50	46	4	18	10
26	7	3	30	3	3	94	106	39	39	3	6	3
32	2	1	35	2	2	121	142	30	37	0	1	1
27	4	4	37	5	3	114	111	34	36	1	19	8
36	2	2	50	2	2	115	129	34	43	2	6	5
38	5	2	55	16	2	106	100	44	66	0	8	4
35	2	1	38	5	3	118	129	33	36	1	10	7
32	14	2	35	21	4	93	110	44	56	7	9	4
36	2	2	42	3	2	111	122	35	38	1	9	6
39	2	2	41	3	2	112	131	38	44	0	3	1
32	8	3	38	13	8	104	92	40	39	1	34	11
28	2	2	38	2	2	123	137	28	35	1	7	5
31	2	2	31	3	3	110	130	34	37	1	1	1
28	3	2	27	3	3	120	126	30	35	1	9	3
27	10	3	32	7	2	104	134	36	36	2	4	2
44	4	2	43	6	2	101	128	44	47	2	0	0
25	2	2	32	4	3	124	134	25	37	2	5	2
38	4	2	54	5	4	107	108	39	58	3	9	5
22	6	2	32	5	3	121	129	28	39	0	3	1
27	3	3	29	9	3	109	116	34	41	2	8	2
31	2	2	34	3	2	118	126	33	28	0	17	7
27	3	2	36	2	2	121	137	27	36	3	5	3
44	2	2	38	2	2	103	127	45	41	2	5	1
37	2	1	33	3	2	116	141	36	27	0	11	9
33	2	2	40	3	2	118	136	32	41	2	3	3
20	6	2	33	7	4	119	120	26	43	3	5	3
40	2	1	43	2	1	113	140	38	36	1	7	7
47	3	2	47	5	3	101	112	48	48	1	11	5
42	2	2	38	3	2	107	128	40	36	3	8	4
29	2	2	29	2	2	120	146	29	27	1	3	2
22	2	1	33	3	2	131	139	22	36	0	3	2
28	6	2	32	5	2	107	128	36	29	2	15	6
31	7	6	43	12	4	98	101	43	37	3	29	16
27	3	3	34	4	2	116	135	31	31	2	8	6
30	3	2	33	3	2	114	135	33	32	1	8	5
30	4	3	50	5	2	114	114	34	52	0	7	6
34	3	2	31	3	2	114	139	32	27	3	9	4
33	17	2	39	17	5	95	112	50	61	2	3	1
24	2	2	26	4	3	115	136	27	33	2	4	0
32	2	2	43	2	2	113	134	32	37	1	7	4
37	2	2	33	3	3	114	136	34	23	2	16	10
25	2	2	40	3	2	124	126	26	35	0	12	9
37	15	2	39	18	3	101	111	46	47	2	14	8
36	2	2	40	3	2	111	130	35	39	3	7	4
25	2	2	33	2	2	126	128	25	30	0	10	5
32	4	3	37	7	4	114	129	36	42	0	6	3
36	10	3	50	9	3	100	115	46	49	3	14	8
28	6	4	32	12	6	105	100	40	27	2	36	10
27	7	6	52	7	5	111	101	37	49	1	21	10
43	5	3	32	15	4	94	122	45	49	6	5	3
30	3	2	33	3	3	118	142	31	29	1	9	7
39	5	4	34	5	3	99	130	47	41	2	4	2
35	2	2	31	6	3	112	129	37	38	0	5	3
26	6	2	37	6	5	119	118	28	34	2	13	7
43	11	4	36	14	3	88	110	56	48	2	11	6
32	9	7	33	9	7	96	100	44	24	3	34	10
41	2	2	41	2	2	108	136	38	36	4	7	6
32	3	2	26	3	2	114	144	35	29	1	2	1
21	3	3	40	2	2	118	131	28	37	0	7	5
42	8	6	48	9	2	92	118	53	55	4	3	2
42	2	2	44	5	3	105	115	43	36	0	21	7
20	2	2	42	3	2	127	136	20	37	1	6	5
34	3	2	38	3	2	110	120	39	29	0	15	6
32	6	5	42	5	3	100	113	44	26	1	29	13
41	3	2	55	2	2	109	114	41	55	0	6	4
29	4	3	36	2	2	113	141	33	37	1	1	0
39	2	2	50	2	2	112	119	37	51	2	4	2
22	6	4	24	6	4	113	134	31	36	1	1	0
40	10	4	44	4	3	95	120	50	54	2	1	1
43	2	2	45	6	3	106	125	40	48	4	6	4
36	3	2	47	4	2	112	120	38	46	0	8	7
28	2	2	26	3	2	115	142	31	30	1	2	1
37	2	2	39	3	2	114	113	33	31	2	21	11
42	2	1	48	4	4	111	121	40	47	1	7	4
33	2	2	36	4	2	118	135	34	27	0	15	9
36	2	2	35	4	3	111	137	37	33	2	7	5
28	16	5	33	18	6	97	118	48	54	2	5	3
40	4	2	40	2	2	107	131	43	40	1	5	2
40	9	4	46	13	4	91	112	54	58	1	8	4
33	2	2	47	2	2	116	122	33	38	0	16	12
28	3	2	37	4	3	118	125	29	25	2	21	12
44	3	2	53	6	4	104	118	43	50	2	11	9
27	5	4	38	3	3	108	127	34	38	3	9	5
33	2	1	31	6	2	120	132	29	38	2	3	2
50	3	2	50	4	3	98	112	52	53	1	6	3
43	2	2	39	4	3	98	114	44	42	4	13	8
34	2	2	33	3	2	117	145	34	33	1	3	2
22	5	3	31	5	2	117	135	30	31	1	10	6
39	6	2	35	3	2	108	131	42	37	1	6	1
18	2	2	40	2	2	123	121	23	41	1	10	4
26	2	2	32	3	3	121	133	28	39	0	1	1
45	6	5	57	9	8	81	95	60	73	1	4	3
32	2	2	40	5	4	109	126	32	42	4	8	5
32	5	2	45	2	1	108	138	39	41	1	2	1
42	6	2	32	12	2	103	115	48	36	0	15	4
27	4	2	31	3	3	114	130	33	27	1	13	7
22	5	4	28	13	4	121	128	30	35	0	11	7
23	5	3	33	7	3	115	133	32	41	0	1	0
39	2	2	51	4	4	106	114	41	41	2	21	14
23	5	4	40	4	3	119	125	30	44	1	7	6
30	3	3	34	7	3	110	96	35	24	1	36	10
20	6	4	30	4	4	109	113	31	30	1	18	5
30	2	1	34	3	2	123	140	30	36	0	2	1
37	3	2	42	2	2	109	133	36	42	2	3	2
41	4	2	42	2	2	108	137	42	41	2	2	2
32	6	3	26	10	3	104	136	41	29	0	11	3
39	3	2	44	4	2	107	125	39	41	3	9	4
31	3	2	46	2	2	113	127	34	47	2	2	1
43	9	3	46	16	11	94	101	52	65	1	10	4
29	3	2	42	2	2	115	133	33	36	0	8	6
44	9	2	44	9	2	86	114	53	52	1	4	1
25	4	2	32	3	2	120	128	27	31	1	12	7
31	3	2	33	2	2	109	140	33	33	2	3	1
32	3	2	44	4	2	112	121	35	40	1	14	10
43	5	2	51	9	2	101	119	42	56	2	3	2
34	2	1	30	3	3	119	139	33	31	1	5	3
35	3	2	44	3	2	107	118	39	42	2	10	6
40	2	1	49	10	3	113	113	36	55	2	6	3
44	5	2	41	6	3	102	124	45	48	2	4	3
42	5	3	56	5	1	103	124	47	53	1	5	5
31	5	2	34	5	2	105	132	34	37	1	5	4
28	2	2	30	3	2	119	138	30	27	0	11	4
27	7	2	41	4	3	117	122	32	46	2	4	3
29	5	2	44	2	2	113	123	35	48	1	4	2
21	8	2	34	7	3	122	127	27	43	1	4	2
24	2	2	35	2	2	127	140	25	33	0	6	4
25	5	3	50	3	3	117	115	30	45	2	10	8
27	4	2	25	4	3	106	131	34	31	0	6	4
47	2	2	46	2	2	104	127	45	40	2	8	6
28	4	2	26	4	3	117	144	31	31	1	2	1
37	3	1	52	5	3	115	107	38	42	0	21	14
25	3	3	51	4	2	114	126	31	49	1	4	3
