largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
25	3	2	30	3	3	121	122	25	40	2	5	1
24	3	2	24	10	4	116	126	28	43	2	4	2
28	4	4	27	8	5	107	110	37	33	2	25	6
30	15	2	39	17	6	108	108	43	61	1	7	2
34	3	2	34	8	2	104	119	40	37	0	13	7
24	3	3	16	8	5	117	141	28	25	1	4	2
36	9	2	36	9	4	106	122	44	51	1	2	1
42	2	2	40	2	2	109	127	39	41	3	5	3
28	4	3	32	13	7	112	103	35	60	0	5	2
23	5	5	16	9	3	112	132	33	25	2	13	4
27	3	3	26	20	5	118	120	30	39	1	16	11
51	2	2	51	12	3	98	109	50	54	2	11	4
21	4	1	33	9	3	130	128	21	37	1	8	7
37	2	2	32	10	4	114	124	36	46	2	4	1
40	2	2	45	3	2	111	119	40	33	1	19	13
28	4	3	24	8	2	112	137	33	30	2	7	2
28	5	4	13	7	6	110	131	36	29	2	10	4
37	3	2	47	6	2	107	104	41	39	0	25	13
31	2	2	35	3	2	118	129	32	27	0	18	10
27	9	2	32	11	5	113	124	33	43	4	9	6
28	3	2	30	7	5	116	104	33	38	0	23	7
45	3	2	40	4	3	105	118	46	42	1	11	3
46	3	2	53	5	4	100	108	45	50	3	17	9
21	3	2	26	4	3	121	140	26	34	1	2	1
26	5	2	24	13	3	122	131	29	24	1	20	7
22	6	2	40	5	2	123	132	28	40	0	7	4
39	2	2	54	3	2	100	110	42	41	0	23	15
38	2	2	45	2	2	111	134	39	41	1	4	4
43	3	2	62	2	2	103	117	43	53	2	8	3
31	3	2	28	3	2	119	136	30	22	3	13	7
27	4	2	38	7	2	118	124	29	37	0	11	3
28	2	2	32	8	8	123	114	27	44	1	13	3
29	2	2	34	5	3	118	133	30	37	1	6	3
24	6	2	33	3	3	121	130	26	38	4	6	3
40	9	7	28	14	13	95	90	52	45	3	24	5
28	2	2	19	5	4	109	123	36	18	0	25	5
23	3	2	16	10	6	119	124	27	30	0	13	4
24	2	2	24	5	4	115	131	27	26	1	14	5
41	4	3	41	7	2	103	131	44	42	1	6	3
24	3	2	26	5	3	122	133	27	25	1	13	6
44	2	2	29	3	3	103	134	41	35	6	4	3
27	6	4	66	7	5	73	75	52	79	2	9	8
18	7	3	34	7	6	121	122	23	45	2	7	4
26	5	2	27	3	2	114	133	25	19	2	18	5
22	1	1	31	8	4	133	136	20	38	1	4	2
19	6	2	30	6	3	122	130	26	34	1	5	1
29	3	2	46	3	3	117	129	30	48	0	1	1
21	5	2	50	11	3	117	113	27	55	0	7	6
22	4	2	23	6	5	121	102	26	30	1	24	4
27	4	2	16	5	4	118	127	31	22	1	17	4
29	3	2	20	4	4	121	139	29	26	1	9	3
24	3	2	33	5	3	122	134	27	35	0	6	2
30	2	2	29	5	4	121	131	29	28	1	15	9
32	2	1	35	2	2	121	138	30	30	2	10	7
33	2	2	32	5	5	112	113	35	51	2	3	1
22	3	2	45	4	4	124	118	23	40	1	15	11
31	2	2	43	2	2	120	138	29	39	1	4	2
44	2	2	43	6	2	105	118	43	29	1	22	9
30	2	2	42	2	2	117	121	31	36	0	12	3
39	2	2	24	5	4	108	95	41	15	1	40	9
46	3	3	32	6	5	103	121	45	27	2	25	10
29	3	3	33	17	3	118	124	30	40	2	12	9
30	2	2	32	13	5	117	123	27	43	4	11	6
26	2	2	28	3	3	123	132	26	33	2	5	1
23	5	2	26	4	4	123	134	26	34	2	5	3
25	4	2	19	7	5	116	105	26	27	4	24	3
18	4	2	25	9	4	123	132	22	39	1	3	1
30	3	2	39	2	2	114	136	33	33	1	9	7
18	3	3	28	7	2	116	146	26	32	0	3	2
23	5	4	21	20	10	111	103	29	46	4	23	8
22	3	2	36	4	3	126	132	25	36	0	8	3
38	5	4	20	8	3	101	129	45	31	3	9	2
27	3	2	32	5	5	111	119	32	46	1	5	1
24	4	2	24	4	2	113	149	30	29	1	1	0
40	2	2	39	3	2	109	129	41	31	0	14	8
22	7	2	22	14	2	118	147	30	34	0	1	1
37	2	2	46	3	2	114	122	37	41	1	10	6
32	2	2	40	5	3	115	131	34	44	1	4	2
25	2	1	19	6	6	128	143	23	30	1	4	2
27	2	2	36	11	4	124	103	28	28	0	35	9
37	2	2	39	3	2	106	135	40	35	2	8	5
20	8	2	25	9	6	121	118	26	48	3	4	1
33	2	2	33	4	3	116	115	28	27	2	20	3
30	2	2	39	4	3	117	131	31	38	1	8	6
40	3	2	50	4	3	106	117	41	54	3	5	3
26	4	4	19	7	2	112	145	34	26	2	1	1
40	4	2	34	3	3	109	106	42	30	1	23	6
30	2	2	45	3	2	121	125	28	35	3	16	13
22	5	3	31	4	4	116	123	30	44	1	5	2
27	3	3	32	16	6	114	116	30	46	1	11	5
26	5	2	27	22	4	118	116	31	43	1	13	6
30	2	2	32	10	3	121	121	30	33	1	17	7
26	2	2	39	3	2	123	129	25	34	1	10	5
31	4	3	46	6	2	109	123	37	48	1	5	4
22	3	3	29	12	8	116	108	29	56	1	5	2
19	4	3	50	4	4	117	115	28	56	0	5	4
38	2	2	46	3	2	105	122	43	35	0	16	9
37	7	3	38	13	6	104	111	42	58	3	4	1
28	3	2	28	4	3	120	131	30	23	1	18	8
29	2	2	27	5	3	114	139	33	28	0	9	3
31	3	2	37	5	3	109	126	37	33	0	14	8
27	2	2	31	6	6	122	121	29	44	0	4	2
27	4	2	23	11	7	112	96	32	23	2	38	12
30	11	2	40	8	2	110	121	38	41	2	10	3
37	2	2	50	3	3	110	115	34	52	5	4	2
23	2	2	22	8	3	114	136	27	26	3	11	6
29	6	4	37	4	3	110	129	36	36	2	6	6
18	3	3	33	6	4	127	133	23	40	0	5	4
27	4	3	26	5	4	113	132	32	31	2	6	4
28	2	2	32	2	2	119	149	29	30	0	1	1
23	2	2	29	6	6	118	132	29	39	0	4	3
37	2	2	30	3	2	114	136	36	34	2	2	1
28	5	4	24	17	2	111	130	37	42	1	3	2
19	4	3	22	16	7	112	127	27	40	3	8	5
24	2	2	34	4	4	121	136	25	38	1	4	2
27	10	8	23	13	8	102	110	41	48	0	5	3
44	11	6	44	13	9	83	107	63	59	2	11	6
22	2	2	26	4	4	127	138	21	32	1	5	2
32	4	2	37	4	3	109	135	35	38	2	4	3
31	3	2	43	9	8	111	105	33	50	3	16	10
21	5	4	29	8	2	116	132	28	27	3	14	6
29	10	2	27	11	4	108	134	38	35	1	9	4
18	4	3	40	9	7	115	111	28	55	0	6	2
37	2	2	44	3	2	108	126	39	42	0	8	6
32	5	2	31	3	3	110	139	34	31	4	7	4
21	4	3	41	10	3	115	118	26	43	1	13	4
48	4	2	47	9	3	99	118	48	52	3	6	1
21	3	2	27	4	3	125	137	25	36	0	3	2
33	3	2	46	3	2	117	120	34	43	0	8	5
26	2	2	43	25	5	121	92	26	58	2	20	8
33	4	2	26	6	4	112	132	37	34	1	7	1
37	6	3	29	8	3	101	118	42	31	5	19	6
47	6	1	57	4	3	102	105	48	64	1	2	1
20	2	2	47	4	4	129	120	20	45	2	10	7
24	8	2	24	7	5	109	126	36	37	0	5	1
32	3	2	34	3	3	116	135	32	36	2	6	3
23	5	5	32	11	9	105	105	32	54	2	9	3
30	3	2	35	4	3	112	120	32	31	4	20	10
30	8	4	71	6	6	100	82	43	73	2	15	11
33	2	2	40	4	3	114	132	34	42	2	5	4
24	5	2	36	4	2	124	137	26	38	1	3	2
27	2	2	22	4	3	112	110	30	24	1	22	4
23	4	4	26	6	5	120	131	29	39	0	1	1
27	3	2	36	6	6	115	115	31	49	2	9	2
31	6	2	44	2	2	108	127	35	40	4	9	4
23	2	2	35	7	3	124	124	25	46	0	3	1
25	6	4	25	10	9	109	106	37	28	0	32	6
30	3	3	33	6	2	117	134	32	34	0	5	2
49	2	2	46	3	3	100	127	49	49	0	3	2
35	2	2	52	4	4	112	115	33	55	3	7	6
24	5	2	21	4	3	118	132	27	33	2	4	1
28	2	2	29	8	3	119	128	28	32	3	10	4
44	9	2	52	9	4	98	110	52	49	0	17	7
24	5	2	29	3	3	118	140	28	30	0	4	2
37	2	2	31	5	5	106	128	38	39	3	6	1
26	4	2	24	4	2	119	141	28	25	0	7	4
39	2	2	32	12	3	108	132	38	41	3	5	4
30	5	2	31	5	3	110	130	36	36	2	7	3
25	2	2	35	3	2	120	123	29	29	0	15	8
28	6	4	35	4	3	113	128	33	43	2	4	3
25	7	6	25	11	5	115	106	36	21	0	37	9
37	5	3	30	11	8	95	116	45	44	1	10	2
32	4	2	33	17	5	111	120	38	42	0	14	4
22	3	2	30	6	3	122	130	21	28	2	14	3
23	5	3	37	5	4	113	127	30	48	2	0	0
21	5	2	25	10	5	119	124	27	40	1	9	3
29	4	4	15	11	8	105	123	36	42	2	5	2
31	2	2	19	11	3	118	122	29	26	1	17	7
37	6	4	29	15	3	105	117	44	32	2	21	8
25	4	3	35	4	3	112	128	32	35	1	9	6
29	2	2	63	3	2	120	113	31	58	0	7	6
32	2	2	58	2	2	119	117	30	47	1	13	11
22	3	2	20	8	5	120	132	27	36	0	5	2
23	5	2	25	5	2	123	143	26	28	2	3	1
41	3	3	61	3	2	102	113	45	51	1	13	9
42	3	2	48	5	3	100	112	46	60	0	0	0
27	4	2	39	13	3	122	120	30	50	0	7	4
47	6	4	50	9	4	90	111	55	57	2	8	6
24	1	1	35	3	2	131	135	22	35	1	7	6
33	9	5	36	11	8	106	115	45	46	0	16	5
34	2	1	36	9	4	119	99	30	27	1	35	5
33	7	3	50	8	4	101	104	21	37	0	5	1
26	3	2	18	11	8	114	125	32	35	1	11	4
24	3	2	37	5	4	126	120	26	39	0	13	5
34	3	2	32	4	2	108	135	38	29	2	11	7
29	3	2	56	4	3	111	112	32	57	0	5	3
25	5	3	18	5	4	117	139	31	26	2	8	2
38	2	2	39	5	4	111	133	38	33	0	9	6
26	5	3	25	4	3	113	127	33	29	1	12	6
32	3	2	41	5	4	118	120	30	45	3	8	4
37	2	1	39	6	5	116	122	35	47	2	6	2
26	4	3	34	3	3	116	121	28	37	0	4	3
18	6	3	43	7	2	124	123	26	44	0	10	6
41	3	2	44	3	3	99	117	48	39	0	13	7
13	7	5	33	11	6	112	98	31	62	0	9	4
34	7	2	29	20	4	104	99	41	35	2	32	11
33	2	2	38	5	3	110	124	36	38	1	13	4
22	3	2	33	6	4	124	126	24	42	1	5	1
21	4	3	23	3	3	116	136	31	31	0	3	2
46	2	2	49	4	3	103	115	45	47	2	11	4
32	6	2	40	7	3	107	125	37	45	3	3	3
22	9	2	35	5	3	114	124	31	45	1	3	2
32	6	2	47	8	5	109	98	38	39	0	32	12
49	2	2	57	6	3	98	109	50	52	0	13	6
27	2	1	36	3	2	126	134	27	29	0	11	6
27	3	2	17	7	5	123	116	27	25	2	24	5
38	2	1	35	3	3	115	128	36	31	1	12	7
26	2	2	35	6	2	119	132	29	43	1	1	0
24	5	2	36	4	2	124	137	26	38	1	3	2
25	8	2	21	7	2	112	121	35	24	0	17	4
22	7	5	32	12	10	105	87	38	38	2	36	14
46	4	2	55	11	7	101	97	44	57	6	24	11
44	5	2	55	13	4	102	104	47	48	2	22	10
21	2	2	19	13	6	120	107	21	39	1	14	7
32	2	2	58	2	2	119	117	30	47	1	13	11
44	9	1	33	7	6	102	131	47	42	3	3	3
30	2	2	39	4	2	117	120	32	25	0	26	10
28	2	2	36	6	5	121	93	25	27	4	39	8
32	5	4	25	23	13	112	107	37	55	2	13	6
31	2	2	35	7	2	118	131	30	38	2	8	3
32	2	2	44	6	5	111	97	35	36	1	33	10
32	1	1	22	7	3	123	151	29	27	0	2	1
28	5	5	26	8	6	113	110	35	31	1	22	6
36	2	2	39	4	3	113	119	36	40	1	12	4
22	7	5	32	12	10	105	87	38	38	2	36	14
34	3	3	28	15	4	111	117	38	43	0	12	5
25	2	2	23	3	3	124	140	26	31	1	2	1
19	7	5	29	8	6	106	93	38	57	0	9	2
21	8	3	25	17	6	110	101	33	45	1	14	7
25	4	4	67	21	7	116	85	30	85	1	9	5
47	2	2	60	12	4	98	102	50	74	1	3	2
21	7	3	27	6	4	120	118	30	30	0	20	4
28	13	9	28	12	8	95	106	51	38	1	25	6
18	4	3	17	12	6	115	121	28	41	1	6	1
27	2	2	40	3	3	122	127	29	34	0	14	9
29	5	2	15	7	5	105	87	39	14	1	43	5
28	6	3	27	7	3	110	133	34	33	2	4	1
18	4	4	24	18	6	120	127	25	47	2	2	1
32	2	2	36	4	2	113	123	31	37	5	5	2
29	3	2	37	3	3	115	112	27	28	3	22	8
39	3	2	47	4	2	111	120	38	45	2	10	8
18	4	2	29	8	5	117	125	26	33	2	14	5
25	3	3	29	8	7	116	129	30	40	2	3	1
29	2	1	34	2	2	124	139	29	33	0	4	1
30	2	2	32	5	4	111	124	34	27	1	21	10
23	5	2	31	12	3	121	131	24	46	4	1	0
31	6	3	31	4	3	101	113	37	46	3	4	2
23	2	2	41	2	2	126	132	22	36	1	7	6
41	4	3	30	7	5	97	125	46	44	2	4	1
37	5	4	49	14	9	94	75	51	32	1	59	12
42	3	2	31	4	3	102	131	42	36	5	7	3
19	4	2	25	8	3	122	132	25	32	0	8	2
22	7	2	31	8	3	118	130	30	42	1	3	2
22	3	2	36	4	3	126	132	25	36	0	8	3
38	5	4	20	8	3	101	129	45	31	3	9	2
32	2	1	48	7	2	121	118	30	49	2	8	5
26	2	2	45	4	2	119	124	27	42	2	10	6
19	7	5	38	8	8	108	110	35	52	0	11	11
31	2	2	35	3	2	118	129	32	27	0	18	10
27	9	2	32	11	5	113	124	33	43	4	9	6
24	3	3	19	10	7	113	99	32	46	1	19	3
33	3	2	31	19	5	111	120	36	45	1	12	12
39	3	2	31	5	4	109	129	39	33	1	10	3
34	2	2	32	4	4	113	116	33	39	3	11	4
29	2	2	36	4	3	114	127	31	31	1	13	7
25	2	2	37	6	2	126	140	24	36	1	4	4
18	4	3	17	12	6	115	121	28	41	1	6	1
44	10	3	50	11	6	89	94	53	67	6	11	5
31	3	2	25	4	3	113	120	36	34	0	14	2
38	5	2	39	7	2	108	131	40	45	1	3	1
23	5	2	33	9	7	117	117	27	46	3	11	4
28	2	2	42	2	2	123	129	29	31	0	14	12
35	2	2	35	6	3	112	133	37	39	0	4	2
24	4	2	57	3	2	115	117	30	47	0	13	12
29	2	2	48	4	3	118	116	30	49	1	8	3
19	6	4	25	19	4	116	114	28	48	2	8	3
23	2	2	28	2	2	114	149	28	26	1	2	0
48	4	2	53	5	4	93	106	52	58	2	9	4
34	4	2	28	4	3	113	118	36	20	1	28	11
29	4	2	29	26	3	110	119	33	52	2	6	6
32	5	4	39	9	2	112	129	35	40	3	7	6
36	2	2	49	5	3	113	111	35	38	0	22	15
30	2	2	32	10	3	121	121	30	33	1	17	7
21	7	5	15	12	11	104	118	38	37	1	15	3
36	3	2	36	4	4	112	126	37	25	2	23	12
23	2	2	37	5	2	126	129	24	38	0	6	4
45	2	2	40	2	2	104	135	43	38	3	4	2
26	2	2	24	3	2	119	132	29	23	0	13	4
23	2	2	37	4	3	128	110	22	33	0	22	8
43	2	2	33	11	4	104	112	46	29	0	27	8
27	4	3	48	3	2	111	120	34	48	1	4	3
29	3	2	19	3	3	119	144	30	26	1	4	1
25	2	2	32	10	7	120	123	25	47	2	5	3
33	3	2	38	3	2	115	130	35	40	0	4	3
33	2	2	24	5	3	116	122	33	20	1	22	6
27	2	2	30	2	2	116	141	28	29	2	6	2
34	2	2	34	7	2	113	116	32	34	3	19	6
25	4	2	19	7	5	116	105	26	27	4	24	3
24	3	3	18	4	4	110	129	34	23	1	18	4
44	4	4	54	11	6	92	91	53	51	1	29	15
44	10	3	50	11	6	89	94	53	67	6	11	5
25	2	1	19	6	6	128	143	23	30	1	4	2
21	7	3	32	9	5	115	123	30	42	1	7	4
31	2	2	32	11	5	116	83	33	20	0	51	14
28	2	2	28	10	4	111	133	31	29	2	14	6
25	9	2	30	9	7	109	117	37	52	0	5	2
42	2	2	29	13	11	103	109	43	18	0	38	10
31	2	1	25	4	4	122	144	30	29	0	4	3
29	3	1	44	4	2	123	127	29	46	1	4	2
32	4	2	39	14	6	113	118	35	51	1	9	4
44	7	2	38	11	8	94	95	50	39	3	30	7
34	2	2	27	7	4	103	131	39	38	0	3	1
31	5	2	36	10	3	115	115	31	28	4	25	10
21	6	2	29	5	2	116	131	27	33	1	6	2
24	2	1	42	3	2	129	126	24	33	0	16	8
24	2	2	28	5	2	127	146	18	28	0	0	0
38	15	5	46	14	8	86	105	60	66	1	7	3
32	2	2	35	18	2	115	116	35	49	0	7	7
25	2	1	25	6	4	128	137	24	29	0	8	2
35	3	2	39	5	3	113	109	37	38	1	16	6
30	2	2	28	3	3	119	139	31	23	1	13	7
24	3	2	30	13	11	120	108	24	50	3	13	4
28	14	5	46	12	2	99	109	48	54	1	9	4
21	4	3	60	6	5	115	94	29	54	1	24	7
26	2	2	40	8	6	125	102	24	23	2	39	11
35	2	2	30	2	2	110	133	34	19	3	17	8
15	6	5	31	9	4	110	123	32	45	1	3	1
39	2	2	50	3	3	104	121	42	52	1	3	3
30	2	2	45	3	2	121	125	28	35	3	16	13
22	5	3	31	4	4	116	123	30	44	1	5	2
27	3	3	32	16	6	114	116	30	46	1	11	5
33	4	3	35	5	4	109	120	36	47	2	4	3
37	2	2	42	10	2	114	107	37	28	1	34	14
25	2	2	34	3	3	126	127	25	26	0	17	9
26	4	3	26	3	2	117	142	30	26	2	7	3
24	2	2	23	6	3	125	139	25	32	1	3	2
26	4	3	20	17	4	104	120	35	31	1	17	8
26	1	1	37	5	4	129	97	23	21	0	40	6
33	2	2	30	8	2	116	113	31	24	2	26	5
24	5	3	24	2	2	112	145	30	28	1	2	0
21	6	5	24	21	5	107	110	31	47	1	10	4
22	3	2	23	10	5	120	111	26	22	1	23	5
26	2	2	43	4	4	119	103	29	40	1	25	11
26	3	2	24	9	3	124	136	26	25	1	14	5
45	2	2	26	5	5	106	131	44	35	2	6	2
49	2	2	57	6	3	98	109	50	52	0	13	6
27	2	1	36	3	2	126	134	27	29	0	11	6
27	2	2	18	9	2	116	148	29	20	1	10	5
29	3	2	28	6	3	115	137	31	36	2	1	1
22	6	3	25	8	8	120	120	27	33	3	18	5
27	4	3	34	5	3	114	135	33	36	0	7	5
28	13	9	28	12	8	95	106	51	38	1	25	6
26	3	3	27	3	3	113	134	31	35	1	1	1
43	4	2	67	4	2	94	98	48	64	2	12	10
38	2	2	48	3	2	107	118	36	45	1	9	5
47	6	2	56	3	2	94	116	53	54	0	6	5
26	5	2	24	9	5	114	131	33	34	1	9	3
40	2	2	42	6	3	107	120	41	43	2	12	6
29	2	2	23	5	2	120	141	30	21	0	12	7
30	5	2	28	9	6	112	103	32	35	1	24	6
38	7	5	50	9	8	93	97	53	56	1	19	10
20	4	4	27	8	5	105	114	36	46	0	7	3
37	14	3	35	18	4	97	105	50	47	2	15	6
30	3	2	35	4	3	116	131	30	41	0	4	1
32	2	2	20	4	3	119	137	32	23	1	11	3
25	2	2	23	4	2	112	150	27	24	4	3	1
33	2	2	28	5	3	118	123	29	30	4	16	4
35	5	2	41	3	3	105	132	40	37	1	8	6
38	5	3	42	2	2	107	117	41	47	2	5	3
28	2	2	51	3	2	121	123	30	51	0	4	4
32	6	4	34	10	7	105	124	43	46	0	6	4
46	3	3	32	6	5	103	121	45	27	2	25	10
31	2	2	27	6	4	108	129	34	36	1	6	2
31	2	2	38	5	2	120	122	30	45	1	5	3
26	4	2	35	17	14	123	94	28	46	1	30	13
38	1	1	38	4	3	117	125	35	39	1	7	3
41	2	2	38	4	2	110	135	41	40	1	4	3
28	2	2	36	5	3	121	118	29	28	0	23	12
30	2	2	39	4	3	119	112	29	38	1	18	10
28	3	3	34	4	3	115	130	33	30	1	14	8
27	4	2	24	3	3	120	147	31	27	0	1	1
24	3	2	40	7	2	124	134	22	44	2	3	3
27	4	3	34	4	4	109	119	36	30	1	19	8
36	8	2	58	7	5	101	103	44	60	2	11	7
27	4	3	20	12	8	119	118	30	38	2	14	7
28	16	2	35	17	7	109	116	41	57	1	5	2
28	2	2	54	10	5	117	105	29	56	2	14	10
18	7	6	42	21	15	103	77	39	82	0	10	3
20	3	3	19	16	5	117	130	26	39	2	4	2
27	4	2	26	5	2	120	136	27	27	3	9	5
33	3	2	45	3	3	111	110	36	36	2	20	11
32	5	4	25	23	13	112	107	37	55	2	13	6
36	9	4	36	7	5	102	104	44	28	2	35	15
30	5	3	23	6	3	109	137	37	35	2	1	0
23	2	2	18	14	9	122	130	22	40	4	5	2
24	8	3	38	10	7	114	91	32	23	0	47	10
27	3	2	33	2	2	117	140	29	34	1	4	2
42	7	3	30	11	8	101	80	48	31	2	49	12
43	4	2	55	12	3	102	105	46	61	1	11	7
24	2	2	42	3	2	127	112	24	39	0	14	6
26	6	5	28	18	18	107	93	40	70	1	10	4
28	2	1	28	3	2	125	148	28	29	0	2	2
29	2	1	20	3	3	124	141	29	25	0	6	1
28	11	2	32	8	3	114	134	37	38	1	5	3
23	13	2	35	17	3	115	122	34	48	1	7	3
29	8	2	39	4	3	110	121	36	48	3	4	1
40	2	2	48	4	2	99	123	43	45	4	10	7
26	8	2	31	13	3	113	126	32	39	2	5	2
25	3	2	27	4	2	123	146	27	30	1	2	2
28	12	4	29	9	9	97	96	46	29	1	35	11
29	2	2	63	3	2	120	113	31	58	0	7	6
46	3	2	44	13	7	98	115	44	59	4	5	1
22	6	5	32	7	5	116	117	32	50	0	2	0
41	2	2	61	6	4	108	104	41	52	2	20	14
33	3	3	39	6	6	110	124	36	39	0	13	7
26	7	6	39	6	2	106	126	37	43	3	6	4
26	3	2	27	5	4	124	127	26	34	1	9	2
36	5	2	32	7	2	112	136	39	36	0	5	3
34	2	2	28	3	2	115	142	34	22	1	9	3
25	6	5	25	6	5	107	122	37	35	0	8	4
28	10	2	38	16	7	107	114	40	52	1	11	4
28	2	2	49	3	2	121	121	26	40	3	15	12
21	11	3	28	11	5	110	108	36	36	1	21	8
28	2	2	36	5	3	121	118	29	28	0	23	12
31	10	3	33	11	3	103	122	38	47	3	4	1
20	5	4	41	7	3	122	124	28	45	0	7	5
20	3	3	26	11	6	123	130	23	32	2	11	7
39	2	2	55	2	2	110	124	38	44	3	12	10
44	3	3	46	3	2	101	126	49	36	0	15	11
48	3	2	60	3	2	100	114	45	57	2	6	3
19	6	3	16	13	7	108	119	30	44	1	4	1
45	4	3	48	5	3	93	123	52	52	2	3	2
23	2	2	29	6	6	118	132	29	39	0	4	3
21	3	2	26	4	3	121	140	26	34	1	2	1
41	2	2	51	5	3	110	118	41	56	1	2	2
