HSC_pop_size	HSCT_bottleneck	number_drivers_per_year	gamma_shape	gamma_rate	dpcpd
195035	1004	187.553316529384	0.365098340470273	27.0698446180584	2.63462815812664e-06
149438	1629	168.581516434397	0.160749610139318	24.2059965019376	3.09069425657073e-06
428726	3538	160.023316257723	0.177439273799778	26.6763948542207	1.02261128212823e-06
203489	4680	130.834292049112	3.21676461222721	41.8067300415899	1.76152084487636e-06
262674	18286	177.992072638162	0.375571576412011	23.834204679584	1.85648185232325e-06
334264	16894	195.537876733643	1.18706749243892	33.3626486433493	1.60268593156654e-06
226642	2217	285.325803935987	0.43162655752479	35.1264714460629	3.44911592437179e-06
269102	20643	158.589285348107	0.582941843595115	28.6066177383115	1.61459666867782e-06
281884	4175	213.921141458491	0.764777639144863	40.682643380304	2.07917199651048e-06
158092	1418	160.411994008053	0.109322809619463	22.0697909050297	2.77993140127619e-06
204690	532	165.105436548956	1.91800093933931	42.239623850534	2.20989624201457e-06
266445	14001	189.122850641692	3.36960672201898	45.5436868299445	1.94465948424106e-06
231865	3175	186.837392789853	0.580901972953663	28.3523696599305	2.20767803643243e-06
384414	29984	125.353277410762	0.286693531436287	22.9071785186071	8.93395237274953e-07
179059	1386	241.391894118866	0.240460811021818	28.0825006197406	3.69346223937462e-06
208169	44784	195.411005979941	3.14966886374398	44.3751541193561	2.5718172212151e-06
199968	23795	248.646037947367	0.524392086784194	35.0608902925015	3.40665517369583e-06
259817	11254	187.138736565252	0.514339628365719	34.7634396135262	1.97334611400355e-06
226671	7302	185.458948636527	0.652594887379454	27.9216269986018	2.24160438959207e-06
268177	15098	152.48439677007	0.917489906597101	30.403550662037	1.55779753894977e-06
199356	3545	204.264370055083	1.11864027784601	37.0674497999005	2.80718117894529e-06
227580	12925	182.756708023348	0.666055294035232	27.5513695160217	2.20012000023292e-06
192308	6042	184.951106497639	3.93732582948414	52.5791215443917	2.63491565752597e-06
223413	9782	192.770584132035	0.786968321908	33.282153204614	2.36395637972325e-06
275485	10451	210.046280478144	0.65165042048639	33.5407594197848	2.08893138132369e-06
222126	2774	231.484397662937	0.277910673553736	31.1253093725959	2.85515351293197e-06
205630	33211	237.442413809504	3.54151268958222	54.4572582884188	3.16358100044706e-06
140409	39370	288.756914724896	0.364981222274474	35.8684089566636	5.63435986911614e-06
220582	650	209.783639145128	0.279512392174614	31.0979506023562	2.60560560829089e-06
347297	2166	213.069140401381	0.677920714417809	29.9378302618055	1.68084109448923e-06
211615	4985	176.826455944153	0.551810185028693	29.1929989126378	2.28932752254146e-06
222117	6247	287.153999829326	0.145455069532899	31.4619345171622	3.54193189716966e-06
265787	29281	293.121909483527	0.103015259906819	30.4497108723252	3.02149361937342e-06
270279	2062	221.104568687904	0.443840501730064	31.4745425014981	2.24126159121018e-06
295374	4600	145.458910766161	3.99219829826515	43.131721325113	1.34919648900346e-06
263712	28251	206.909665753732	0.882808706741669	31.5829939769539	2.14960182542155e-06
427019	1500	207.824379919988	0.459075070379376	30.9818038648285	1.33338765440059e-06
199983	15798	141.270278779805	0.909003914020099	31.8322912952608	1.93537380512693e-06
265943	13551	197.391691485813	1.53054615935892	35.8167525705132	2.03351528243139e-06
263231	11332	199.61404671805	0.340518776600042	27.2975561137214	2.07759648076227e-06
219191	4346	186.154750390685	0.1178343532739	25.2744759123088	2.32679724427098e-06
239468	3718	179.445328470798	3.3318799418934	50.5770535090381	2.05301350036872e-06
266883	16948	169.178719473343	1.71263017833171	36.9019688779805	1.73672860775268e-06
301424	19716	260.430486982419	0.230492499145313	29.3058155255105	2.36712465999216e-06
190986	786	190.786233225262	0.994050617231418	34.6284622299855	2.73686033969157e-06
214558	21622	193.847172943361	0.79536933453235	31.7594478218249	2.47526610543678e-06
211543	757	248.622556050884	0.395955870604594	30.7382247587875	3.21994907801554e-06
224327	4479	213.901095917479	0.913408554068412	36.6782543224228	2.6123935138165e-06
199983	19808	182.932030755634	0.352388685300825	27.6153835104771	2.50613125068554e-06
294943	40067	248.180868288154	0.341116323679602	30.8562565371896	2.30535250658977e-06
200766	17313	190.330128966091	1.02759735194945	35.9090566167121	2.59731432675989e-06
294251	45030	232.273069265629	0.396462653502004	36.7972844922553	2.16265899973319e-06
198950	2093	208.133845523491	1.20347152656265	35.1744435152253	2.86619609833118e-06
223714	816	330.733671135398	0.254236523648104	31.6566591267132	4.05034842229944e-06
322592	2907	195.411005979941	3.14966886374398	44.3751541193561	1.6595967014778e-06
228016	1928	264.881764496783	0.327628466427405	32.4116749525295	3.18268658504117e-06
463463	4773	195.023573537253	0.965068986924667	32.6814220800308	1.15286691791154e-06
252512	24714	194.244999590082	1.07161635092306	33.7822122913578	2.10753580451114e-06
201341	29919	121.035252135981	1.7041991219096	28.8741044258681	1.64697419059971e-06
183637	27337	190.706429271534	1.72746349179183	40.2767564823456	2.84519659909069e-06
240366	12177	241.963516713611	0.463978361850198	31.922538506997	2.75793475125788e-06
247769	1108	244.354164398449	0.187010348335796	27.9400171834124	2.70196620281528e-06
397419	26881	189.422831859108	0.225939884278117	23.9745912160534	1.30584260598435e-06
337845	18954	231.411921166719	0.270087894572687	27.7533572734991	1.8766157956177e-06
218540	15918	172.893072227143	0.512196815692387	32.6469415255418	2.16747345994957e-06
261351	9530	192.020115704452	0.367953712628216	19.3425180289088	2.01293474591381e-06
241738	37226	156.390294851616	0.585849385977945	28.8993961600528	1.77244190502653e-06
146082	1203	306.859386650601	2.09455658207327	52.5848913401552	5.75505981816932e-06
278717	15830	205.11777339052	0.481860186264939	32.9987149288742	2.01626202362892e-06
217035	18039	280.157198914487	0.170531223430425	30.9939505979206	3.53654465698496e-06
240941	21554	198.993813221665	0.158392134635052	27.3288156528244	2.26274701845856e-06
192453	8553	261.795029061133	3.00721141414891	48.9344411107016	3.72686658541051e-06
294320	3104	172.620798397195	0.251490731308085	26.5324706212771	1.60686903451648e-06
203041	865	216.242935446505	2.06446552687928	42.3919548885243	2.91786584228592e-06
252237	5743	108.949494275039	0.753606561802162	26.2598058217816	1.18337819248204e-06
185153	13459	158.1815166804	1.63749599752317	36.8155655253631	2.34062649971897e-06
229798	35891	190.645575108929	3.98697947344688	52.3307703286516	2.27293816366571e-06
273560	32107	280.165120283047	3.02284982691951	56.419359411096	2.80587685337165e-06
310902	8361	180.868703000514	0.626831717103168	31.9822421028801	1.59384852188823e-06
263654	4088	180.179499646418	0.263765825987712	23.7442261846621	1.87231168419484e-06
213001	9664	353.114804929292	0.23398990454559	30.9033954006717	4.54194028067515e-06
199120	7166	164.836305586673	0.565568137349836	28.2159186382827	2.26801083103564e-06
186882	1762	163.649970941837	2.50859483628004	44.1759433014292	2.39914001761623e-06
222633	2110	223.616763641989	0.258900318037811	28.3861539985802	2.75183224190618e-06
215719	1140	282.955167830123	2.34583174255232	49.3884416680859	3.593654883857e-06
279205	1108	195.411005979941	3.14966886374398	44.3751541193561	1.91748936846806e-06
331219	17825	242.092555778348	2.06705374676768	40.8529617467956	2.00250370934355e-06
231931	5410	140.311421620445	3.76457340960234	51.123396291696	1.65745352606872e-06
163675	5694	159.858298498952	0.935691156011591	31.8369786980037	2.67583895581499e-06
253711	29731	128.288130253971	0.398801542952105	22.323235593174	1.38533342843997e-06
228298	6076	240.973244077649	1.03967971812258	40.3375281881472	2.89183728594157e-06
274609	34618	162.414209840225	0.914933383034631	35.7162724056535	1.62037820289366e-06
319148	27519	188.712264365338	0.446871937504745	23.4376483223494	1.62000044609645e-06
153807	2040	172.094328940194	2.25046751574752	42.0640584192961	3.06547369212659e-06
155153	23212	157.643986957282	0.801660112573064	32.1462750295097	2.78371242663397e-06
184791	38724	120.284059951043	0.89540307743708	31.0436543077411	1.78334101622311e-06
225427	5691	188.741752802825	0.986048935903681	34.3006206640214	2.29387204110634e-06
203354	3963	248.056262523504	0.134052447018901	28.1564245145217	3.34198589009575e-06
270371	11074	148.81308457826	1.22021751686993	35.913501016381	1.50795418530955e-06
237400	2292	249.831824206406	0.632718998804917	37.2848107830301	2.88319608782825e-06
232516	601	189.122850641692	3.36960672201898	45.5436868299445	2.22842641486439e-06
202188	4499	157.013939981656	0.911117466130898	29.9058633048595	2.12759994674231e-06
151775	4497	87.7105149677115	1.00447253311175	26.1258039345416	1.5832830224573e-06
223299	5968	164.836305586673	0.565568137349836	28.2159186382827	2.02242874654977e-06
245315	29660	143.621384741567	2.13750594448477	39.6479488920172	1.60399178960645e-06
202695	44420	209.792376852268	0.482142027541944	27.0160758124092	2.83565768870319e-06
386642	49970	113.964589945724	1.44493510298352	30.5710103366138	8.0754742960143e-07
252973	3225	247.342447939458	0.694471540193603	35.3269697235184	2.6787465156356e-06
210787	976	216.242935446505	2.06446552687928	42.3919548885243	2.81064011767128e-06
183295	13534	204.486084786846	0.348899267256869	30.2227889445903	3.05647098246589e-06
201141	3116	168.410726221704	0.724509481791933	32.3953376121503	2.29390949593806e-06
240366	11786	149.22005865372	0.85185974162917	33.7751375384279	1.70083155896983e-06
285275	8721	152.994568582965	1.43469947924955	35.1280965766479	1.46933030092775e-06
171512	13643	121.951311416673	2.50808898606324	43.0104358999573	1.94804551263753e-06
229798	35891	190.645575108929	3.98697947344688	52.3307703286516	2.27293816366571e-06
273560	32107	280.165120283047	3.02284982691951	56.419359411096	2.80587685337165e-06
310902	8361	180.868703000514	0.626831717103168	31.9822421028801	1.59384852188823e-06
261567	1723	179.965624687303	0.452472641852338	24.4529955595479	1.88501036442904e-06
300080	10649	107.609416054617	3.90000047389319	44.1489987829256	9.82472400552702e-07
207010	1749	221.493715250945	1.60920196137612	41.9325380085357	2.93141440789301e-06
243056	10880	153.871655533264	0.493287975178645	26.515406784689	1.73444053857214e-06
284799	16350	214.639235923935	0.646121786233744	36.1847365665782	2.06479903778267e-06
234649	16129	155.971771237392	0.729467238667775	29.5877166146313	1.82110267334757e-06
237400	2292	249.831824206406	0.632718998804917	37.2848107830301	2.88319608782825e-06
232516	601	189.122850641692	3.36960672201898	45.5436868299445	2.22842641486439e-06
309115	18144	190.73764762512	1.02353974105603	36.1332886913167	1.69053231840276e-06
195750	2049	149.10281379228	3.75217176269291	50.7622684121807	2.08684985800703e-06
262292	5246	192.544997214059	0.494515973181522	31.6458746659276	2.01119569149074e-06
234365	4435	283.274352751886	0.45843418648284	32.6559984797608	3.31147618939882e-06
287977	14438	189.422831859108	0.225939884278117	23.9745912160534	1.80211149719489e-06
140044	1255	179.822910188733	0.650341490925579	29.9287030346442	3.51793370202502e-06
312275	7046	141.612892198366	0.544020886528074	31.0174928710184	1.24243223623686e-06
238259	25334	172.051878637672	0.414653280854762	29.51051960726	1.97841428851051e-06
317671	1479	222.523187696397	0.418549435759878	29.9910958259965	1.91913196052276e-06
391145	4800	202.781409749262	0.132702653946211	24.692548518482	1.4203569166482e-06
195509	2834	181.874312714838	0.484398898059264	29.1418245368839	2.54865908096216e-06
255324	4609	164.398278417335	3.37965703780337	47.1892392310601	1.76405759834279e-06
182867	27768	187.567560992361	0.473085915465453	26.9692049088487	2.81015015692385e-06
299111	3759	209.640133376238	0.509888390422194	28.8710580551158	1.92021199420253e-06
185247	5089	228.917714637773	2.63541409084666	49.620664045547	3.38559772047809e-06
225275	1536	290.193888338475	0.515572631401109	34.2437965834806	3.52924980078808e-06
167528	1051	273.286863806837	0.504827771011803	32.5978485606777	4.46928951409533e-06
313731	9192	313.217086142608	0.323916317634628	34.5724766329244	2.73523815985807e-06
202593	1080	176.994867631246	0.396744736525644	26.007819695175	2.39355478997328e-06
209314	6924	169.456604176658	3.75005046932282	52.0644658760858	2.21802970167856e-06
223143	8240	183.739682064688	0.561635059641714	32.2090175197818	2.25593627950831e-06
184241	8254	182.764047941941	0.283850273034218	27.4078749285033	2.71776325041124e-06
187099	2014	221.736636009652	0.466184863126052	33.5941829257862	3.24693147960789e-06
257935	4044	268.541512759196	0.583755756881101	36.8108769656344	2.85238595748155e-06
200301	4526	175.765051361719	0.977321833300569	38.9443538253935	2.40412222566297e-06
224486	1521	167.824100382335	0.787479776959786	30.596990972625	2.0481992455744e-06
158165	1468	168.056125258643	1.73356722060834	40.7584834817229	2.91105959241702e-06
245580	41090	231.805907429272	0.897080804938591	35.8634323822717	2.58606025689558e-06
293279	13399	153.604332326286	0.460455112056789	26.6540499343453	1.4349264256742e-06
229027	1077	185.020446959097	3.23940725266379	50.5322397573844	2.21329945436351e-06
242522	22216	192.268883803599	2.35078300908419	47.2252072082523	2.17202589956928e-06
276433	3738	170.368144716994	2.99467077969073	43.5639555356768	1.68851779751524e-06
254770	9246	216.604110580652	1.48497987286526	43.4108947083978	2.32930062173351e-06
203536	1388	362.96570982368	2.27739521221326	51.2294337376541	4.88575290001109e-06
266883	21305	220.264309975023	0.684048768881932	34.8889766826703	2.26115512395045e-06
215719	33172	180.179499646418	0.263765825987712	23.7442261846621	2.28835876665805e-06
234734	27660	220.319042618334	0.720300496589968	33.815629009074	2.57148012385379e-06
177324	7049	213.899924706188	0.163785509687343	26.7289481238553	3.30483854963715e-06
293153	1248	186.837392789853	0.580901972953663	28.3523696599305	1.74613006831725e-06
372516	1026	180.623587385378	0.728370780737582	28.9704101243826	1.32842386238869e-06
268548	23391	156.158458047721	2.87516278844942	45.5593018382569	1.59312820021584e-06
264313	1209	200.924701929826	0.677992623904905	25.6523635489333	2.0826771116978e-06
371589	17590	172.893072227143	0.512196815692387	32.6469415255418	1.27474077525809e-06
183217	39488	218.222284913505	0.49534407810518	33.2330724275221	3.26317576281475e-06
307458	3340	173.043758487576	0.187097733516908	25.5690068782438	1.54197480308549e-06
248789	13724	189.274351525469	1.88791340861854	40.611423974683	2.08433599231906e-06
272909	5954	170.546299571329	0.550088651291978	27.6647496530014	1.71210966223855e-06
205169	2219	175.809510267197	3.83769671322686	52.8816431780077	2.34767382569007e-06
393088	5394	205.660955878809	0.312608268620836	26.8471849242149	1.43340593872256e-06
202143	16271	194.71413183522	0.658273661823242	31.4092842645476	2.63903956551062e-06
341518	4785	197.810068364751	0.222604573044466	27.1046835722869	1.58687212029861e-06
225018	4865	313.338617361635	0.406026703774056	35.432979481601	3.81508130627035e-06
192516	1260	222.827356316598	0.647938869033937	36.3710905032576	3.17109179349616e-06
149950	849	191.872578086938	0.97646977526785	32.7473780689407	3.50569053770322e-06
245649	2349	214.05891171511	0.509562026231911	27.8695306335573	2.38740142163094e-06
156407	17533	144.367056940322	1.04474920262301	32.0189381170314	2.52882660877162e-06
183846	4255	278.701787839809	1.94114141313062	46.991081405717	4.15329428993219e-06
161041	2183	125.806949632908	1.35955377419734	32.3455914200321	2.14030324163868e-06
191894	26076	197.024809364676	0.283470416511779	26.1619191139077	2.81298007368332e-06
203715	1444	176.380484796749	1.25904303712279	37.0310467565855	2.3721090981155e-06
210201	49852	208.238435535585	1.17348409732541	34.9185287317273	2.71414627780709e-06
287540	10910	204.499295108925	0.361519033494407	28.8037731887574	1.94850122207107e-06
282356	18502	267.095940283494	0.454694782826534	34.9203449910161	2.59165627578955e-06
180471	22463	203.065444280013	0.369107928220549	30.9873774498669	3.08273175722936e-06
264465	1172	119.758006222661	3.99085292692977	52.1234296921773	1.24063345485197e-06
183682	15866	247.759334180781	0.403176251075269	36.0920457009485	3.6954774903676e-06
216214	28540	198.945567164346	0.332187584601528	28.4468529120204	2.52091145067141e-06
258510	31032	249.71401807969	0.414139690513575	31.7485879987273	2.64650495044245e-06
217946	18876	190.330128966091	1.02759735194945	35.9090566167121	2.39257617999998e-06
263654	2169	214.888323524781	3.75486756371857	53.8233097809533	2.23298388397144e-06
164094	1161	242.564950182475	0.11037765728179	27.507981780937	4.04988303868055e-06
203044	15680	195.023573537253	0.965068986924667	32.6814220800308	2.63150430633772e-06
236376	12991	213.568978661965	0.822605985702474	37.369135682812	2.47538028177495e-06
175155	6421	110.338975715947	0.197287536148795	22.3232979459205	1.72589171651014e-06
193127	5442	223.51431822426	0.164328389580214	29.4197839164953	3.17080467844972e-06
193646	9070	175.836314465	0.855945261151411	34.4468229942047	2.48775253452883e-06
262710	1087	234.41328189922	1.31788310214311	42.0444893855691	2.44462780094745e-06
281345	7171	244.168760332813	0.576022818942147	37.1984472242563	2.37770533601497e-06
243262	32276	133.525629765148	0.11855757167595	22.6718643605027	1.50382568256524e-06
206970	23611	184.44465997672	0.837895042074551	26.9084691893673	2.44155112118982e-06
203901	3494	182.752052269177	2.04654918240534	41.1471365245622	2.45555712900932e-06
236259	7996	226.99633568434	0.37174968351083	34.8178252274504	2.63231355841763e-06
229891	46417	185.591228846796	0.699005740302472	32.834087689601	2.21178349795428e-06
216030	13199	206.176348471348	0.474386528014368	31.1402541416482	2.61476048762061e-06
254748	20287	166.99664210272	3.30736905102726	48.512004051227	1.79599073145527e-06
140197	12529	139.133430005794	1.175863857735	33.3280744623252	2.71894177099317e-06
293605	4894	166.681750505054	0.14270836022541	22.9928204325057	1.55536292008254e-06
185914	3598	198.37802207038	0.641733710424258	30.026966065925	2.92340238136885e-06
261497	13424	195.411005979941	3.14966886374398	44.3751541193561	2.0473375186833e-06
212907	10063	238.889254114763	0.116845643946582	27.5459682443663	3.0740704023998e-06
183295	13534	204.486084786846	0.348899267256869	30.2227889445903	3.05647098246589e-06
253598	5461	124.472959085912	2.36458875770853	38.6340179170939	1.34473381381094e-06
206069	935	203.399884544291	1.29714604454993	35.6055259174925	2.70423963650812e-06
244867	1302	200.924701929826	0.677992623904905	25.6523635489333	2.24807195507839e-06
308582	4691	212.501646438799	1.49558174321797	39.8344721243287	1.8866826049904e-06
322768	21154	49.8152244930627	2.03555924656244	29.5690757042494	4.2229043254706e-07
240843	2758	169.984264025675	0.616215004225131	29.2269158776304	1.93366762745485e-06
171873	2614	160.025128648935	0.715036714760215	30.9421466146407	2.55086610460679e-06
263523	10156	161.209341315686	0.41188689123489	29.5727562573252	1.6760185193025e-06
411890	36925	156.78887297287	0.313670644635272	24.479543254737	1.04289629777381e-06
217832	13069	138.968032323371	1.60246091786569	34.1112939065143	1.74783473104284e-06
230769	2357	218.827805372223	0.309772695707657	25.7194062025882	2.59795827817645e-06
214770	12659	249.973727076866	0.582648721974002	34.6231173106033	3.1888044244447e-06
189813	1756	208.161097880204	0.170501008187181	26.047687117563	3.00455910687879e-06
311364	25929	224.447724775734	0.138015215598625	28.0769270934167	1.9749401772786e-06
188630	3557	135.492117827906	1.74047203497468	39.0502352874004	1.96793342374114e-06
280845	11628	186.231925074504	1.65332582431581	39.2764032913823	1.81674750221266e-06
346021	19237	293.852743260674	2.09618903807969	45.5783837375338	2.32666806041643e-06
219464	17232	220.320463445228	0.421386533808342	33.5373174659045	2.75041787295009e-06
227236	13736	182.756708023348	0.666055294035232	27.5513695160217	2.20345064009668e-06
272710	6930	228.917714637773	2.63541409084666	49.620664045547	2.29977566251845e-06
201238	21174	159.249278451669	1.42754534281344	31.2720899700738	2.16807657111615e-06
276726	3041	183.578040451145	0.434690983151236	23.643118628231	1.8175145648858e-06
231931	20890	156.610153214663	0.504950985529186	23.9619209917783	1.84998518057907e-06
199829	18105	263.623603958914	0.252838103227799	31.6882055402496	3.61437253452954e-06
203699	6473	168.882590220541	3.63549973455052	52.3494370701845	2.27144967820894e-06
201829	2687	246.05076174961	0.409159789661357	33.6449020718687	3.3400139525357e-06
195040	3180	190.645575108929	3.98697947344688	52.3307703286516	2.67799756016228e-06
194213	12796	188.712264365338	0.446871937504745	23.4376483223494	2.66212819106233e-06
185697	1851	258.137846722113	0.730448316439348	36.4633381455067	3.80849974593482e-06
229791	7610	183.578040451145	0.434690983151236	23.643118628231	2.18874340371289e-06
284794	699	125.353277410762	0.286693531436287	22.9071785186071	1.20590193874103e-06
241912	5480	151.902996786042	1.73412083598812	30.6995147618697	1.7203470432817e-06
269207	1501	163.030426661358	0.33432178797966	24.0227942222115	1.6591645209144e-06
191673	2539	253.882104176066	2.52700023800098	46.3541879051274	3.62892743736233e-06
284799	16350	214.639235923935	0.646121786233744	36.1847365665782	2.06479903778267e-06
273872	7455	183.284965737543	1.12525802283376	33.7049617309844	1.83352292699422e-06
158165	3263	190.645575108929	3.98697947344688	52.3307703286516	3.30235288549333e-06
334647	2876	117.529523185308	2.22084400943807	40.08180256038	9.62204034873697e-07
234550	639	302.636872756365	0.294706736049669	32.7856594075304	3.53503354142284e-06
298539	4944	182.752052269177	2.04654918240534	41.1471365245622	1.67713616700709e-06
175904	5920	241.144622384335	1.65737938297025	44.2239860415502	3.75585659401291e-06
277691	4916	207.641476597844	0.237476288013901	24.1246705639076	2.0486107140754e-06
233240	2131	163.967888927142	2.6245121206277	46.6122749791903	1.92602938154293e-06
177637	4007	198.041638172379	1.43095438104778	43.4981447318882	3.05443027415042e-06
194467	2192	204.499295108925	0.361519033494407	28.8037731887574	2.88106486650339e-06
360842	8524	206.711348703547	0.651787556503416	29.6498845798153	1.56947490093032e-06
210210	2959	520.10515215811	3.33434258680093	61.1615827209456	6.77867666786064e-06
167707	11044	263.623603958914	0.252838103227799	31.6882055402496	4.30665654506076e-06
263496	2734	113.964589945724	1.44493510298352	30.5710103366138	1.18495822811715e-06
180198	20848	63.2122925612607	1.27188980867519	29.6021937673414	9.61078165027005e-07
186296	14943	180.758039965281	0.256308030166053	23.137258752312	2.65828309117853e-06
240216	27588	139.905948856474	1.39926431771649	36.3460547163318	1.59566377539295e-06
386642	49970	113.964589945724	1.44493510298352	30.5710103366138	8.0754742960143e-07
219376	12625	179.681402351277	1.56714293798824	38.9093300641696	2.24399120533255e-06
265105	2937	245.047098445481	0.894383461075658	38.1415849646575	2.5324377644679e-06
254575	50095	185.509798228873	0.639582707359542	32.4220541599471	1.99644907215892e-06
251278	27986	129.140537815452	0.428727176367228	27.3326417728022	1.40804086567497e-06
252965	14333	291.008640848375	0.351572195784386	37.7713104540076	3.15175596438161e-06
229027	1531	188.741752802825	0.986048935903681	34.3006206640214	2.25781542180826e-06
182267	21615	171.358031435449	0.929078274095528	29.2255835835899	2.57574908638019e-06
203541	1894	291.472591739324	2.30780640293073	48.0022201488725	3.92331297311678e-06
318823	3269	127.212562757771	1.599950041528	34.6055486391876	1.09316946769641e-06
278258	2205	155.742418904296	0.261013823045788	24.3492686226984	1.53343860245494e-06
364074	22659	189.497586570183	0.233510056549932	29.2159354760393	1.42600534521909e-06
240843	3524	160.653371040736	0.443297283103846	27.62241578335	1.82752341579126e-06
220524	5353	301.333456220137	0.295677252365068	35.2312138925777	3.7436792046756e-06
212172	2146	234.717958618317	1.5605122582595	42.8516276574237	3.03085657072637e-06
183203	6292	166.361772967558	0.900593476708723	32.1595331577607	2.4878723566927e-06
216180	36435	176.472468868749	0.357334525078546	23.648677503254	2.23649836284006e-06
298551	1016	283.064730876663	0.603212569536644	33.2166560023514	2.59761250379665e-06
184386	4716	328.445454784676	0.800784392623051	46.1850168525107	4.88025425495378e-06
244147	4107	206.857368760233	0.384623294059044	30.5197772438693	2.32127577709873e-06
304229	6021	196.16830461578	0.298600518121153	22.3629952141578	1.76658835911845e-06
194856	9760	182.956411898993	0.946586609190187	35.6084170556644	2.57241472450879e-06
207662	897	144.556902011474	0.946022666956554	33.6069599820837	1.90716793096836e-06
208081	10416	236.329160668276	0.404205931702506	31.4787474878153	3.1116591736671e-06
154499	17292	164.398278417335	3.37965703780337	47.1892392310601	2.91526962788933e-06
183029	2402	208.619254542974	0.355919969523842	29.7885229162068	3.12278164382475e-06
195209	949	185.509798228873	0.639582707359542	32.4220541599471	2.60359933478916e-06
184241	7571	172.051878637672	0.414653280854762	29.51051960726	2.55846966726312e-06
307096	752	177.046368639951	0.369054142981128	24.2028077299627	1.5795013423133e-06
231070	1866	179.287520358371	1.20858392616083	34.5718226591635	2.12575706891135e-06
284034	8246	189.422831859108	0.225939884278117	23.9745912160534	1.82712866286322e-06
295524	23461	241.646437879855	0.135389791808236	26.03825443316	2.24024118273735e-06
221528	2765	201.674382925193	0.802425209360459	34.8430718311812	2.49418834621101e-06
198181	15874	124.472959085912	2.36458875770853	38.6340179170939	1.72075933472345e-06
260941	10531	205.70888763612	0.391367951111319	31.3765052784975	2.15982154404105e-06
325374	48202	169.984264025675	0.616215004225131	29.2269158776304	1.43130770251805e-06
187510	9489	188.75599199708	0.777813689972224	29.4168401519622	2.75793133220409e-06
225016	1985	159.389963387837	0.699095419863804	32.837262889808	1.9406834678403e-06
294201	43037	224.321364979837	0.853117465622715	36.5536713663156	2.0889768632212e-06
