largest_clade_D_1	largest_clade_D_2	largest_clade_D_3	largest_clade_R_1	largest_clade_R_2	largest_clade_R_3	n_singletons_D	n_singletons_R	D_coals_pre	R_coals_pre	D_coals_peri	R_coals_peri	R_max_coals_in_single_clade
14	6	4	21	10	4	39	78	22	26	1	11	8
25	4	2	16	12	12	34	44	23	9	5	45	10
23	3	2	47	3	2	39	65	22	47	2	6	6
18	10	1	32	11	2	39	76	19	34	4	8	6
17	4	3	28	5	3	40	75	21	28	2	11	7
18	5	2	31	7	4	42	79	20	29	0	8	6
28	1	1	48	5	2	39	66	25	47	1	6	6
23	2	2	34	8	3	40	76	22	38	1	5	5
18	7	2	23	11	7	40	82	21	33	3	4	3
17	4	3	39	9	2	39	69	22	44	1	5	3
17	8	1	23	15	2	42	81	21	31	1	8	5
28	2	1	44	3	2	37	68	27	44	1	5	3
25	3	2	47	3	2	37	73	25	44	2	4	4
15	5	3	23	13	7	39	60	23	29	0	24	9
17	5	2	30	5	3	41	77	21	31	0	8	6
11	9	5	20	14	13	34	69	24	42	2	7	3
30	6	2	52	5	2	29	62	32	49	2	7	7
12	11	1	22	10	8	44	74	19	38	1	5	2
26	7	3	45	15	3	29	58	34	41	0	20	17
18	11	1	14	13	4	38	80	27	21	0	13	6
27	7	3	33	16	4	26	48	30	23	5	26	9
17	5	3	26	7	4	36	77	20	32	4	7	7
21	3	3	32	3	2	36	84	24	26	1	6	3
36	2	1	49	15	3	29	52	32	54	3	8	7
34	2	2	35	10	2	29	78	29	31	4	12	8
14	8	2	26	7	4	39	75	20	33	1	6	2
18	11	1	26	24	7	38	68	25	45	2	8	5
12	8	6	24	12	12	24	37	29	64	2	5	3
21	2	1	27	6	3	44	83	19	27	1	4	1
14	9	2	30	18	3	40	69	20	38	3	12	7
18	4	2	24	10	10	43	66	21	37	0	9	4
15	3	2	18	6	4	47	90	16	25	1	2	1
10	5	4	17	10	9	39	70	21	35	0	8	4
22	6	2	30	8	7	35	70	26	20	2	22	10
16	7	4	36	9	5	36	69	22	36	1	11	10
25	6	2	35	10	2	32	70	26	38	3	5	4
20	2	1	32	4	4	45	79	20	37	0	2	1
22	6	2	26	13	4	37	54	23	19	3	29	9
23	5	5	30	7	4	32	78	27	36	3	4	3
23	3	2	26	3	3	35	75	22	22	2	12	9
20	2	1	16	5	4	45	88	17	18	2	9	6
30	3	2	44	7	4	28	60	30	38	3	16	8
22	2	2	40	5	3	37	68	22	37	0	10	4
12	8	6	15	9	9	41	76	23	31	0	7	4
13	3	2	10	10	3	41	81	16	27	3	1	1
13	5	4	22	7	6	41	70	19	39	1	3	2
14	10	2	19	12	10	39	67	23	32	0	16	8
17	5	3	31	6	2	40	80	22	32	0	6	6
14	11	2	20	14	2	40	79	23	29	1	7	3
14	7	4	24	8	7	40	72	20	21	2	22	8
16	4	2	25	8	5	43	75	17	34	0	1	1
15	11	2	32	9	4	39	69	24	33	0	13	6
32	7	3	58	14	2	25	51	37	63	2	6	5
7	5	5	11	8	7	29	70	25	36	2	5	2
31	2	2	20	5	4	32	53	30	6	2	31	8
24	3	2	33	3	2	36	85	25	23	1	10	8
24	7	6	49	15	6	30	53	33	57	0	9	7
11	8	2	18	10	4	46	79	17	32	1	3	2
7	5	5	14	11	10	36	56	23	42	0	11	3
14	8	2	23	10	4	43	81	19	29	2	5	4
11	8	6	18	15	11	38	74	21	39	0	6	4
14	7	3	23	14	5	37	70	22	36	1	7	5
22	2	2	28	20	7	39	50	23	30	1	32	13
18	2	2	38	4	3	45	70	18	42	1	4	4
18	3	2	32	6	4	44	75	20	26	0	16	8
12	9	3	29	16	7	43	57	21	31	0	23	9
5	4	4	12	8	7	33	31	19	53	0	9	1
25	5	2	15	12	4	35	61	26	8	2	26	6
20	10	2	43	14	2	35	62	25	50	4	7	4
17	2	2	31	8	4	44	70	18	31	1	14	10
24	4	2	38	4	3	37	74	26	38	0	6	6
20	3	2	36	5	3	42	81	22	36	0	4	4
17	7	2	24	12	3	39	86	20	31	3	4	3
6	6	4	12	11	10	38	65	18	38	0	6	1
30	7	3	52	13	7	21	49	35	53	2	17	15
13	8	2	20	16	3	42	80	16	34	3	4	2
22	2	1	18	5	3	43	84	21	14	1	14	5
34	8	4	51	26	7	19	33	40	73	3	14	7
29	2	2	44	3	2	32	76	29	35	1	9	9
31	3	2	37	8	2	31	76	30	38	2	5	5
29	7	1	43	17	7	31	56	32	52	1	10	6
17	4	3	19	10	3	39	81	20	21	1	11	6
16	13	1	21	21	6	38	65	27	37	0	14	5
15	5	2	19	11	6	43	85	18	29	2	6	4
9	8	3	18	16	9	45	65	17	37	1	12	6
27	2	2	42	3	3	34	72	25	36	4	11	9
16	4	2	23	15	3	45	79	17	29	1	8	7
14	6	4	24	19	2	37	76	23	35	1	7	4
18	6	2	23	16	5	41	77	19	31	3	10	7
25	6	4	54	10	9	28	46	32	61	1	11	8
12	8	5	19	14	10	28	54	29	39	0	16	5
18	3	2	34	6	3	42	80	21	37	0	4	4
25	2	2	30	5	2	38	88	22	31	4	3	3
20	2	2	34	4	3	41	80	18	33	3	5	5
14	8	5	26	9	5	36	73	27	30	0	14	10
10	8	7	22	18	8	35	63	27	29	0	21	10
11	9	6	27	10	8	34	67	24	35	2	12	8
20	2	2	13	6	2	43	88	19	18	0	5	1
19	3	2	46	14	3	39	54	23	46	0	16	12
23	2	2	33	3	3	40	80	22	28	2	10	7
19	2	2	27	6	2	44	88	19	27	1	4	3
15	5	3	17	10	7	44	77	17	28	2	7	2
24	2	1	33	2	2	41	78	20	32	2	5	3
9	7	5	19	12	6	40	73	22	43	0	1	1
11	10	2	23	11	7	40	69	20	41	1	5	2
12	3	3	23	8	4	47	70	16	41	0	4	2
18	4	3	31	9	9	27	49	24	39	2	18	11
20	4	1	31	6	5	43	72	19	32	3	11	9
26	5	2	40	7	4	34	70	30	48	0	2	2
33	4	2	36	8	3	26	72	35	30	1	17	11
24	4	3	20	8	7	34	70	28	12	0	27	10
31	2	2	47	2	1	32	76	28	45	1	0	0
18	8	3	32	10	9	32	57	25	38	2	17	5
19	3	2	46	14	3	39	54	23	46	0	16	12
20	2	2	26	2	2	41	89	19	29	1	1	1
14	9	2	13	12	6	42	87	20	22	2	6	3
14	9	4	26	10	10	30	46	30	56	0	8	2
23	4	2	17	13	5	36	69	26	14	0	25	8
15	7	5	27	12	7	34	55	25	52	1	6	4
22	2	2	29	12	3	39	75	23	29	1	14	7
14	5	4	26	8	6	44	76	19	30	0	9	7
29	4	1	53	13	2	34	55	28	51	1	10	6
18	4	3	31	10	4	42	73	18	40	4	5	4
18	3	3	19	7	6	37	75	20	30	3	6	3
28	8	4	52	14	5	23	40	32	62	5	13	8
28	1	1	46	3	2	39	68	27	39	0	8	8
22	11	2	25	15	2	30	81	30	34	3	5	4
28	2	2	47	4	3	33	69	28	38	2	11	11
19	2	2	36	7	5	42	59	18	48	1	7	4
26	4	1	29	7	4	37	79	26	33	2	7	3
13	10	6	31	15	14	28	37	30	60	0	16	7
23	1	1	37	3	2	44	75	19	37	3	3	2
30	6	6	44	18	11	25	47	32	55	7	16	6
27	4	2	41	8	5	34	63	29	41	1	14	9
19	3	1	38	14	2	45	71	19	45	0	6	5
24	8	7	50	20	11	19	28	40	70	1	18	16
12	9	2	15	13	7	44	82	20	31	0	6	2
21	2	2	46	4	3	42	66	21	43	1	8	6
22	2	1	29	3	2	43	87	21	25	1	4	4
12	12	4	24	15	14	37	59	23	32	2	21	8
28	6	2	42	17	3	27	61	33	52	2	7	5
16	10	4	32	19	17	29	55	27	43	2	21	12
17	2	2	26	6	4	38	76	18	29	2	6	4
21	5	2	16	5	4	39	78	23	15	2	17	7
20	7	4	35	19	12	32	49	26	59	3	7	3
14	12	4	18	12	10	37	71	23	35	4	9	4
11	8	4	23	11	6	40	64	20	34	2	15	7
18	3	2	26	6	3	42	88	20	31	0	2	1
13	5	5	29	11	7	34	56	24	41	1	14	6
15	4	2	9	8	5	46	91	18	18	0	6	2
16	6	1	27	14	4	45	68	19	37	1	7	3
20	2	2	21	5	3	41	84	18	19	1	12	6
29	4	1	35	10	3	34	73	28	41	3	5	3
22	4	2	40	6	5	39	70	23	42	0	8	6
17	9	2	30	12	2	39	79	24	38	1	4	2
31	3	2	49	4	2	31	62	30	40	0	11	9
30	3	1	38	6	1	34	81	26	33	2	9	7
15	8	5	25	7	7	37	74	23	36	2	8	4
24	4	2	16	4	4	35	88	26	15	1	13	4
16	6	1	30	17	2	45	76	18	39	0	6	3
22	3	2	35	5	3	34	65	22	40	4	9	7
16	2	1	18	4	4	49	78	15	27	1	4	1
16	2	2	28	4	4	47	75	15	31	1	6	5
30	9	2	40	10	6	26	50	38	29	0	29	16
14	5	4	12	10	5	42	74	14	20	2	15	5
15	8	1	27	17	2	44	77	20	38	0	6	5
20	6	2	19	9	3	39	84	21	29	2	3	1
15	8	2	43	12	6	38	54	23	53	0	11	10
17	3	3	23	12	3	42	78	18	30	3	7	3
19	4	2	31	10	4	42	72	19	30	2	11	9
12	7	5	21	13	11	34	65	24	42	2	10	5
25	2	1	48	3	2	40	68	24	47	1	4	4
14	8	2	31	11	6	35	66	24	47	0	3	1
17	12	10	28	24	18	26	53	32	52	0	11	5
32	2	2	42	4	2	27	71	35	32	0	14	12
23	11	3	30	16	12	23	58	32	50	3	9	5
20	4	3	23	4	4	38	79	22	21	2	12	7
18	9	4	46	12	10	30	50	26	56	4	12	8
29	2	2	38	2	2	32	69	24	31	3	10	5
30	3	3	50	8	6	29	48	31	42	2	23	16
24	5	2	41	9	5	34	60	27	34	1	22	15
31	2	1	45	5	2	34	73	28	41	2	6	6
14	6	3	31	16	5	37	52	22	58	1	4	2
29	4	4	46	8	3	30	58	32	53	2	5	4
29	1	1	36	5	2	38	76	25	34	3	9	7
22	11	3	47	19	3	29	54	31	51	3	11	11
35	8	1	56	16	3	24	50	38	63	1	4	2
18	8	5	25	13	7	34	66	27	46	2	4	2
21	3	2	27	4	3	39	80	23	31	1	4	3
16	6	6	34	7	4	37	66	26	30	0	19	9
16	10	3	11	9	6	38	82	23	27	1	3	1
14	8	7	24	16	11	27	57	31	41	3	13	5
23	2	2	23	3	3	40	80	21	20	1	9	2
11	6	3	19	15	8	45	72	15	35	1	6	2
27	2	1	41	6	3	38	70	27	46	0	4	1
20	6	3	25	11	5	36	71	26	28	1	14	4
27	10	3	43	28	7	25	39	37	67	0	11	7
19	4	3	20	9	8	27	35	26	44	2	15	6
19	3	2	15	6	3	39	78	20	22	3	9	4
14	10	1	26	14	5	43	72	20	35	1	12	4
20	3	2	33	3	3	40	80	22	31	1	5	3
21	9	5	36	11	5	19	29	37	22	1	46	10
22	8	2	47	8	4	33	57	30	41	0	14	12
16	10	3	16	13	4	29	82	29	34	2	2	2
12	9	7	28	21	11	31	52	27	56	0	7	5
25	5	3	44	7	4	32	54	27	50	3	6	3
16	4	2	11	5	5	39	72	18	18	3	16	6
11	7	5	24	8	7	42	66	17	38	3	9	4
18	2	2	18	6	4	45	78	16	28	3	3	2
15	3	2	17	13	8	43	77	18	15	1	21	8
17	4	3	39	18	8	41	54	21	43	1	20	13
26	5	2	40	7	4	34	70	30	48	0	2	2
33	4	2	36	8	3	26	72	35	30	1	17	11
19	8	3	33	14	11	37	63	25	38	1	14	7
13	3	3	13	11	7	40	64	18	18	1	19	4
16	5	3	43	12	5	43	51	20	48	1	11	7
12	9	3	15	10	9	39	68	19	26	2	15	4
18	5	5	24	8	7	39	81	24	33	1	4	2
12	8	2	20	11	4	43	88	20	27	0	6	4
18	4	2	32	10	4	41	72	19	36	3	8	8
23	2	2	32	3	3	40	81	21	25	0	8	6
33	4	2	32	5	5	28	62	35	32	0	19	9
22	8	1	40	11	2	37	66	26	47	1	5	4
16	14	1	26	23	3	37	63	25	46	2	7	4
14	12	3	30	16	4	38	70	25	39	1	10	7
27	2	2	39	4	2	36	72	27	34	1	11	8
19	5	3	23	6	4	38	78	23	27	0	10	5
8	6	5	16	9	8	44	69	18	40	0	4	4
10	5	5	12	10	8	47	81	17	30	0	4	2
19	6	4	23	17	7	32	61	27	23	3	23	8
23	1	1	40	2	2	44	73	22	39	0	4	3
16	2	2	19	5	4	47	76	17	26	0	8	3
19	2	1	30	5	3	46	74	17	30	2	10	6
19	12	3	37	18	12	31	47	32	48	0	21	11
24	2	1	41	3	2	41	79	22	34	1	7	6
16	3	3	30	6	2	41	81	20	34	1	4	3
19	6	3	37	14	4	37	60	26	35	0	21	15
22	4	2	33	4	2	37	82	21	33	3	4	4
17	2	2	15	12	8	42	65	18	12	1	30	9
24	3	1	23	9	4	40	83	20	26	3	7	7
10	7	3	13	12	11	38	63	18	38	2	10	5
13	6	5	21	6	5	39	75	21	36	1	4	1
12	11	2	16	16	5	42	76	20	30	2	5	2
15	13	1	21	19	2	39	81	24	34	1	6	3
21	9	2	46	9	2	33	66	26	43	3	12	11
15	9	1	27	13	2	43	83	20	33	2	5	5
28	8	4	52	14	5	23	40	32	62	5	13	8
28	1	1	46	3	2	39	68	27	39	0	8	8
22	11	2	25	15	2	30	81	30	34	3	5	4
16	3	2	22	5	4	46	85	16	29	0	3	1
30	2	2	41	8	2	33	66	29	36	2	14	12
16	14	3	20	19	3	32	77	28	37	2	5	3
12	4	2	18	6	6	43	66	14	36	3	7	3
24	5	4	36	13	7	34	63	28	46	2	8	5
31	2	2	47	2	1	32	76	28	45	1	0	0
18	8	3	32	10	9	32	57	25	38	2	17	5
23	2	2	35	5	4	40	75	22	31	2	7	4
22	2	2	33	8	5	39	77	20	33	2	8	7
16	10	1	28	22	2	41	71	21	41	2	7	5
22	9	4	30	21	3	32	65	29	38	3	12	8
21	1	1	36	9	2	46	76	19	37	0	5	4
22	3	2	29	3	3	40	75	22	36	1	4	3
15	6	3	14	8	4	41	76	19	32	1	2	1
27	3	1	45	4	2	37	70	24	41	2	8	6
16	6	4	23	9	7	32	59	27	42	1	10	3
28	2	2	32	4	4	33	79	27	26	1	13	9
19	2	2	30	6	4	44	78	19	29	0	9	7
18	4	4	18	9	5	41	81	20	16	3	15	7
20	5	2	22	12	3	38	78	20	19	3	17	8
21	6	5	24	19	13	19	34	32	19	3	44	15
19	5	2	23	4	3	41	90	21	23	0	4	1
22	1	1	34	4	2	45	77	21	31	0	9	6
17	2	2	30	8	2	44	83	18	30	0	5	4
9	7	5	19	12	6	40	73	22	43	0	1	1
11	10	2	23	11	7	40	69	20	41	1	5	2
17	7	7	43	12	5	32	63	28	50	1	5	2
12	9	2	17	15	5	44	88	17	30	3	2	1
23	1	1	36	4	2	44	77	22	32	0	9	9
7	6	5	17	9	7	43	70	18	38	1	7	3
24	8	2	33	13	2	33	71	27	35	3	12	7
23	5	2	33	4	4	37	68	22	27	2	20	12
23	3	2	31	3	2	39	77	23	27	2	8	5
27	1	1	47	2	2	40	68	26	46	0	5	4
13	4	3	10	8	4	44	83	18	24	1	2	0
12	4	3	18	10	6	41	83	14	26	3	8	4
21	7	5	42	14	13	30	43	30	27	2	29	15
32	6	1	47	9	3	29	60	35	54	1	4	3
20	3	2	20	3	3	42	94	20	21	2	5	2
34	2	1	47	3	3	31	68	31	47	3	5	4
11	8	8	21	14	6	33	68	24	29	2	14	5
14	3	2	32	6	5	42	60	16	33	0	16	8
20	3	3	25	9	5	39	77	20	30	4	10	8
22	5	3	31	14	4	34	62	22	41	4	13	8
26	4	2	40	3	3	35	68	26	35	0	11	10
10	4	3	16	14	5	37	77	17	30	1	7	3
26	2	1	47	3	3	39	63	24	44	1	9	7
18	2	2	34	7	2	41	72	20	29	1	13	8
18	2	2	33	6	4	43	71	18	31	2	13	6
15	9	4	23	19	5	32	65	27	24	2	25	12
22	3	2	20	12	3	40	79	21	22	3	14	8
24	8	2	45	9	5	33	56	27	47	3	13	10
12	5	5	14	13	12	35	61	23	38	1	13	4
20	4	3	20	9	8	35	62	26	8	0	38	12
20	5	3	20	7	4	39	84	21	24	1	6	2
30	2	2	45	8	4	33	59	23	43	4	16	14
23	2	2	29	4	3	40	69	23	21	0	18	9
15	5	2	23	9	3	43	82	19	26	1	10	5
28	2	1	45	7	2	37	65	23	51	4	2	2
19	4	3	31	8	3	41	72	21	34	1	8	5
17	16	2	33	18	3	32	64	29	45	1	7	3
25	10	2	38	26	5	28	46	33	48	2	21	11
22	10	3	36	10	5	30	66	31	24	2	22	13
16	4	4	27	16	10	39	53	21	26	1	31	15
16	2	2	29	11	3	47	75	15	36	1	5	4
17	4	2	15	6	4	42	86	19	16	1	11	4
29	6	1	47	3	2	32	67	29	41	3	9	9
24	3	2	31	4	3	38	78	22	34	3	3	2
14	5	2	28	8	4	44	79	17	33	2	4	3
22	6	4	31	8	4	35	67	24	34	4	12	12
27	4	1	39	5	3	36	70	27	29	2	18	12
19	13	3	38	18	3	32	64	32	47	0	9	6
23	4	1	17	2	2	40	100	24	15	1	5	3
23	2	2	41	5	2	40	77	22	35	0	7	5
23	3	2	31	3	2	39	77	23	27	2	8	5
18	7	4	44	5	3	38	67	26	38	0	11	9
17	6	4	23	13	8	37	75	25	34	1	8	4
15	9	3	16	15	12	40	73	22	38	2	6	4
27	2	2	47	2	2	36	70	25	42	2	7	4
21	12	3	44	16	8	29	53	31	51	1	10	7
13	6	2	15	10	5	42	78	17	27	2	7	4
12	10	2	18	15	6	43	82	19	33	2	5	3
13	4	3	19	8	4	45	81	17	29	1	5	2
27	5	2	29	10	7	31	68	27	29	3	19	11
17	14	1	21	15	8	36	71	26	25	3	19	8
22	2	2	28	2	2	39	91	21	23	3	6	5
18	9	4	21	20	8	34	69	26	42	2	7	3
32	3	2	18	9	4	30	65	30	9	1	26	5
10	10	7	24	22	11	29	42	29	52	1	19	7
23	10	2	28	16	4	30	69	31	33	2	17	8
15	7	4	22	19	9	39	71	22	38	1	7	3
26	7	3	45	15	3	29	58	34	41	0	20	17
21	2	2	27	8	3	42	74	19	29	3	10	7
23	2	2	37	5	4	40	74	24	28	0	17	13
21	10	2	31	16	5	28	59	29	46	4	9	7
22	9	4	52	18	5	30	44	30	46	2	26	10
15	10	5	33	15	9	24	36	29	68	4	5	2
16	10	1	28	22	2	41	71	21	41	2	7	5
12	11	6	26	20	11	36	58	26	46	1	11	6
25	2	2	40	6	2	34	77	24	33	3	9	9
23	5	3	44	12	5	27	42	21	43	3	13	7
17	5	2	20	8	7	35	50	23	12	0	41	5
11	9	5	23	11	5	40	78	23	33	0	6	5
18	10	2	42	17	4	37	57	25	53	1	4	4
23	2	1	32	7	6	42	55	22	27	1	26	14
31	2	2	47	2	1	32	76	28	45	1	0	0
28	8	1	32	11	3	31	70	34	39	0	7	3
24	10	2	33	22	8	27	56	31	42	3	20	10
21	7	2	23	13	2	37	81	26	31	1	6	4
18	6	1	31	23	3	43	64	22	48	0	7	5
22	2	2	28	20	7	39	50	23	30	1	32	13
18	2	2	38	4	3	45	70	18	42	1	4	4
18	3	2	32	6	4	44	75	20	26	0	16	8
12	9	3	29	16	7	43	57	21	31	0	23	9
10	8	3	17	12	5	44	62	19	30	0	14	4
10	8	2	16	12	4	43	84	19	31	0	1	1
11	5	4	23	9	9	43	69	18	24	1	19	7
23	3	3	42	4	3	38	70	22	38	3	9	8
15	13	2	29	22	4	35	64	27	45	1	7	4
23	2	1	25	4	3	42	80	21	27	2	6	4
18	2	1	22	6	3	47	90	17	27	1	2	2
25	5	2	39	10	6	33	58	23	34	4	21	15
11	9	2	14	13	4	41	71	18	32	0	5	1
19	3	2	36	5	2	39	76	19	33	1	7	5
18	4	2	38	8	2	37	75	20	37	2	8	6
23	6	3	15	13	4	33	69	28	4	2	26	8
25	3	3	36	14	8	24	39	31	50	0	18	10
18	9	2	25	15	4	38	75	26	36	0	8	4
30	1	1	28	2	2	37	89	26	23	3	7	7
14	9	1	25	16	5	44	68	19	40	1	7	4
20	9	1	26	13	6	38	70	23	26	4	13	8
17	9	3	45	10	3	36	67	27	42	0	11	9
12	11	2	26	20	4	42	71	20	40	2	7	4
13	3	3	17	4	4	42	86	18	28	1	1	1
20	5	3	32	7	7	39	75	24	37	1	6	4
22	2	1	32	5	3	43	81	20	29	2	7	6
30	8	1	37	27	5	29	47	33	60	3	5	3
20	4	1	25	13	2	43	83	21	24	1	11	7
15	10	2	30	10	4	40	77	22	29	1	13	9
10	8	7	16	15	12	42	72	21	33	1	11	5
23	4	2	51	9	1	36	65	26	54	1	3	3
14	9	3	20	9	6	41	75	20	30	2	10	6
23	10	3	29	22	9	28	63	30	26	3	29	15
13	4	3	21	10	8	40	70	18	33	3	12	6
16	6	3	30	5	4	40	81	21	29	1	9	7
16	10	4	32	19	17	29	55	27	43	2	21	12
32	2	2	49	5	5	29	60	31	41	2	14	11
30	4	3	40	17	2	28	62	33	45	2	10	8
18	4	4	10	3	3	33	79	27	14	0	11	2
16	3	3	16	11	3	45	82	16	23	3	8	5
13	5	4	14	9	8	41	82	19	30	1	5	2
12	9	2	19	13	4	44	75	18	33	2	6	3
28	5	3	57	6	5	31	53	30	52	2	12	10
24	2	1	35	6	3	41	77	20	30	2	12	12
19	10	2	47	15	4	32	51	28	56	1	7	5
25	3	2	35	5	4	35	75	23	25	5	12	9
11	9	7	32	18	14	34	50	26	39	2	27	9
23	2	2	37	3	2	38	81	22	36	3	4	3
25	5	2	56	9	3	33	53	26	55	3	8	6
18	4	1	15	7	5	45	79	19	15	1	17	4
17	8	1	20	19	5	42	66	21	24	1	22	10
21	3	3	38	3	3	35	66	27	35	0	11	10
9	6	4	14	14	7	39	49	18	39	0	9	2
11	11	4	24	17	6	33	60	28	45	0	9	3
18	2	2	27	5	5	45	76	17	28	2	13	7
21	4	3	21	6	4	39	79	24	30	0	6	3
30	5	2	57	12	5	30	44	30	65	2	6	2
15	14	7	31	16	5	26	46	30	50	6	16	6
26	6	2	42	9	3	33	62	29	44	1	11	8
21	4	2	42	3	3	40	69	22	42	1	3	2
19	6	2	27	11	3	36	74	24	35	1	8	6
22	14	2	33	28	4	27	51	29	47	0	11	5
20	1	1	38	4	3	47	76	18	37	1	6	5
17	3	1	25	8	3	47	75	17	32	1	2	1
27	1	1	27	4	2	40	84	24	26	2	7	5
22	4	4	39	6	4	33	67	27	40	2	10	8
14	4	3	11	11	10	38	79	16	19	5	13	5
18	12	12	27	24	14	23	56	36	53	2	9	6
11	9	3	15	8	7	38	91	21	26	0	3	1
15	4	4	25	7	6	37	65	21	36	1	12	5
19	9	3	32	21	2	36	64	23	41	1	10	5
17	6	2	25	6	4	40	73	20	30	1	8	4
13	6	4	34	7	5	42	68	20	41	0	9	8
13	3	2	17	8	7	41	82	17	31	1	2	1
20	2	2	30	4	3	43	79	21	33	0	5	4
15	12	2	17	15	6	36	74	26	35	1	8	3
15	7	6	24	15	13	39	69	22	30	2	21	10
24	8	2	34	11	3	33	77	26	36	5	7	7
7	5	5	13	10	9	41	71	18	36	0	7	3
17	4	2	33	14	4	44	63	19	46	0	4	2
17	4	3	25	3	3	41	74	22	33	0	5	3
24	4	1	29	3	3	39	82	26	33	0	2	2
36	4	3	51	9	6	22	42	41	59	0	10	7
26	5	2	40	7	4	34	70	30	48	0	2	2
33	4	2	36	8	3	26	72	35	30	1	17	11
23	6	4	15	12	4	32	75	26	13	2	21	9
9	6	5	15	15	15	29	47	24	32	0	24	7
19	3	2	33	3	3	43	80	19	33	1	4	4
25	1	1	26	3	2	42	94	22	24	1	3	3
16	9	2	17	16	4	40	79	21	32	1	4	2
18	6	5	32	8	5	38	69	24	31	2	16	15
19	8	2	41	12	3	34	66	27	47	0	4	2
14	5	3	27	9	9	43	78	19	32	1	8	5
21	3	2	19	11	4	39	75	22	12	0	24	10
20	6	2	44	8	5	39	62	24	42	1	14	11
33	12	1	49	21	5	22	42	40	67	3	8	6
11	5	3	22	11	6	44	78	16	27	0	12	5
12	4	3	15	7	6	42	86	17	22	1	9	4
19	7	2	27	17	2	39	79	24	28	0	12	9
17	3	2	21	5	4	43	93	19	23	1	4	4
19	5	3	24	16	5	36	76	23	35	2	6	4
28	2	1	45	7	2	37	65	23	51	4	2	2
26	2	1	27	3	2	39	93	25	24	1	3	3
19	4	3	23	7	4	39	78	22	29	1	8	2
13	5	3	16	11	4	44	82	19	29	0	6	3
28	3	1	40	5	3	36	63	27	30	2	15	10
16	7	2	32	12	9	40	63	18	31	2	18	9
22	4	2	44	4	3	39	68	24	41	1	9	6
16	7	2	24	11	3	42	85	18	29	3	7	5
19	1	1	28	3	3	48	81	15	32	1	2	2
18	5	4	39	13	6	30	56	25	39	1	16	8
